TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	direction
chr17:6693000-6905998	chr17	6693000	6905998	0.176588333333333	0.116313052968513	0.243210148113279	212998	Increased_in_Mutant
chr4:154158000-154211998	chr4	154158000	154211998	0.047277333333333	0.727719293373614	0.840218319311851	53998	Increased_in_Mutant
chr5:122391000-122741998	chr5	122391000	122741998	-0.0397156666666668	0.362007528092022	0.535408152997889	350998	Decreased_in_Mutant
chr9:76260000-77396998	chr9	76260000	77396998	0.0360196666666666	0.338886943014367	0.512192526796038	1136998	Increased_in_Mutant
chr8:8205000-8666998	chr8	8205000	8666998	0.0241369999999998	0.577542706321192	0.732760970137085	461998	Increased_in_Mutant
chr3:58974000-59066998	chr3	58974000	59066998	-0.168759666666667	0.0785459460790289	0.185971583829198	92998	Decreased_in_Mutant
chr11:32721000-33158998	chr11	32721000	33158998	0.0442516666666662	0.326694500649993	0.498439742178233	437998	Increased_in_Mutant
chr5:117099000-117503998	chr5	117099000	117503998	0.177473666666667	0.0290411691312802	0.0946221973337086	404998	Increased_in_Mutant
chr12:84777000-84881998	chr12	84777000	84881998	0.106162333333333	0.10313427292148	0.22225283098479	104998	Increased_in_Mutant
chr11:32175000-32330998	chr11	32175000	32330998	0.0301139999999997	0.652256414613888	0.79072989026775	155998	Increased_in_Mutant
chr3:135834000-137771998	chr3	135834000	137771998	0.0844506666666662	0.135984675183732	0.272093992599529	1937998	Increased_in_Mutant
chr12:91617000-91805998	chr12	91617000	91805998	0.177339	0.0424056094688144	0.122611186053539	188998	Increased_in_Mutant
chr3:108063000-108152998	chr3	108063000	108152998	0.137342	0.0148096655502615	0.0618266406568763	89998	Increased_in_Mutant
chrX:114681000-114743998	chrX	114681000	114743998	-0.214927	0.158008209132024	0.303503669630629	62998	Decreased_in_Mutant
chr5:142875000-142940998	chr5	142875000	142940998	0.184728333333333	0.00872877017613603	0.0437870946007981	65998	Increased_in_Mutant
chr15:98076000-98177998	chr15	98076000	98177998	0.00862933333333309	0.927402586143911	0.962910746992703	101998	Increased_in_Mutant
chr5:109494000-110099998	chr5	109494000	110099998	0.0683993333333333	0.178243391407723	0.328914051938342	605998	Increased_in_Mutant
chr3:22248000-22709998	chr3	22248000	22709998	-0.0502303333333333	0.401101098223544	0.57438443132844	461998	Decreased_in_Mutant
chr18:87585000-87776998	chr18	87585000	87776998	-0.0947563333333336	0.0200766394855444	0.0756948255560337	191998	Decreased_in_Mutant
chr10:6870000-7340998	chr10	6870000	7340998	-0.0564570000000003	0.267373867165577	0.432834373023696	470998	Decreased_in_Mutant
chr4:102486000-102665998	chr4	102486000	102665998	0.0459363333333328	0.33052271690407	0.502645920925968	179998	Increased_in_Mutant
chr4:23007000-23066998	chr4	23007000	23066998	-0.00989166666666694	0.927634543404517	0.962922590704736	59998	Decreased_in_Mutant
chr15:50649000-50921998	chr15	50649000	50921998	-0.0703500000000003	0.0918982994589052	0.204590218176066	272998	Decreased_in_Mutant
chr8:13545000-13763998	chr8	13545000	13763998	0.0590363333333326	0.250108790963385	0.415990469084244	218998	Increased_in_Mutant
chr12:77004000-77240998	chr12	77004000	77240998	0.034608333333333	0.703095102684516	0.822782739069069	236998	Increased_in_Mutant
chr3:68553000-68723998	chr3	68553000	68723998	0.0866976666666662	0.196677161752613	0.351490989853421	170998	Increased_in_Mutant
chr5:105393000-105662998	chr5	105393000	105662998	0.256167	0.0189753907497007	0.0730569277012286	269998	Increased_in_Mutant
chr11:81990000-82187998	chr11	81990000	82187998	0.257031	0.000651721868406417	0.0104610944024354	197998	Increased_in_Mutant
chr15:81441000-81611998	chr15	81441000	81611998	0.0966209999999998	0.189564004099131	0.342848567480035	170998	Increased_in_Mutant
chr4:102222000-102488998	chr4	102222000	102488998	0.246384666666666	0.00107874358472579	0.013283120483152	266998	Increased_in_Mutant
chr4:129204000-129284998	chr4	129204000	129284998	-0.130402333333334	0.197468925300299	0.35247315121059	80998	Decreased_in_Mutant
chr7:13749000-15155998	chr7	13749000	15155998	0.0462363333333333	0.259721154650354	0.42581395463892	1406998	Increased_in_Mutant
chr17:15780000-16916998	chr17	15780000	16916998	0.0027196666666663	0.958236669669767	0.980035985487865	1136998	Increased_in_Mutant
chr6:140622000-140717998	chr6	140622000	140717998	-0.244625	0.00106741582986658	0.013283120483152	95998	Decreased_in_Mutant
chr16:13104000-13646998	chr16	13104000	13646998	-0.00975700000000076	0.848629593866751	0.916200990806685	542998	Decreased_in_Mutant
chr5:118773000-119717998	chr5	118773000	119717998	0.299629333333333	0.00922864215972654	0.0451036411025276	944998	Increased_in_Mutant
chr19:47172000-47258998	chr19	47172000	47258998	0.116116	0.157843387474904	0.303454086180287	86998	Increased_in_Mutant
chr14:47328000-47402998	chr14	47328000	47402998	0.131779333333333	0.0270249759161749	0.0904145937548042	74998	Increased_in_Mutant
chr4:135507000-135674998	chr4	135507000	135674998	0.446670666666667	0.000112671470635175	0.00546581823103528	167998	Increased_in_Mutant
chr8:119937000-120083998	chr8	119937000	120083998	0.0970193333333332	0.072616260117722	0.176330696147928	146998	Increased_in_Mutant
chr3:7326000-7520998	chr3	7326000	7520998	0.093530333333333	0.243771581109547	0.408976525648473	194998	Increased_in_Mutant
chr17:4761000-5414998	chr17	4761000	5414998	-0.0302550000000005	0.483837072092622	0.647885233760727	653998	Decreased_in_Mutant
chr11:114921000-115010998	chr11	114921000	115010998	0.0967636666666666	0.119336654885866	0.247988498444403	89998	Increased_in_Mutant
chr9:18351000-20348998	chr9	18351000	20348998	0.145511	0.0041175072487885	0.0275299182974128	1997998	Increased_in_Mutant
chr5:26895000-27044998	chr5	26895000	27044998	0.187373666666666	0.0104888206136824	0.0489254175206598	149998	Increased_in_Mutant
chr13:49323000-49385998	chr13	49323000	49385998	0.135381333333333	0.396042414108379	0.571043982826019	62998	Increased_in_Mutant
chr14:95937000-96920998	chr14	95937000	96920998	0.0408079999999998	0.466580113375641	0.631459632671435	983998	Increased_in_Mutant
chr14:122217000-122492998	chr14	122217000	122492998	-0.637052000000001	8.29937390531648e-05	0.00523042757314327	275998	Decreased_in_Mutant
chr6:66954000-67163998	chr6	66954000	67163998	-0.0633653333333336	0.187859569184457	0.340612491303711	209998	Decreased_in_Mutant
chrX:160443000-161054998	chrX	160443000	161054998	0.0712219999999998	0.144707074685581	0.284206517353688	611998	Increased_in_Mutant
chr7:143001000-143090998	chr7	143001000	143090998	0.146009666666666	0.108783764599676	0.231457074192098	89998	Increased_in_Mutant
chr19:30633000-31838998	chr19	30633000	31838998	0.0265486666666664	0.48200527862819	0.647237389530879	1205998	Increased_in_Mutant
chr17:43512000-43619998	chr17	43512000	43619998	0.717205	0.00154013826754906	0.0156400824054926	107998	Increased_in_Mutant
chr12:105834000-105971998	chr12	105834000	105971998	0.344249999999999	9.95601851410192e-05	0.00525299593835092	137998	Increased_in_Mutant
chr16:59412000-59624998	chr16	59412000	59624998	0.497629333333333	0.00432727157923522	0.0285394986557607	212998	Increased_in_Mutant
chr8:69321000-69554998	chr8	69321000	69554998	-0.239254666666667	0.26930131554471	0.435308975811996	233998	Decreased_in_Mutant
chr17:34653000-34721998	chr17	34653000	34721998	0.221028333333333	0.0138054309324428	0.0592277752534737	68998	Increased_in_Mutant
chr7:111018000-112004998	chr7	111018000	112004998	-0.0216530000000006	0.707415847307059	0.825822884850968	986998	Decreased_in_Mutant
chr19:7053000-7208998	chr19	7053000	7208998	0.116537666666666	0.141946184905101	0.28002768142101	155998	Increased_in_Mutant
chr10:40251000-40535998	chr10	40251000	40535998	-0.00813666666666761	0.894406460193103	0.946035424769784	284998	Decreased_in_Mutant
chr9:18264000-18350998	chr9	18264000	18350998	-0.0400030000000002	0.454653041619675	0.624022376520434	86998	Decreased_in_Mutant
chr16:90804000-90935998	chr16	90804000	90935998	-0.0812433333333337	0.130122932820982	0.263382811634867	131998	Decreased_in_Mutant
chr6:59517000-60296998	chr6	59517000	60296998	-0.0023050000000002	0.956073926436112	0.979081977083556	779998	Decreased_in_Mutant
chr5:142494000-142556998	chr5	142494000	142556998	0.0270336666666663	0.718010477311747	0.833421550260103	62998	Increased_in_Mutant
chr13:11547000-12722998	chr13	11547000	12722998	0.0105669999999991	0.896427555484941	0.94699068270404	1175998	Increased_in_Mutant
chr14:34443000-34577998	chr14	34443000	34577998	0.166925999999999	0.00767009808192151	0.0404858943501195	134998	Increased_in_Mutant
chr15:68922000-69113998	chr15	68922000	69113998	0.308507333333333	0.000129227042929892	0.00566648694783778	191998	Increased_in_Mutant
chrX:133929000-134039998	chrX	133929000	134039998	0.352377	0.00246014069143716	0.0199941368388296	110998	Increased_in_Mutant
chr9:52293000-53156998	chr9	52293000	53156998	0.24417	0.00064400604894926	0.0103753889657287	863998	Increased_in_Mutant
chr7:119832000-120104998	chr7	119832000	120104998	0.134519333333333	0.0346194350614239	0.106667927648678	272998	Increased_in_Mutant
chr3:107349000-107471998	chr3	107349000	107471998	0.107498	0.261712325644131	0.427473256177432	122998	Increased_in_Mutant
chr14:46869000-47096998	chr14	46869000	47096998	0.317853	0.00178550710567241	0.0168369849316755	227998	Increased_in_Mutant
chr15:79743000-79937998	chr15	79743000	79937998	0.0783829999999997	0.104977355749005	0.224843539784134	194998	Increased_in_Mutant
chr3:86310000-86774998	chr3	86310000	86774998	-0.0744480000000004	0.22123239844681	0.38344607051162	464998	Decreased_in_Mutant
chr11:14415000-14462998	chr11	14415000	14462998	0.0313526666666665	0.664785354515039	0.799596739350273	47998	Increased_in_Mutant
chr14:63537000-63815998	chr14	63537000	63815998	0.0707916666666661	0.312613508705647	0.48160570889515	278998	Increased_in_Mutant
chr12:55875000-56699998	chr12	55875000	56699998	0.0321779999999995	0.393646235850813	0.568151889495752	824998	Increased_in_Mutant
chr15:100830000-101006998	chr15	100830000	101006998	0.0102193333333328	0.843147277528571	0.913603759065539	176998	Increased_in_Mutant
chr3:68049000-68549998	chr3	68049000	68549998	0.172976333333333	0.053341357288638	0.142876298111775	500998	Increased_in_Mutant
chr13:4575000-6536998	chr13	4575000	6536998	0.331574333333333	0.00235797398039656	0.0197220582345046	1961998	Increased_in_Mutant
chr13:25248000-25295998	chr13	25248000	25295998	0.35614	0.000834811035557971	0.0116820031450196	47998	Increased_in_Mutant
chr18:71976000-72377998	chr18	71976000	72377998	0.0577809999999998	0.195836604598072	0.350981083492388	401998	Increased_in_Mutant
chr10:109902000-110741998	chr10	109902000	110741998	-0.0714293333333341	0.106048577021209	0.226742452142311	839998	Decreased_in_Mutant
chr9:106497000-106655998	chr9	106497000	106655998	-0.129424333333333	0.0100331097142257	0.0476654860092062	158998	Decreased_in_Mutant
chr13:70635000-70847998	chr13	70635000	70847998	0.154089333333333	0.0301832529217689	0.0973563923986389	212998	Increased_in_Mutant
chr9:54732000-54848998	chr9	54732000	54848998	0.153956	0.00643579727741988	0.0363255325163852	116998	Increased_in_Mutant
chr8:102783000-104075998	chr8	102783000	104075998	0.257325666666666	0.0001337586366771	0.00566648694783778	1292998	Increased_in_Mutant
chr8:8166000-8699998	chr8	8166000	8699998	0.0527336666666665	0.225251286538736	0.388407234213319	533998	Increased_in_Mutant
chrX:73668000-73964998	chrX	73668000	73964998	0.0474029999999998	0.412944173195409	0.584223674715215	296998	Increased_in_Mutant
chr3:131565000-132653998	chr3	131565000	132653998	0.0390966666666664	0.223702172437993	0.386958670706924	1088998	Increased_in_Mutant
chr5:140841000-142346998	chr5	140841000	142346998	0.0349503333333334	0.425356361499525	0.596564688180831	1505998	Increased_in_Mutant
chr11:50439000-50780998	chr11	50439000	50780998	0.00634233333333268	0.908358625353085	0.952414199503449	341998	Increased_in_Mutant
chr6:113751000-114080998	chr6	113751000	114080998	-0.194414666666667	0.0799437856805953	0.187451433019054	329998	Decreased_in_Mutant
chr5:80481000-82373998	chr5	80481000	82373998	0.185512666666666	0.00315424005911062	0.023381005259893	1892998	Increased_in_Mutant
chr5:134901000-134972998	chr5	134901000	134972998	0.239034333333333	0.00275309077230534	0.02163031457068	71998	Increased_in_Mutant
chr15:77973000-78176998	chr15	77973000	78176998	0.105961666666666	0.0160490393201893	0.0650604509488827	203998	Increased_in_Mutant
chrX:13701000-13853998	chrX	13701000	13853998	0.270198666666667	0.0295502177240817	0.0959228628872421	152998	Increased_in_Mutant
chr13:52644000-53105998	chr13	52644000	53105998	0.173175666666666	0.00965128186036281	0.046560769726347	461998	Increased_in_Mutant
chr15:101232000-101288998	chr15	101232000	101288998	-0.159473666666667	0.199316863185054	0.354901070418411	56998	Decreased_in_Mutant
chr7:49941000-51461998	chr7	49941000	51461998	0.296260333333333	0.00125325099651081	0.0143756669872408	1520998	Increased_in_Mutant
chr8:124611000-124685998	chr8	124611000	124685998	0.272427333333333	0.023376827412409	0.0824370057014298	74998	Increased_in_Mutant
chr6:143214000-145010998	chr6	143214000	145010998	-0.00132033333333342	0.986001840851352	0.996731659448253	1796998	Decreased_in_Mutant
chr7:15906000-17081998	chr7	15906000	17081998	0.264145333333332	0.0233236661610998	0.0823210399833157	1175998	Increased_in_Mutant
chr5:137475000-137792998	chr5	137475000	137792998	0.132868999999999	0.0383554572935933	0.114209134879012	317998	Increased_in_Mutant
chr7:86595000-86642998	chr7	86595000	86642998	0.207253666666667	0.251297970109814	0.416698419103475	47998	Increased_in_Mutant
chr11:54696000-54869998	chr11	54696000	54869998	0.117163333333333	0.0398238361940027	0.117005968252366	173998	Increased_in_Mutant
chr13:105324000-106787998	chr13	105324000	106787998	-0.0205606666666669	0.564604574109347	0.72288698644212	1463998	Decreased_in_Mutant
chr14:60693000-60785998	chr14	60693000	60785998	-0.274428333333334	0.0583393741936337	0.151073373504985	92998	Decreased_in_Mutant
chr17:29112000-29252998	chr17	29112000	29252998	-0.0698300000000001	0.1039994815766	0.223455579017438	140998	Decreased_in_Mutant
chrX:74937000-75371998	chrX	74937000	75371998	0.0549499999999997	0.255471783587374	0.420584391833513	434998	Increased_in_Mutant
chr11:66885000-67103998	chr11	66885000	67103998	-0.224946333333334	0.000667234372141118	0.0106007551952806	218998	Decreased_in_Mutant
chrX:106758000-107501998	chrX	106758000	107501998	0.199174666666667	0.0199458146287851	0.0753969062071652	743998	Increased_in_Mutant
chr18:23796000-23894998	chr18	23796000	23894998	0.0549636666666669	0.191644571278363	0.345324060338973	98998	Increased_in_Mutant
chr7:55773000-56246998	chr7	55773000	56246998	0.00844499999999936	0.906580539457171	0.952007616500478	473998	Increased_in_Mutant
chr14:41064000-41234998	chr14	41064000	41234998	0.0290829999999999	0.614340366425396	0.760272820536698	170998	Increased_in_Mutant
chr17:34581000-34655998	chr17	34581000	34655998	-0.210162666666667	0.0232578075640051	0.0822435874654786	74998	Decreased_in_Mutant
chr4:98922000-99218998	chr4	98922000	99218998	0.0656389999999998	0.145534513938121	0.285190165104953	296998	Increased_in_Mutant
chrX:128139000-128207998	chrX	128139000	128207998	-0.0778216666666669	0.512164442723554	0.67658395065992	68998	Decreased_in_Mutant
chr10:124887000-126884998	chr10	124887000	126884998	-0.0390063333333336	0.755981384691687	0.857387343426853	1997998	Decreased_in_Mutant
chr8:27540000-29537998	chr8	27540000	29537998	0.113334666666666	0.121868890217943	0.251574266993635	1997998	Increased_in_Mutant
chr17:47787000-47870998	chr17	47787000	47870998	0.168265333333333	0.0192394043099629	0.0737058025752817	83998	Increased_in_Mutant
chr15:101514000-101981998	chr15	101514000	101981998	0.307906333333333	0.000516734467201989	0.00927984605182969	467998	Increased_in_Mutant
chr11:70245000-70316998	chr11	70245000	70316998	0.0224666666666662	0.766689836430825	0.86428293980299	71998	Increased_in_Mutant
chrX:96891000-97448998	chrX	96891000	97448998	0.253477666666667	0.0011914783127359	0.014036493403771	557998	Increased_in_Mutant
chr4:116172000-116222998	chr4	116172000	116222998	0.109124333333333	0.0971300427989323	0.212480856188112	50998	Increased_in_Mutant
chr14:20568000-20666998	chr14	20568000	20666998	0.0475496666666668	0.205257361760592	0.362962187706255	98998	Increased_in_Mutant
chr16:96222000-96350998	chr16	96222000	96350998	0.263321333333333	0.0079666305920897	0.0413091557779853	128998	Increased_in_Mutant
chr6:53196000-53747998	chr6	53196000	53747998	0.108508666666667	0.0382833334957374	0.114092173407774	551998	Increased_in_Mutant
chr19:7221000-7436998	chr19	7221000	7436998	0.020398333333333	0.618764669632175	0.763941823359287	215998	Increased_in_Mutant
chr8:58554000-60473998	chr8	58554000	60473998	-0.00996100000000006	0.810587190130882	0.892942628491718	1919998	Decreased_in_Mutant
chr7:41586000-41660998	chr7	41586000	41660998	0.199986666666667	0.00275952478604415	0.02163031457068	74998	Increased_in_Mutant
chr7:103893000-104246998	chr7	103893000	104246998	0.300324	0.361621587331202	0.535199949250179	353998	Increased_in_Mutant
chr11:8418000-8534998	chr11	8418000	8534998	0.380365	0.000209485968644889	0.00600736388701509	116998	Increased_in_Mutant
chr18:32274000-32447998	chr18	32274000	32447998	0.103111333333333	0.0753980500642737	0.180806898530371	173998	Increased_in_Mutant
chr17:50274000-50807998	chr17	50274000	50807998	-0.224518333333334	0.00445115382765389	0.0290489351443003	533998	Decreased_in_Mutant
chr12:99078000-99884998	chr12	99078000	99884998	0.192003333333333	0.000518075282513103	0.00927984605182969	806998	Increased_in_Mutant
chr18:80955000-81941998	chr18	80955000	81941998	0.30396	0.00184965911232159	0.0170012877566233	986998	Increased_in_Mutant
chr3:10473000-12464998	chr3	10473000	12464998	0.0804583333333331	0.0306016400385216	0.0982167786726369	1991998	Increased_in_Mutant
chr7:144588000-144905998	chr7	144588000	144905998	0.219357333333333	0.00246561860607178	0.0199941368388296	317998	Increased_in_Mutant
chr7:85911000-85958998	chr7	85911000	85958998	0.264323333333333	0.159806891273453	0.305480248379989	47998	Increased_in_Mutant
chr3:53010000-53498998	chr3	53010000	53498998	0.181842333333333	0.0976102142739007	0.213403202563771	488998	Increased_in_Mutant
chr4:148107000-148169998	chr4	148107000	148169998	-0.0883923333333337	0.33414725771808	0.50655796083234	62998	Decreased_in_Mutant
chr11:69057000-69128998	chr11	69057000	69128998	0.0638916666666663	0.0874244070628968	0.197957609058078	71998	Increased_in_Mutant
chr11:76650000-76769998	chr11	76650000	76769998	-0.0291490000000004	0.620576092551936	0.764658840286529	119998	Decreased_in_Mutant
chr12:74313000-75404998	chr12	74313000	75404998	-0.114841	0.0949810104243493	0.208974112863026	1091998	Decreased_in_Mutant
chrX:73305000-73496998	chrX	73305000	73496998	0.071026666666666	0.148050047032007	0.288952393983791	191998	Increased_in_Mutant
chr10:40044000-40220998	chr10	40044000	40220998	-0.0724050000000005	0.258002016721744	0.423950622885636	176998	Decreased_in_Mutant
chr4:72528000-72575998	chr4	72528000	72575998	0.0561673333333333	0.582888592552469	0.736097924385992	47998	Increased_in_Mutant
chrX:111360000-112400998	chrX	111360000	112400998	0.196922333333333	0.018839098442998	0.0726356617830953	1040998	Increased_in_Mutant
chr9:122727000-123869998	chr9	122727000	123869998	-0.139696	0.00351384151433794	0.024986045686644	1142998	Decreased_in_Mutant
chr5:49968000-50228998	chr5	49968000	50228998	0.396575	0.000290766632468455	0.00713195009751278	260998	Increased_in_Mutant
chr6:76329000-77612998	chr6	76329000	77612998	-0.138165333333334	0.0753132214826031	0.180768471651728	1283998	Decreased_in_Mutant
chr9:80058000-80315998	chr9	80058000	80315998	-0.102693333333334	0.0353591928670949	0.108108008443793	257998	Decreased_in_Mutant
chr16:21825000-22025998	chr16	21825000	22025998	0.0314136666666666	0.457837360424546	0.625639410207689	200998	Increased_in_Mutant
chrX:60483000-60617998	chrX	60483000	60617998	0.0690843333333327	0.371551205077806	0.546008940211949	134998	Increased_in_Mutant
chr9:33243000-34484998	chr9	33243000	34484998	0.0352633333333331	0.519867426854348	0.683656983628339	1241998	Increased_in_Mutant
chr18:36123000-36200998	chr18	36123000	36200998	0.0948383333333331	0.106179696058424	0.226911675472872	77998	Increased_in_Mutant
chr16:87798000-89768998	chr16	87798000	89768998	0.0869113333333328	0.0807682506891488	0.188638883703398	1970998	Increased_in_Mutant
chr9:43215000-43292998	chr9	43215000	43292998	0.328544333333333	0.0011999638735043	0.014036493403771	77998	Increased_in_Mutant
chr11:116679000-116810998	chr11	116679000	116810998	-0.00656666666666693	0.882042335615802	0.939496666820832	131998	Decreased_in_Mutant
chr6:50805000-50945998	chr6	50805000	50945998	0.313796666666666	0.00171611605243994	0.0165313006876898	140998	Increased_in_Mutant
chr10:12678000-13004998	chr10	12678000	13004998	-0.101062666666667	0.265746988689312	0.430999759516172	326998	Decreased_in_Mutant
chr9:105387000-105680998	chr9	105387000	105680998	-0.128354333333334	0.0308646591288269	0.0985051913424402	293998	Decreased_in_Mutant
chr15:73569000-73694998	chr15	73569000	73694998	-0.0158433333333337	0.785624647851181	0.877023066355984	125998	Decreased_in_Mutant
chr18:89115000-90446998	chr18	89115000	90446998	0.208479666666667	0.00074242897005799	0.0108409527868668	1331998	Increased_in_Mutant
chr3:6243000-6290998	chr3	6243000	6290998	-0.117031	0.152238059858557	0.294885257028597	47998	Decreased_in_Mutant
chr9:13845000-14510998	chr9	13845000	14510998	0.0653996666666663	0.131461089079956	0.265598850033821	665998	Increased_in_Mutant
chr19:4506000-4616998	chr19	4506000	4616998	0.0588433333333334	0.172771404959908	0.321671622198276	110998	Increased_in_Mutant
chr9:70407000-71111998	chr9	70407000	71111998	0.100892666666667	0.0734668053131384	0.177802700663615	704998	Increased_in_Mutant
chr15:25992000-27290998	chr15	25992000	27290998	0.130326333333333	0.0245058532856637	0.0847648744607666	1298998	Increased_in_Mutant
chr10:20955000-21203998	chr10	20955000	21203998	-0.103275333333334	0.0787162497751304	0.186072087990373	248998	Decreased_in_Mutant
chr14:33312000-33377998	chr14	33312000	33377998	0.509582333333333	0.000142729315053326	0.00566648694783778	65998	Increased_in_Mutant
chr15:80082000-80261998	chr15	80082000	80261998	-0.102992333333334	0.360369330602665	0.533897291132573	179998	Decreased_in_Mutant
chr17:78624000-78959998	chr17	78624000	78959998	0.0156909999999998	0.769222085706494	0.86589832517758	335998	Increased_in_Mutant
chr13:95883000-95969998	chr13	95883000	95969998	-0.0342733333333336	0.747433236448211	0.852004264125102	86998	Decreased_in_Mutant
chr16:45672000-46037998	chr16	45672000	46037998	0.0227540000000001	0.646068061673323	0.785354194129622	365998	Increased_in_Mutant
chr5:122964000-123017998	chr5	122964000	123017998	-0.0552730000000001	0.438203256355066	0.608716327472548	53998	Decreased_in_Mutant
chr10:45996000-46967998	chr10	45996000	46967998	-0.115695333333334	0.020233280357698	0.075822110580138	971998	Decreased_in_Mutant
chr13:47145000-47294998	chr13	47145000	47294998	0.157425666666666	0.0745540184207889	0.179439274765802	149998	Increased_in_Mutant
chr9:24672000-25058998	chr9	24672000	25058998	0.253117333333333	0.00406646325615156	0.0273815266974532	386998	Increased_in_Mutant
chr10:62493000-63392998	chr10	62493000	63392998	-0.0435673333333334	0.234990527727056	0.39874412905415	899998	Decreased_in_Mutant
chr12:91365000-91871998	chr12	91365000	91871998	-0.0380290000000001	0.562927581627366	0.721381868976418	506998	Decreased_in_Mutant
chr5:114969000-115109998	chr5	114969000	115109998	-0.0510283333333336	0.448022111683922	0.618001344195905	140998	Decreased_in_Mutant
chr9:14517000-14705998	chr9	14517000	14705998	0.0315923333333334	0.741494484294462	0.847848701814228	188998	Increased_in_Mutant
chrX:67707000-68321998	chrX	67707000	68321998	0.0478606666666663	0.464507909758173	0.630609929727668	614998	Increased_in_Mutant
chrX:22545000-22592998	chrX	22545000	22592998	0.201228	0.0861449648717344	0.196606856576055	47998	Increased_in_Mutant
chr5:67044000-67247998	chr5	67044000	67247998	0.434217	0.000300849106203759	0.00717763496003067	203998	Increased_in_Mutant
chr9:72627000-72677998	chr9	72627000	72677998	-0.0655520000000005	0.373618586144158	0.547086277559035	50998	Decreased_in_Mutant
chr9:120591000-121220998	chr9	120591000	121220998	0.180893333333333	0.00913633226078358	0.0449203002821859	629998	Increased_in_Mutant
chr3:109161000-109499998	chr3	109161000	109499998	0.400626333333333	0.00503035150199588	0.0309851003164844	338998	Increased_in_Mutant
chr14:55485000-55559998	chr14	55485000	55559998	0.0609339999999999	0.399653597106822	0.57322194644165	74998	Increased_in_Mutant
chr8:46662000-46958998	chr8	46662000	46958998	0.0893046666666662	0.223977521783082	0.386986478421277	296998	Increased_in_Mutant
chr8:65130000-66449998	chr8	65130000	66449998	0.0641749999999997	0.0872276516228536	0.197734126160633	1319998	Increased_in_Mutant
chr3:107691000-107870998	chr3	107691000	107870998	0.109611333333332	0.0952493093443476	0.208974112863026	179998	Increased_in_Mutant
chrX:116418000-116483998	chrX	116418000	116483998	0.0344259999999998	0.84316828312885	0.913603759065539	65998	Increased_in_Mutant
chr11:52245000-52352998	chr11	52245000	52352998	0.198221333333333	0.0531225493863908	0.142552581819903	107998	Increased_in_Mutant
chrX:91974000-92249998	chrX	91974000	92249998	0.0716616666666664	0.365067979928667	0.538111681420851	275998	Increased_in_Mutant
chr18:20910000-20984998	chr18	20910000	20984998	-0.0252230000000004	0.649792574756722	0.788711254208465	74998	Decreased_in_Mutant
chr17:8382000-8456998	chr17	8382000	8456998	0.22021	0.00537281837792525	0.0324174712056329	74998	Increased_in_Mutant
chr11:76248000-76409998	chr11	76248000	76409998	-0.227244	0.0365695115142744	0.110101849812011	161998	Decreased_in_Mutant
chr9:116391000-118031998	chr9	116391000	118031998	0.0424093333333332	0.255035983656384	0.420260078314774	1640998	Increased_in_Mutant
chr19:47880000-47939998	chr19	47880000	47939998	0.0820483333333332	0.197010335179271	0.351942358180318	59998	Increased_in_Mutant
chr17:28563000-28670998	chr17	28563000	28670998	0.0755416666666667	0.138308184090784	0.274728631365042	107998	Increased_in_Mutant
chr17:80448000-80567998	chr17	80448000	80567998	0.0475126666666665	0.528477229490362	0.692268702056682	119998	Increased_in_Mutant
chr18:51099000-51371998	chr18	51099000	51371998	0.530078666666666	5.20576443834727e-05	0.0041468480217624	272998	Increased_in_Mutant
chr4:139422000-139643998	chr4	139422000	139643998	0.203009666666666	0.0231723010508472	0.0820759106779677	221998	Increased_in_Mutant
chr3:105984000-106457998	chr3	105984000	106457998	0.0978036666666661	0.294861833475221	0.461918466075642	473998	Increased_in_Mutant
chr4:70437000-70607998	chr4	70437000	70607998	0.0270913333333325	0.718969753699553	0.833959071374136	170998	Increased_in_Mutant
chrX:62811000-62861998	chrX	62811000	62861998	0.191868666666666	0.244033978501207	0.408976525648473	50998	Increased_in_Mutant
chr4:141075000-141134998	chr4	141075000	141134998	0.0157896666666666	0.858731858638333	0.922999334026332	59998	Increased_in_Mutant
chr5:32307000-32525998	chr5	32307000	32525998	0.0259349999999998	0.610358508705855	0.756622728282159	218998	Increased_in_Mutant
chr16:91074000-91358998	chr16	91074000	91358998	0.031224666666666	0.600731120874934	0.749797619708394	284998	Increased_in_Mutant
chr10:53631000-53813998	chr10	53631000	53813998	-0.153202000000001	0.0237906980446172	0.0832293170374988	182998	Decreased_in_Mutant
chr4:141396000-141581998	chr4	141396000	141581998	0.0371673333333326	0.801692528022858	0.887022193955347	185998	Increased_in_Mutant
chr16:27459000-28499998	chr16	27459000	28499998	0.105596333333333	0.188989769048568	0.342093421088742	1040998	Increased_in_Mutant
chr9:45405000-45761998	chr9	45405000	45761998	0.10387	0.0648471729854477	0.162901471377713	356998	Increased_in_Mutant
chr9:13854000-14357998	chr9	13854000	14357998	0.239013666666667	0.00328392251356342	0.0240563853929831	503998	Increased_in_Mutant
chr3:117108000-117452998	chr3	117108000	117452998	0.0358219999999997	0.65861614822876	0.795440692438939	344998	Increased_in_Mutant
chrX:39786000-41780998	chrX	39786000	41780998	0.103945666666666	0.0245771629845598	0.08489232087863	1994998	Increased_in_Mutant
