Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	Region_size	direction	direction_label	plot_label	significant
chr6-111525000	chr6	111525000	111550000	1700054K19Rik	intron (NM_001346640, intron 10 of 10)	0.501	2.94783841659999e-06	7.38705735261202e-05	-0.58	-0.079	25000	B_to_A_in_Mutant	More Active (B->A)	1700054K19Rik	TRUE
chr9-7750000	chr9	7750000	7775000	Tmem123	Intergenic	-0.402	2.94922060651212e-06	7.38874188108626e-05	0.082	-0.32	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem123	TRUE
chr10-53125000	chr10	53125000	53150000	Gm36173	Intergenic	-0.231333333333333	2.95094299982667e-06	7.39127771203276e-05	-0.649	-0.880333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm36173	TRUE
chr15-82625000	chr15	82625000	82650000	Cyp2d13	intron (NR_003552, intron 8 of 8)	-0.330666666666667	2.95320137892176e-06	7.39337552816374e-05	0.063	-0.267666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cyp2d13	TRUE
chr5-19300000	chr5	19300000	19325000	Magi2	intron (NM_001170746, intron 1 of 22)	-0.343333333333333	2.9531613216705e-06	7.39337552816374e-05	-0.15	-0.493333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Magi2	TRUE
chr7-39575000	chr7	39575000	39600000	Gm33989	Intergenic	-0.245	2.95512938296505e-06	7.39521360197153e-05	0.631666666666667	0.386666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm33989	TRUE
chr9-41525000	chr9	41525000	41550000	Mirlet7a-2	TTS (NR_029726)	0.397	2.95606735634341e-06	7.39521360197153e-05	-0.756	-0.359	25000	B_to_A_in_Mutant	More Active (B->A)	Mirlet7a-2	TRUE
chr8-15850000	chr8	15850000	15875000	Mir3106	Intergenic	0.440333333333334	2.95554288390359e-06	7.39521360197153e-05	-0.973333333333333	-0.533	25000	B_to_A_in_Mutant	More Active (B->A)	Mir3106	TRUE
chr2-145300000	chr2	145300000	145325000	Slc24a3	intron (NM_053195, intron 2 of 16)	0.904	2.95908075233107e-06	7.40097315491099e-05	-0.424	0.48	25000	B_to_A_in_Mutant	More Active (B->A)	Slc24a3	TRUE
chr1-112800000	chr1	112800000	112825000	Gm32810	Intergenic	0.364	2.96502547817002e-06	7.41050761904309e-05	-1.13666666666667	-0.772666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32810	TRUE
chr17-11000000	chr17	11000000	11025000	Prkn	intron (NM_001317726, intron 1 of 6)	-0.429666666666667	2.96403896817077e-06	7.41050761904309e-05	0.802666666666667	0.373	25000	A_to_B_in_Mutant	More Inactive (A->B)	Prkn	TRUE
chr16-86850000	chr16	86850000	86875000	Gm32624	intron (NR_169089, intron 3 of 3)	0.400333333333333	2.96532071697886e-06	7.41050761904309e-05	-0.680666666666667	-0.280333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32624	TRUE
chr1-17000000	chr1	17000000	17025000	Jph1	intron (NM_020604, intron 3 of 4)	-0.247666666666667	2.96574110302721e-06	7.41050761904309e-05	1.147	0.899333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Jph1	TRUE
chr10-121950000	chr10	121950000	121975000	Srgap1	intron (NM_001081037, intron 1 of 21)	0.35	2.9664595583915e-06	7.41052358860686e-05	-0.907	-0.557	25000	B_to_A_in_Mutant	More Active (B->A)	Srgap1	TRUE
chr17-71725000	chr17	71725000	71750000	Pcare	Intergenic	0.366666666666667	2.96885453976086e-06	7.41472668124435e-05	0.103	0.469666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Pcare	TRUE
chrX-19575000	chrX	19575000	19600000	Tex13c3	Intergenic	-0.299333333333333	2.96975542126568e-06	7.41519713163485e-05	-0.258333333333333	-0.557666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tex13c3	TRUE
chr15-75500000	chr15	75500000	75525000	Gm34646	Intergenic	-0.257666666666667	2.97247366826961e-06	7.41838010081924e-05	0.277333333333333	0.0196666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm34646	TRUE
chr7-91875000	chr7	91875000	91900000	Dlg2	intron (NM_011807, intron 5 of 22)	-0.437333333333333	2.97232732731548e-06	7.41838010081924e-05	-0.464666666666667	-0.902	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dlg2	TRUE
chr15-97700000	chr15	97700000	97725000	Rpap3	intron (NM_001168693, intron 9 of 9)	-0.214666666666667	2.97316864453277e-06	7.41838010081924e-05	0.929	0.714333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rpap3	TRUE
chr13-40500000	chr13	40500000	40525000	Gm26688	Intergenic	-0.386333333333333	2.97411916154376e-06	7.4189730407723e-05	-0.658	-1.04433333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm26688	TRUE
chr6-51250000	chr6	51250000	51275000	Mir148a	Intergenic	-0.382	2.97593540246992e-06	7.42172473689064e-05	0.254	-0.128	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir148a	TRUE
chrX-88850000	chrX	88850000	88875000	Mir1906-1	Intergenic	-0.288666666666667	2.98341015529784e-06	7.43858357144231e-05	-0.885333333333333	-1.174	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir1906-1	TRUE
chr8-52500000	chr8	52500000	52525000	1190028D05Rik	Intergenic	0.44	2.98610915056682e-06	7.44352971038657e-05	-0.364333333333333	0.0756666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1190028D05Rik	TRUE
chr2-4550000	chr2	4550000	4575000	Frmd4a	intron (NM_172475, intron 12 of 22)	0.243666666666667	2.98839105348326e-06	7.44663485191068e-05	0.592333333333333	0.836	25000	B_to_A_in_Mutant	More Active (B->A)	Frmd4a	TRUE
chrX-88875000	chrX	88875000	88900000	Mir1906-1	Intergenic	-0.315	2.98878590351115e-06	7.44663485191068e-05	-0.878	-1.193	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir1906-1	TRUE
chr9-10200000	chr9	10200000	10225000	Gm39289	intron (NM_001170787, intron 3 of 24)	0.375666666666667	2.99035404120009e-06	7.44697620056795e-05	-0.802666666666667	-0.427	25000	B_to_A_in_Mutant	More Active (B->A)	Gm39289	TRUE
chr15-62300000	chr15	62300000	62325000	Macroh2a3	Intergenic	0.350333333333333	2.98996174206053e-06	7.44697620056795e-05	-0.723	-0.372666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Macroh2a3	TRUE
chr2-27075000	chr2	27075000	27100000	Adamtsl2	intron (NM_029981, intron 8 of 18)	0.287	2.99488717492326e-06	7.456480937355e-05	1.17666666666667	1.46366666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Adamtsl2	TRUE
chr15-94225000	chr15	94225000	94250000	D630010B17Rik	Intergenic	0.321333333333333	2.99562824716321e-06	7.45654215045498e-05	-0.450333333333333	-0.129	25000	B_to_A_in_Mutant	More Active (B->A)	D630010B17Rik	TRUE
chr19-56650000	chr19	56650000	56675000	Gm32441	intron (NR_166869, intron 2 of 2)	0.635333333333333	2.9965887520934e-06	7.45714940265692e-05	0.217	0.852333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32441	TRUE
chr5-64675000	chr5	64675000	64700000	Gm3716	Intergenic	0.434	2.9988663538399e-06	7.46103323716166e-05	-0.828333333333333	-0.394333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm3716	TRUE
chr15-62075000	chr15	62075000	62100000	Pvt1	intron (NR_132746, intron 1 of 6)	0.391333333333333	3.00176946988487e-06	7.46647109226551e-05	-0.335	0.0563333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Pvt1	TRUE
chr1-113875000	chr1	113875000	113900000	Gm32810	Intergenic	0.552	3.00382138154128e-06	7.46978960569611e-05	-1.181	-0.629	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32810	TRUE
chr19-18400000	chr19	18400000	18425000	Ostf1	Intergenic	0.349	3.00554837577654e-06	7.47229873424367e-05	-0.879	-0.53	25000	B_to_A_in_Mutant	More Active (B->A)	Ostf1	TRUE
chr17-47300000	chr17	47300000	47325000	Mrps10	intron (NM_172622, intron 2 of 16)	0.259666666666667	3.00683819403603e-06	7.47372003084604e-05	0.236333333333333	0.496	25000	B_to_A_in_Mutant	More Active (B->A)	Mrps10	TRUE
chr1-164975000	chr1	164975000	165000000	1700029M03Rik	Intergenic	-0.254	3.00801956277447e-06	7.47487115371304e-05	0.607666666666667	0.353666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700029M03Rik	TRUE
chr4-26850000	chr4	26850000	26875000	4930548K13Rik	Intergenic	-0.314	3.01058218513582e-06	7.47815372915476e-05	-0.682333333333333	-0.996333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	4930548K13Rik	TRUE
chr9-122225000	chr9	122225000	122250000	Mir8106	intron (NM_133979, intron 11 of 12)	-0.241666666666667	3.01077765421284e-06	7.47815372915476e-05	1.11066666666667	0.869	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir8106	TRUE
chr9-43475000	chr9	43475000	43500000	Trim29	Intergenic	0.381	3.01239624698792e-06	7.48038868576187e-05	-0.627333333333333	-0.246333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Trim29	TRUE
chr11-24700000	chr11	24700000	24725000	Gm10466	Intergenic	0.743	3.01523860458217e-06	7.48566070652364e-05	-1.11266666666667	-0.369666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm10466	TRUE
chr15-44625000	chr15	44625000	44650000	Ebag9	intron (NM_019480, intron 6 of 6)	-0.356333333333333	3.01633100081459e-06	7.48658677762403e-05	0.719666666666667	0.363333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ebag9	TRUE
chr6-37500000	chr6	37500000	37525000	Akr1d1	Intergenic	0.248	3.01790386209865e-06	7.48870464550474e-05	-0.539666666666667	-0.291666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Akr1d1	TRUE
chr4-82675000	chr4	82675000	82700000	Zdhhc21	Intergenic	-0.467333333333333	3.02038731004051e-06	7.49308051831289e-05	0.56	0.0926666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zdhhc21	TRUE
chr2-49025000	chr2	49025000	49050000	Orc4	intron (NM_029924, intron 2 of 16)	0.215333333333333	3.02156422715226e-06	7.49353155925476e-05	0.444	0.659333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Orc4	TRUE
chr11-35975000	chr11	35975000	36000000	Wwc1	Intergenic	0.550333333333334	3.02200920085252e-06	7.49353155925476e-05	-0.616666666666667	-0.0663333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Wwc1	TRUE
chr2-105800000	chr2	105800000	105825000	Elp4	intron (NM_023876, intron 6 of 9)	-0.281333333333333	3.02691591565633e-06	7.50391058261721e-05	0.992333333333333	0.711	25000	A_to_B_in_Mutant	More Inactive (A->B)	Elp4	TRUE
chr16-30650000	chr16	30650000	30675000	Fam43a	Intergenic	0.388666666666667	3.02852336339188e-06	7.50610752444765e-05	0.947333333333333	1.336	25000	B_to_A_in_Mutant	More Active (B->A)	Fam43a	TRUE
chr16-5475000	chr16	5475000	5500000	Gm41414	Intergenic	0.232333333333333	3.02964586929887e-06	7.50710179199529e-05	0.791333333333333	1.02366666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm41414	TRUE
chr13-73825000	chr13	73825000	73850000	Nkd2	intron (NM_001347535, intron 2 of 8)	0.527333333333333	3.03766608110479e-06	7.52518321177473e-05	-0.008	0.519333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Nkd2	TRUE
chr16-5750000	chr16	5750000	5775000	Rbfox1	Intergenic	0.280333333333333	3.03989542794698e-06	7.5272216039275e-05	0.886333333333333	1.16666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Rbfox1	TRUE
chr1-14375000	chr1	14375000	14400000	Eya1	Intergenic	0.211333333333333	3.03993546725863e-06	7.5272216039275e-05	-1.14566666666667	-0.934333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Eya1	TRUE
chr4-81400000	chr4	81400000	81425000	Mpdz	intron (NM_001305286, intron 3 of 45)	-0.508	3.04141084236444e-06	7.52908343900357e-05	-0.009	-0.517	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mpdz	TRUE
chr10-53100000	chr10	53100000	53125000	Gm36173	TTS (NM_178675)	-0.262333333333333	3.04485499645566e-06	7.53402530518633e-05	-0.568333333333333	-0.830666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm36173	TRUE
chr2-71150000	chr2	71150000	71175000	Cybrd1	Intergenic	0.365333333333333	3.04456709522282e-06	7.53402530518633e-05	0.278666666666667	0.644	25000	B_to_A_in_Mutant	More Active (B->A)	Cybrd1	TRUE
chr16-64350000	chr16	64350000	64375000	Csnka2ip	Intergenic	-0.464333333333333	3.04731041018223e-06	7.53651715061966e-05	0.218	-0.246333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Csnka2ip	TRUE
chr1-52400000	chr1	52400000	52425000	Nab1	Intergenic	-0.497666666666667	3.04708021447076e-06	7.53651715061966e-05	0.489333333333333	-0.00833333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nab1	TRUE
chr14-18650000	chr14	18650000	18675000	Ube2e2	intron (NM_001360327, intron 3 of 5)	0.345666666666667	3.04811248852356e-06	7.53670978363353e-05	0.0203333333333333	0.366	25000	B_to_A_in_Mutant	More Active (B->A)	Ube2e2	TRUE
chr4-3750000	chr4	3750000	3775000	6330407A03Rik	intron (NM_010747, intron 10 of 12)	-0.595333333333334	3.05014002769303e-06	7.53993165848079e-05	0.685666666666667	0.0903333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	6330407A03Rik	TRUE
chr19-10250000	chr19	10250000	10275000	Myrf	exon (NM_198114, exon 8 of 20)	0.449333333333333	3.05204836489029e-06	7.5428574063761e-05	0.560666666666667	1.01	25000	B_to_A_in_Mutant	More Active (B->A)	Myrf	TRUE
chr17-42025000	chr17	42025000	42050000	Ptchd4	Intergenic	-0.344666666666667	3.05749543436636e-06	7.55452534069186e-05	-0.610333333333333	-0.955	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ptchd4	TRUE
chr14-93725000	chr14	93725000	93750000	Pcdh9	intron (NM_001081377, intron 2 of 4)	-0.270666666666667	3.06158190223719e-06	7.56282673030444e-05	1.271	1.00033333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pcdh9	TRUE
chr13-72825000	chr13	72825000	72850000	D730050B12Rik	Intergenic	0.726333333333333	3.06350832080805e-06	7.56578961686794e-05	-0.564	0.162333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	D730050B12Rik	TRUE
chr16-7625000	chr16	7625000	7650000	Rbfox1	Intergenic	0.281666666666667	3.0679732404577e-06	7.57054199966816e-05	0.610333333333333	0.892	25000	B_to_A_in_Mutant	More Active (B->A)	Rbfox1	TRUE
chr8-29275000	chr8	29275000	29300000	Unc5d	Intergenic	0.226333333333333	3.06818859893702e-06	7.57054199966816e-05	-1.048	-0.821666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Unc5d	TRUE
chr14-14575000	chr14	14575000	14600000	Slc4a7	Intergenic	-0.232333333333333	3.06834239649857e-06	7.57054199966816e-05	-0.565666666666667	-0.798	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc4a7	TRUE
chr7-65025000	chr7	65025000	65050000	Entrep2	intron (NM_183087, intron 1 of 9)	0.499333333333334	3.06616381727943e-06	7.57054199966816e-05	0.0106666666666667	0.51	25000	B_to_A_in_Mutant	More Active (B->A)	Entrep2	TRUE
chr18-75875000	chr18	75875000	75900000	Zbtb7c	intron (NM_145356, intron 1 of 4)	0.435666666666667	3.07033863944116e-06	7.57194551890435e-05	-0.187666666666667	0.248	25000	B_to_A_in_Mutant	More Active (B->A)	Zbtb7c	TRUE
chr8-15825000	chr8	15825000	15850000	Mir3106	Intergenic	0.323	3.07036639311396e-06	7.57194551890435e-05	-1.02	-0.697	25000	B_to_A_in_Mutant	More Active (B->A)	Mir3106	TRUE
chr4-64125000	chr4	64125000	64150000	Tnc	Intergenic	0.357	3.07394455110914e-06	7.57749589242513e-05	0.162333333333333	0.519333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tnc	TRUE
chr2-57875000	chr2	57875000	57900000	Galnt5	Intergenic	-0.267666666666667	3.07480135231825e-06	7.57749589242513e-05	0.342	0.0743333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Galnt5	TRUE
chr13-85350000	chr13	85350000	85375000	Rasa1	Intergenic	-0.277	3.07429464338692e-06	7.57749589242513e-05	-0.413666666666667	-0.690666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rasa1	TRUE
chr12-6000000	chr12	6000000	6025000	2810032G03Rik	Intergenic	0.624333333333334	3.07754797912522e-06	7.58067445527907e-05	-0.048	0.576333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	2810032G03Rik	TRUE
chr8-58425000	chr8	58425000	58450000	Gm15881	intron (NM_175032, intron 3 of 11)	-0.461	3.07743319256196e-06	7.58067445527907e-05	-0.483333333333333	-0.944333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm15881	TRUE
chr5-36275000	chr5	36275000	36300000	Mir7689	intron (NM_030889, intron 1 of 26)	0.477333333333333	3.07932081286505e-06	7.58324648167721e-05	0.572666666666667	1.05	25000	B_to_A_in_Mutant	More Active (B->A)	Mir7689	TRUE
chr7-65175000	chr7	65175000	65200000	1810049I09Rik	Intergenic	0.475666666666667	3.08079508795076e-06	7.585082223755e-05	-0.13	0.345666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1810049I09Rik	TRUE
chr6-36050000	chr6	36050000	36075000	Chrm2	Intergenic	0.889666666666667	3.08189221950794e-06	7.58598876954614e-05	-0.918	-0.0283333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm2	TRUE
chr14-120700000	chr14	120700000	120725000	Ipo5	Intergenic	-0.280333333333333	3.08537662865736e-06	7.58846052609374e-05	0.0723333333333333	-0.208	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ipo5	TRUE
chr14-72325000	chr14	72325000	72350000	Fndc3a	Intergenic	0.291333333333333	3.08581225771253e-06	7.58846052609374e-05	0.111666666666667	0.403	25000	B_to_A_in_Mutant	More Active (B->A)	Fndc3a	TRUE
chr3-84425000	chr3	84425000	84450000	Fhdc1	Intergenic	0.354333333333333	3.08399151114843e-06	7.58846052609374e-05	0.718333333333333	1.07266666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Fhdc1	TRUE
chr16-79200000	chr16	79200000	79225000	Tmprss15	Intergenic	0.556333333333334	3.0858130455582e-06	7.58846052609374e-05	-0.537666666666667	0.0186666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Tmprss15	TRUE
chr9-9925000	chr9	9925000	9950000	Mir6237	intron (NM_001033359, intron 9 of 20)	0.323666666666667	3.08723490437941e-06	7.59016356564303e-05	-1.05933333333333	-0.735666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6237	TRUE
chr12-50525000	chr12	50525000	50550000	Prkd1	intron (NR_168537, intron 1 of 18)	0.228333333333333	3.08879335344659e-06	7.59220153723523e-05	-0.983333333333333	-0.755	25000	B_to_A_in_Mutant	More Active (B->A)	Prkd1	TRUE
chr1-137950000	chr1	137950000	137975000	Mir181a-1	Intergenic	-0.290666666666667	3.09490032196944e-06	7.60541608990983e-05	1.09433333333333	0.803666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir181a-1	TRUE
chrX-103725000	chrX	103725000	103750000	Gm53059	intron (NM_009197, intron 1 of 5)	0.464666666666667	3.09961318489476e-06	7.61172639335881e-05	0.846333333333333	1.311	25000	B_to_A_in_Mutant	More Active (B->A)	Gm53059	TRUE
chr1-110500000	chr1	110500000	110525000	Cdh19	Intergenic	-0.213333333333333	3.09919839832505e-06	7.61172639335881e-05	-0.63	-0.843333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cdh19	TRUE
chr13-39600000	chr13	39600000	39625000	Gm40923	Intergenic	-0.288333333333333	3.09966238962387e-06	7.61172639335881e-05	-0.156	-0.444333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm40923	TRUE
chr7-72750000	chr7	72750000	72775000	Rpl17-ps10	Intergenic	0.324666666666667	3.10042534159934e-06	7.6118038623634e-05	-0.134	0.190666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Rpl17-ps10	TRUE
chr8-43575000	chr8	43575000	43600000	Adam26a	Intergenic	-0.255333333333333	3.10445357187799e-06	7.61989593582346e-05	-0.547	-0.802333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Adam26a	TRUE
chr7-134800000	chr7	134800000	134825000	Insyn2a	intron (NM_001033420, intron 23 of 51)	0.532666666666667	3.10739488904474e-06	7.62172268436896e-05	-0.167666666666667	0.365	25000	B_to_A_in_Mutant	More Active (B->A)	Insyn2a	TRUE
chr9-43275000	chr9	43275000	43300000	Trim29	Intergenic	0.308666666666667	3.10685487906779e-06	7.62172268436896e-05	-0.312	-0.00333333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Trim29	TRUE
chr14-86525000	chr14	86525000	86550000	Gm32815	Intergenic	0.627	3.10733280202394e-06	7.62172268436896e-05	-0.342	0.285	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32815	TRUE
chr9-119050000	chr9	119050000	119075000	Vill	exon (NM_001164567, exon 8 of 20)	0.398	3.11133107968214e-06	7.62957909504242e-05	-0.304333333333333	0.0936666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Vill	TRUE
chr14-33475000	chr14	33475000	33500000	Mapk8	Intergenic	0.291	3.11237925527532e-06	7.630351507085e-05	0.467	0.758	25000	B_to_A_in_Mutant	More Active (B->A)	Mapk8	TRUE
chr10-76200000	chr10	76200000	76225000	Mir678	intron (NR_126571, intron 8 of 11)	0.252	3.11339627088686e-06	7.63104718105197e-05	1.008	1.26	25000	B_to_A_in_Mutant	More Active (B->A)	Mir678	TRUE
chr4-58125000	chr4	58125000	58150000	Svep1	intron (NM_022814, intron 6 of 47)	-0.303666666666667	3.11839191315986e-06	7.64137804812312e-05	0.988666666666667	0.685	25000	A_to_B_in_Mutant	More Inactive (A->B)	Svep1	TRUE
chr8-121425000	chr8	121425000	121450000	1700018B08Rik	Intergenic	0.349	3.1198873009511e-06	7.64137804812312e-05	0.786333333333333	1.13533333333333	25000	B_to_A_in_Mutant	More Active (B->A)	1700018B08Rik	TRUE
chr1-145600000	chr1	145600000	145625000	Rgs18	Intergenic	-0.227666666666667	3.12054815505984e-06	7.64137804812312e-05	-0.814333333333333	-1.042	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rgs18	TRUE
chr10-69550000	chr10	69550000	69575000	Ank3	intron (NM_170730, intron 1 of 17)	-0.281666666666667	3.1195981418276e-06	7.64137804812312e-05	1.52666666666667	1.245	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ank3	TRUE
chr4-127725000	chr4	127725000	127750000	CK137956	Intergenic	0.382	3.1215809680696e-06	7.64210898442651e-05	0.481666666666667	0.863666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	CK137956	TRUE
chr16-77100000	chr16	77100000	77125000	Usp25	intron (NM_013918, intron 21 of 23)	-0.329666666666667	3.12240908243591e-06	7.64233856110508e-05	0.459	0.129333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Usp25	TRUE
chr18-31225000	chr18	31225000	31250000	Rit2	intron (NM_009065, intron 2 of 4)	-0.787333333333334	3.12357435631063e-06	7.64244228534735e-05	1.181	0.393666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rit2	TRUE
chr8-14175000	chr8	14175000	14200000	Dlgap2	intron (NM_172910, intron 2 of 15)	0.561	3.12392015853289e-06	7.64244228534735e-05	-0.408	0.153	25000	B_to_A_in_Mutant	More Active (B->A)	Dlgap2	TRUE
chr4-103525000	chr4	103525000	103550000	Dab1	Intergenic	0.644666666666667	3.12629269054853e-06	7.64644903873268e-05	-0.287333333333333	0.357333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Dab1	TRUE
chr2-125875000	chr2	125875000	125900000	Galk2	intron (NM_175154, intron 2 of 9)	-0.261666666666667	3.12785733847699e-06	7.64847840866162e-05	0.224666666666667	-0.037	25000	A_to_B_in_Mutant	More Inactive (A->B)	Galk2	TRUE
chr9-124275000	chr9	124275000	124300000	2010315B03Rik	Intergenic	-0.270333333333333	3.12941444496108e-06	7.64869165574317e-05	-0.116333333333333	-0.386666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	2010315B03Rik	TRUE
chr10-119050000	chr10	119050000	119075000	Gm33677	Intergenic	0.258	3.129233692948e-06	7.64869165574317e-05	-0.694333333333333	-0.436333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm33677	TRUE
chr2-4575000	chr2	4575000	4600000	Frmd4a	intron (NM_172475, intron 15 of 22)	0.243666666666667	3.13152284071892e-06	7.65058489147959e-05	0.623333333333333	0.867	25000	B_to_A_in_Mutant	More Active (B->A)	Frmd4a	TRUE
chr8-90150000	chr8	90150000	90175000	Tox3	Intergenic	0.509333333333334	3.13165931313267e-06	7.65058489147959e-05	-0.433	0.0763333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tox3	TRUE
chr1-47775000	chr1	47775000	47800000	Mir6350	Intergenic	-0.334333333333333	3.13247897520932e-06	7.6507913501293e-05	0.0503333333333333	-0.284	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir6350	TRUE
chr16-7775000	chr16	7775000	7800000	Tmem114	Intergenic	0.352666666666667	3.13379974687524e-06	7.65222133873892e-05	0.769666666666667	1.12233333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem114	TRUE
chr2-103875000	chr2	103875000	103900000	Lincred1	Intergenic	0.462333333333333	3.13504196330167e-06	7.65247381024668e-05	-0.149666666666667	0.312666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Lincred1	TRUE
chrX-68600000	chrX	68600000	68625000	Fmr1os	Intergenic	-0.218	3.13537376664891e-06	7.65247381024668e-05	0.282333333333333	0.0643333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fmr1os	TRUE
chrX-88050000	chrX	88050000	88075000	Il1rapl1	intron (NM_001160403, intron 1 of 10)	-0.898666666666667	3.13836832185824e-06	7.65414862333814e-05	1.566	0.667333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Il1rapl1	TRUE
chr12-109075000	chr12	109075000	109100000	Begain	Intergenic	0.276333333333333	3.13715330062952e-06	7.65414862333814e-05	0.73	1.00633333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Begain	TRUE
chr4-103800000	chr4	103800000	103825000	Dab1	intron (NM_001369046, intron 1 of 16)	0.351	3.13863382626758e-06	7.65414862333814e-05	-0.0256666666666667	0.325333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Dab1	TRUE
chr9-60425000	chr9	60425000	60450000	Thsd4	intron (NM_001040426, intron 3 of 17)	0.391666666666667	3.13900186645724e-06	7.65414862333814e-05	0.354	0.745666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Thsd4	TRUE
chr18-24925000	chr18	24925000	24950000	Tpgs2	intron (NM_001289655, intron 5 of 25)	0.468333333333333	3.14104549618902e-06	7.65733768643447e-05	-0.311333333333333	0.157	25000	B_to_A_in_Mutant	More Active (B->A)	Tpgs2	TRUE
