chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb
chr4	145470000	3.000607579496796	1.6900486995551105	0.5344792997659111	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr4	145710000	-7.218485454230612	0.5311331639312504	3.338053875343391	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr4	145720000	-6.38621680780643	2.109030515563612	4.601948572575661	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	20001	20.001
chr4	145750000	8.149863385733983	2.6489874053567064	-0.5010222664353746	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	20001	20.001
chr4	145810000	2.001775873780589	3.2153936443067233	2.456748270102177	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA
chr4	146050000	-0.3932357253352404	10.068181749037386	10.28005157655708	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr4	146160000	11.006226013109636	3.618674418338659	-0.6351076899307552	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	10001	10.001
chr4	146180000	-10.1372160877141	-0.620014884677458	3.3138375195987324	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	10001	10.001
chr4	146190000	-0.4279737040603901	2.426596876048094	2.6070814060608516	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	146200000	-4.427262505302003	1.9660535746436043	3.6972356451032	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	20001	20.001
chr4	146230000	21.04747273459172	7.090765106066194	-1.0428430851159023	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	20001	20.001
chr4	146290000	-14.2083296264788	-0.8893989526521888	4.624171787506327	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr4	146420000	-13.660685312208653	0.7200972478662301	6.030404587037285	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only	NA	NA
chr4	146470000	-0.17236544256213027	1.6892158117144245	1.766086516212957	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	146490000	-0.4942725861242178	1.5908996874880723	1.7922280443420848	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	146500000	-1.902872265982652	1.418266902225121	2.165709166577593	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	146560000	-6.441555298756874	-0.4886093017742773	2.010547650546376	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr4	146570000	-12.01176014771832	-0.4771507372745251	4.185650396275103	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr4	146640000	16.28245786582654	5.553409705835689	-0.7384019140665177	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr4	146700000	-7.1574146259885785	6.258387997217124	9.075223155096667	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr4	146890000	-1.93532538710645	7.467608296703452	8.263183124900836	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	146900000	3.136001987219628	2.244494033409288	1.0395909864720672	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only	NA	NA
chr4	147010000	14.266254092247928	5.401265008387341	-0.10830702459804374	Differential	Matrix 1	Complex	FALSE	TRUE	Mutant_only	NA	NA
chr4	147080000	-1.9938779118442025	1.301601144010987	2.083706621814212	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	147090000	-3.3043006967065103	1.588788166934161	2.8815741918897384	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr4	147100000	0.2715335324977083	1.6579413903129667	1.5622093494371403	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	147110000	2.1635182935440307	2.679456169147429	1.854839361247866	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	10001	10.001
chr4	147160000	-4.383552627928831	0.02745483349593384	1.7302739467618615	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	40001	40.001
chr4	147250000	2.5152961875668396	2.356347081457172	1.393195250296012	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr4	147260000	0.8922754915760261	3.359114478179418	3.032264884979273	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr4	147270000	-2.847094170844637	0.5457317188546803	1.6548039969545416	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr4	147280000	-1.8746224171675163	1.3931044754674142	2.129426167858069	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	147360000	12.848223427338503	7.132203753785349	2.1835882798846256	Shifted	Matrix 1	Shifted	TRUE	FALSE	Control_only	10001	10.001
chr4	147380000	-13.511581978912666	-1.028565827474404	4.213557139570377	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	10001	10.001
chr4	147550000	0.7900799131230904	1.577304727594055	1.2796855248027517	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr4	147640000	5.713036444506425	2.7616237373829526	0.5587869767851837	Differential	Matrix 1	Split	FALSE	TRUE	Mutant_only	NA	NA
chr4	147840000	0.02680321823994487	1.776798602176715	1.7768226542155192	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr4	149810000	1.0849182972538096	2.1084619079339735	1.6994411194159085	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr4	156300000	-0.9544921600906052	9.601933594593095	10.029068211287749	NA	Matrix 2	NA	TRUE	FALSE	Control_only	NA	NA
chr5	14900000	-0.9471479715139453	1.1656696661558412	1.5840130960890426	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr5	14920000	0.8681098124376004	1.5264952107526055	1.1675868065271957	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr5	15450000	2.3593143919408277	9.670336198737994	8.747095805341456	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA
chr5	15600000	-2.985993650011604	0.7007003723765315	1.991466614840677	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr5	15620000	1.0552402086783046	2.26201705966301	1.8295837199884488	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr5	36660000	2.0504850450338648	2.808938713365708	1.9536636664250264	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA
chr5	89320000	2.572638225780033	1.7939032732622011	0.7044799308034807	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr5	89330000	1.8126446061574657	1.762534083702934	0.999653900503818	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr5	93340000	0.6587321082751435	1.6697520024760195	1.4022416362961354	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr5	106150000	-1.3047698529867149	1.0358891080449826	1.6068033060608016	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr5	106170000	-0.9490992674005216	1.376065049305097	1.7972361357827058	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	3100000	-2.6341640660505496	1.2027045116385953	2.1371995226581646	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr6	3110000	-5.173326244041559	0.1090656997608922	1.9341784323499656	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	20001	20.001
chr6	3140000	2.674843194689154	2.6358977290250136	1.7043905065599745	Shifted	Matrix 1	Shifted	FALSE	TRUE	Mutant_only	20001	20.001
chr6	5640000	-0.1916788654390628	4.104602505789051	4.190743684711314	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr6	6410000	1.441436286869093	1.8345396020336693	1.3344331872164468	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	6420000	-2.900578552866216	0.961749120031497	1.9891197432256376	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr6	6700000	-0.28088280053663806	1.671289825627731	1.7779041254448522	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr6	7160000	3.701739096958737	2.603088413333892	1.3092492158852298	Differential	Matrix 1	Complex	FALSE	TRUE	Mutant_only	NA	NA
chr6	9720000	1.5732040874387163	1.842024288656739	1.2954774766731991	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	9730000	-2.423041897617145	1.8874339367346584	2.750558902818261	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr6	10620000	-0.8092626495411284	1.6497394101178833	1.9426147371818343	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	11860000	-7.608587054457292	1.9010782252013865	4.593194580666253	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA
chr6	11870000	-8.8348115057822	0.4002370002733749	3.5180620445675532	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr6	11880000	6.11764325269394	2.7092793978553806	0.5638359590138484	Shifted	Matrix 1	Shifted	TRUE	FALSE	Control_only	1	0.001
chr6	11890000	-8.073205366773788	-1.0334522810920277	1.8092814648173303	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	1	0.001
chr6	14090000	-2.637873999882645	1.0529609132661022	1.9880881635501728	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only	NA	NA
chr6	14800000	0.00740714018007908	2.224201658499573	2.231633727232329	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr6	16300000	-2.4320858612770566	1.7899147891913345	2.6557891414274457	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr6	16310000	1.3721799507377748	2.1355796517231744	1.6612592906601833	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr6	17980000	2.603371971340515	1.6130922032227142	0.7021737006103735	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr6	21870000	-1.8976091255586804	1.082622077763234	1.7567935712624958	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	22130000	-0.832992629753322	1.8873251299796496	2.1896429091367633	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	22480000	0.7368522698397407	1.6189524844568637	1.3663776244422507	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	25510000	6.029435343880219	1.9189010571120968	-0.19900102472154035	Shifted	Matrix 1	Shifted	FALSE	TRUE	Mutant_only	1	0.001
chr6	25520000	-9.66730493251707	-0.8945427374733415	2.511053553622141	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	1	0.001
chr6	26070000	-0.7345293350467483	2.2735623205391162	2.5428965803561567	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	26830000	-2.4269379382110317	0.7710965057072575	1.6305541887267492	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr6	26990000	-3.2936927929644417	0.4292607533889197	1.5928771282546406	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr6	29970000	0.7484200730443346	1.99391752708646	1.7389560811073206	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	30800000	-3.3730290972753947	1.4988447587744924	2.6952731324245516	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr6	30930000	1.0895691007196913	2.362852119501838	1.9892343190586323	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	42170000	4.915671451244906	2.952420637851451	1.2320079024984434	Differential	Matrix 1	Complex	FALSE	TRUE	Mutant_only	NA	NA
chr6	42620000	0.24809584793902567	1.6148444931886496	1.5346343398370943	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	44270000	-0.4490051440677175	1.688009155750707	1.8539953218106684	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	46680000	0.10119729186965544	2.568313601796121	2.544220119249035	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr6	47660000	8.837932462346245	7.9282694046367235	4.846955347942352	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA
chr6	47670000	11.22887427149468	2.89217260779078	-1.055164227771264	Differential	Matrix 1	Complex	TRUE	TRUE	Both	NA	NA
chr6	48170000	1.6936396493588044	1.9462274305302092	1.3576738586618782	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	49230000	1.2597839550644976	2.246222348901946	1.812043460466036	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	53460000	0.4767145523009397	2.0094662048388137	1.8504048851981905	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	53470000	1.4782400571920429	1.7745789850177347	1.261221181978828	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	59200000	-1.0786412799515608	1.8345021431908088	2.223221082636055	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	59590000	-0.23702925031701724	1.9351027132773515	2.027441353012271	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	60670000	0.2552627501542685	1.6232449088538294	1.5405449421692636	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	60680000	-0.9699833693002756	2.063454937512516	2.414884439936781	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	61080000	-0.48419786870587705	1.574940337925525	1.7528282748992283	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	61090000	-1.119264669285777	1.7291865232321404	2.1317576300906618	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	66820000	0.9264196232188762	2.3262183886133023	2.0099775923285623	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr6	67500000	1.7419263329773556	1.760748618564504	1.1543268182544373	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr6	67690000	-0.5660525004534757	1.346919068457804	1.5526471948264895	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	67710000	2.019673266647074	1.5006414574456628	0.7950843062605802	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr6	73110000	-1.55248752587301	1.9000858040637087	2.456225394855401	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr6	76850000	0.6848074435302068	2.519106143057301	2.288952489066434	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	78930000	-3.03244425183161	0.557850272338332	1.6299056050403993	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr6	78940000	-0.6323378242851829	1.7980911686564494	2.0292354796881447	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	89730000	-0.9352821351165558	1.7940955688707445	2.132069592739374	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	90440000	0.01035091644088984	1.803772996597398	1.808268135980226	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr6	101620000	-1.239562103628905	2.154606245056764	2.6015271845285675	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	102490000	-3.0030687040173034	0.8396437159355856	1.9026109471220596	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr6	107290000	-0.5365876138553191	2.458494173752528	2.658850003614386	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	107910000	-2.670495857607534	0.643339190582678	1.5881222326892313	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr6	107920000	5.444274054427532	2.6198374945918106	0.7114858911631128	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr6	109990000	1.3764507721209496	1.9803422372249004	1.503814511328676	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	110010000	-2.6502771260156575	1.4047074278307268	2.3457977279816875	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA
chr6	114340000	0.2576355537933195	2.802148541574049	2.723935650621635	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	114590000	5.339087514510068	1.7878553240209358	-0.08715448244656317	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr6	118210000	0.2119519361772713	1.963258458057093	1.8973696248227112	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr6	121690000	-1.3638188408282994	2.007863447477799	2.497946756367168	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr6	122610000	1.2015437802673516	1.736049671846767	1.3201080057471255	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	123200000	0.377188367569517	1.6002233850687178	1.4744165696263316	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	128860000	-0.532997930899699	3.647971169262916	3.852432633908185	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr6	131110000	0.8089212529515378	2.308121909672197	2.0332407924045732	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA
chr6	131240000	-0.31257437500836815	2.28480730190707	2.4053698068281615	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	132590000	-1.4792554986683355	1.5872090035758486	2.1161068685155504	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	133170000	0.9652045359815646	2.013282079168494	1.6819487058008429	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr6	142070000	-1.4283598613885755	1.7389023094627778	2.2505344517021313	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	5210000	-2.290197410115114	0.8815517331398548	2.012524369382687	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only	NA	NA
chr7	6550000	-0.46350167618660687	1.820910790353604	2.062647784962697	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr7	7310000	0.26137089889711795	2.5564864687167677	2.4481928251983103	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	7320000	-1.4338442584214393	3.584048129365584	4.315838803123973	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr7	7600000	2.6435017983101954	2.157342989644244	0.8767264076705974	Differential	Matrix 1	Split	FALSE	TRUE	Mutant_only	NA	NA
chr7	7610000	-0.9431688812073604	2.580746634387633	3.0638569392276045	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr7	7690000	9.169512428284492	3.4591403159623115	-1.0144030519120288	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	7700000	13.308541464872928	5.558460316273944	-0.930190571535744	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	7710000	2.8913462391117304	1.8215996232754872	0.4167099577772554	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	7720000	-0.3844150768711906	1.5858951218503003	1.7869767732759432	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr7	7740000	-9.103627589266084	0.11701580387594882	4.586188590500555	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only	NA	NA
chr7	7750000	-4.5243460861251235	-0.43573859019160993	1.7815008300902355	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr7	7760000	-10.45336200481244	-0.8734462230464533	4.250459607855468	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only	NA	NA
chr7	7830000	17.959923976484845	8.96245752464604	0.21742808388714024	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	20001	20.001
chr7	7860000	-12.263529287130057	-0.16440322263428184	5.853516962144454	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr7	7870000	0.09622643283820707	2.771074902050495	2.7455159173193224	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	7890000	10.940957682431735	6.124343328991889	0.8021793164593676	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	7900000	9.02075893246684	6.53336982364281	2.1568797313872334	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	30001	30.001
chr7	7940000	-5.2757764295384195	-0.4784173665186629	2.1073065807838245	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	1	0.001
chr7	7950000	7.854536367740344	5.3860154030014	1.5729597944170175	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	1	0.001
chr7	7960000	9.262382346734446	3.85186456624931	-0.6641900921993013	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr7	7970000	-12.603626271004869	-0.2772360464742337	5.906728704276137	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	1	0.001
chr7	8010000	-3.697064832345235	0.475274387990836	2.293590769141314	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8020000	1.2064840314419507	2.2785102112323736	1.70416066678675	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	8060000	6.39159228192662	4.9332091151735264	1.834657016063008	Shifted	Matrix 1	Shifted	TRUE	FALSE	Control_only	1	0.001
chr7	8070000	-11.58361834654901	-0.8528853192873875	4.825935609038616	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	1	0.001
chr7	8150000	-1.573505166085991	1.0196577153791626	1.7999423194869597	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	8240000	-4.070534602917174	0.20944256245999776	2.2089870764090396	Differential	Matrix 2	Merge	TRUE	FALSE	Control_only	NA	NA
chr7	8250000	1.714602585632815	1.9364016700614328	1.1099810893339015	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr7	8260000	8.885575211974313	3.4037989050210657	-0.9308147193083094	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr7	8270000	-9.233550981428106	0.34848930555616464	4.883241533471837	Shifted	Matrix 2	Shifted	TRUE	FALSE	Control_only	1	0.001
chr7	8490000	6.441007283570271	2.8674539264452075	-0.2715072469722176	Shifted	Matrix 1	Shifted	FALSE	TRUE	Mutant_only	1	0.001
chr7	8500000	-3.270206079048757	0.4304366189851038	2.038890823952261	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001
chr7	8510000	2.254347310101748	1.9908435356536864	0.8999303088938784	Shifted	Matrix 1	Shifted	FALSE	TRUE	Mutant_only	1	0.001
chr7	8560000	5.1245512077982935	1.5240198723505642	-0.9793023846378724	Shifted	Matrix 1	Shifted	FALSE	TRUE	Mutant_only	20001	20.001
chr7	8590000	-2.343103950461642	0.4591284424505909	1.6127652177446912	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	10001	10.001
chr7	8610000	6.067971259946949	5.608736118862425	2.6743071497731123	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	10001	10.001
chr7	8650000	-0.21864304409433424	4.58921510908898	4.732419547936092	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	8670000	22.633432353294943	10.592465124433929	-0.4336761080294658	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8680000	9.23601689284518	5.221729914634219	0.7293289461675495	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8700000	0.6839575058991407	1.9932596663887487	1.673146676739674	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	8720000	16.020871131548056	8.552687957360394	0.7561830872325696	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8730000	27.308278428353425	13.354376643539688	0.05531903822931455	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8800000	-6.760263657533452	1.976522497312185	5.310063658241763	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	40001	40.001
chr7	8850000	19.638661848233266	10.006950943768116	0.44612898326049794	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001
chr7	8860000	-1.9400827787964572	0.9775583773364408	1.9374379810078457	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	8890000	-2.26744045105093	0.4962235837045857	1.613013174509256	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8930000	-5.274769998407243	-0.4860243566541006	2.0991461224094756	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8940000	-2.828513167059975	0.5990403375177303	1.9920206467986277	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr7	8970000	-3.68660196844388	5.333421054715132	7.184594894909831	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA
chr7	9010000	-9.413190687711246	0.2943487771592777	4.916848662294177	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA
chr7	9100000	-4.706013493335416	-0.671672933190303	1.6328876756860675	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only	NA	NA
chr7	9140000	1.195760824660563	2.0957297420548606	1.5252139555893875	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA
chr7	9220000	6.2907214965269995	2.2978121225852655	-0.7718403815622449	Differential	Matrix 1	Split	FALSE	TRUE	Mutant_only	NA	NA
chr7	9240000	-1.3711145404006295	3.263732078538534	3.962228634078828	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr7	9250000	-2.483909450403409	2.36860026989967	3.60628035111728	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only	NA	NA
chr7	9300000	-4.809232458336919	-0.11549202922486664	2.2440802652295817	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only	NA	NA
chr7	11280000	1.8831117643395368	1.6071969702704272	0.6954939068993365	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA
chr7	11430000	2.03361971494285	1.7777559627930668	0.7935141830637918	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA
chr7	12010000	0.01974186780165625	3.0299975326903037	3.0440037193755916	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA
chr7	12380000	-0.5751036864148231	2.880977585068979	3.1857814564043956	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA
chr7	15160000	2.7576272436855733	2.0795904177900124	0.7423505348836089	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	15170000	2.887427036599504	2.070532035044834	0.669512760808048	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA
chr7	15180000	9.297441328692615	4.577691425641169	0.05010534683641911	Shifted	Matrix 1	Shifted	FALSE	TRUE	Mutant_only	10001	10.001
