gene_symbol	gene_class	log2FoldChange	padj	baseMean	chr	tss
Itgb1bp1	DEG_down	-0.455337491893194	0.0238436887512855	247.01155587443	chr12	21286284
Iah1	DEG_down	-0.412472302242762	0.00891412228433621	160.988362878442	chr12	21316389
Id2	DEG_up	0.748194634546204	1.13110014738383e-6	1457.21895409109	chr12	25097140
Myt1l	DEG_down	-0.950767248899291	3.74879956037043e-10	10501.2780913038	chr12	29528384
Sh3yl1	DEG_down	-0.729116733957319	7.18913949291317e-7	130.967582696138	chr12	30911668
Cog5	DEG_down	-0.418744657301426	6.27490200469085e-4	1785.2736962754	chr12	31654869
Sypl1	DEG_down	-0.47153937367144	0.00122075021361431	400.295693792022	chr12	32953891
Crppa	DEG_down	-0.562303556629665	2.99325692256437e-4	868.797293049234	chr12	36381450
Dgkb	DEG_down	-0.929741164934188	1.37294202722054e-10	908.14642996393	chr12	37817726
Immp2l	DEG_down	-1.19093993677104	1.75834537310178e-9	1847.15844090374	chr12	41024090
Nova1	DEG_up	0.300602892061139	0.0125542123118676	6921.23248767626	chr12	46818929
Insm2	DEG_up	0.981602703421642	0.0013912554143448	29.9680705428046	chr12	55599427
Mipol1	DEG_down	-0.503540500047521	3.571377462656e-5	451.419116425536	chr12	57230427
Dact1	DEG_down	-0.722045175214645	8.0468575768592e-4	402.153195076104	chr12	71309884
Pcnx4	DEG_down	-0.421082167516282	0.022521062504986	472.588229492466	chr12	72536383
Dhrs7	DEG_down	-0.601507618194377	0.00574405153128289	91.3432134181577	chr12	72664909
Mnat1	DEG_down	-0.568939397403513	3.45421685508255e-4	869.194118412061	chr12	73123717
Kcnh5	DEG_up	0.764121984475749	4.9796353518264e-5	276.366540794421	chr12	75177332
Hspa2	DEG_down	-0.653804859866517	4.75451505655012e-6	226.951242624025	chr12	76404176
2310015A10Rik	DEG_down	-0.577059287387309	0.00193837631961125	155.702665427078	chr12	80132844
Smoc1	DEG_down	-0.666418099928427	0.0308249673524829	227.605153932094	chr12	81026808
Rgs6	DEG_down	-0.705076998218132	0.00116386564875435	1671.32039873737	chr12	82588292
Syndig1l	DEG_down	-0.650611032848977	2.13559748586558e-4	431.074180690914	chr12	84698831
Zdhhc22	DEG_up	0.431963079547464	4.47377547498605e-4	572.247564504332	chr12	86990430
Tmem63c	DEG_down	-0.464805706198644	0.0285879246461094	2667.52734357412	chr12	87021340
Flrt2	DEG_up	0.387898279951816	0.00646290352918839	1138.68653750756	chr12	95692226
Ptpn21	DEG_down	-0.715489646012585	7.82798366766962e-11	329.228240046212	chr12	98737405
Rps6ka5	DEG_down	-0.873534904159765	2.64003854528977e-13	2848.63892214661	chr12	100726983
Dglucy	DEG_down	-0.859595693457454	8.8543481563239e-4	82.0464615287447	chr12	100779057
Gpr68	DEG_down	-1.12559624173492	3.63724110237574e-4	34.8567536945434	chr12	100908198
Itpk1	DEG_down	-0.477450636679693	0.00369706944519785	1031.57900610728	chr12	102727333
Cyp46a1	DEG_down	-0.55925234170503	5.10302422998699e-6	301.825674696657	chr12	108334381
Eml1	DEG_down	-0.37883486745857	0.0437720968574799	1578.568759745	chr12	108370957
Slc25a29	DEG_down	-0.63001542873255	6.01711750702975e-5	138.761702054486	chr12	108835883
Traf3	DEG_down	-0.528057410626335	3.84685625097938e-5	1247.67903245485	chr12	111166370
Tmem179	DEG_up	0.863299581043623	2.99325692256437e-4	83.1835339405951	chr12	112516747
Crip2	DEG_up	0.917734967785756	0.0020199458253758	179.406309841737	chr12	113140236
Adarb2	DEG_down	-0.609859371911105	0.0038529792384665	7240.66198620064	chr13	8202866
Nid1	DEG_up	0.435415041974195	0.022602064885772	1840.86467596603	chr13	13437551
Lyst	DEG_down	-0.608481129454909	0.00150517210887722	2677.67756455288	chr13	13590397
Hecw1	DEG_up	0.407322774895567	8.70869109114317e-6	3378.10697982337	chr13	14523228
Pou6f2	DEG_down	-0.547107524093392	0.00906012406774592	120.910004026714	chr13	18397686
H2bc13	DEG_up	0.821888189926138	0.0420776142461988	167.298421328758	chr13	21716143
H4c17	DEG_up	0.818567673923317	0.0366471348193905	42.7651206803221	chr13	21811746
H4c18	DEG_up	0.808984547675848	0.00325430167082403	133.846314047133	chr13	21832196
H2bc7	DEG_up	0.831723098829429	0.0204880577090157	158.202748640795	chr13	23574196
H4c4	DEG_up	0.684253063042855	0.0470361667237517	2098.04604230601	chr13	23581598
H2bc6	DEG_up	0.509366465856345	0.0122065748503973	262.857988434938	chr13	23621124
H4c3	DEG_up	0.619165854612702	0.0472705835658514	611.861947559759	chr13	23698454
H3c1	DEG_up	0.940580371267335	0.00135225621374752	199.162459472812	chr13	23762386
H1f1	DEG_up	0.812521527969988	0.027949163068844	602.556139576462	chr13	23763666
D130043K22Rik	DEG_up	0.976005089291031	2.74325431113106e-8	152.069644737002	chr13	24845135
Cdkal1	DEG_down	-0.359051205816533	0.0190468393437088	3971.10191907552	chr13	29855674
E2f3	DEG_down	-0.749322713600255	1.41366070435641e-6	1901.19483902938	chr13	29986063
Agtr1a	DEG_down	-1.18545882079464	0.012653031330435	29.1104106479095	chr13	30336441
Gmds	DEG_down	-0.548672187931136	1.84141399890252e-4	2727.71285740699	chr13	32338740
Bphl	DEG_down	-0.484075883749043	0.00115528474283512	406.761276191003	chr13	34037597
Cdyl	DEG_down	-0.505482313888393	0.0108552809408037	1615.48173348343	chr13	35659833
Bmp6	DEG_down	-0.759598662790595	4.54808880909407e-4	502.124124419457	chr13	38345107
Tbc1d7	DEG_down	-0.342858475229311	0.0194056699771914	291.012871901492	chr13	43171501
Mcur1	DEG_down	-0.663213897376634	1.40066092994633e-6	258.661748827918	chr13	43560191
Jarid2	DEG_down	-0.599759433493661	1.50309898570969e-5	10293.979839582	chr13	44729535
Dtnbp1	DEG_down	-0.301676353088917	0.0481296785327381	506.377026732361	chr13	45002147
Rbm24	DEG_down	-1.2469030260434	2.72818783077513e-17	170.90987383615	chr13	46418434
Cap2	DEG_down	-0.585775366748656	0.00160367471146334	758.090841888527	chr13	46501848
Rnf144b	DEG_down	-1.03756722147199	1.19497014508824e-9	169.05660533297	chr13	47122656
Ptpdc1	DEG_down	-0.37333300285969	9.40064578517168e-4	729.073618065574	chr13	48625664
Diras2	DEG_down	-0.396806154857963	0.0366471348193905	4868.63543263359	chr13	52531279
Cplx2	DEG_down	-0.502676011713818	0.00100455362229883	3986.7287345806	chr13	54301959
Thoc3	DEG_up	0.333410082021867	0.0460398905614877	205.005121672088	chr13	54468849
Unc5a	DEG_down	-0.557003418698079	7.27672191135594e-4	387.5108901386	chr13	54949411
Fgfr4	DEG_up	1.2949293363747	0.00308052722452005	26.5356225570608	chr13	55152640
Dbn1	DEG_up	0.56566541261016	0.0334096097337825	2445.94971084438	chr13	55488111
Spock1	DEG_down	-0.79141108059183	7.01494509217899e-4	8603.30830096257	chr13	57908332
Zfp808	DEG_up	0.756867087483276	0.00197208166730221	93.1785346684019	chr13	62129886
Gm5141	DEG_up	0.855974376184552	0.00240630894532056	36.3858064938043	chr13	62785808
Cdc14b	DEG_down	-0.485256822498527	0.00264448877701847	316.368554580643	chr13	64275290
Irx2	DEG_up	0.6651039075059	0.010328226558517	84.9815774949875	chr13	72628820
Nkd2	DEG_up	1.31551654625629	1.36781587124238e-5	34.8850643283213	chr13	73847631
Glrx	DEG_down	-0.406601495715663	0.0428186380216684	115.043444366163	chr13	75839868
Arrdc3	DEG_up	0.355578139694937	0.0316079254243783	1235.07595873658	chr13	80883384
Adgrv1	DEG_down	-0.454104320304933	0.00626475071158346	309.95433952956	chr13	81633154
Mef2c	DEG_down	-0.520039581864268	6.54278385385424e-9	2013.94206805107	chr13	83504034
Edil3	DEG_up	0.324192567831968	0.0226503816665617	3776.92868845061	chr13	88821472
Xrcc4	DEG_down	-0.475125727792199	0.00639902755473587	682.478799718645	chr13	90089608
Ssbp2	DEG_down	-0.413460446568485	0.0012022301240935	2298.26638774531	chr13	91460283
Rasgrf2	DEG_up	0.594126387758248	0.00783403222052482	77.6434144706788	chr13	92131656
Ankrd34b	DEG_down	-0.353236726048245	0.00116386564875435	325.892291749573	chr13	92425896
Serinc5	DEG_down	-0.432329793159214	5.23771529655964e-7	1528.2307031144	chr13	92611091
Arsb	DEG_down	-0.485709327012262	1.89005569123762e-5	974.823670442981	chr13	93771630
Ap3b1	DEG_down	-0.705632048239103	1.84171034074945e-12	1957.89680596885	chr13	94358960
Sv2c	DEG_down	-1.33834641217711	8.37396090778359e-11	509.905870676555	chr13	96132577
Polk	DEG_down	-0.67207275094278	9.62672238431187e-5	177.80721200952	chr13	96542579
Arhgef28	DEG_down	-0.377262360160463	0.0349066097518716	437.39413054668	chr13	98206439
Mrps27	DEG_down	-0.406216752811921	0.0426265389464839	398.983672879291	chr13	99344786
Shisal2b	DEG_down	-1.47474564364409	9.87337691863387e-8	36.4643903292749	chr13	104863893
Htr1a	DEG_up	0.814621171516073	0.011324300449588	30.0449428142825	chr13	105443639
Zswim6	DEG_down	-0.441047767966332	0.0161979693940673	2814.10990193928	chr13	107890064
Ndufaf2	DEG_down	-1.02085784846047	5.04208395206001e-10	496.235709402047	chr13	108158623
Ercc8	DEG_down	-0.481745037393553	0.00439540562653811	303.011686129091	chr13	108158731
Pde4d	DEG_down	-0.63691325049067	1.82516674170983e-4	48562.7432092032	chr13	108449948
Plk2	DEG_down	-0.59527049096197	2.02234431002342e-4	238.074471614987	chr13	110395046
Ankrd55	DEG_down	-0.464194394437936	0.00395010951141722	246.11850939512	chr13	112288451
Arl15	DEG_down	-0.422415044327411	0.0472705835658514	6004.86531015184	chr13	113794505
Emb	DEG_down	-0.666045453188604	7.0031245177393e-5	251.558148986449	chr13	117208536
Fgf10	DEG_down	-1.48839153108085	4.59692657085795e-10	94.4172512997173	chr13	118669791
Tmem267	DEG_up	0.861348225687441	0.0119345157353833	33.5258454677451	chr13	119488039
2610042L04Rik	DEG_up	0.808187968128455	0.0488517900988761	23.0860707062927	chr14	4334763
Kctd6	DEG_down	-0.382673568070466	3.92938740975893e-4	295.923607884832	chr14	8214140
Cfap20dc	DEG_down	-0.493308803498641	0.00110436065355333	260.45339481584	chr14	8666240
Fhit	DEG_down	-0.52244515090009	6.87495618807636e-4	1745.01440165593	chr14	11162035
Ngly1	DEG_down	-0.641123165596623	1.83970512495725e-12	707.519958267197	chr14	16249280
Thrb	DEG_down	-0.965540888661848	1.56710777888286e-8	1592.74375145712	chr14	17660261
Ube2e2	DEG_up	0.388074669990427	0.00280931386288282	7077.49867339248	chr14	18894267
Nudt13	DEG_down	-0.47922041671662	0.0392431000234559	102.847403449439	chr14	20294697
Dnajc9	DEG_up	0.435537204544936	0.0179984711987883	255.016584668518	chr14	20388910
Stab1	DEG_up	0.550354218107228	0.00353810452314141	159.957110518698	chr14	31168641
Dnah1	DEG_up	0.893331285490339	1.09612420242002e-7	103.827046250896	chr14	31323896
Galnt15	DEG_down	-0.989514139609379	1.3696106517969e-9	1265.00272222212	chr14	32028989
Gpr137c	DEG_up	0.305291246773732	0.0211132195477215	1785.66477911877	chr14	45219719
Otx2	DEG_down	-0.893362405495397	6.3509720019633e-6	312.123960781003	chr14	48673819
Otx2os1	DEG_down	-1.3316798242298	2.99429306540697e-6	94.2276882946493	chr14	48668708
Slc35f4	DEG_up	0.567107668099975	0.0115916987476824	801.576734368776	chr14	49526046
Klhl33	DEG_down	-1.06319787194013	0.00256068315034057	26.6459406784235	chr14	50897507
Mmp14	DEG_up	0.494109162815963	0.0453566035324614	378.211590731511	chr14	54431612
Rem2	DEG_up	0.433542159438297	0.0439169304464726	76.2941080705569	chr14	54476100
Cdh24	DEG_up	0.75077146384127	0.00458088211305899	170.784588231897	chr14	54641364
Slc7a8	DEG_down	-0.354719234178755	0.0278381505644323	1184.81987795037	chr14	54781946
Irf9	DEG_up	0.481062831552301	0.0384194988549048	78.7580311544833	chr14	55603571
Rec8	DEG_up	0.583919965915821	0.00694020951833322	226.700881816919	chr14	55618037
Mdp1	DEG_up	0.444716546656693	0.0403217576525125	125.874767370149	chr14	55660508
Lats2	DEG_down	-0.776903880225601	1.41706062524484e-10	511.546503110071	chr14	57758388
Shisa2	DEG_up	0.470847456292503	0.0483683471113519	71.8856182936258	chr14	59625308
Mipep	DEG_down	-0.323921284972337	0.0200318812846791	491.455420619653	chr14	60784573
Ebpl	DEG_down	-0.654823784422905	0.00274680323479308	85.7594674069868	chr14	61360439
Rnaseh2b	DEG_down	-0.518865161229973	0.00566140566648769	385.598012114699	chr14	62292589
Zfp395	DEG_down	-0.576011787631047	1.50118500368455e-4	343.911725304515	chr14	65358389
Pnoc	DEG_up	0.899608946488759	1.61866662434429e-4	61.2253767922601	chr14	65425472
Stmn4	DEG_up	0.590008656519725	1.42856132593134e-8	1569.56519839553	chr14	66344296
Dpysl2	DEG_up	0.315554699509814	0.00780359569822559	10350.8195137596	chr14	66868688
Ebf2	DEG_down	-0.667725082112348	0.0150820107836192	171.679851759486	chr14	67233292
Siah3	DEG_down	-0.974320338373934	5.7350423644647e-11	109.021109147628	chr14	75455982
Dnajc15	DEG_down	-0.408818269450489	0.00261283772426185	223.493752229636	chr14	77875125
Vwa8	DEG_down	-0.560114582309875	1.81353266661338e-5	2143.5921367671	chr14	78849052
Rgcc	DEG_down	-1.10592937792066	1.87124427650091e-9	100.545862109647	chr14	79301645
Pcdh8	DEG_up	0.79253608696059	0.0312156301051711	52.2612414331245	chr14	79771312
Tbc1d4	DEG_down	-0.630571432745663	4.8945163258507e-6	3518.82522883592	chr14	101609191
Pou4f1	DEG_up	2.52160593770384	1.61117595611665e-9	19.8510279293184	chr14	104467999
Spry2	DEG_down	-0.391319971237017	0.0492225285730123	305.406055950633	chr14	105896819
Gpr180	DEG_down	-0.367661942671913	0.00907008277073372	327.609316569882	chr14	118137158
Uggt2	DEG_down	-0.372049128164731	0.0403664638589088	1542.02635927112	chr14	119099430
Gm16835	DEG_down	-0.415386401226565	0.0471386652360841	90.3007741206236	chr14	119098965
Hs6st3	DEG_down	-1.32657276073654	4.37667938850993e-20	12090.2197893112	chr14	119138341
Dock9	DEG_down	-0.547474164365816	0.032056800474772	4021.6705960227	chr14	121797837
4930594M22Rik	DEG_down	-0.592495197612861	0.0421187374410473	174.371537974141	chr14	122913030
Nalcn	DEG_down	-0.461741127931645	0.00369706944519785	2846.26105088572	chr14	123627144
Ghr	DEG_down	-0.826274150318004	3.39021062075403e-8	1113.02764380521	chr15	3583492
Prlr	DEG_down	-2.11186607065753	7.29396267243322e-8	21.062685922256	chr15	10177238
Brix1	DEG_up	0.362259452080372	0.0278381505644323	209.31988338635	chr15	10485947
Npr3	DEG_up	1.34238695616129	0.0278286255672575	10.2712451035782	chr15	11907287
Cdh6	DEG_down	-1.06454939977072	2.3914175593538e-18	446.865106846355	chr15	13173675
Otulinl	DEG_down	-0.428316157958693	0.0431961958581667	91.5324396682045	chr15	27681579
Sema5a	DEG_down	-0.742505187633468	1.36995946324015e-10	2620.72925547041	chr15	32244810
Sdc2	DEG_down	-0.392238442702797	0.0110054006360287	890.848773034454	chr15	32920723
Nipal2	DEG_down	-0.64632556888179	7.94517272570492e-4	304.571705923407	chr15	34679212
Kcns2	DEG_down	-0.973675455814534	1.76739853793662e-7	90.4981801555604	chr15	34837355
Grhl2	DEG_down	-1.13981622709537	1.30600125391824e-12	102.363774437387	chr15	37233036
Ncald	DEG_down	-0.942312155697716	2.11272666057968e-9	3237.00172976115	chr15	37792570
Rims2	DEG_down	-0.594003667870947	0.00168111573635211	13019.6796148681	chr15	39198261
Zfpm2	DEG_up	0.440243073693522	0.00446817717669875	50347.952678094	chr15	40655035
Angpt1	DEG_down	-1.00120108106775	1.19767668881252e-9	1938.9513527669	chr15	42676977
Sybu	DEG_down	-0.820673667880635	2.20362923741407e-4	2479.11627754625	chr15	44788063
Trps1	DEG_down	-0.34073657563048	0.00418883102914303	4596.17236443503	chr15	50890463
Samd12	DEG_down	-0.383181975673929	0.0154627867901261	6837.04560549621	chr15	53902537
Mal2	DEG_down	-0.689445710012744	0.0132203295847554	128.371882295042	chr15	54571192
Deptor	DEG_down	-0.577620773792842	1.31533871017689e-4	133.048417831465	chr15	55112317
Mrpl13	DEG_down	-0.302433560065453	0.0407099211695708	241.604813556412	chr15	55557748
Zhx2	DEG_down	-0.463679171136358	0.00180611466768376	2125.78989602041	chr15	57694665
Tbc1d31	DEG_down	-0.720351726917679	5.71133249763127e-5	349.069968206808	chr15	57912199
Fam135b	DEG_up	0.68075648208717	0.0230960449782394	2124.17211039956	chr15	71727838
Ptp4a3	DEG_up	0.532935596829507	0.0101020531297508	180.893577463942	chr15	73723145
Adgrb1	DEG_up	0.49677518911067	3.58148338140624e-5	1350.99156725421	chr15	74516195
Lynx1	DEG_up	0.462361397849118	0.0107857728503807	1994.18589215517	chr15	74753046
Ly6d	DEG_up	1.3142470576862	4.88601350969177e-7	82.0682467070501	chr15	74763620
Gsdmd	DEG_down	-1.39503642542046	0.00222458870430074	26.0116273615471	chr15	75862327
Cbx7	DEG_down	-0.795007111176149	2.60461314359322e-4	80.5592036312259	chr15	79971119
Cacna1i	DEG_down	-0.42017050817152	0.034774838763676	1138.24908294161	chr15	80287238
Rangap1	DEG_up	0.319573151492189	0.0252917616658657	715.784769431162	chr15	81745530
Shisal1	DEG_up	0.734214391515773	3.51711868904581e-6	1169.39104937457	chr15	84447097
Tbc1d22a	DEG_down	-0.470743253078548	0.0407164081781106	1234.94466434976	chr15	86214459
Plxnb2	DEG_up	0.327018249663129	0.033910547499545	3038.7198180913	chr15	89180788
Prickle1	DEG_down	-0.418132409829918	0.0308145748026529	815.852376779097	chr15	93595891
Tmem117	DEG_down	-1.38345770537307	1.62018223114872e-17	1786.60440985141	chr15	94629232
Rapgef3	DEG_up	0.401714882412299	0.00486629114784618	294.10424022488	chr15	97767972
Cacnb3	DEG_up	0.446991848362239	0.00626475071158346	770.440936973449	chr15	98630840
Cbx5	DEG_up	0.434681481749287	0.00242558073176709	3818.15588659971	chr15	103239816
Cluap1	DEG_up	0.500897090685104	0.00432683835033508	203.463237938519	chr16	3884648
Nlrc3	DEG_up	2.67636016663951	9.50573901843504e-34	278.617775650296	chr16	3976632
Slx4	DEG_up	0.479474457767902	8.66531025363202e-10	767.13799488343	chr16	4001680
Carhsp1	DEG_up	0.424044702229797	0.0353852399183663	435.524052063338	chr16	8672155
Cpped1	DEG_down	-0.376502888768003	0.00605717218263387	319.811154382491	chr16	11909445
Mcm4	DEG_up	0.546387020093684	0.00270165288700566	271.973920650603	chr16	15637400
Pkp2	DEG_down	-0.961371359751405	0.00672848431785714	90.8625909261045	chr16	16213318
Tmem191	DEG_up	0.593425234329799	0.00853276540132561	84.83604982914	chr16	17233601
Prodh	DEG_down	-0.492920277848454	0.0412765274810804	100.175917582858	chr16	18090203
Rtn4r	DEG_down	-0.514639313930351	0.0266829434141412	485.280759539275	chr16	18127642
Ephb3	DEG_down	-1.12786582404093	1.09191606467605e-5	133.593368460966	chr16	21204755
Etv5	DEG_down	-0.555201379288638	1.86956623438926e-12	1129.11473074733	chr16	22439719
Dgkg	DEG_down	-0.666139910119233	6.74537675255994e-4	853.24578575888	chr16	22657221
Rtp1	DEG_down	-1.71221524549817	7.61019045360517e-4	10.2296517197017	chr16	23429133
Rtp4	DEG_up	1.22236064012275	0.0471248678580216	10.7674785927795	chr16	23520291
Lpp	DEG_down	-1.0308438221008	4.68542728912072e-7	5167.37712335056	chr16	24393507
Gmnc	DEG_down	-1.42864191850708	0.0107894479739113	11.1710107184448	chr16	26991652
Mb21d2	DEG_down	-0.507077637473059	0.00156120619152358	2253.43136361893	chr16	28929673
Dlg1	DEG_down	-0.544496135927123	0.0124613036724072	2739.83490484587	chr16	31663443
Zdhhc19	DEG_down	-1.61423645077433	5.87902024579741e-4	14.882659077362	chr16	32496265
Slc12a8	DEG_down	-0.512929539825379	0.0106938399386216	165.242628394622	chr16	33517328
Itgb5	DEG_down	-0.773185916871804	1.15856629735937e-6	251.565282311175	chr16	33829665
Ccdc14	DEG_down	-0.449920110122524	0.022085434928322	139.87194776695	chr16	34690616
Sec22a	DEG_down	-0.430657892592874	0.00121333594952771	554.351474796565	chr16	35363918
Sema5b	DEG_down	-1.33460563963603	2.89195628607132e-10	538.632606017721	chr16	35541145
Hspbap1	DEG_down	-0.408364184319092	0.0276060469543237	214.520097152597	chr16	35770375
Polq	DEG_down	-0.628985079474638	6.58344644514131e-7	773.206507152021	chr16	37011786
Stxbp5l	DEG_down	-0.928896125372535	5.30091719339496e-6	7371.69678052537	chr16	37384962
Gap43	DEG_down	-0.333377500921362	6.16612304488235e-6	3106.79297208962	chr16	42340651
Qtrt2	DEG_down	-0.351565274833318	0.031602284117914	276.230254182095	chr16	43926809
Zdhhc23	DEG_down	-0.718453077668004	0.00662220122174732	45.6691036244364	chr16	43979791
Gm15638	DEG_down	-1.0353028822799	5.2174068527888e-4	29.7767849194934	chr16	45945606
Plcxd2	DEG_down	-0.601334418547306	9.34034485533413e-4	541.044829275815	chr16	46010218
Ift57	DEG_down	-0.430419861734543	0.0022758680513187	538.483777059678	chr16	49699233
Bbx	DEG_down	-0.30248090971506	0.016250383597511	2497.55069219973	chr16	50432390
Dubr	DEG_down	-0.641245722758843	0.0013722024746102	92.378679475684	chr16	50732773
Epha6	DEG_down	-0.563798389304151	0.00624318297889777	528.213080015126	chr16	60605531
Epha3	DEG_down	-1.39016087394607	3.61868902018275e-7	4614.82302332296	chr16	63864175
Robo1	DEG_down	-1.21985984057811	8.45744594353637e-25	2584.8459819015	chr16	72308306
Rbm11	DEG_down	-0.998480870875273	5.69452716255321e-4	33.3895963563888	chr16	75592844
Usp25	DEG_down	-0.40983245595497	1.03068480089939e-6	1297.65266710849	chr16	77013706
Mir99ahg	DEG_down	-0.357852212690383	0.0132091354370368	6274.39030492309	chr16	77236317
Mir155hg	DEG_down	-0.73291643999856	0.0350210521607397	34.3776472818007	chr16	84703167
Grik1	DEG_down	-0.557311580333875	0.00538209433384384	3099.58921476927	chr16	88290265
Urb1	DEG_down	-0.429800135052999	0.00509371775752141	349.906883737189	chr16	90810413
A930006K02Rik	DEG_down	-0.636459291639655	0.0338424267843037	34.5040711273632	chr16	91465025
Rcan1	DEG_down	-0.443539965135483	0.0182730681682326	515.920638451716	chr16	92470867
Hlcs	DEG_down	-0.767523984829478	1.242238564822e-6	665.879579428832	chr16	94313563
Get1	DEG_down	-0.36971017025204	0.0284843248002942	305.891341793123	chr16	96145407
Lca5l	DEG_down	-0.614050199914377	0.0253315451646565	136.333011990144	chr16	96192271
Sh3bgr	DEG_down	-0.99316022935269	0.0228050776844105	18.0437248834011	chr16	96200450
Tiam2	DEG_down	-0.742460563064506	4.58280556548333e-4	521.009158583101	chr17	3326573
Tfb1m	DEG_down	-0.51794072333301	0.0010720790145479	139.230296848319	chr17	3557781
Snx9	DEG_down	-0.349528141588717	0.0403315398920171	487.04022469491	chr17	5841329
Synj2	DEG_down	-0.739915290559551	3.11545157661457e-5	420.320356153243	chr17	5941280
Tmem181c-ps	DEG_down	-1.04399187781999	0.0018821090124536	48.260678398019	chr17	6639790
Sytl3	DEG_down	-1.35218507153255	0.0480968129174446	10.0085656825137	chr17	6659093
Ezr	DEG_down	-0.88411761894017	0.00122441383162041	597.650703927687	chr17	6782784
Tagap1	DEG_down	-0.357753304904791	0.0281054751595073	133.103806588171	chr17	6961156
Rnaset2a	DEG_down	-1.15750919370148	2.39686771950711e-7	60.0191363348309	chr17	8147785
Cep43	DEG_down	-0.388148277608006	0.00949163254301197	536.144012623967	chr17	8165501
Pacrg	DEG_down	-0.953972052974533	2.55924612961822e-11	485.655057271148	chr17	10840311
Prkn	DEG_down	-0.736149118453394	3.96660358236278e-4	5956.46373735568	chr17	10840384
Smoc2	DEG_down	-1.33948386656642	4.31886740278142e-6	34.8462672891259	chr17	14279506
1600012H06Rik	DEG_up	0.510264299080255	0.0131311263788294	173.899816668108	chr17	14943184
Dll1	DEG_up	0.78899842248786	9.83551426626994e-4	48.743021244029	chr17	15376872
Tnfrsf12a	DEG_up	0.615290170494255	0.0120140647947395	76.7715570585557	chr17	23677468
Mlst8	DEG_up	0.327715773691226	0.041318714381299	205.285461891453	chr17	24479078
Jpt2	DEG_up	0.468283169142639	0.0359550221962009	271.568411822008	chr17	24960689
Pgap6	DEG_down	-0.485942163973527	0.0275784091091738	91.6844932400745	chr17	26113299
Arhgdig	DEG_up	0.66954854482203	0.0229351005981109	41.8814550155596	chr17	26207786
Slc37a1	DEG_down	-1.161322928294	8.61753309322537e-5	57.8906732217614	chr17	31286792
Ndufv3	DEG_down	-0.331991163945654	0.0255258101258004	663.792262467689	chr17	31520115
C4b	DEG_up	0.735867930381417	0.0332471491271352	42.8228646790995	chr17	34743882
H2-Q7	DEG_up	1.49243744421149	0.0194804378972257	14.2705061197848	chr17	35439155
Ptchd4	DEG_down	-0.666705005370119	2.17644671943264e-4	5236.97842213043	chr17	42315947
Rcan2	DEG_down	-0.383356148786493	0.0056774691313232	1307.93937623658	chr17	43801351
Vegfa	DEG_up	0.332040275051989	0.021277247942356	480.731928114394	chr17	46032369
Rftn1	DEG_down	-0.586800812081439	0.0402058729253496	746.286716786919	chr17	50190674
Slc5a7	DEG_up	0.682030677843531	0.0101020531297508	45.7816430842517	chr17	54299034
St6gal2	DEG_up	0.707936582962018	3.69032254170994e-6	527.627732548918	chr17	55445382
Cntnap5c	DEG_down	-0.82100805352324	1.4723593103581e-8	539.71179785737	chr17	57769570
Man2a1	DEG_down	-0.545720598020665	1.66354262074277e-5	2622.46841009083	chr17	64600736
L3mbtl4	DEG_down	-1.64367273865742	8.36986785713936e-15	727.330478827123	chr17	68273797
Epb41l3	DEG_down	-0.366411742188809	0.0251844237116459	3980.47274178776	chr17	69075683
Dlgap1	DEG_down	-0.522121815260887	0.00549775714814898	17872.114203291	chr17	69969073
Galnt14	DEG_down	-2.08238084505705	5.1538660332249e-15	221.313781268125	chr17	73710453
Fez2	DEG_down	-0.818113447215875	2.79274014467468e-9	259.407549669242	chr17	78418152
Eif2ak2	DEG_down	-0.808250016989287	1.78478821953388e-6	106.298851556253	chr17	78882573
Thada	DEG_down	-0.374408402959418	0.0422106215680494	1611.96582026217	chr17	84466205
Dync2li1	DEG_down	-0.525754868055334	0.0283274238655728	63.5560515565872	chr17	84626496
Pigf	DEG_down	-0.454227258466209	7.95549439720967e-4	224.837458826111	chr17	87025406
Ston1	DEG_down	-0.455723502864701	0.048999190926187	102.748867175022	chr17	88597684
Map3k8	DEG_down	-0.506587257259558	0.00714626196641964	79.9082421191817	chr18	4353015
Zfp438	DEG_down	-0.310027473589062	0.0392200143061884	414.439723591537	chr18	5334807
Tmem241	DEG_down	-0.657818645473803	1.36802438136553e-5	344.640345779473	chr18	12121537
Cdh2	DEG_up	0.314682004208316	0.0228050776844105	10767.0820650148	chr18	16809246
Dsc2	DEG_down	-1.21747093768371	1.69266345472606e-5	39.1828676418082	chr18	20059554
Slc39a6	DEG_up	0.358560584798117	0.0420919404448751	621.759508496424	chr18	24603817
Rit2	DEG_down	-1.83851955462007	8.24725188921153e-13	2098.03653679634	chr18	31317290
Syt4	DEG_down	-0.799482069307407	0.00481726492020379	1803.17415148027	chr18	31447406
Gypc	DEG_up	0.801110718242536	0.0487123548907888	31.3545255832116	chr18	32560034
Fchsd1	DEG_down	-0.747528147766507	3.34562598304269e-4	64.5366485836468	chr18	37969774
Spry4	DEG_down	-0.353724830967895	0.0212973808242577	230.063366467681	chr18	38601415
Arhgap26	DEG_down	-0.987388859301526	5.73005000553939e-6	6550.76618632055	chr18	38676718
Nr3c1	DEG_down	-0.543045702643135	3.63724110237574e-4	2168.45333147136	chr18	39519421
