Summit_Chr	Summit_Start	Summit_End	Peak_Chr	Peak_Start	Peak_End	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr17	80560723	80561123	chr17	80560882	80560932	51	*	4.40189805525046	4.70883921580751	4.01149791649945	0.353233620427198	0.040181119589626	0.149732172506844
chr7	4922645	4923045	chr7	4922560	4922991	432	*	7.55465076891751	7.7446206584347	7.33581756643736	0.268307234834897	0.0401813368316089	0.149732172506844
chr2	118536078	118536478	chr2	118536216	118536389	174	*	5.51175058629711	5.03890453353692	5.86728364889276	-0.394205257997843	0.0401916751775425	0.149751248351207
chr2	165112137	165112934	chr2	165112011	165112702	692	*	7.50761189968195	7.67514915103189	7.3180309907239	0.247893358668778	0.0401928824801459	0.149751248351207
chr8	122678573	122678973	chr8	122678683	122678886	204	*	8.48714033345647	8.63990913538926	8.3162576245521	0.232823248869532	0.0401943365869824	0.149751248351207
chr13	59091414	59091814	chr13	59091516	59091775	260	*	5.18765274287498	5.43740750646206	4.88541769472629	0.323224858539075	0.0401943514904651	0.149751248351207
chr11	92743165	92743565	chr11	92743259	92743465	207	*	4.92575485851969	4.56484781522858	5.21420218102348	-0.357169350613599	0.0402008261299712	0.149768015869986
chr3	17322267	17322667	chr3	17322240	17322644	405	*	3.56122186582017	3.99472341580885	2.93860684897442	0.414424176273078	0.0402197787896538	0.149831266273306
chr12	102661231	102661887	chr12	102661621	102661812	192	*	6.78956905595415	6.98401999903721	6.56476529277645	0.272122696803544	0.0402219306938668	0.149831925465035
chr1	93838759	93839159	chr1	93838813	93839021	209	*	4.1751779144377	3.71682430863876	4.52248484866912	-0.392075347160412	0.040224384282088	0.149833708349039
chr4	130012185	130012585	chr4	130012322	130012470	149	*	6.13708849339164	6.35013540279619	5.88703692663978	0.291368815241493	0.0402283571840873	0.149841150143753
chr15	76307247	76307647	chr15	76307030	76307717	688	*	9.11095997051582	9.25155489173361	8.95516948433336	0.218130802830906	0.0402355947258683	0.149860750624612
chr4	134570630	134571030	chr4	134570697	134570993	297	*	5.98678301055772	6.18718278060475	5.75398573111624	0.278488968909436	0.0402470219138578	0.149886253369304
chr2	72303906	72304306	chr2	72304064	72304183	120	*	4.06596209456593	4.42931357626053	3.57912767581565	0.395575641472165	0.0402506416823951	0.149886253369304
chr10	96090382	96090782	chr10	96090503	96090669	167	*	6.04376101256317	6.25946977873238	5.7900320081671	0.292519665149097	0.0402517009604356	0.149886253369304
chrX	100389888	100390288	chrX	100389995	100390204	210	*	6.37763466906632	6.61061771712049	6.0996415483161	0.304148430493219	0.0402519368697734	0.149886253369304
chr19	28679645	28680401	chr19	28680084	28680304	221	*	5.17793215378962	5.44931120810856	4.84339588345464	0.347963610712592	0.0402532124167421	0.149886253369304
chr1	135112694	135113094	chr1	135112786	135112953	168	*	5.3383257824992	5.58961713349461	5.03383497096764	0.329086410422625	0.0402542958953888	0.149886253369304
chr1	107565483	107565883	chr1	107565494	107565800	307	*	4.75943044982855	4.99768035547028	4.47389860394982	0.328224838945474	0.0402679156942526	0.149929607973114
chr8	122935153	122935553	chr8	122935313	122935432	120	*	6.77614602066094	7.02515944721354	6.47499716329027	0.322620210196212	0.0402751332795528	0.149949122117414
chrX	158920221	158920621	chrX	158920255	158920575	321	*	8.87982177574668	9.06508838785835	8.667208972605	0.268000239084151	0.0402787746207334	0.149955320216732
chr15	102107950	102108350	chr15	102108100	102108217	118	*	5.71748178996793	5.96066698669925	5.42482466535201	0.315199389449134	0.040308400164296	0.150058250496319
chr19	25258920	25259320	chr19	25259039	25259201	163	*	5.07139099839933	5.35345069551949	4.72044610759649	0.34795462555335	0.0403177245459044	0.150085598155034
chrX	159066173	159066573	chrX	159066244	159066513	270	*	6.59490450204173	6.36806619079348	6.79087502935782	-0.287777940776936	0.0403278875046389	0.150116064639956
chr1	89646645	89647045	chr1	89646742	89647014	273	*	6.04524545545135	6.25975120096654	5.79318046281341	0.29045870086417	0.0403323066728888	0.150125148564684
chr1	35846504	35846904	chr1	35846636	35846783	148	*	4.92761398123518	5.24148855866643	4.52589990520216	0.360215677782473	0.0403344119810195	0.150125619356916
chr2	129174395	129174795	chr2	129174512	129174884	373	*	7.11571794452417	7.31036887473242	6.89064670792113	0.271981533775962	0.0403391796943508	0.150135999150884
chr4	88696482	88696882	chr4	88696589	88696778	190	*	5.94367155074083	6.17180017128685	5.67256795569955	0.300122824025787	0.0403452979338441	0.150144273532871
chr4	138404771	138405171	chr4	138404941	138405044	104	*	4.58735905305842	4.89680434681626	4.19288916692272	0.353605684630179	0.0403463707661076	0.150144273532871
chr14	118812599	118812999	chr14	118812700	118812867	168	*	3.28609993868541	2.63982948440569	3.73084131817774	-0.412713879636547	0.0403473401064331	0.150144273532871
chr11	57656621	57657021	chr11	57656738	57656956	219	*	5.17234888237174	5.42554781621718	4.86504940326378	0.325421330837277	0.0403545208105859	0.150163629380808
chr7	99562985	99563654	chr7	99563359	99563555	197	*	6.72252295897245	6.43992669744567	6.95872750210406	-0.320391006591823	0.0403651088622857	0.150195661824816
chr7	68717374	68717774	chr7	68717457	68717795	339	*	6.08925422161885	6.33903315264959	5.78698374069436	0.324277955633593	0.0403701528019177	0.150205320399148
chr13	3258398	3258798	chr13	3258513	3258872	360	*	5.65817882589127	5.3656633859217	5.90126628670036	-0.317848413981342	0.0403716643589886	0.150205320399148
chr15	60853276	60853676	chr15	60853400	60853671	272	*	6.08294072480372	6.28839692219744	5.84328790296277	0.287840338896666	0.0403788031296338	0.150224513448058
chr5	148159712	148160112	chr5	148159818	148159996	179	*	4.77181834981644	5.10053150744451	4.34540101510925	0.369729711571998	0.0403815272586194	0.150225817980048
chr8	94913341	94913741	chr8	94913459	94913614	156	*	6.0629421077386	6.30386601023497	5.77355709976887	0.311915347962941	0.0403831140680293	0.150225817980048
chr11	22588580	22588980	chr11	22588688	22588899	212	*	5.84019311567411	6.06398843878976	5.57519235265638	0.306529439923453	0.0403941226338695	0.150259402193731
chr18	57638433	57638833	chr18	57638405	57639043	639	*	11.4734836791699	11.2927483755116	11.6340770683594	-0.241903996996843	0.0404001751755095	0.15026909962038
chr8	11414189	11414589	chr8	11414286	11414640	355	*	6.2244336440168	6.4331329036378	5.98035391092845	0.288703436750235	0.0404006910204425	0.15026909962038
chr4	55121921	55122321	chr4	55121951	55122432	482	*	9.15201573689641	9.3229782445321	8.95803562514521	0.252342212553807	0.0404046493460918	0.150273154061873
chr6	49822429	49822829	chr6	49822588	49822761	174	*	4.67619623225767	4.97652305588138	4.29645729439934	0.360870965464	0.0404073705170642	0.150273154061873
chr11	93955048	93955448	chr11	93955209	93955343	135	*	5.27947905068928	4.99905127348319	5.51416816274854	-0.31201476298623	0.0404077233920623	0.150273154061873
chr5	123258980	123259380	chr5	123259078	123259255	178	*	6.13362356538731	6.34329460600799	5.88821271884002	0.291807131374287	0.0404288925858147	0.150344510804148
chr2	63454654	63455054	chr2	63454762	63454913	152	*	5.77863655029012	6.01302100133128	5.49864405552724	0.311357282989975	0.0404414128031929	0.150383698839674
chr17	86753321	86753721	chr17	86753154	86753793	640	*	7.84686211290324	8.03234499055803	7.63396431530295	0.267620864922744	0.0404527313341231	0.150418414713257
chr8	123729407	123729807	chr8	123729482	123729787	306	*	5.79350350408777	6.04221462518246	5.49279718335013	0.319215602119164	0.0404569033151559	0.150419868271874
chr15	34879379	34879779	chr15	34879421	34879926	506	*	7.91878937665962	8.09357224192594	7.719874341561	0.253230239760796	0.0404570876557032	0.150419868271874
chr2	6594031	6594431	chr2	6594162	6594295	134	*	5.03515732418013	5.29463669948779	4.71854540355005	0.32728262978707	0.0404630598544285	0.150434700525143
chr11	102773863	102774263	chr11	102773921	102774258	338	*	8.43066163211729	8.58884435961507	8.25297467788718	0.237645107051384	0.0404670503057105	0.150437335312672
chr14	48673564	48673964	chr14	48673612	48673913	302	*	5.42084474113066	5.18042250353959	5.62686583527208	-0.288019632812002	0.0404692146924166	0.150437335312672
chr3	25689112	25689512	chr3	25688974	25689459	486	*	7.2240120445536	7.4272047481114	6.9874350843213	0.281174046507106	0.040470951039574	0.150437335312672
chr5	119167752	119168152	chr5	119167766	119168054	289	*	6.13213631219206	6.33699946307684	5.89329048227868	0.292951359096202	0.0404717002838113	0.150437335312672
chr17	8340450	8340850	chr17	8340420	8340864	445	*	6.49628160892804	6.72066991744781	6.23044831408157	0.298067289928127	0.0404744867462473	0.150440321958297
chr14	123352944	123353344	chr14	123353090	123353202	113	*	4.63126874258979	4.30172480397556	4.89935813372624	-0.33864991867373	0.0404780305812619	0.150446123264649
chr13	119800942	119801342	chr13	119801031	119801250	220	*	6.39561199166279	6.62657218665932	6.12049657309835	0.303462624185323	0.040484327271512	0.150462155135479
chr11	71985032	71985757	chr11	71985187	71985329	143	*	4.72595182553035	4.40107142813906	4.99095108195926	-0.345906956816845	0.0404981271876201	0.150506070207504
chr3	92117936	92118336	chr3	92118111	92118211	101	*	3.99902778721099	4.35931826345501	3.51769519058207	0.382227727669651	0.0405007470695827	0.150508433856525
chr10	34127463	34127863	chr10	34127635	34127693	59	*	3.34604971703876	3.72263828631417	2.83504114364856	0.397250283716823	0.0405134793826277	0.150546694806042
chr10	43065316	43065716	chr10	43065335	43065770	436	*	7.22909288975968	7.45423445301262	6.96220086300334	0.301432769646391	0.0405150115711248	0.150546694806042
chr3	79023653	79024053	chr3	79023451	79024080	630	*	6.19130391812368	6.39182948252269	5.95833677092623	0.270127281860916	0.0405213026991898	0.15056269715823
chr10	59784579	59784979	chr10	59784515	59785155	641	*	9.93282326763773	9.76409868054235	10.0838653099349	-0.231576625402983	0.040524694651682	0.150567213076272
chr4	48540634	48541034	chr4	48540728	48541089	362	*	6.20010451251477	6.46058176547858	5.88200366850706	0.330698148671916	0.0405264873727029	0.150567213076272
chr1	159803708	159804108	chr1	159803865	159803998	134	*	5.06147724374277	5.35728791879123	4.68894479454351	0.350627548885897	0.0405690002616913	0.150717779435555
chr18	47505559	47505959	chr18	47505484	47505970	487	*	7.76279913703945	7.95600652005916	7.53965663451545	0.273236457175014	0.0405818147905875	0.150753411765189
chr18	65641795	65642195	chr18	65641897	65642118	222	*	6.56848692359023	6.31333194987334	6.78522471452473	-0.300427604518704	0.0405841471055207	0.150753411765189
chr7	16155477	16155877	chr7	16155632	16155722	91	*	4.77890561321606	4.41011776535539	5.0723550851413	-0.365870519222466	0.0405845527890256	0.150753411765189
chr15	40993936	40994336	chr15	40994042	40994246	205	*	6.2178655914237	6.4191859258446	5.98382441261281	0.279122805275255	0.0405901370966492	0.150766773119921
chr13	49480554	49480954	chr13	49480631	49480845	215	*	6.5121484567135	6.73363914212695	6.2503755350441	0.294533349373985	0.0405922825396894	0.150767360577503
chr9	37576347	37576747	chr9	37576466	37576652	187	*	4.52176470133751	4.82662449415755	4.13473315994819	0.361528556690848	0.040596935261871	0.150773650782531
chr1	43397094	43397494	chr1	43397025	43397405	381	*	6.40330680867805	6.62471608862424	6.1416476762063	0.297293426990414	0.0405979508368116	0.150773650782531
chr11	102061176	102061576	chr11	102061279	102061633	355	*	8.00228781456155	8.17454941146113	7.80663297102235	0.251496343244657	0.0406001833373266	0.15077456111751
chr1	42952674	42953424	chr1	42953155	42953327	173	*	5.53270077619783	5.82254181590263	5.16960501905309	0.347617264430829	0.040605668091058	0.150787548477543
chr15	73470145	73470545	chr15	73470003	73470881	879	*	8.32668639388794	8.49369134762213	8.13778699943031	0.245960398263008	0.0406079066926627	0.15078848069823
chr9	60259615	60260015	chr9	60259729	60259905	177	*	4.99178434589787	5.27534082845736	4.63851517738193	0.335142215245997	0.0406126167903226	0.150797497449561
chr2	172758515	172758915	chr2	172758662	172758758	97	*	5.20968628209317	5.48277072648687	4.87255062849592	0.344767562109112	0.0406143103022023	0.150797497449561
chr4	119871419	119871819	chr4	119871553	119871709	157	*	5.7012135431877	5.48086804571512	5.89232152008451	-0.277663085747033	0.0406210292969771	0.15081506355312
chr2	166403307	166403707	chr2	166403420	166403541	122	*	4.54201703475206	4.83450131732941	4.17475531441559	0.349272158925941	0.0406237204423284	0.150815100983937
chr1	132640271	132640671	chr1	132640255	132640718	464	*	7.42399464629928	7.60773896573307	7.21338512074031	0.265298978796577	0.0406250152071776	0.150815100983937
chr9	119407871	119408328	chr9	119408115	119408142	28	*	3.69589668105684	3.22839589753952	4.04841075319818	-0.397065354791962	0.0406291349183483	0.150819230532578
chr5	96956921	96957321	chr5	96957030	96957250	221	*	5.622883243708	5.87009778386512	5.32436436632897	0.314417091849285	0.0406301035196904	0.150819230532578
chr12	100479904	100480304	chr12	100480077	100480194	118	*	5.14044797494026	5.44677870826648	4.75103710374026	0.362298156304102	0.0406353651151631	0.150831381663827
chr7	18949922	18950322	chr7	18950089	18950189	101	*	4.15513734999434	4.45371254382704	3.77820046985039	0.376993441786323	0.0406524157523634	0.150876110550809
chr12	104593599	104593999	chr12	104593519	104594135	617	*	6.86526393149654	7.0759870561834	6.61840957640983	0.292936894122349	0.0406531619637116	0.150876110550809
chr10	38553782	38554182	chr10	38553735	38554396	662	*	7.22499386802678	7.43757585448728	6.97558295167907	0.293707531287877	0.0406533816450009	0.150876110550809
chr10	89443761	89444161	chr10	89443475	89444138	664	*	7.55328758654156	7.74907639068615	7.32669284565287	0.272335682603487	0.0406683378317639	0.150922692395723
chr16	20241011	20241411	chr16	20240734	20241456	723	*	8.92444927870566	9.09133836716203	8.73569815361569	0.247116730106199	0.0406699117303952	0.150922692395723
chr13	107101613	107102013	chr13	107101709	107101892	184	*	6.08750625505484	6.29984886745312	5.83842499787873	0.287789294665722	0.0406814074526314	0.150957968099845
chrX	84570772	84571172	chrX	84570965	84571021	57	*	3.29701867045288	2.69276875764421	3.72160403460288	-0.408149577276892	0.0406847348949323	0.150962931504399
chr12	14041526	14041926	chr12	14041649	14041770	122	*	4.34708022107505	4.70889841862998	3.86300579451394	0.379926624555465	0.0406909465344019	0.150978595871225
chr2	166237739	166238139	chr2	166237913	166238017	105	*	3.77074736961632	4.11513267043248	3.31748645433148	0.386145469699809	0.0406951890283934	0.150986952798713
chr9	107366618	107367018	chr9	107366718	107366916	199	*	6.0012591126923	6.22716958748088	5.73328497484681	0.301556297514862	0.0406992049569856	0.1509944683489
chr1	187709387	187709787	chr1	187709458	187709673	216	*	5.07636484700614	5.35478688041341	4.73104313458549	0.347328135708645	0.0407044479807271	0.151006512250584
chr10	40523647	40524047	chr10	40523732	40523915	184	*	4.74759276838942	5.00424569860931	4.43518427106602	0.340704718738348	0.0407064321571811	0.151006512250584
chr5	30465819	30466219	chr5	30465970	30466110	141	*	5.07742156016905	5.3503018150616	4.74059754450923	0.338252623665864	0.0407250248452836	0.151068097736764
chr10	9872194	9872594	chr10	9872350	9872443	94	*	5.02785816976127	5.30077399284635	4.69097987725669	0.33006887349967	0.0407290666305238	0.151075703759415
chrX	159371854	159372254	chrX	159371783	159372534	752	*	8.68737600752074	8.86145428920103	8.48937336851398	0.25557662124812	0.0407351490853181	0.151090878092634
chr13	95172688	95173156	chr13	95172882	95172893	12	*	3.07978503815184	2.38422724736618	3.54709526194708	-0.415484650482741	0.0407533010079707	0.151150815657331
chr7	141979215	141979615	chr7	141979271	141979562	292	*	7.01518612426219	7.22329000823051	6.77192086835644	0.287012685135679	0.0407619371275207	0.151175455715511
chr11	115001607	115002007	chr11	115001639	115001946	308	*	6.18604070218569	5.96965368271993	6.37416526650535	-0.279368713802104	0.0407677609442656	0.151189663772677
chr2	93790768	93791168	chr2	93790874	93791045	172	*	6.838320731608	6.6096823044597	7.03563263172685	-0.273875918577914	0.0407699893047537	0.151190537129458
chr7	75927559	75927959	chr7	75927653	75927845	193	*	5.75957836711527	6.03555896125925	5.41801052223919	0.342266093054012	0.0407755838318559	0.151203892809403
chr18	39319101	39319501	chr18	39319174	39319635	462	*	7.82247829397982	7.58021711915526	8.02984740211798	-0.291623515109363	0.0407952671945635	0.151269488806586
chr9	96973143	96973543	chr9	96973200	96973459	260	*	5.76290641393884	6.00687498068569	5.46911281267631	0.307306127416731	0.0408005628562485	0.151281731178933
chr3	151459419	151459876	chr3	151459560	151459673	114	*	4.3642172158103	4.7053116155109	3.91665894658566	0.380488145658689	0.0408028687916821	0.151282887486548
chr4	148900863	148901263	chr4	148900764	148901196	433	*	8.37991840876424	8.56722158022932	8.16461789965021	0.268777870721676	0.0408091449395534	0.151298763132686
chr8	119427498	119427898	chr8	119427568	119428185	618	*	8.31468037550511	8.12621907663628	8.4813429176349	-0.251859743606175	0.0408155410600984	0.151315082000852
chr4	97795964	97796364	chr4	97795927	97796344	418	*	5.56153247810182	5.80124978057158	5.27388830898983	0.302835929227275	0.0408295424509724	0.151359592845613
chr12	17726598	17726998	chr12	17726647	17727143	497	*	6.01448611342607	5.76509253405831	6.22705551340833	-0.294292578781534	0.040835272765463	0.151373439051335
chr7	112213405	112213805	chr7	112213403	112213844	442	*	7.06077333542071	7.25928921780977	6.83051582636386	0.281650894207568	0.0408402412261713	0.151384459904466
chr11	121630464	121630864	chr11	121630579	121630732	154	*	4.83056677002088	5.1114967991126	4.48137201094302	0.342357632613747	0.0408483218597615	0.151404579437413
chr5	97935484	97935884	chr5	97935601	97935775	175	*	5.39627924735999	5.66297082967589	5.06884794602359	0.331591600666084	0.0408496604078823	0.151404579437413
chr12	91326118	91326518	chr12	91326208	91326450	243	*	5.68527236354187	5.4293621899756	5.90255442201257	-0.305241395520974	0.0408594586837179	0.151427112349736
chr13	24713600	24714000	chr13	24713547	24713878	332	*	7.17113266515229	7.38009794399322	6.9266887589106	0.285864138933241	0.0408597318550003	0.151427112349736
chr13	119462503	119462903	chr13	119462418	119462805	388	*	7.81568433326153	8.01196837266977	7.58842564118625	0.276905092674239	0.0408670930256572	0.15144699489471
chr14	65982149	65982549	chr14	65982280	65982416	137	*	5.47914225264274	5.71324957287953	5.19954551288121	0.303741754593365	0.0408724004184487	0.151454680408012
chr3	126402804	126403204	chr3	126402911	126403085	175	*	5.10120673413786	5.38159920989112	4.75284355106171	0.350154604768459	0.0408731596060639	0.151454680408012
chr1	39193913	39194313	chr1	39194008	39194332	325	*	7.04040287046664	7.24533682401247	6.80146073652683	0.279562646973259	0.0408829655861712	0.151483617443735
chr1	71556913	71557313	chr1	71556835	71557613	779	*	9.08148177377033	9.22837304440164	8.91792118503753	0.224749654311144	0.0408858466240671	0.15148689392369
chr2	5540856	5541256	chr2	5540992	5541130	139	*	6.07664898067797	6.31474624190113	5.7913365662852	0.316637267896878	0.0408997974979608	0.151531183131332
chr6	37149203	37149603	chr6	37149302	37149604	303	*	7.42169478865509	7.62557726331217	7.18418170400804	0.283100314194314	0.0409126764104423	0.151571496657614
chr2	5371311	5371711	chr2	5371458	5371603	146	*	5.34234670087267	5.61471082332303	5.006309919956	0.328974901033656	0.0409153271133327	0.151573915073006
chr10	109672880	109673280	chr10	109672939	109673440	502	*	8.17925357088835	7.9615189092201	8.36839543400331	-0.273640639800073	0.0409178653342231	0.15157591657452
chr7	49529498	49529898	chr7	49529500	49529800	301	*	6.78666730029802	7.02010490360211	6.50802618436036	0.309167050311559	0.0409272831141581	0.151602398029134
chr4	108484271	108484671	chr4	108484288	108484624	337	*	9.20546423926137	9.37331006705446	9.01548798917569	0.248298988054592	0.0409290105769743	0.151602398029134
chr9	94526431	94526831	chr9	94526507	94526794	288	*	6.21305154449548	6.44227874658416	5.94039371888229	0.308032055397982	0.0409382816976789	0.15162933551121
chr10	11841591	11841991	chr10	11841581	11841854	274	*	5.51181603944034	5.88991129302571	4.99801580590136	0.398115540234973	0.0409425299316524	0.151637667242469
chr6	89459367	89459767	chr6	89459515	89459634	120	*	4.79936430213654	4.43258277504672	5.09154454469447	-0.360942396863855	0.0409542849761474	0.151673799560674
chr8	95703813	95704213	chr8	95703662	95704257	596	*	9.4418254173485	9.59370304802979	9.27205722901918	0.230145373940048	0.0409566253762311	0.15167506300855
chr8	14748826	14749226	chr8	14748809	14749266	458	*	10.9669126993205	11.1306745275527	10.7821532093865	0.244936684904314	0.0409639390389374	0.151694742965199
chr12	82932855	82933255	chr12	82932727	82933306	580	*	7.67099665831341	7.85130775136626	7.46488721676402	0.259707268618355	0.040967649244658	0.151701077586647
chr5	43355200	43355600	chr5	43355079	43355541	463	*	7.34154788203757	7.55283766895726	7.09391500424517	0.293136257309572	0.0409733895134707	0.151714928441064
chr2	109949538	109949938	chr2	109949634	109949852	219	*	5.97539646003398	6.24525912350759	5.64316499724706	0.332306674555634	0.0409793627988343	0.151729640707485
chr4	81429684	81430084	chr4	81429741	81430438	698	*	7.19372316725402	6.96378270397551	7.39200347339494	-0.282933527908432	0.0409822440626525	0.151732903619013
chr7	79246308	79246708	chr7	79246418	79246558	141	*	5.34887472055513	5.60767512333321	5.03327442246925	0.31985952276889	0.041010628839343	0.151830585961624
chr7	101451136	101451536	chr7	101451277	101451450	174	*	5.46239150741338	5.71735440490282	5.15248663023462	0.327582510324058	0.0410233652106178	0.151870327676218
chr4	153470036	153470436	chr4	153470016	153470380	365	*	6.14896428687299	6.36506410655502	5.89469366655727	0.289958928201828	0.0410375391260505	0.151915387105345
chr1	131053194	131053594	chr1	131053215	131053555	341	*	7.08832372409983	6.88021634886537	7.2701614212228	-0.269592643511682	0.0410441456596791	0.151932430086227
chr15	74909410	74909810	chr15	74909553	74909653	101	*	5.52081303091738	5.73892053448642	5.26375620947076	0.294714049561733	0.0410538704142335	0.15196101350733
chr4	151302111	151302721	chr4	151302441	151302642	202	*	5.05766850235818	4.79206454429811	5.28189352019251	-0.314825818113155	0.0410574590330272	0.151966882324225
chr4	46069869	46070269	chr4	46069933	46070244	312	*	8.40860506196604	8.57540002592999	8.21997436522319	0.248470637437825	0.0410606082405298	0.151971124245099
chr11	35305884	35306284	chr11	35306014	35306139	126	*	7.99732777981649	8.1748746289377	7.7948236413322	0.257846252634283	0.0410861033798995	0.152052579050314
chr4	82690284	82690684	chr4	82690164	82690662	499	*	8.91986369626449	8.74599557859697	9.07501354146331	-0.236217946704198	0.0410871668233402	0.152052579050314
chr10	37683097	37683497	chr10	37683163	37683369	207	*	5.11986948092068	4.81492671094525	5.37146821298156	-0.321131014700316	0.0410886289393204	0.152052579050314
chr5	144163135	144163535	chr5	144163185	144163500	316	*	6.66711850351506	6.90754555558162	6.37845076413602	0.313981788593669	0.0411028763399566	0.152089031980282
chr18	69593130	69593530	chr18	69593230	69593644	415	*	8.64522652427915	8.82643076459396	8.43794877427898	0.261808381706644	0.0411032396154837	0.152089031980282
chrX	73774156	73774556	chrX	73774109	73774566	458	*	6.03140736059214	6.26280360561103	5.75567244514291	0.303693073681616	0.0411044936035076	0.152089031980282
chr11	80153827	80154227	chr11	80153931	80154215	285	*	6.12376797618279	6.32867100731153	5.88486790352109	0.282796549574623	0.0411201297116962	0.152139466506098
chr6	120996643	120997043	chr6	120996700	120996992	293	*	6.55726409365677	6.75584404953099	6.32692033151722	0.276729010878855	0.041122852316617	0.152142120055226
chr10	80566336	80566736	chr10	80566423	80566664	242	*	7.64541721612105	7.82402476976141	7.44153152079958	0.262944276610713	0.0411418205201918	0.152204874217822
chr10	86302701	86303101	chr10	86302797	86303245	449	*	7.5541571217194	7.72934143771839	7.35472177290943	0.252695321113747	0.0411550404376293	0.15224635741375
chr2	28038731	28039131	chr2	28038743	28039038	296	*	6.19581159681418	5.96215265985564	6.39684919501193	-0.285843484069287	0.0411629366319779	0.152268143279615
chr11	51391511	51391911	chr11	51391447	51391865	419	*	9.5334438740336	9.7060934517985	9.33728819168831	0.253357931218216	0.0411809822345364	0.152327469439558
chr2	64915407	64915807	chr2	64915463	64915748	286	*	6.39709262815354	6.65955596712358	6.07602070994664	0.332764538574334	0.0411915004014477	0.152355524264631
chr15	85670832	85671232	chr15	85670980	85671124	145	*	7.22486443952939	7.39201171301372	7.03578288554225	0.250045210659163	0.0411925831560398	0.152355524264631
chr4	33901666	33902066	chr4	33901520	33902017	498	*	9.99775831170965	9.82578800553554	10.1513955637735	-0.233624264160882	0.0411977739585157	0.152367294844087
chr12	16509184	16509742	chr12	16509465	16509611	147	*	4.69273810852679	4.97068150731792	4.34815359839922	0.351461151226538	0.0412070836474437	0.152394296967776
chr17	66335118	66335518	chr17	66335269	66335388	120	*	4.77228841984774	5.04924346494035	4.42922422745343	0.33737063968514	0.0412226462417601	0.152444420169504
chr14	69145214	69145614	chr14	69145372	69145478	107	*	4.42762436982301	4.7732673913899	3.97217459245734	0.378718906279366	0.0412299157881595	0.152462376362418
chr1	42695500	42695900	chr1	42695584	42695810	227	*	6.93759972675107	7.13385067980983	6.71038540946062	0.281982983881496	0.0412332588316934	0.152462376362418
chr3	86786923	86787323	chr3	86786991	86787468	478	*	9.34018894693916	9.18081038231	9.48369902707416	-0.223376086998512	0.0412335306751917	0.152462376362418
chr6	148443423	148443823	chr6	148443590	148443695	106	*	4.18618775316867	4.494287047762	3.79390770585747	0.380627402045417	0.0412428575688019	0.152489430884289
chr18	61911610	61912010	chr18	61911075	61911932	858	*	9.5118378371651	9.66336147981131	9.34251192524211	0.230826079161726	0.041249420921525	0.152506265479162
chr2	128125786	128126186	chr2	128125627	128126218	592	*	9.26247994596831	9.42506503707263	9.07921735468709	0.243077814029095	0.0412652560368362	0.152557376077707
chr15	64142746	64143146	chr15	64142843	64143084	242	*	5.54949167202903	5.82107573173181	5.21464333905263	0.331679553792476	0.0412752562818669	0.152586911269862
chr2	158641843	158642243	chr2	158642010	158642116	107	*	4.66158411937853	5.00640095418732	4.20757277727228	0.37530775316264	0.04128689995156	0.152617786029216
chr11	112239509	112239909	chr11	112239591	112239807	217	*	5.29396926544564	5.54014209632534	4.99696968681318	0.327285776597744	0.0412895438698382	0.152617786029216
chr11	117757580	117757980	chr11	117757691	117757921	231	*	6.8396581053058	7.08170994572266	6.54864252799856	0.314022905769928	0.0412896430317884	0.152617786029216
chr3	32826617	32827017	chr3	32826700	32826953	254	*	5.58560092346741	5.81654560195924	5.3105075408736	0.305238109194653	0.0413130045066668	0.15269618670454
chr6	128227309	128227709	chr6	128227464	128227561	98	*	4.49328509809026	4.78826522135421	4.12207161762047	0.352569678854876	0.041314879188096	0.15269618670454
chr18	47310626	47311026	chr18	47310758	47310922	165	*	4.29032629730354	3.9085581530221	4.59191817829663	-0.372988188700643	0.0413315268682548	0.152746367748671
chr9	65432214	65432614	chr9	65432374	65432519	146	*	6.16372799026033	6.4183211820631	5.8543698272615	0.321672628527876	0.0413330293104555	0.152746367748671
chr10	81400554	81400954	chr10	81400515	81401072	558	*	9.96850852732468	10.1641633291247	9.74209334880122	0.278279307042021	0.0413363339013415	0.152746367748671
chr7	145250304	145250704	chr7	145250399	145250587	189	*	6.99787920316503	7.20581911022775	6.75483812883271	0.286855806237445	0.0413365101131991	0.152746367748671
chr3	24432789	24433189	chr3	24432706	24433106	401	*	6.6729967926064	6.89984698270958	6.4036982791954	0.297779673915029	0.0413442685662545	0.152767595901396
chr11	81564935	81565335	chr11	81565084	81565236	153	*	4.06073924924544	3.57957634083813	4.42093502816641	-0.397447448525362	0.0413611802812286	0.152822641757936
chr3	133165096	133165496	chr3	133165139	133165454	316	*	8.66311132639879	8.48757524408497	8.81958762460708	-0.238893545929323	0.0413665389802767	0.152834997870735
chr2	5063888	5064288	chr2	5063716	5064374	659	*	7.76521036800992	7.92745715797372	7.58237760836009	0.242907133571902	0.0413735375854012	0.152846220033994
chr11	33732357	33732757	chr11	33732468	33732670	203	*	5.96074451959292	6.16473144436526	5.72308958822578	0.284557870905783	0.0413746997885432	0.152846220033994
chr11	46431151	46431551	chr11	46431191	46431460	270	*	8.56775021889509	8.74169682566317	8.36991797812205	0.254066236837476	0.0413756204470794	0.152846220033994
