Chromosome	Start	End	Annotation	mc_num_contexts	mc_mean_coverage	mc_mean_mod_control	mc_mean_mod_mutant	mc_mod_fold_change	mc_mod_difference	mc_test_statistic	mc_pvalue	mc_qvalue	hmc_num_contexts	hmc_mean_coverage	hmc_mean_mod_control	hmc_mean_mod_mutant	hmc_mod_fold_change	hmc_mod_difference	hmc_test_statistic	hmc_pvalue	hmc_qvalue
13	55634859	55635531	CpG_island	3	10.666666666666666	0.0	0.0		0.0	0.28875141571867363	0.5910217655576409	0.9999994554891766	3	10.666666666666666	0.0	0.0		0.0	0.28875141571867363	0.5910217655576409	0.9999305415330103
13	55692916	55693717	CpG_island	12	13.125	0.0	0.0		0.0	0.0020994269687692603	0.9634541130008488	0.9999994554891766	12	13.125	0.0	0.0		0.0	0.0020994269687692603	0.9634541130008488	0.9999305415330103
13	55714590	55715028	CpG_island	1	10.25	0.0	0.0		0.0	0.03039600967688324	0.8615947175224663	0.9999994554891766	1	10.25	0.0	0.020833333333333332	inf	0.020833333333333332	0.04834114196343463	0.825975367659375	0.9999305415330103
13	55727172	55727548	CpG_island	1	10.875	0.0	0.0		0.0	2.0955867388235878e-07	0.9996347477776308	0.9999994554891766	1	10.875	0.0	0.0		0.0	2.0955867388235878e-07	0.9996347477776308	0.9999305415330103
13	55825478	55826646	CpG_island	4	10.875	0.012676508344030809	0.009615384615384616	0.7585199610516067	-0.0030611237286461927	0.06651002706606211	0.796487650455026	0.9999994554891766	4	10.875	0.0	0.0		0.0	0.0017805677696817168	0.96634183392857	0.9999305415330103
13	55830597	55831485	CpG_island	9	11.25	0.011770876209950473	0.004429171439480718	0.3762822206673563	-0.007341704770469755	1.6563800968386133	0.19809278550633425	0.9999994554891766	9	11.25	0.0023584905660377358	0.0	0.0	-0.0023584905660377358	0.8220114825609065	0.36459271130720805	0.9999305415330103
13	55835492	55835739	CpG_island	12	15.59375	0.014280323145969422	0.022051450776067964	1.5441842982588192	0.007771127630098542	0.8648764497652701	0.35237764016260176	0.9999994554891766	12	15.59375	0.0	0.0011961722488038277	inf	0.0011961722488038277	0.03426929070529143	0.8531351770269442	0.9999305415330103
13	56221627	56222549	CpG_island	12	12.3125	0.03492638923493974	0.0043496652688883985	0.12453807462401725	-0.030576723966051343	9.312500419317814	0.0022759566374057063	0.04661787043513757	12	12.3125	0.011440091124650439	0.015674344681056614	1.370124110924471	0.004234253556406175	0.12231219368415047	0.7265401343602031	0.9999305415330103
13	56258701	56259336	CpG_island	3	10.375	0.010416666666666666	0.0	0.0	-0.010416666666666666	0.2468108555790338	0.6193296582934231	0.9999994554891766	3	10.375	0.0	0.0		0.0	0.007723493750137417	0.929969342495927	0.9999305415330103
13	56295880	56296643	CpG_island	3	11.041666666666666	0.005	0.0	0.0	-0.005	0.0019460171054496626	0.9648137852447253	0.9999994554891766	3	11.041666666666666	0.0	0.013721804511278194	inf	0.013721804511278194	0.7425245244897627	0.38885338111470347	0.9999305415330103
13	56609464	56609917	CpG_island	1	10.375	0.11875	0.10606060606060605	0.8931419457735247	-0.012689393939393945	0.02621971053099564	0.8713649035322811	0.9999994554891766	1	10.375	0.159375	0.13731060606060605	0.8615567439096851	-0.02206439393939394	0.23983625502892775	0.624324405017332	0.9999305415330103
13	56702856	56703942	CpG_island	5	13.2	0.0	0.0		0.0	0.003449403935100838	0.9531658686144555	0.9999994554891766	5	13.2	0.0	0.0		0.0	0.003449403935100838	0.9531658686144555	0.9999305415330103
13	56887628	56887879	CpG_island	22	21.27840909090909	0.9271249199978965	0.9321275541080315	1.0053958576694781	0.005002634110135018	0.28145064694317795	0.5957519839920158	0.9999994554891766	22	21.27840909090909	0.04220380054366605	0.038238260222933994	0.9060383124351771	-0.0039655403207320555	0.33724033414641486	0.561426501205367	0.9999305415330103
13	57907481	57908451	CpG_island	2	10.6875	0.0	0.0		0.0	0.0074104079319958875	0.9313998601373902	0.9999994554891766	2	10.6875	0.0	0.0		0.0	0.0074104079319958875	0.9313998601373902	0.9999305415330103
13	58127275	58129475	CpG_island	2	11.0	0.0	0.0		0.0	0.010709487346815622	0.9175767419899836	0.9999994554891766	2	11.0	0.0	0.0		0.0	0.010709487346815622	0.9175767419899836	0.9999305415330103
13	58215251	58216067	CpG_island	15	10.525	0.0036231884057971015	0.0014204545454545455	0.39204545454545453	-0.002202733860342556	0.15182850383023644	0.6967940630862102	0.9999994554891766	15	10.525	0.0012077294685990338	0.007530120481927711	6.234939759036145	0.006322391013328677	1.4235976555857355	0.23281215313425097	0.9999305415330103
13	58273349	58274853	CpG_island	9	13.291666666666666	0.017298932847475273	0.007610876634608731	0.4399622047044084	-0.009688056212866543	0.5682193173434239	0.45096738109168866	0.9999994554891766	9	13.291666666666666	0.018477676039376258	0.008830157252731103	0.4778824584820018	-0.009647518786645154	0.937915491230401	0.3328145011454563	0.9999305415330103
13	58401244	58403342	CpG_island	18	11.57638888888889	0.001282051282051282	0.0010548523206751054	0.8227848101265822	-0.00022719896137617665	0.16188058002710895	0.6874309815784475	0.9999994554891766	18	11.57638888888889	0.002408177408177408	0.0009124087591240876	0.3788793782492254	-0.0014957686490533206	0.49130477404175316	0.48334585128136265	0.9999305415330103
13	58806417	58807080	CpG_island	11	10.568181818181818	0.0	0.0		0.0	0.4166063290848469	0.5186352958691478	0.9999994554891766	11	10.568181818181818	0.0037313432835820895	0.0	0.0	-0.0037313432835820895	1.1081498892465378	0.2924844753925542	0.9999305415330103
13	58807912	58808769	CpG_island	4	10.28125	0.0	0.0		0.0	0.020306686345434935	0.8866838701273426	0.9999994554891766	4	10.28125	0.0	0.0		0.0	0.020306686345434935	0.8866838701273426	0.9999305415330103
13	59769313	59770409	CpG_island	14	12.857142857142858	0.0	0.0010775862068965517	inf	0.0010775862068965517	0.08732774847659132	0.7676022616615321	0.9999994554891766	14	12.857142857142858	0.0	0.0		0.0	0.30859799768166946	0.5785417868708564	0.9999305415330103
13	59822525	59823367	CpG_island	9	13.180555555555555	0.002232142857142857	0.0024509803921568627	1.0980392156862746	0.0002188375350140057	0.016202990066801936	0.8987101101027875	0.9999994554891766	9	13.180555555555555	0.0	0.0018115942028985507	inf	0.0018115942028985507	0.16811196247362167	0.6817952462646831	0.9999305415330103
13	61665839	61666101	CpG_island	1	11.25	0.28988095238095235	0.2474747474747475	0.8537116545330099	-0.042406204906204864	0.15427325564076041	0.6944846788651866	0.9999994554891766	1	11.25	0.0	0.0		0.0	0.07233727001854372	0.7879636280234674	0.9999305415330103
13	62812921	62813140	CpG_island	3	10.875	0.12865569095151672	0.20946758763475404	1.6281253171590435	0.08081189668323732	4.241864645522195	0.039438829017845706	0.436521697576404	3	10.875	0.0	0.009745127436281859	inf	0.009745127436281859	0.06890851183734199	0.7929326643072292	0.9999305415330103
13	62964732	62965237	CpG_island	16	12.0859375	0.0	0.0011574074074074073	inf	0.0011574074074074073	0.1394168506507289	0.7088614311604609	0.9999994554891766	16	12.0859375	0.0025713800548237634	0.0011574074074074073	0.45011137316561844	-0.001413972647416356	0.06374187918095216	0.8006766084872632	0.9999305415330103
13	63240027	63240320	CpG_island	2	10.1875	0.0	0.0		0.0	0.3116788951579034	0.5766517709612697	0.9999994554891766	2	10.1875	0.0	0.0		0.0	0.3116788951579034	0.5766517709612697	0.9999305415330103
13	63431481	63431843	CpG_island	3	10.375	0.0	0.0047169811320754715	inf	0.0047169811320754715	0.06611661289298976	0.7970772544626359	0.9999994554891766	3	10.375	0.0	0.0		0.0	0.0006070312984123331	0.9803437047559763	0.9999305415330103
13	63563240	63566182	CpG_island	20	11.2375	0.0	0.0		0.0	0.07182482409445927	0.7886981352707707	0.9999994554891766	20	11.2375	0.0	0.001091703056768559	inf	0.001091703056768559	0.006668894133302728	0.9349144653139367	0.9999305415330103
13	63573396	63573732	CpG_island	4	10.28125	0.0	0.010434782608695653	inf	0.010434782608695653	0.09748276492229083	0.7548715853007516	0.9999994554891766	4	10.28125	0.0	0.0		0.0	0.10318486887529747	0.7480406331268945	0.9999305415330103
13	63815109	63815669	CpG_island	8	10.453125	0.0	0.0		0.0	0.014357500592760818	0.9046235295567278	0.9999994554891766	8	10.453125	0.0	0.0		0.0	0.014357500592760818	0.9046235295567278	0.9999305415330103
13	64273916	64275619	CpG_island	43	14.418604651162791	0.3256205419036574	0.13566569124554517	0.41663738550525814	-0.18995485065811224	227.7045437518966	1.8877914443182883e-51	2.4028888241251356e-48	43	14.418604651162791	0.12129510721706509	0.0654556984791455	0.5396400562308624	-0.055839408737919594	38.876828647792905	4.5140710703993743e-10	3.351697769771535e-07
13	64432348	64432883	CpG_island	12	10.802083333333334	0.0	0.0017241379310344827	inf	0.0017241379310344827	0.003985624355801758	0.9496615508950484	0.9999994554891766	12	10.802083333333334	0.0	0.0		0.0	0.09417500598079503	0.7589351200286236	0.9999305415330103
13	65112511	65113001	CpG_island	5	11.0	0.0	0.0		0.0	0.03693969711926508	0.8475878747410528	0.9999994554891766	5	11.0	0.0	0.0035714285714285713	inf	0.0035714285714285713	0.01727937507644724	0.8954185173566166	0.9999305415330103
13	65240832	65242629	CpG_island	35	12.067857142857143	0.06049963410507732	0.0597143770830074	0.9870204665914828	-0.0007852570220699198	0.00173534519163602	0.9667717548498349	0.9999994554891766	35	12.067857142857143	0.01433159274140022	0.013774251631165836	0.9611110139472236	-0.0005573411102343835	0.031503682428343664	0.8591213459336087	0.9999305415330103
13	65259084	65259501	CpG_island	31	11.53225806451613	0.47783684682941946	0.440614846552669	0.9221031184101252	-0.03722200027675043	3.585786043852993	0.05827584078061275	0.5775725710292098	31	11.53225806451613	0.023997131684818276	0.029811859613923148	1.2423092895216117	0.005814727929104872	0.9171411014609681	0.3382267470213719	0.9999305415330103
13	65259751	65260060	CpG_island	16	12.1328125	0.8567109953404259	0.8290108964213486	0.9676669272721656	-0.02770009891907732	2.1482924795871985	0.14272854753267722	0.9999994554891766	16	12.1328125	0.024300018554669636	0.04239558812371496	1.7446730762091527	0.018095569569045324	3.4867501900273785	0.061861914133861017	0.9048827427187454
13	65278714	65279062	CpG_island	16	11.28125	0.0	0.0016891891891891893	inf	0.0016891891891891893	0.079314078593339	0.7782291107948663	0.9999994554891766	16	11.28125	0.0010460251046025104	0.0014044943820224719	1.3426966292134832	0.0003584692774199615	0.004669525111256245	0.9455198201235452	0.9999305415330103
13	65890420	65890884	CpG_island	5	11.9	0.6685899595687332	0.6923596673596675	1.0355519963330988	0.023769707790934236	0.13148404215784135	0.7168982685218033	0.9999994554891766	5	11.9	0.0	0.0038461538461538464	inf	0.0038461538461538464	0.2740406072249921	0.6006340875570011	0.9999305415330103
13	66007607	66007843	CpG_island	10	13.3375	0.6039161366185706	0.5404375674824609	0.8948884368423453	-0.06347856913610972	2.4846636608978545	0.11496092174412056	0.9428087493502838	10	13.3375	0.009299022476891058	0.001524390243902439	0.16393016015292913	-0.00777463223298862	1.6651700163466352	0.19690672188249936	0.9999305415330103
13	66199438	66200066	CpG_island	2	10.0625	0.5027777777777778	0.3274936061381074	0.6513684983962358	-0.17528417163967036	0.6390411173507815	0.42405823586867797	0.9999994554891766	2	10.0625	0.0	0.0		0.0	0.03323860287037608	0.8553358641582117	0.9999305415330103
13	66247774	66248411	CpG_island	9	13.083333333333334	0.5181102270969153	0.46177333595592773	0.8912646610806053	-0.05633689114098761	1.1424504761622936	0.285135124452901	0.9999994554891766	9	13.083333333333334	0.01362854909785427	0.01788648905698771	1.3124279722339502	0.004257939959133442	0.4092706567212934	0.522339923476457	0.9999305415330103
13	66932700	66933520	CpG_island	7	14.839285714285714	0.0028735632183908046	0.0	0.0	-0.0028735632183908046	0.5245233454092869	0.468918503804419	0.9999994554891766	7	14.839285714285714	0.0	0.0		0.0	0.11635288484794817	0.733024246151145	0.9999305415330103
13	67060993	67061258	CpG_island	9	13.083333333333334	0.0	0.0		0.0	0.1393189124772657	0.7089590463435304	0.9999994554891766	9	13.083333333333334	0.0	0.0		0.0	0.1393189124772657	0.7089590463435304	0.9999305415330103
13	67552939	67553199	CpG_island	5	10.325	0.0	0.0		0.0	0.24247062212221834	0.6224273683001211	0.9999994554891766	5	10.325	0.0	0.0		0.0	0.24247062212221834	0.6224273683001211	0.9999305415330103
13	67813843	67814098	CpG_island	4	10.90625	0.0	0.0		0.0	0.10017081303918256	0.7516247479535585	0.9999994554891766	4	10.90625	0.0	0.0		0.0	0.10017081303918256	0.7516247479535585	0.9999305415330103
13	68581859	68582608	CpG_island	2	10.9375	0.0	0.0		0.0	0.03879980503408777	0.8438458016781307	0.9999994554891766	2	10.9375	0.0	0.0		0.0	0.03879980503408777	0.8438458016781307	0.9999305415330103
13	68998747	68999463	CpG_island	2	10.0	0.0	0.0		0.0	0.026868574298707967	0.8697969849445608	0.9999994554891766	2	10.0	0.0	0.0		0.0	0.026868574298707967	0.8697969849445608	0.9999305415330103
13	69610925	69612270	CpG_island	14	13.651785714285714	0.003289473684210526	0.0013297872340425532	0.4042553191489362	-0.0019596864501679728	0.3493483651628277	0.5544822367042794	0.9999994554891766	14	13.651785714285714	0.0	0.0		0.0	0.015258266916665313	0.9016918874264653	0.9999305415330103
13	70637317	70637905	CpG_island	8	11.640625	0.0	0.0		0.0	0.0001682181932993794	0.9896518106281527	0.9999994554891766	8	11.640625	0.0	0.0		0.0	0.0001682181932993794	0.9896518106281527	0.9999305415330103
13	71959354	71960256	CpG_island	10	11.1125	0.0495801602636963	0.013215850258861012	0.26655521459735887	-0.03636431000483529	5.075295725214301	0.0242691318762592	0.30456051410911195	10	11.1125	0.0076430722891566265	0.0015432098765432098	0.20190962719698352	-0.006099862412613417	0.8675009789541244	0.351648073550459	0.9999305415330103
13	72624105	72624421	CpG_island	6	12.770833333333334	0.03190378359869885	0.007731958762886598	0.242352407480658	-0.024171824835812254	2.700855124663543	0.10029444019745239	0.8666209238607778	6	12.770833333333334	0.0	0.002577319587628866	inf	0.002577319587628866	0.07067650017651105	0.7903543316779496	0.9999305415330103
13	72628317	72631991	CpG_island	42	14.467261904761905	0.1896240782092022	0.15577458658721943	0.8214915956789073	-0.03384949162198278	10.206801086955066	0.0013992367117792242	0.03093597792047863	42	14.467261904761905	0.02093696970911666	0.029225563822987324	1.3958831783694816	0.008288594113870663	3.1445430039802575	0.07618133863244841	0.9999305415330103
13	73260358	73261147	CpG_island	2	10.3125	0.011904761904761904	0.0	0.0	-0.011904761904761904	1.11335731674638	0.2913533050911632	0.9999994554891766	2	10.3125	0.0	0.0		0.0	0.5017160671963672	0.4787470661072365	0.9999305415330103
13	73263049	73263497	CpG_island	16	16.4921875	0.052193240048872144	0.026922676330124944	0.5158268830391709	-0.0252705637187472	7.781241767393635	0.00527914976110926	0.09098109162762767	16	16.4921875	0.01819575824215218	0.009884451500007822	0.5432283375314123	-0.008311306742144357	1.9239012811543008	0.16542722269225751	0.9999305415330103
13	73264390	73264601	CpG_island	12	14.989583333333334	0.16393201969052312	0.21395031579551183	1.305116085310332	0.0500182961049887	6.13248007452549	0.013272056857796368	0.1925961345325173	12	14.989583333333334	0.032831557867085734	0.07400843681221639	2.2541859607098105	0.041176878945130654	10.770556853097544	0.0010312747820996736	0.053113631841087236
13	73271873	73272236	CpG_island	16	15.5390625	0.003297386886866452	0.007345582385999127	2.227698064566432	0.004048195499132675	0.5208512823960952	0.4704787749152073	0.9999994554891766	16	15.5390625	0.004592723674431219	0.005646146715543757	1.2293678252356426	0.0010534230411125382	0.005589348206515436	0.9404041216725101	0.9999305415330103
13	73328251	73328608	CpG_island	8	10.25	0.3340678217131705	0.1545526403941104	0.4626385133459779	-0.1795151813190601	25.664849020917075	4.061581346727188e-07	2.290423405021471e-05	8	10.25	0.011495771670190275	0.01112977720017743	0.9681626879418712	-0.0003659944700128443	0.16159983671314193	0.6876878372114262	0.9999305415330103
13	73330957	73331558	CpG_island	1	10.25	0.0	0.0		0.0	0.019143441306086226	0.8899560462054598	0.9999994554891766	1	10.25	0.0	0.0		0.0	0.019143441306086226	0.8899560462054598	0.9999305415330103
13	73603788	73604438	CpG_island	1	10.875	0.0	0.0		0.0	0.1151540079748363	0.7343509797156641	0.9999994554891766	1	10.875	0.0	0.0		0.0	0.1151540079748363	0.7343509797156641	0.9999305415330103
13	73626854	73627172	CpG_island	1	10.0	0.0	0.0		0.0	0.13036291285324958	0.7180560548584896	0.9999994554891766	1	10.0	0.03125	0.025	0.8	-0.006249999999999999	0.13985985598811637	0.7084203741472226	0.9999305415330103
13	74009107	74010403	CpG_island	11	10.363636363636363	0.0020833333333333333	0.0	0.0	-0.0020833333333333333	0.3234050883246934	0.569568461592177	0.9999994554891766	11	10.363636363636363	0.0	0.0		0.0	0.06805141210752652	0.7941953395356413	0.9999305415330103
13	74317304	74317657	CpG_island	9	12.680555555555555	0.0024509803921568627	0.0	0.0	-0.0024509803921568627	0.0584121603612778	0.8090234178591247	0.9999994554891766	9	12.680555555555555	0.0022522522522522522	0.002232142857142857	0.9910714285714285	-2.0109395109395214e-05	0.007997441121062382	0.928741443312916	0.9999305415330103
13	74349907	74350364	CpG_island	5	14.425	0.0	0.0		0.0	0.14220724625627096	0.7060964966170831	0.9999994554891766	5	14.425	0.0	0.0		0.0	0.14220724625627096	0.7060964966170831	0.9999305415330103
13	75707246	75708619	CpG_island	8	11.34375	0.0073621553884711775	0.027344219745861223	3.7141595501612352	0.019982064357390045	2.0929075850011007	0.14798418977505542	0.9999994554891766	8	11.34375	0.010338345864661654	0.020991481106612683	2.030448717948718	0.01065313524195103	0.27008395736983587	0.6032754585506399	0.9999305415330103
13	75943185	75943983	CpG_island	2	11.4375	0.0	0.0		0.0	0.05464900375355577	0.8151625596928446	0.9999994554891766	2	11.4375	0.0	0.0		0.0	0.05464900375355577	0.8151625596928446	0.9999305415330103
13	76018288	76018759	CpG_island	12	12.208333333333334	0.0	0.0030120481927710845	inf	0.0030120481927710845	0.044618992380462755	0.8327061778431603	0.9999994554891766	12	12.208333333333334	0.0	0.0030120481927710845	inf	0.0030120481927710845	0.044618992380462755	0.8327061778431603	0.9999305415330103
13	77135036	77135623	CpG_island	10	11.975	0.0	0.0		0.0	0.34703749920184807	0.5557949396862689	0.9999994554891766	10	11.975	0.0	0.0		0.0	0.34703749920184807	0.5557949396862689	0.9999305415330103
13	77708636	77708971	CpG_island	7	10.732142857142858	0.0	0.0		0.0	0.057156095321279736	0.811048659814723	0.9999994554891766	7	10.732142857142858	0.0	0.0		0.0	0.057156095321279736	0.811048659814723	0.9999305415330103
13	78163268	78163974	CpG_island	14	12.267857142857142	0.0012755102040816326	0.0	0.0	-0.0012755102040816326	0.3176963740815818	0.5729953396385017	0.9999994554891766	14	12.267857142857142	0.0012755102040816326	0.002551020408163265	2.0	0.0012755102040816326	0.023309362374848545	0.8786553341016669	0.9999305415330103
13	78179318	78179663	CpG_island	2	10.9375	0.14718958088523307	0.09866220735785954	0.6703070065454471	-0.04852737352737353	1.914162251427509	0.16650164111845486	0.9999994554891766	2	10.9375	0.04938307873090482	0.07815525435662735	1.582632277394167	0.028772175625722526	0.1310688855629487	0.7173263460187862	0.9999305415330103
13	78181213	78181415	CpG_island	6	11.166666666666666	0.0	0.003676470588235294	inf	0.003676470588235294	0.07129272893497753	0.7894637846191753	0.9999994554891766	6	11.166666666666666	0.0	0.0		0.0	0.0012700982317920611	0.9715706590355405	0.9999305415330103
13	78198238	78199754	CpG_island	8	14.390625	0.0	0.0		0.0	0.03507337259353535	0.8514419945233939	0.9999994554891766	8	14.390625	0.0	0.0		0.0	0.03507337259353535	0.8514419945233939	0.9999305415330103
13	80885428	80886411	CpG_island	18	13.375	0.0	0.0		0.0	0.008167354143382242	0.9279904819643527	0.9999994554891766	18	13.375	0.00102880658436214	0.0	0.0	-0.00102880658436214	0.1918287660802008	0.6613988900732455	0.9999305415330103
13	81064633	81064852	CpG_island	23	15.771739130434783	0.9716330698809591	0.9675744534545314	0.9958228918382482	-0.004058616426427686	0.25967130967304336	0.6103460593833367	0.9999994554891766	23	15.771739130434783	0.014357805211154843	0.009720046727959196	0.6769869478663433	-0.004637758483195647	0.7831319257258674	0.37618499384857873	0.9999305415330103
13	81657636	81658147	CpG_island	8	13.65625	0.0	0.0		0.0	0.009971139046795665	0.9204589733426857	0.9999994554891766	8	13.65625	0.0	0.0		0.0	0.009971139046795665	0.9204589733426857	0.9999305415330103
13	81710936	81711912	CpG_island	1	10.625	0.0	0.0		0.0	0.039414515410265256	0.842629716766826	0.9999994554891766	1	10.625	0.0	0.0		0.0	0.039414515410265256	0.842629716766826	0.9999305415330103
13	81782996	81783976	CpG_island	21	16.029761904761905	0.0006775067750677507	0.0009157509157509158	1.3516483516483517	0.00023824414068316507	0.018330887055625498	0.8923022602326753	0.9999994554891766	21	16.029761904761905	0.0	0.0023375747059957586	inf	0.0023375747059957586	0.6232645522262766	0.4298367386900842	0.9999305415330103
13	83523648	83523957	CpG_island	7	10.964285714285714	0.0	0.0		0.0	0.46920580656617533	0.4933527616957174	0.9999994554891766	7	10.964285714285714	0.01636302294197031	0.0	0.0	-0.01636302294197031	2.945235663266629	0.08613113517389193	0.9999305415330103
13	84222045	84222352	CpG_island	6	14.520833333333334	0.0	0.0		0.0	0.011870328252194565	0.913241326641396	0.9999994554891766	6	14.520833333333334	0.0	0.0		0.0	0.011870328252194565	0.913241326641396	0.9999305415330103
13	85189330	85189666	CpG_island	1	10.0	0.0	0.0		0.0	0.008849854039426244	0.925050641593012	0.9999994554891766	1	10.0	0.0	0.0		0.0	0.008849854039426244	0.925050641593012	0.9999305415330103
13	86046277	86046895	CpG_island	17	14.176470588235293	0.0013157894736842105	0.0	0.0	-0.0013157894736842105	0.7729208541572197	0.3793149767127634	0.9999994554891766	17	14.176470588235293	0.0	0.0010121457489878543	inf	0.0010121457489878543	0.015723817388678406	0.9002111260823302	0.9999305415330103
13	89739366	89739817	CpG_island	11	12.943181818181818	0.0014534883720930232	0.0	0.0	-0.0014534883720930232	0.3886581699467614	0.5330055690878389	0.9999994554891766	11	12.943181818181818	0.0	0.004641909814323607	inf	0.004641909814323607	0.41313552583719443	0.520382311335081	0.9999305415330103
13	90089535	90090032	CpG_island	8	12.109375	0.0	0.0		0.0	0.3119021520035913	0.5765152878383103	0.9999994554891766	8	12.109375	0.0	0.0		0.0	0.3119021520035913	0.5765152878383103	0.9999305415330103
13	90923074	90923635	CpG_island	15	11.55	0.003260869565217391	0.0	0.0	-0.003260869565217391	0.8121179758540555	0.3674948104946667	0.9999994554891766	15	11.55	0.0010869565217391304	0.0	0.0	-0.0010869565217391304	0.10425510209672334	0.746781892320704	0.9999305415330103
13	91807249	91807719	CpG_island	2	12.875	0.0	0.0		0.0	0.0541598518645625	0.8159767464681383	0.9999994554891766	2	12.875	0.03125	0.008928571428571428	0.2857142857142857	-0.022321428571428572	0.3914225703403437	0.5315525847419278	0.9999305415330103
13	92354704	92355478	CpG_island	11	10.806818181818182	0.0	0.0		0.0	0.0764520979947888	0.7821642707388194	0.9999994554891766	11	10.806818181818182	0.0	0.0		0.0	0.0764520979947888	0.7821642707388194	0.9999305415330103
13	92530435	92531395	CpG_island	16	13.1015625	0.0016778523489932886	0.0	0.0	-0.0016778523489932886	0.0881515311753216	0.7665403860227358	0.9999994554891766	16	13.1015625	0.0011261261261261261	0.0032565918929555295	2.8918536009445104	0.0021304657668294036	0.7057297333130582	0.4008650923777287	0.9999305415330103
13	92610599	92611514	CpG_island	1	10.375	0.0	0.0		0.0	0.039158093815028716	0.8431357904510246	0.9999994554891766	1	10.375	0.0	0.0		0.0	0.039158093815028716	0.8431357904510246	0.9999305415330103
13	93192225	93192629	CpG_island	3	10.458333333333334	0.0	0.0		0.0	0.09573012160920963	0.757015105130489	0.9999994554891766	3	10.458333333333334	0.0	0.0		0.0	0.09573012160920963	0.757015105130489	0.9999305415330103
13	93498263	93499789	CpG_island	2	10.1875	0.0	0.0		0.0	0.06061568475483258	0.805525458781984	0.9999994554891766	2	10.1875	0.0	0.0		0.0	0.06061568475483258	0.805525458781984	0.9999305415330103
13	94174104	94174682	CpG_island	4	10.15625	0.014705882352941176	0.006578947368421052	0.4473684210526316	-0.008126934984520124	0.1372088128839279	0.7110717497524928	0.9999994554891766	4	10.15625	0.007575757575757576	0.007575757575757576	1.0	0.0	0.0004409751575553459	0.9832461275172625	0.9999305415330103
13	94702605	94703017	CpG_island	8	10.328125	0.0073622881355932205	0.002976190476190476	0.4042480301473107	-0.0043860976594027445	0.20059350103478474	0.6542422149956371	0.9999994554891766	8	10.328125	0.0	0.0		0.0	0.00010520178937325614	0.9918164072265054	0.9999305415330103
13	94710455	94710656	CpG_island	5	13.675	0.027727638334096232	0.010001000100010001	0.36068705093112574	-0.017726638234086232	1.7681451366662573	0.18361179965753485	0.9999994554891766	5	13.675	0.0	0.0030120481927710845	inf	0.0030120481927710845	0.01830386768898481	0.892381178228205	0.9999305415330103
13	94875360	94875562	CpG_island	1	11.875	0.0	0.017857142857142856	inf	0.017857142857142856	0.05867308190636127	0.808605614586398	0.9999994554891766	1	11.875	0.0	0.0		0.0	0.016089027254065746	0.8990650340126677	0.9999305415330103
13	94882780	94886009	CpG_island	29	15.814655172413794	0.14009689194743413	0.17273463477500517	1.2329655024739383	0.03263774282757104	7.898401910798884	0.004947849216906948	0.08747090579889068	29	15.814655172413794	0.032110767062372994	0.0591938482555555	1.8434267901659107	0.027083081193182507	14.26550358132101	0.00015874774301131175	0.011787019918589898
13	95324974	95325632	CpG_island	23	16.967391304347824	0.0	0.001356124421853757	inf	0.001356124421853757	0.4280361187013787	0.5129541715683008	0.9999994554891766	23	16.967391304347824	0.0	0.0		0.0	0.000649774561621866	0.9796635855670626	0.9999305415330103
13	95336130	95336545	CpG_island	8	11.171875	0.5502388390011111	0.6042979051599742	1.0982465473665952	0.05405906615886302	2.391624773851534	0.12198678408824713	0.9670003754005254	8	11.171875	0.18774195066270805	0.09734475294820122	0.5185029377003123	-0.09039719771450683	12.4147793838468	0.00042594933025442446	0.026726820651879733
13	95374831	95375441	CpG_island	3	10.583333333333334	0.0	0.0		0.0	0.000527528207699743	0.9816758126879765	0.9999994554891766	3	10.583333333333334	0.0	0.0		0.0	0.000527528207699743	0.9816758126879765	0.9999305415330103
13	95524298	95525435	CpG_island	7	12.267857142857142	0.0	0.0		0.0	0.042259156295483886	0.8371265638656361	0.9999994554891766	7	12.267857142857142	0.004464285714285714	0.0026595744680851063	0.5957446808510638	-0.0018047112462006077	0.052977674742346964	0.8179606079681523	0.9999305415330103
13	95604059	95604766	CpG_island	51	20.32107843137255	0.9548684276896418	0.943320424961351	0.9879061843564859	-0.011548002728290707	5.240197350248972	0.02207077014006793	0.2850365401665795	51	20.32107843137255	0.022719989725760847	0.02798366849137962	1.2316761067744058	0.005263678765618774	1.7839686071477192	0.18166275850579394	0.9999305415330103
13	95617986	95618798	CpG_island	4	11.25	0.0	0.005813953488372093	inf	0.005813953488372093	0.07365015919885476	0.7860944544560753	0.9999994554891766	4	11.25	0.006097560975609756	0.0	0.0	-0.006097560975609756	0.25105182933964476	0.6163354239948539	0.9999305415330103
13	95961237	95961458	CpG_island	14	13.589285714285714	0.1564964183427409	0.01888631014998861	0.12068206001127729	-0.13761010819275227	69.38595338774499	8.09632209091833e-17	1.4144750947074964e-14	14	13.589285714285714	0.03990780018951409	0.01002868318648168	0.2512963164809257	-0.02987911700303241	12.096514906974914	0.0005051615512434281	0.029878861349002896
13	96670359	96671269	CpG_island	8	13.5	0.002232142857142857	0.003205128205128205	1.435897435897436	0.000972985347985348	0.00886726526607665	0.9249771674856139	0.9999994554891766	8	13.5	0.003048780487804878	0.0	0.0	-0.003048780487804878	0.17729483668628135	0.6737083965701849	0.9999305415330103
