cluster_id	n_overlaps	kept_index	kept_resolution	kept_fdr	n_resolutions	resolutions_list	merged_indices	merged_resolutions
5986	3	33674	10kb	0.807202866094609	3	5,10,25	6160,33674,55515	5kb,10kb,25kb
5987	2	6161	5kb	0.964689087987183	2	5,10	6161,23723	5kb,10kb
5989	3	55472	25kb	0.756127732753157	3	5,10,25	6163,33655,55472	5kb,10kb,25kb
5990	2	6164	5kb	0.864881151953302	2	5,10	6164,39151	5kb,10kb
5991	2	6165	5kb	0.476005726981014	2	5,10	6165,23705	5kb,10kb
5992	4	6166	5kb	0.427986819563551	3	5,10,25	6166,55500,12346,33603	5kb,25kb,5kb,10kb
5993	2	6167	5kb	0.614889695430598	2	5,10	6167,33685	5kb,10kb
5994	3	6168	5kb	0.612285842255262	3	5,10,25	6168,33660,55631	5kb,10kb,25kb
5995	3	55413	25kb	0.972762211242672	3	5,10,25	6169,33580,55413	5kb,10kb,25kb
5996	2	6170	5kb	0.541301516241596	2	5,10	6170,23778	5kb,10kb
5999	2	6173	5kb	0.641134419928688	2	5,10	6173,23788	5kb,10kb
6000	2	36903	10kb	0.755514511833541	2	5,10	6174,36903	5kb,10kb
6001	4	33619	10kb	0.741922710162635	3	5,10,25	6175,7202,33619,55478	5kb,5kb,10kb,25kb
6002	2	33670	10kb	0.860678701827082	2	5,10	6176,33670	5kb,10kb
6003	3	23814	10kb	0.619751208107693	3	5,10,25	6177,23814,58569	5kb,10kb,25kb
6004	4	17505	10kb	0.221687484989906	2	5,10	6178,20819,37972,17505	5kb,10kb,10kb,10kb
6006	4	36896	10kb	0.0444392019720638	3	5,10,25	6180,36896,40313,17503	5kb,10kb,25kb,10kb
6007	3	55565	25kb	0.330249689527251	3	5,10,25	6181,36922,55565	5kb,10kb,25kb
6008	2	6182	5kb	0.849863405635182	2	5,25	6182,55414	5kb,25kb
6009	3	33667	10kb	0.574128678624516	3	5,10,25	6183,33667,55545	5kb,10kb,25kb
6010	2	6184	5kb	0.571896589614317	2	5,10	6184,38712	5kb,10kb
6011	3	55650	25kb	0.381033328867145	3	5,10,25	6185,33710,55650	5kb,10kb,25kb
6012	2	33692	10kb	0.930327582621525	2	5,10	6186,33692	5kb,10kb
6013	3	23789	10kb	0.616471388189013	3	5,10,25	6187,23789,46228	5kb,10kb,25kb
6014	3	23835	10kb	0.197983679408258	3	5,10,25	6188,23835,58600	5kb,10kb,25kb
6015	2	37978	10kb	0.781057421878958	2	5,10	6189,37978	5kb,10kb
6016	2	37977	10kb	0.492252550207781	2	5,10	6190,37977	5kb,10kb
6018	3	6192	5kb	0.668127710754224	3	5,10,25	6192,23818,58571	5kb,10kb,25kb
6019	2	6193	5kb	0.636923015140527	2	5,10	6193,17532	5kb,10kb
6020	2	6194	5kb	0.909509890500654	2	5,10	6194,23846	5kb,10kb
6023	3	36948	10kb	0.736748892112915	3	5,10,25	6197,36948,55775	5kb,10kb,25kb
6026	3	36939	10kb	0.676970977590882	3	5,10,25	6200,36939,42786	5kb,10kb,25kb
6027	2	36946	10kb	0.511646995392392	2	5,10	6201,36946	5kb,10kb
6031	2	33870	10kb	0.856508651099584	2	5,10	6205,33870	5kb,10kb
6032	2	23845	10kb	0.918349251435298	2	5,10	6206,23845	5kb,10kb
6034	2	38720	10kb	0.903395716093164	2	5,10	6208,38720	5kb,10kb
6038	2	23854	10kb	0.569228976689984	2	5,10	6212,23854	5kb,10kb
6039	2	17536	10kb	0.770271468534541	2	5,10	6213,17536	5kb,10kb
6042	2	18812	10kb	0.695137955552695	2	5,10	6216,18812	5kb,10kb
6043	3	7220	5kb	0.768701441622277	2	5,10	6217,7220,33899	5kb,5kb,10kb
6045	6	12578	5kb	0.608666687780276	3	5,10,25	6219,38721,46317,12578,33880,55774	5kb,10kb,25kb,5kb,10kb,25kb
6049	2	6223	5kb	0.284242912998068	2	5,10	6223,23842	5kb,10kb
6050	2	36974	10kb	0.695137955552695	2	5,10	6224,36974	5kb,10kb
6051	3	55807	25kb	0.644825431904196	3	5,10,25	6225,33898,55807	5kb,10kb,25kb
6052	2	23847	10kb	0.515955816945995	2	5,10	6226,23847	5kb,10kb
6056	2	36981	10kb	0.547489801471512	2	5,10	6230,36981	5kb,10kb
6057	2	33874	10kb	0.437706061961482	2	5,10	6231,33874	5kb,10kb
6058	3	55783	25kb	0.724757286454664	3	5,10,25	6232,23857,55783	5kb,10kb,25kb
6059	3	23859	10kb	0.226433382672236	3	5,10,25	6233,23859,46322	5kb,10kb,25kb
6063	2	33829	10kb	0.7590145933143	2	5,10	6237,33829	5kb,10kb
6064	2	33941	10kb	0.857814124257934	2	5,10	6238,33941	5kb,10kb
6065	2	6239	5kb	0.764316854125946	2	5,10	6239,36971	5kb,10kb
6069	2	38012	10kb	0.629860307310135	2	5,10	6243,38012	5kb,10kb
6070	3	7210	5kb	0.897683395729972	2	5,10	6244,7210,37982	5kb,5kb,10kb
6075	2	17537	10kb	0.883434102945347	2	5,10	6249,17537	5kb,10kb
6078	2	6253	5kb	0.697007926692848	2	5,10	6253,38733	5kb,10kb
6081	2	6256	5kb	0.925767776786062	2	5,10	6256,38722	5kb,10kb
6082	2	25060	10kb	0.279153866215974	2	5,10	6257,25060	5kb,10kb
6083	2	6258	5kb	0.934714156126693	2	5,10	6258,23868	5kb,10kb
6084	2	6259	5kb	0.55027457753564	2	5,10	6259,25058	5kb,10kb
6087	2	38003	10kb	0.672542281993152	2	5,10	6262,38003	5kb,10kb
6089	2	34035	10kb	0.824172310142433	2	5,10	6264,34035	5kb,10kb
6091	2	25057	10kb	0.172012328948787	2	5,10	6266,25057	5kb,10kb
6092	2	33859	10kb	0.610017241810403	2	5,10	6267,33859	5kb,10kb
6093	4	38006	10kb	0.309515820739086	3	5,10,25	6268,38006,60456,25070	5kb,10kb,25kb,10kb
6094	2	6269	5kb	0.240345648725966	2	5,10	6269,38738	5kb,10kb
6095	3	6270	5kb	0.678053096281428	3	5,10,25	6270,39156,55945	5kb,10kb,25kb
6096	3	55855	25kb	0.430463937673669	3	5,10,25	6272,23867,55855	5kb,10kb,25kb
6097	2	34048	10kb	0.75212411736186	2	5,10	6273,34048	5kb,10kb
6098	2	6274	5kb	0.695789573910847	2	5,10	6274,37995	5kb,10kb
6099	3	36979	10kb	0.303077473272067	2	5,10	6275,14913,36979	5kb,5kb,10kb
6100	3	33876	10kb	0.813655064541392	3	5,10,25	6276,33876,55747	5kb,10kb,25kb
6101	3	6277	5kb	0.672170576135294	2	5,10	6277,23875,20841	5kb,10kb,10kb
6103	2	23890	10kb	0.653721911680786	2	5,10	6279,23890	5kb,10kb
6104	2	34045	10kb	0.651415663201959	2	5,10	6280,34045	5kb,10kb
6106	2	37003	10kb	0.712888506615032	2	5,10	6282,37003	5kb,10kb
6107	3	60849	25kb	0.112811925990141	3	5,10,25	6283,37028,60849	5kb,10kb,25kb
6108	2	38019	10kb	0.641685198830104	2	5,10	6285,38019	5kb,10kb
6109	3	47805	25kb	0.70620263021271	3	5,10,25	6286,38741,47805	5kb,10kb,25kb
6111	3	55920	25kb	0.16769868222967	3	5,10,25	6288,34022,55920	5kb,10kb,25kb
6112	2	6290	5kb	0.640023113363996	2	5,10	6290,34086	5kb,10kb
6114	2	18852	10kb	0.537192572353953	2	5,10	6292,18852	5kb,10kb
6115	2	23889	10kb	0.439669663868262	2	5,10	6293,23889	5kb,10kb
6117	3	34234	10kb	0.654504602939021	3	5,10,25	6295,34234,56025	5kb,10kb,25kb
6119	3	41693	25kb	0.707580984217934	3	5,10,25	6297,34037,41693	5kb,10kb,25kb
6121	2	17545	10kb	0.586259095925142	2	5,10	6299,17545	5kb,10kb
6123	2	23879	10kb	0.34596241381735	2	5,10	6301,23879	5kb,10kb
6124	2	34155	10kb	0.9398814328639	2	5,10	6302,34155	5kb,10kb
6126	3	58620	25kb	0.662036845960171	3	5,10,25	6304,34083,58620	5kb,10kb,25kb
6127	2	36996	10kb	0.182063588548232	2	5,10	6305,36996	5kb,10kb
6128	2	23888	10kb	0.609675488490817	2	5,10	6306,23888	5kb,10kb
6129	2	38749	10kb	0.903569868101916	2	5,10	6307,38749	5kb,10kb
6130	2	6308	5kb	0.614630140293158	2	5,10	6308,34158	5kb,10kb
6131	2	19811	10kb	0.330257462644555	2	5,10	6309,19811	5kb,10kb
6133	2	37009	10kb	0.367089724003074	2	5,10	6311,37009	5kb,10kb
6134	2	39161	10kb	0.137508240696213	2	5,10	6312,39161	5kb,10kb
6135	3	55870	25kb	0.571010163498668	3	5,10,25	6313,38739,55870	5kb,10kb,25kb
6137	2	37016	10kb	0.637297027530795	2	5,10	6315,37016	5kb,10kb
6138	2	23921	10kb	0.173965445551398	2	5,10	6316,23921	5kb,10kb
6140	2	55909	25kb	0.78031032482732	2	5,25	6318,55909	5kb,25kb
6141	2	38024	10kb	0.618201340653057	2	5,10	6319,38024	5kb,10kb
6142	2	34095	10kb	0.827751046367125	2	5,10	6321,34095	5kb,10kb
6143	2	6322	5kb	0.961377077252205	2	5,10	6322,23883	5kb,10kb
6144	2	6323	5kb	0.826796081645285	2	5,10	6323,23884	5kb,10kb
6146	2	23940	10kb	0.113635082872907	2	5,10	6325,23940	5kb,10kb
6147	2	6326	5kb	0.486854394546281	2	5,10	6326,19820	5kb,10kb
6148	3	6327	5kb	0.678864018055036	3	5,10,25	6327,37014,58638	5kb,10kb,25kb
6149	2	34211	10kb	0.769525970502956	2	5,10	6328,34211	5kb,10kb
6150	2	23901	10kb	0.856721897711161	2	5,10	6329,23901	5kb,10kb
6151	2	37012	10kb	0.409723379777143	2	5,10	6330,37012	5kb,10kb
6153	3	7235	5kb	0.627759262064686	2	5,10	6332,18835,7235	5kb,10kb,5kb
6157	2	6336	5kb	0.298698106732247	2	5,10	6336,34169	5kb,10kb
6158	2	6337	5kb	0.875660379399606	2	5,10	6337,33966	5kb,10kb
6159	2	39164	10kb	0.294383462580906	2	5,10	6338,39164	5kb,10kb
6161	2	34027	10kb	0.889231243051887	2	5,10	6340,34027	5kb,10kb
6163	2	6342	5kb	0.730915994860651	2	5,10	6342,23896	5kb,10kb
6165	2	23909	10kb	0.528001107967893	2	5,10	6344,23909	5kb,10kb
6167	3	37040	10kb	0.805153109640518	3	5,10,25	6346,37040,58676	5kb,10kb,25kb
6168	3	55877	25kb	0.330528425323474	3	5,10,25	6348,34099,55877	5kb,10kb,25kb
6170	2	23937	10kb	0.869128754412516	2	5,10	6350,23937	5kb,10kb
6171	2	23944	10kb	0.781865744625577	2	5,10	6351,23944	5kb,10kb
6172	3	41710	25kb	0.313621496939505	3	5,10,25	6352,38014,41710	5kb,10kb,25kb
6173	3	46354	25kb	0.771741322369163	3	5,10,25	6353,38031,46354	5kb,10kb,25kb
6174	3	46360	25kb	0.332619578393201	3	5,10,25	6354,23913,46360	5kb,10kb,25kb
6175	3	58660	25kb	0.202847301319083	3	5,10,25	6355,23915,58660	5kb,10kb,25kb
6177	3	44051	25kb	0.235700819101936	3	5,10,25	6357,38017,44051	5kb,10kb,25kb
6178	2	37020	10kb	0.65259111537927	2	5,10	6358,37020	5kb,10kb
6179	2	37038	10kb	0.573962479897054	2	5,10	6359,37038	5kb,10kb
6180	3	59704	25kb	0.426011705550183	3	5,10,25	6360,34187,59704	5kb,10kb,25kb
6181	3	56018	25kb	0.431647438416755	3	5,10,25	6361,34230,56018	5kb,10kb,25kb
6182	3	6362	5kb	0.683626544513362	3	5,10,25	6362,34178,55967	5kb,10kb,25kb
6183	4	38751	10kb	0.263936555234399	3	5,10,25	6363,34200,38751,60463	5kb,10kb,10kb,25kb
6185	3	34185	10kb	0.568929535927645	3	5,10,25	6365,34185,55985	5kb,10kb,25kb
6186	3	40399	25kb	0.861439396179011	3	5,10,25	6366,37042,40399	5kb,10kb,25kb
6187	3	46351	25kb	0.588699314883117	3	5,10,25	6367,37049,46351	5kb,10kb,25kb
6188	4	7245	5kb	0.648819345417014	3	5,10,25	6368,58680,7245,37053	5kb,25kb,5kb,10kb
6190	4	20851	10kb	0.695302739644194	3	5,10,25	6370,20851,34110,40387	5kb,10kb,10kb,25kb
6191	2	23962	10kb	0.919701059985275	2	5,10	6371,23962	5kb,10kb
6192	3	34168	10kb	0.907797968248076	3	5,10,25	6372,34168,55977	5kb,10kb,25kb
6193	6	6373	5kb	0.725112085372169	3	5,10,25	6373,23925,23946,42797,55925,34154	5kb,10kb,10kb,25kb,25kb,10kb
6194	2	23975	10kb	0.852527419536718	2	5,10	6374,23975	5kb,10kb
6195	5	6375	5kb	0.551726675941488	3	5,10,25	6375,25084,34239,20860,56084	5kb,10kb,10kb,10kb,25kb
6196	2	23939	10kb	0.435831573415284	2	5,10	6376,23939	5kb,10kb
6198	2	6379	5kb	0.829274288608291	2	5,10	6379,23947	5kb,10kb
6200	4	34196	10kb	0.363853312178015	3	5,10,25	6381,34196,44055,18867	5kb,10kb,25kb,10kb
6201	2	6382	5kb	0.31855683332177	2	5,10	6382,34183	5kb,10kb
6203	3	60472	25kb	0.137049254295605	3	5,10,25	6384,34238,60472	5kb,10kb,25kb
6204	2	25078	10kb	0.856080932837535	2	5,10	6385,25078	5kb,10kb
6205	2	6386	5kb	0.961616521804583	2	5,10	6386,38030	5kb,10kb
6206	3	40419	25kb	0.649975262610331	3	5,10,25	6387,37061,40419	5kb,10kb,25kb
6207	2	6388	5kb	0.692706443436623	2	5,10	6388,34255	5kb,10kb
6208	2	6389	5kb	0.763666266180396	2	5,10	6389,23998	5kb,10kb
6209	3	56078	25kb	0.454800919366241	3	5,10,25	6390,23984,56078	5kb,10kb,25kb
6212	3	6393	5kb	0.422020843966452	3	5,10,25	6393,39169,44067	5kb,10kb,25kb
6213	2	37056	10kb	0.899849232271595	2	5,10	6394,37056	5kb,10kb
6214	2	6395	5kb	0.528984597767851	2	5,10	6395,23966	5kb,10kb
6219	2	56168	25kb	0.641406488311302	2	5,25	6400,56168	5kb,25kb
6222	3	46450	25kb	0.594726895171752	3	5,10,25	6403,34457,46450	5kb,10kb,25kb
6223	2	6404	5kb	0.724249716602298	2	5,10	6404,24012	5kb,10kb
6224	2	6405	5kb	0.810429486489813	2	5,10	6405,24006	5kb,10kb
6228	2	24004	10kb	0.994277446529866	2	5,10	6409,24004	5kb,10kb
6229	2	6410	5kb	0.795328939906198	2	5,10	6410,24010	5kb,10kb
6230	2	6411	5kb	0.525740855693757	2	5,10	6411,34619	5kb,10kb
6234	2	6415	5kb	0.614889695430598	2	5,10	6415,25108	5kb,10kb
6235	3	25104	10kb	0.901400206202727	2	5,10	6416,25104,7265	5kb,10kb,5kb
6236	2	24005	10kb	0.814924214785102	2	5,10	6418,24005	5kb,10kb
6237	2	6420	5kb	0.527678279859533	2	5,10	6420,20893	5kb,10kb
6238	3	6422	5kb	0.852902443169122	2	5,10	6422,14932,34436	5kb,5kb,10kb
6239	2	25102	10kb	0.347471552216747	2	5,10	6423,25102	5kb,10kb
6244	3	6428	5kb	0.391438167978013	3	5,10,25	6428,38766,58751	5kb,10kb,25kb
6245	2	6429	5kb	0.864881151953302	2	5,10	6429,39176	5kb,10kb
6248	2	6432	5kb	0.765109402876131	2	5,10	6432,39177	5kb,10kb
6249	2	24022	10kb	0.721253215441932	2	5,10	6433,24022	5kb,10kb
6250	2	38764	10kb	0.346788449770263	2	5,10	6434,38764	5kb,10kb
6252	2	6436	5kb	0.962703128343521	2	5,10	6436,18898	5kb,10kb
6254	2	6438	5kb	0.487778290119854	2	5,10	6438,24019	5kb,10kb
6255	4	56255	25kb	0.68497415036743	3	5,10,25	6439,34499,56255,12948	5kb,10kb,25kb,5kb
6257	2	34535	10kb	0.732188049998587	2	5,10	6441,34535	5kb,10kb
6259	2	38763	10kb	0.929701063096173	2	5,10	6443,38763	5kb,10kb
6260	2	34485	10kb	0.937862168553617	2	5,10	6445,34485	5kb,10kb
6262	2	7270	5kb	0.909509890500654	1	5	6447,7270	5kb,5kb
6263	2	6448	5kb	0.789548323695779	2	5,10	6448,37097	5kb,10kb
6265	2	34627	10kb	0.387037753633245	2	5,10	6450,34627	5kb,10kb
6266	2	6451	5kb	0.77351534563381	2	5,10	6451,34551	5kb,10kb
6268	3	59750	25kb	0.936006754776233	3	5,10,25	6453,37144,59750	5kb,10kb,25kb
6271	2	6456	5kb	0.45054651416976	2	5,10	6456,37107	5kb,10kb
6272	2	6457	5kb	0.916757882739113	2	5,10	6457,34568	5kb,10kb
6273	2	6458	5kb	0.852156652557619	2	5,10	6458,38773	5kb,10kb
6274	2	34719	10kb	0.834735403154083	2	5,10	6459,34719	5kb,10kb
6275	3	24042	10kb	0.505068002877424	3	5,10,25	6461,24042,56257	5kb,10kb,25kb
6276	3	41763	25kb	0.623824613095935	3	5,10,25	6462,37122,41763	5kb,10kb,25kb
6280	2	38771	10kb	0.487374625516566	2	5,10	6466,38771	5kb,10kb
6282	2	34574	10kb	0.628980198527394	2	5,10	6468,34574	5kb,10kb
6283	3	46459	25kb	0.332452225474199	3	5,10,25	6469,37135,46459	5kb,10kb,25kb
6284	3	37123	10kb	0.511036948176167	3	5,10,25	6470,37123,56358	5kb,10kb,25kb
6286	2	24054	10kb	0.717379975373755	2	5,10	6472,24054	5kb,10kb
6287	3	34628	10kb	0.797814410909026	3	5,10,25	6473,56323,34628	5kb,25kb,10kb
6288	2	6474	5kb	0.927117053717125	2	5,10	6474,38061	5kb,10kb
6290	2	6476	5kb	0.65647852019061	2	5,10	6476,19857	5kb,10kb
6291	2	38056	10kb	0.68873248535146	2	5,10	6477,38056	5kb,10kb
6292	3	56466	25kb	0.151114500859112	3	5,10,25	6478,34760,56466	5kb,10kb,25kb
6294	2	6480	5kb	0.806158770237004	2	5,10	6480,34608	5kb,10kb
6296	2	6482	5kb	0.923513651976886	2	5,10	6482,24066	5kb,10kb
6297	2	6483	5kb	0.944992047950779	2	5,10	6483,34659	5kb,10kb
6298	3	58778	25kb	0.436683949503719	3	5,10,25	6484,34737,58778	5kb,10kb,25kb
6300	3	6486	5kb	0.356551840257243	3	5,10,25	6486,34686,60869	5kb,10kb,25kb
6301	2	38072	10kb	0.893045408415997	2	5,10	6488,38072	5kb,10kb
6302	2	24060	10kb	0.683644804232263	2	5,10	6489,24060	5kb,10kb
6303	2	6490	5kb	0.303919091589447	2	5,10	6490,34770	5kb,10kb
6304	2	38053	10kb	0.439309401993194	2	5,10	6491,38053	5kb,10kb
6307	2	24052	10kb	0.980260704021965	2	5,10	6494,24052	5kb,10kb
6308	2	24070	10kb	0.392240421354933	2	5,10	6495,24070	5kb,10kb
6309	2	6496	5kb	0.648819345417014	2	5,10	6496,24120	5kb,10kb
6310	2	6497	5kb	0.318062514689724	2	5,10	6497,37175	5kb,10kb
6312	2	6499	5kb	0.720600497907408	2	5,10	6499,39182	5kb,10kb
6313	2	24067	10kb	0.953255354786533	2	5,10	6500,24067	5kb,10kb
6315	3	37162	10kb	0.614231677371737	3	5,10,25	6502,37162,56478	5kb,10kb,25kb
6316	3	56449	25kb	0.145402909796078	3	5,10,25	6503,38787,56449	5kb,10kb,25kb
6317	2	37161	10kb	0.640189754358207	2	5,10	6504,37161	5kb,10kb
6319	4	56398	25kb	0.441507380413188	3	5,10,25	6506,37176,56398,24107	5kb,10kb,25kb,10kb
6320	2	24090	10kb	0.863838577122653	2	5,10	6507,24090	5kb,10kb
6321	3	56435	25kb	0.294741935209999	3	5,10,25	6508,37186,56435	5kb,10kb,25kb
6322	3	24106	10kb	0.63920283334696	3	5,10,25	6509,24106,59766	5kb,10kb,25kb
6324	2	24061	10kb	0.696085744773279	2	5,10	6511,24061	5kb,10kb
6325	2	34707	10kb	0.56715863195131	2	5,10	6512,34707	5kb,10kb
6326	3	13001	5kb	0.693901132354855	2	5,10	6513,34594,13001	5kb,10kb,5kb
6328	4	56365	25kb	0.761604042190412	3	5,10,25	6515,19882,34714,56365	5kb,10kb,10kb,25kb
6330	2	18890	10kb	0.913861262935315	2	5,10	6517,18890	5kb,10kb
6331	3	24049	10kb	0.622476887349358	3	5,10,25	6518,24049,58776	5kb,10kb,25kb
6333	3	60515	25kb	0.397526590524936	3	5,10,25	6520,34764,60515	5kb,10kb,25kb
6334	3	46483	25kb	0.464437659651208	3	5,10,25	6521,38784,46483	5kb,10kb,25kb
6335	2	34609	10kb	0.59533621598696	2	5,10	6522,34609	5kb,10kb
6336	3	58814	25kb	0.416183539846286	3	5,10,25	6523,34726,58814	5kb,10kb,25kb
6337	3	6524	5kb	0.514012542904077	3	5,10,25	6524,34710,56434	5kb,10kb,25kb
6338	3	6525	5kb	0.562531682757959	3	5,10,25	6525,38778,44109	5kb,10kb,25kb
6339	2	37159	10kb	0.899849232271595	2	5,10	6526,37159	5kb,10kb
6340	2	6527	5kb	0.597676850651155	2	5,10	6527,38783	5kb,10kb
6341	2	6528	5kb	0.330085031042263	2	5,10	6528,34758	5kb,10kb
6342	2	6529	5kb	0.423956944565422	2	5,10	6529,34730	5kb,10kb
6343	2	34713	10kb	0.638497379220602	2	5,10	6530,34713	5kb,10kb
6345	3	6532	5kb	0.491585295805136	3	5,10,25	6532,34779,56495	5kb,10kb,25kb
6349	2	37173	10kb	0.92218007127079	2	5,10	6536,37173	5kb,10kb
6352	3	44141	25kb	0.749000855175814	3	5,10,25	6539,38077,44141	5kb,10kb,25kb
6353	3	6540	5kb	0.214167776168211	3	5,10,25	6540,34739,46485	5kb,10kb,25kb
6355	2	34759	10kb	0.559108492388562	2	5,10	6542,34759	5kb,10kb
6356	2	6543	5kb	0.685197240354946	2	5,10	6543,34775	5kb,10kb
6357	3	58841	25kb	0.262159849182085	3	5,10,25	6544,34761,58841	5kb,10kb,25kb
6358	3	6545	5kb	0.789548323695779	3	5,10,25	6545,34756,42889	5kb,10kb,25kb
6359	2	34644	10kb	0.493776448181875	2	5,10	6546,34644	5kb,10kb
6361	2	6548	5kb	0.702022350420598	2	5,10	6548,24132	5kb,10kb
6362	2	6549	5kb	0.844487723418982	2	5,10	6549,24097	5kb,10kb
6364	2	6551	5kb	0.971758039779259	2	5,10	6551,37180	5kb,10kb
6365	2	34744	10kb	0.626485284651996	2	5,10	6552,34744	5kb,10kb
6367	3	56514	25kb	0.221496416896238	3	5,10,25	6554,38081,56514	5kb,10kb,25kb
6368	3	56524	25kb	0.75237152840993	3	5,10,25	6555,24112,56524	5kb,10kb,25kb
6369	3	56515	25kb	0.706648206298066	3	5,10,25	6556,24148,56515	5kb,10kb,25kb
6370	3	44116	25kb	0.878239558019901	3	5,10,25	6557,44116,24142	5kb,25kb,10kb
6371	3	38090	10kb	0.5854302564739	3	5,10,25	6558,38090,56488	5kb,10kb,25kb
6372	3	46510	25kb	0.608529105128808	3	5,10,25	6559,24109,46510	5kb,10kb,25kb
6374	2	24114	10kb	0.764818610237746	2	5,10	6561,24114	5kb,10kb
6375	3	6562	5kb	0.843306251208211	2	5,10	6562,17623,20917	5kb,10kb,10kb
6376	3	24126	10kb	0.56517935657018	3	5,10,25	6563,24126,46530	5kb,10kb,25kb
6377	2	6564	5kb	0.580533001480883	2	5,10	6564,37164	5kb,10kb
6378	3	56469	25kb	0.332619578393201	3	5,10,25	6565,34773,56469	5kb,10kb,25kb
6379	3	40498	25kb	0.471228213101028	3	5,10,25	6566,24123,40498	5kb,10kb,25kb
6380	3	37190	10kb	0.539541073430072	3	5,10,25	6567,37190,56569	5kb,10kb,25kb
6382	3	56537	25kb	0.0661688110540741	3	5,10,25	6569,34787,56537	5kb,10kb,25kb
6384	2	25243	10kb	0.37004069121977	2	5,10	6571,25243	5kb,10kb
6387	2	38803	10kb	0.409723379777143	2	5,10	6574,38803	5kb,10kb
6388	4	20934	10kb	0.318144119694848	2	5,10	6576,15042,24187,20934	5kb,5kb,10kb,10kb
6389	2	20952	10kb	0.92082824304149	2	5,10	6577,20952	5kb,10kb
6390	2	34818	10kb	0.678326605872308	2	5,10	6578,34818	5kb,10kb
6391	2	6579	5kb	0.566784654440447	2	5,10	6579,24191	5kb,10kb
6392	2	25473	10kb	0.396283910075486	2	5,10	6580,25473	5kb,10kb
6393	2	25354	10kb	0.461296599871293	2	5,10	6581,25354	5kb,10kb
6395	2	24189	10kb	0.893871726674248	2	5,10	6584,24189	5kb,10kb
6398	3	25389	10kb	0.534993122643276	3	5,10,25	6587,25389,40533	5kb,10kb,25kb
6399	2	6588	5kb	0.713171388713112	2	5,10	6588,37219	5kb,10kb
6402	3	58876	25kb	0.0742770334538216	3	5,10,25	6593,25497,58876	5kb,10kb,25kb
6404	2	38806	10kb	0.830855952266887	2	5,10	6595,38806	5kb,10kb
6405	2	6597	5kb	0.619375061711498	2	5,10	6597,34902	5kb,10kb
6406	2	6598	5kb	0.955425233016894	2	5,10	6598,37234	5kb,10kb
6409	2	24223	10kb	0.839525939194965	2	5,10	6601,24223	5kb,10kb
6410	4	48360	25kb	0.788250795483261	3	5,10,25	6602,48360,25687,7634	5kb,25kb,10kb,5kb
6412	2	6604	5kb	0.969391615984037	2	5,10	6604,24224	5kb,10kb
6414	2	37256	10kb	0.532064806937856	2	5,10	6606,37256	5kb,10kb
6416	2	38132	10kb	0.570097483631854	2	5,10	6608,38132	5kb,10kb
6417	2	24229	10kb	0.831956340068086	2	5,10	6609,24229	5kb,10kb
6419	2	6611	5kb	0.753550718453916	2	5,10	6611,25797	5kb,10kb
6420	4	48407	25kb	0.746738440503011	3	5,10,25	6612,7672,25704,48407	5kb,5kb,10kb,25kb
6421	2	37258	10kb	0.847986390730227	2	5,10	6613,37258	5kb,10kb
6424	2	6616	5kb	0.942898645291184	2	5,10	6616,37259	5kb,10kb
6425	2	6617	5kb	0.777222473444243	2	5,25	6617,48427	5kb,25kb
6426	2	38139	10kb	0.613057894368399	2	5,10	6618,38139	5kb,10kb
6427	2	21146	10kb	0.614494288303565	2	5,10	6619,21146	5kb,10kb
6428	2	6620	5kb	0.648819345417014	2	5,10	6620,25913	5kb,10kb
6429	2	24252	10kb	0.426343794892418	2	5,10	6621,24252	5kb,10kb
6430	2	6622	5kb	0.789381384773427	2	5,10	6622,25863	5kb,10kb
6433	3	48572	25kb	0.538910565955127	3	5,10,25	6625,34971,48572	5kb,10kb,25kb
6435	3	48581	25kb	0.23866800913768	3	5,10,25	6627,37284,48581	5kb,10kb,25kb
6442	2	6635	5kb	0.327290445660605	2	5,10	6635,26198	5kb,10kb
6443	2	26258	10kb	0.520657142999745	2	5,10	6636,26258	5kb,10kb
6446	3	6639	5kb	0.697469796355747	3	5,10,25	6639,26268,48792	5kb,10kb,25kb
6448	2	6641	5kb	0.962703128343521	2	5,10	6641,37303	5kb,10kb
6450	3	6643	5kb	0.398732973229161	3	5,10,25	6643,37308,58950	5kb,10kb,25kb
6451	2	17776	10kb	0.366129598349488	2	5,10	6644,17776	5kb,10kb
6452	2	6645	5kb	0.39517048512445	2	5,10	6645,26392	5kb,10kb
6453	3	6646	5kb	0.288897154023815	3	5,10,25	6646,38840,59866	5kb,10kb,25kb
6454	2	37299	10kb	0.843376867859137	2	5,10	6647,37299	5kb,10kb
6455	2	6648	5kb	0.981493520414724	2	5,10	6648,35073	5kb,10kb
6458	3	58942	25kb	0.843809213506046	3	5,10,25	6651,35047,58942	5kb,10kb,25kb
6459	2	38179	10kb	0.648087245099246	2	5,10	6652,38179	5kb,10kb
6460	3	48853	25kb	0.24949706126187	3	5,10,25	6653,26304,48853	5kb,10kb,25kb
6461	3	6654	5kb	0.660139716695814	3	5,10,25	6654,35088,49051	5kb,10kb,25kb
6463	2	20028	10kb	0.201923666653085	2	5,10	6656,20028	5kb,10kb
6464	2	6657	5kb	0.905899313512779	2	5,10	6657,35048	5kb,10kb
6468	3	56822	25kb	0.889102219229638	3	5,10,25	6661,35083,56822	5kb,10kb,25kb
6469	2	26540	10kb	0.563063975294871	2	5,10	6662,26540	5kb,10kb
