TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	direction
chr7:32244000-32393998	chr7	32244000	32393998	-0.103352666666667	0.261509940301174	0.553567558234526	149998	Decreased_in_Mutant
chr16:48906000-48998998	chr16	48906000	48998998	0.0887403333333333	0.311577569265561	0.595908249699757	92998	Increased_in_Mutant
chr3:10461000-12458998	chr3	10461000	12458998	0.0132596666666665	0.749306751718075	0.888710208298949	1997998	Increased_in_Mutant
chr9:13842000-14354998	chr9	13842000	14354998	0.146204666666666	0.0301032434419658	0.248978657164744	512998	Increased_in_Mutant
chr15:72054000-73055998	chr15	72054000	73055998	-0.0224520000000004	0.750167943474507	0.888710208298949	1001998	Decreased_in_Mutant
chr11:36030000-36686998	chr11	36030000	36686998	-0.00209633333333342	0.961787620221556	0.985004519506238	656998	Decreased_in_Mutant
chr7:81957000-82121998	chr7	81957000	82121998	0.142695	0.0671219776100588	0.331946310324989	164998	Increased_in_Mutant
chr5:124362000-124418998	chr5	124362000	124418998	0.0915189999999998	0.250137311180841	0.54192857255832	56998	Increased_in_Mutant
chr3:64026000-64805998	chr3	64026000	64805998	0.0201879999999994	0.76784897411803	0.896440755567295	779998	Increased_in_Mutant
chr18:49959000-50129998	chr18	49959000	50129998	0.264603666666666	0.0203843775079777	0.225683293508321	170998	Increased_in_Mutant
chr10:33516000-33563998	chr10	33516000	33563998	-0.0207176666666667	0.707719186188193	0.868642271581735	47998	Decreased_in_Mutant
chr19:8562000-8696998	chr19	8562000	8696998	-0.0802140000000006	0.48094383025991	0.727148091400115	134998	Decreased_in_Mutant
chr17:27528000-27812998	chr17	27528000	27812998	-0.0200676666666668	0.756979548317936	0.891394088683079	284998	Decreased_in_Mutant
chr9:65682000-65858998	chr9	65682000	65858998	0.0655393333333334	0.318871798991139	0.601684333953979	176998	Increased_in_Mutant
chr19:42786000-43406998	chr19	42786000	43406998	0.219053	0.0197893505740042	0.224874346476785	620998	Increased_in_Mutant
chr11:117855000-118031998	chr11	117855000	118031998	0.0297269999999995	0.575168354707825	0.782558715414397	176998	Increased_in_Mutant
chr16:30363000-30539998	chr16	30363000	30539998	0.0832686666666664	0.257181514838509	0.548869820913242	176998	Increased_in_Mutant
chr17:57750000-58928998	chr17	57750000	58928998	0.0904289999999998	0.0471202133154348	0.298486844397648	1178998	Increased_in_Mutant
chr7:45156000-45203998	chr7	45156000	45203998	-0.113068333333333	0.278127152246519	0.569498454600014	47998	Decreased_in_Mutant
chr4:97569000-97757998	chr4	97569000	97757998	-0.211152	0.00668417426346347	0.182973618016803	188998	Decreased_in_Mutant
chr1:134118000-134348998	chr1	134118000	134348998	0.153740666666666	0.139200142911606	0.42988528614333	230998	Increased_in_Mutant
chr12:88290000-89468998	chr12	88290000	89468998	0.275477	0.0299020426976329	0.248978657164744	1178998	Increased_in_Mutant
chr2:58467000-58673998	chr2	58467000	58673998	0.0125483333333333	0.892413506606622	0.960158213002968	206998	Increased_in_Mutant
chr17:80448000-80567998	chr17	80448000	80567998	0.0171986666666659	0.85616587046604	0.943616856259156	119998	Increased_in_Mutant
chr2:13275000-13604998	chr2	13275000	13604998	0.231398333333333	0.079852130880857	0.353919326915752	329998	Increased_in_Mutant
chr8:49686000-49832998	chr8	49686000	49832998	1.011712	5.27667406908187e-05	0.098788109604761	146998	Increased_in_Mutant
chr7:93114000-94124998	chr7	93114000	94124998	-0.0376273333333337	0.749556705967256	0.888710208298949	1010998	Decreased_in_Mutant
chr10:66732000-66812998	chr10	66732000	66812998	-0.0302523333333335	0.720889329858431	0.874024482604941	80998	Decreased_in_Mutant
chr11:93000000-93095998	chr11	93000000	93095998	0.0754469999999998	0.148474771791878	0.441260808470245	95998	Increased_in_Mutant
chr10:71310000-71411998	chr10	71310000	71411998	0.0178133333333331	0.836807763502806	0.933178591651261	101998	Increased_in_Mutant
chr11:32589000-32717998	chr11	32589000	32717998	-0.0299153333333336	0.629289740313325	0.822612801970616	128998	Decreased_in_Mutant
chr2:27276000-27434998	chr2	27276000	27434998	0.0345099999999993	0.728541446177251	0.877245554762979	158998	Increased_in_Mutant
chr18:7572000-7715998	chr18	7572000	7715998	0.0299659999999997	0.709664609661291	0.869690269416432	143998	Increased_in_Mutant
chr13:41643000-42305998	chr13	41643000	42305998	0.0493429999999997	0.33497010537145	0.615787811951793	662998	Increased_in_Mutant
chr3:96060000-96155998	chr3	96060000	96155998	0.0222546666666664	0.783512079352115	0.906002800964592	95998	Increased_in_Mutant
chr19:6246000-6332998	chr19	6246000	6332998	0.0286429999999997	0.511207291954983	0.743984150570353	86998	Increased_in_Mutant
chr8:20322000-20525998	chr8	20322000	20525998	-0.340674	0.0156848774922267	0.217808395104853	203998	Decreased_in_Mutant
chr8:100902000-101858998	chr8	100902000	101858998	0.00378733333333322	0.921019217098389	0.97027261557392	956998	Increased_in_Mutant
chr5:143559000-143720998	chr5	143559000	143720998	0.129225333333334	0.138230957064412	0.428980964002953	161998	Increased_in_Mutant
chr8:27348000-27491998	chr8	27348000	27491998	0.153045	0.110059344232203	0.394287598173386	143998	Increased_in_Mutant
chr10:9768000-10343998	chr10	9768000	10343998	0.0542296666666659	0.378645025560793	0.651932426092794	575998	Increased_in_Mutant
chr7:92565000-92873998	chr7	92565000	92873998	0.0977756666666661	0.22056150608507	0.511186260127842	308998	Increased_in_Mutant
chr15:80082000-80261998	chr15	80082000	80261998	-0.144967000000001	0.122439850154001	0.413329548907869	179998	Decreased_in_Mutant
chr5:35589000-35720998	chr5	35589000	35720998	0.167335333333333	0.0402597197112671	0.282848956048599	131998	Increased_in_Mutant
chr6:29763000-29822998	chr6	29763000	29822998	0.0436226666666667	0.387047637671828	0.657475632255392	59998	Increased_in_Mutant
chr9:103206000-103310998	chr9	103206000	103310998	0.0926503333333328	0.381162209454076	0.652923646055925	104998	Increased_in_Mutant
chr9:71124000-71186998	chr9	71124000	71186998	0.155921666666666	0.0426662416186662	0.288961095391055	62998	Increased_in_Mutant
chr8:106689000-106895998	chr8	106689000	106895998	-0.0419126666666671	0.44404400329605	0.700366575295045	206998	Decreased_in_Mutant
chr13:22050000-23417998	chr13	22050000	23417998	0.079780333333333	0.313670386133567	0.597552864236369	1367998	Increased_in_Mutant
chr5:146907000-147326998	chr5	146907000	147326998	0.096955333333333	0.187863838710857	0.483908558690277	419998	Increased_in_Mutant
chr4:117813000-118088998	chr4	117813000	118088998	-0.0601206666666668	0.259131703763201	0.550370140181867	275998	Decreased_in_Mutant
chr11:56124000-57473998	chr11	56124000	57473998	0.217683999999999	0.00855235662535811	0.193830572169985	1349998	Increased_in_Mutant
chr7:95463000-96950998	chr7	95463000	96950998	-0.0704786666666673	0.306101786645561	0.590554596702427	1487998	Decreased_in_Mutant
chr8:110628000-110735998	chr8	110628000	110735998	0.00431233333333305	0.969412443518436	0.988562114198545	107998	Increased_in_Mutant
chr14:67203000-67682998	chr14	67203000	67682998	0.0254243333333332	0.576553098426629	0.783877390518949	479998	Increased_in_Mutant
chr16:18342000-18431998	chr16	18342000	18431998	0.00403233333333309	0.928392850444354	0.973499233995398	89998	Increased_in_Mutant
chr6:88002000-88106998	chr6	88002000	88106998	0.0862696666666664	0.106785780007867	0.390384068492384	104998	Increased_in_Mutant
chr17:8457000-8603998	chr17	8457000	8603998	-0.0399243333333335	0.742243504510006	0.884325095870476	146998	Decreased_in_Mutant
chr7:11436000-11510998	chr7	11436000	11510998	-0.416182666666667	0.00160154464283611	0.154227802279078	74998	Decreased_in_Mutant
chr15:89610000-90224998	chr15	89610000	90224998	0.114658999999999	0.195676469088958	0.491517176744715	614998	Increased_in_Mutant
chr12:35211000-35846998	chr12	35211000	35846998	0.0430606666666663	0.494634436209627	0.734926831428301	635998	Increased_in_Mutant
chr5:118770000-119714998	chr5	118770000	119714998	0.275743333333333	0.00395907137800822	0.16070662537611	944998	Increased_in_Mutant
chr3:14613000-14672998	chr3	14613000	14672998	0.157094	0.0652870217548392	0.330202863219496	59998	Increased_in_Mutant
chr16:45183000-45644998	chr16	45183000	45644998	-0.051250666666667	0.510104015299905	0.743755107365437	461998	Decreased_in_Mutant
chrX:19998000-20612998	chrX	19998000	20612998	0.163393666666666	0.365379401902183	0.641278133950771	614998	Increased_in_Mutant
chr2:119208000-119288998	chr2	119208000	119288998	0.0533529999999998	0.227450956704558	0.517295452406511	80998	Increased_in_Mutant
chr7:121143000-121652998	chr7	121143000	121652998	0.0295426666666662	0.513489680632622	0.7461208293271	509998	Increased_in_Mutant
chr18:32265000-32447998	chr18	32265000	32447998	0.0760589999999997	0.391226621132737	0.661236481945982	182998	Increased_in_Mutant
chr14:29319000-29438998	chr14	29319000	29438998	0.0591973333333332	0.241428888263724	0.532412374059794	119998	Increased_in_Mutant
chr3:153951000-154238998	chr3	153951000	154238998	0.0160543333333334	0.814324024862757	0.918104945589478	287998	Increased_in_Mutant
chr3:105069000-105665998	chr3	105069000	105665998	0.192708333333333	0.0218158907497902	0.225905774825379	596998	Increased_in_Mutant
chr2:119964000-120098998	chr2	119964000	120098998	0.027641333333333	0.538615875881314	0.756400101282247	134998	Increased_in_Mutant
chr17:26655000-26906998	chr17	26655000	26906998	0.0237616666666664	0.624068705358846	0.819918335316102	251998	Increased_in_Mutant
chrX:159969000-160127998	chrX	159969000	160127998	0.365187333333333	0.0089641324420106	0.195945758715468	158998	Increased_in_Mutant
chr5:90654000-90914998	chr5	90654000	90914998	-0.121316	0.2367115412823	0.527249499765755	260998	Decreased_in_Mutant
chr13:55398000-55535998	chr13	55398000	55535998	-0.0225203333333336	0.720186536563434	0.873798777265152	137998	Decreased_in_Mutant
chr10:18384000-18542998	chr10	18384000	18542998	0.0191186666666662	0.806892044971762	0.914121188650668	158998	Increased_in_Mutant
chr8:92808000-93005998	chr8	92808000	93005998	0.139063	0.027132365736096	0.241988318263097	197998	Increased_in_Mutant
chr3:87234000-87503998	chr3	87234000	87503998	0.133065	0.0153146000398678	0.216667170314432	269998	Increased_in_Mutant
chr3:30588000-30983998	chr3	30588000	30983998	0.0102713333333327	0.850236466024815	0.941604787206863	395998	Increased_in_Mutant
chr1:95814000-96815998	chr1	95814000	96815998	0.0947209999999998	0.154549073166675	0.44794776260861	1001998	Increased_in_Mutant
chr19:47871000-47939998	chr19	47871000	47939998	-0.0126110000000002	0.846928590984131	0.939920312916335	68998	Decreased_in_Mutant
chr14:31356000-31478998	chr14	31356000	31478998	-0.0090350000000002	0.919353302559005	0.969409529755693	122998	Decreased_in_Mutant
chrX:132447000-133694998	chrX	132447000	133694998	0.203260333333333	0.0483885020059368	0.303115134787807	1247998	Increased_in_Mutant
chr16:93903000-94265998	chr16	93903000	94265998	0.127647	0.0749019456861537	0.346033105527259	362998	Increased_in_Mutant
chr13:11574000-12455998	chr13	11574000	12455998	0.0624306666666661	0.479160002720906	0.726489220437293	881998	Increased_in_Mutant
chr10:3981000-4385998	chr10	3981000	4385998	-0.170494000000002	0.373845269592045	0.648066586235065	404998	Decreased_in_Mutant
chr15:81444000-81614998	chr15	81444000	81614998	0.0522743333333334	0.409008174638372	0.677530682228991	170998	Increased_in_Mutant
chr10:34398000-35663998	chr10	34398000	35663998	0.0498316666666665	0.263868104064731	0.556007790707825	1265998	Increased_in_Mutant
chr17:8049000-8174998	chr17	8049000	8174998	-0.0907816666666671	0.437170029107119	0.696353534137465	125998	Decreased_in_Mutant
chr12:19026000-19316998	chr12	19026000	19316998	0.0289193333333329	0.733678580997874	0.879651493379776	290998	Increased_in_Mutant
chr3:76059000-76592998	chr3	76059000	76592998	0.106817666666666	0.0709552758389912	0.336838289340518	533998	Increased_in_Mutant
chr8:46305000-46550998	chr8	46305000	46550998	0.0749036666666664	0.283966993769897	0.573227282876	245998	Increased_in_Mutant
chr5:76572000-76865998	chr5	76572000	76865998	0.0408869999999997	0.526256646729753	0.75202332186595	293998	Increased_in_Mutant
chr10:117786000-118151998	chr10	117786000	118151998	0.0391300000000001	0.480583512188008	0.727036595361345	365998	Increased_in_Mutant
chr5:12555000-13637998	chr5	12555000	13637998	-0.0870553333333336	0.343654786045759	0.6229922280563	1082998	Decreased_in_Mutant
chr9:20874000-22478998	chr9	20874000	22478998	-0.0346950000000007	0.520097061667583	0.748403170712975	1604998	Decreased_in_Mutant
chr9:123921000-124160998	chr9	123921000	124160998	0.195119666666665	0.22814552068764	0.51778199127793	239998	Increased_in_Mutant
chr4:58260000-58763998	chr4	58260000	58763998	-0.0645253333333336	0.457212867847496	0.711843538342497	503998	Decreased_in_Mutant
chr2:117531000-118118998	chr2	117531000	118118998	0.141852333333333	0.0158675002649923	0.217808395104853	587998	Increased_in_Mutant
chr2:93414000-93473998	chr2	93414000	93473998	0.0887223333333332	0.265451527475858	0.556340789100579	59998	Increased_in_Mutant
chr5:23385000-23807998	chr5	23385000	23807998	-0.0336243333333335	0.410226175360868	0.677530682228991	422998	Decreased_in_Mutant
chr2:100773000-101675998	chr2	100773000	101675998	0.189630999999999	0.0275065216629849	0.243149984177675	902998	Increased_in_Mutant
chr13:21846000-22055998	chr13	21846000	22055998	0.362937333333334	0.00611548746668019	0.179364065930262	209998	Increased_in_Mutant
chr5:62889000-63890998	chr5	62889000	63890998	0.0412806666666664	0.480356068265737	0.726909242582865	1001998	Increased_in_Mutant
chr2:62292000-62636998	chr2	62292000	62636998	0.157481333333333	0.00860469272659037	0.193830572169985	344998	Increased_in_Mutant
chr1:180168000-180242998	chr1	180168000	180242998	0.0572183333333331	0.332756833158002	0.614281557530292	74998	Increased_in_Mutant
chr1:171507000-172007998	chr1	171507000	172007998	0.0575959999999995	0.187689302033697	0.483908558690277	500998	Increased_in_Mutant
chr19:11763000-12020998	chr19	11763000	12020998	-0.021689666666667	0.699761604190283	0.864129334010498	257998	Decreased_in_Mutant
chr8:22806000-22856998	chr8	22806000	22856998	0.0756843333333331	0.214906024561097	0.50546662846418	50998	Increased_in_Mutant
chr10:31731000-32909998	chr10	31731000	32909998	0.126035666666667	0.0881461785351323	0.36540335775103	1178998	Increased_in_Mutant
chr15:11028000-11387998	chr15	11028000	11387998	-0.0524020000000006	0.483067034953329	0.728121712523553	359998	Decreased_in_Mutant
chr1:128361000-128840998	chr1	128361000	128840998	0.21297	0.0102240128172265	0.199542551875213	479998	Increased_in_Mutant
chr17:43878000-44048998	chr17	43878000	44048998	0.0933743333333329	0.107978113128351	0.391623263769301	170998	Increased_in_Mutant
chr10:14724000-15185998	chr10	14724000	15185998	0.0359806666666664	0.397039332064207	0.666531468424302	461998	Increased_in_Mutant
chr3:111552000-113252998	chr3	111552000	113252998	0.0530086666666664	0.209938479969198	0.501283692877041	1700998	Increased_in_Mutant
chr17:83862000-84455998	chr17	83862000	84455998	0.0536376666666665	0.413248737989863	0.67862996458379	593998	Increased_in_Mutant
chr13:37422000-37973998	chr13	37422000	37973998	0.0995506666666669	0.195221152199689	0.491517176744715	551998	Increased_in_Mutant
chr1:91950000-92468998	chr1	91950000	92468998	0.114732	0.035982811180024	0.26810100429874	518998	Increased_in_Mutant
chr6:39132000-39362998	chr6	39132000	39362998	0.189688333333333	0.0113374088908804	0.204050701684536	230998	Increased_in_Mutant
chr1:6399000-6869998	chr1	6399000	6869998	0.187143	0.0611460545447638	0.324534603305577	470998	Increased_in_Mutant
chr13:88809000-89546998	chr13	88809000	89546998	0.109619666666666	0.140628279572362	0.431219962896574	737998	Increased_in_Mutant
chr4:133011000-133097998	chr4	133011000	133097998	0.0793229999999995	0.0822275293945611	0.355464103118882	86998	Increased_in_Mutant
chr10:123204000-125156998	chr10	123204000	125156998	0.0922016666666664	0.12095801393028	0.411694924740175	1952998	Increased_in_Mutant
chr9:54372000-54476998	chr9	54372000	54476998	0.012609	0.774445379759399	0.901177425866978	104998	Increased_in_Mutant
chr2:109698000-109883998	chr2	109698000	109883998	0.108271	0.136615550693847	0.428199465790707	185998	Increased_in_Mutant
chr6:98088000-99638998	chr6	98088000	99638998	0.171815666666666	0.0224943142398195	0.227894121086472	1550998	Increased_in_Mutant
chr2:130803000-130964998	chr2	130803000	130964998	-0.00870600000000008	0.858785332868112	0.944471242549655	161998	Decreased_in_Mutant
chr6:114081000-114350998	chr6	114081000	114350998	0.122190333333333	0.211674376572039	0.50303718820496	269998	Increased_in_Mutant
chr12:30042000-30587998	chr12	30042000	30587998	0.0600633333333328	0.360101385418564	0.637467023719557	545998	Increased_in_Mutant
chr11:93954000-94121998	chr11	93954000	94121998	0.0165763333333332	0.792931971833593	0.909228661035853	167998	Increased_in_Mutant
chr12:14325000-15512998	chr12	14325000	15512998	0.256396	0.0134922015358454	0.212606927307079	1187998	Increased_in_Mutant
chr7:99609000-99806998	chr7	99609000	99806998	0.101276666666666	0.0965460460041046	0.378699241265623	197998	Increased_in_Mutant
chr3:104004000-104453998	chr3	104004000	104453998	0.0726033333333329	0.137135225051222	0.428199465790707	449998	Increased_in_Mutant
chr5:18063000-18458998	chr5	18063000	18458998	0.0145719999999994	0.74664595919328	0.887313394959525	395998	Increased_in_Mutant
chr18:34953000-35558998	chr18	34953000	35558998	0.144050333333333	0.26608182458434	0.556971608061445	605998	Increased_in_Mutant
chr10:122535000-123203998	chr10	122535000	123203998	-0.0793986666666671	0.372422196813693	0.646091987137383	668998	Decreased_in_Mutant
chr4:88863000-89135998	chr4	88863000	89135998	0.147815333333333	0.0695680121598679	0.335492189350964	272998	Increased_in_Mutant
chr10:78021000-78167998	chr10	78021000	78167998	0.192065333333334	0.0538973973135917	0.311761612805371	146998	Increased_in_Mutant
chr1:127779000-128282998	chr1	127779000	128282998	0.0773556666666662	0.0755788857808245	0.34736165439484	503998	Increased_in_Mutant
chr5:86850000-88406998	chr5	86850000	88406998	-0.0388806666666667	0.554643363893902	0.768293865246425	1556998	Decreased_in_Mutant
chr8:8664000-9200998	chr8	8664000	9200998	0.233330666666667	0.0093020379970437	0.196660586654166	536998	Increased_in_Mutant
chr3:84162000-84320998	chr3	84162000	84320998	0.112101999999999	0.24213742049132	0.533248815786874	158998	Increased_in_Mutant
chr9:32265000-32357998	chr9	32265000	32357998	0.0821499999999996	0.349751813163508	0.626417472640889	92998	Increased_in_Mutant
chr6:32322000-32597998	chr6	32322000	32597998	0.115320666666667	0.0982958882727678	0.37985783480276	275998	Increased_in_Mutant
chr4:102978000-103154998	chr4	102978000	103154998	0.0302689999999996	0.566439481611742	0.777283743961013	176998	Increased_in_Mutant
chr18:39120000-40220998	chr18	39120000	40220998	0.133902	0.0562757396898994	0.315542282686366	1100998	Increased_in_Mutant
chr11:77094000-77318998	chr11	77094000	77318998	0.0337363333333331	0.555252529541084	0.768927766072996	224998	Increased_in_Mutant
chr4:3567000-3833998	chr4	3567000	3833998	-0.238514666666667	0.0206689526045041	0.225683293508321	266998	Decreased_in_Mutant
chr13:94971000-95366998	chr13	94971000	95366998	0.210282333333333	0.00415404716165199	0.163392521691645	395998	Increased_in_Mutant
chr11:86892000-87008998	chr11	86892000	87008998	0.136742	0.115887197737812	0.403733455133601	116998	Increased_in_Mutant
chr16:89454000-89765998	chr16	89454000	89765998	0.0643196666666664	0.26132266109613	0.553567558234526	311998	Increased_in_Mutant
chr17:28752000-28940998	chr17	28752000	28940998	-0.0372596666666669	0.458082917417878	0.712323850131263	188998	Decreased_in_Mutant
chrX:160575000-161039998	chrX	160575000	161039998	0.318973333333333	0.0464153347772325	0.297738822578607	464998	Increased_in_Mutant
chr6:77238000-77600998	chr6	77238000	77600998	0.0729929999999997	0.423149881755483	0.684431781965994	362998	Increased_in_Mutant
chr9:110718000-110783998	chr9	110718000	110783998	-0.0300930000000005	0.6224033536268	0.818366057606215	65998	Decreased_in_Mutant
chr2:50295000-51926998	chr2	50295000	51926998	0.0390289999999993	0.59599926200616	0.799936432402356	1631998	Increased_in_Mutant
chr13:113628000-113678998	chr13	113628000	113678998	-0.114645666666667	0.453168393398471	0.707936092396502	50998	Decreased_in_Mutant
chr16:35103000-35282998	chr16	35103000	35282998	0.0379339999999998	0.651121146650194	0.833888075451033	179998	Increased_in_Mutant
chr16:77106000-78176998	chr16	77106000	78176998	0.050289666666666	0.410864049800203	0.678179631973399	1070998	Increased_in_Mutant
chr5:130260000-130859998	chr5	130260000	130859998	-0.115991666666667	0.307584957131931	0.591841514026325	599998	Decreased_in_Mutant
chr8:107592000-109550998	chr8	107592000	109550998	-0.045956666666667	0.328944239457761	0.611228238697867	1958998	Decreased_in_Mutant
chr9:75732000-76250998	chr9	75732000	76250998	0.00577599999999988	0.911820565995006	0.967498442463124	518998	Increased_in_Mutant
chr15:76077000-76163998	chr15	76077000	76163998	0.204029	0.0387609847854184	0.280665869387207	86998	Increased_in_Mutant
chr11:117864000-117977998	chr11	117864000	117977998	-0.0706420000000005	0.319892517466483	0.602905820816717	113998	Decreased_in_Mutant
chr1:132750000-132992998	chr1	132750000	132992998	0.0387779999999998	0.635561564813988	0.825868229823954	242998	Increased_in_Mutant
chr15:34011000-34448998	chr15	34011000	34448998	0.0304296666666661	0.503367163827463	0.740929597155836	437998	Increased_in_Mutant
chrX:139749000-139841998	chrX	139749000	139841998	0.280203	0.0195474643289469	0.224874346476785	92998	Increased_in_Mutant
chr18:42591000-42989998	chr18	42591000	42989998	0.0621833333333331	0.515299890752004	0.747251113368297	398998	Increased_in_Mutant
chr15:58452000-58880998	chr15	58452000	58880998	0.168397666666666	0.162794300162138	0.457774999293239	428998	Increased_in_Mutant
chr11:50934000-51056998	chr11	50934000	51056998	0.191417333333333	0.0312751382757101	0.252289430224091	122998	Increased_in_Mutant
chr8:69903000-70175998	chr8	69903000	70175998	0.0413433333333331	0.295171673983742	0.583216929047315	272998	Increased_in_Mutant
chr15:101766000-101978998	chr15	101766000	101978998	0.154460666666667	0.0840517885458673	0.357195142856907	212998	Increased_in_Mutant
chr8:88764000-89810998	chr8	88764000	89810998	0.124262999999999	0.040694157032585	0.284088000508454	1046998	Increased_in_Mutant
chr11:115191000-115274998	chr11	115191000	115274998	-0.0769976666666666	0.298830988324686	0.584235779038714	83998	Decreased_in_Mutant
chr11:104574000-105131998	chr11	104574000	105131998	0.0499373333333332	0.519783807432124	0.748403170712975	557998	Increased_in_Mutant
chr18:38934000-39116998	chr18	38934000	39116998	0.0351479999999997	0.707980336645519	0.868752654930923	182998	Increased_in_Mutant
chr19:46077000-46289998	chr19	46077000	46289998	0.0556249999999998	0.33369490861106	0.615026504283516	212998	Increased_in_Mutant
chr14:68058000-68156998	chr14	68058000	68156998	-0.0507383333333335	0.448231024951389	0.703254242610806	98998	Decreased_in_Mutant
chr11:5979000-6197998	chr11	5979000	6197998	0.0562736666666664	0.412938235739041	0.67862996458379	218998	Increased_in_Mutant
chr14:108957000-109796998	chr14	108957000	109796998	0.0784913333333331	0.132414730289913	0.424028733564717	839998	Increased_in_Mutant
chr16:89769000-90197998	chr16	89769000	90197998	-0.180560333333334	0.0818985371731583	0.355464103118882	428998	Decreased_in_Mutant
chr19:46752000-46871998	chr19	46752000	46871998	0.118141333333333	0.206428035120224	0.499695424376326	119998	Increased_in_Mutant
chr1:157287000-157544998	chr1	157287000	157544998	0.142542666666666	0.0440436914359092	0.289963173050204	257998	Increased_in_Mutant
chr9:51156000-51299998	chr9	51156000	51299998	0.00635299999999927	0.958962652886356	0.984269121268059	143998	Increased_in_Mutant
chr6:11895000-12278998	chr6	11895000	12278998	0.0581649999999999	0.413547053725738	0.67885401184225	383998	Increased_in_Mutant
chr2:92469000-92864998	chr2	92469000	92864998	0.0120916666666665	0.780751297887736	0.905700065268032	395998	Increased_in_Mutant
chr3:32907000-33797998	chr3	32907000	33797998	0.0258529999999997	0.644931177442138	0.83139755953796	890998	Increased_in_Mutant
chr5:97107000-98342998	chr5	97107000	98342998	0.113536999999999	0.158508255151818	0.452595401082161	1235998	Increased_in_Mutant
chr16:46098000-46487998	chr16	46098000	46487998	0.169065333333333	0.00589120908249663	0.175966499403127	389998	Increased_in_Mutant
chr11:95676000-95759998	chr11	95676000	95759998	0.172616666666667	0.256591747052325	0.548001059697452	83998	Increased_in_Mutant
chr7:67650000-68363998	chr7	67650000	68363998	-0.0533906666666669	0.487888440123686	0.730346833700582	713998	Decreased_in_Mutant
chr4:130953000-131849998	chr4	130953000	131849998	0.0984219999999995	0.185179881102697	0.481196730022048	896998	Increased_in_Mutant
chr4:135360000-135422998	chr4	135360000	135422998	0.076813	0.278298611768866	0.569619667654387	62998	Increased_in_Mutant
chr2:48897000-49322998	chr2	48897000	49322998	0.0415796666666662	0.536188962696349	0.755651927469346	425998	Increased_in_Mutant
chr16:78633000-78956998	chr16	78633000	78956998	0.275344666666666	0.0014275297438847	0.154227802279078	323998	Increased_in_Mutant
chr1:157083000-157289998	chr1	157083000	157289998	0.0499053333333332	0.42966545228139	0.689076092379764	206998	Increased_in_Mutant
chrX:75765000-76232998	chrX	75765000	76232998	0.206097	0.0539976391548421	0.311761612805371	467998	Increased_in_Mutant
chr12:72450000-72698998	chr12	72450000	72698998	0.0237659999999998	0.597111447012745	0.800883817642788	248998	Increased_in_Mutant
chr3:116895000-117125998	chr3	116895000	117125998	0.152110333333333	0.0169286649189434	0.217808395104853	230998	Increased_in_Mutant
chr5:136782000-136892998	chr5	136782000	136892998	0.0108900000000001	0.883834591939433	0.956607662009531	110998	Increased_in_Mutant
chr5:139827000-140339998	chr5	139827000	140339998	0.0695549999999999	0.22234786648232	0.512116692932951	512998	Increased_in_Mutant
chr6:65505000-66548998	chr6	65505000	66548998	0.149040666666666	0.0469003462267298	0.298463137737559	1043998	Increased_in_Mutant
chr14:27786000-29099998	chr14	27786000	29099998	0.0601609999999998	0.146226164259084	0.438304334411303	1313998	Increased_in_Mutant
chr1:191994000-192059998	chr1	191994000	192059998	0.0437169999999995	0.797229563577263	0.910932500418105	65998	Increased_in_Mutant
chr13:95382000-95489998	chr13	95382000	95489998	0.0251876666666662	0.855997301987327	0.943616856259156	107998	Increased_in_Mutant
chr3:84591000-84914998	chr3	84591000	84914998	0.0708619999999993	0.217894573501613	0.50832049009066	323998	Increased_in_Mutant
chr10:119640000-120209998	chr10	119640000	120209998	0.0551316666666665	0.456269597217233	0.710836574953827	569998	Increased_in_Mutant
chr12:102474000-102740998	chr12	102474000	102740998	0.0172769999999992	0.868477320667561	0.949879974999903	266998	Increased_in_Mutant
chrX:77433000-77510998	chrX	77433000	77510998	0.173021666666666	0.0690627340084726	0.33535948957514	77998	Increased_in_Mutant
chr1:146493000-146663998	chr1	146493000	146663998	0.0704533333333333	0.264637473687742	0.55608030350541	170998	Increased_in_Mutant
chr15:7233000-7442998	chr15	7233000	7442998	0.212071666666667	0.00935161249252507	0.196720788502782	209998	Increased_in_Mutant
chr9:58314000-58538998	chr9	58314000	58538998	0.0419993333333331	0.520033095593815	0.748403170712975	224998	Increased_in_Mutant
chr4:126591000-126746998	chr4	126591000	126746998	0.0515193333333332	0.43219195545546	0.691561646793126	155998	Increased_in_Mutant
chr11:46770000-48776998	chr11	46770000	48776998	0	1	1	2006998	Decreased_in_Mutant
chr14:54561000-54647998	chr14	54561000	54647998	-0.0114266666666671	0.829136901969222	0.929103327269097	86998	Decreased_in_Mutant
chr8:88257000-88361998	chr8	88257000	88361998	0.186233	0.0416194944161908	0.285286319142154	104998	Increased_in_Mutant
chr2:27546000-27770998	chr2	27546000	27770998	0.0332256666666666	0.80154258923318	0.912526508481029	224998	Increased_in_Mutant
chr7:69474000-70349998	chr7	69474000	70349998	0.132334666666666	0.0119731615976702	0.207344102206752	875998	Increased_in_Mutant
chr2:10089000-10298998	chr2	10089000	10298998	0.222876	0.0377085657742159	0.276493154246201	209998	Increased_in_Mutant
chr17:17289000-17381998	chr17	17289000	17381998	0.0492016666666663	0.362073465447905	0.638982965778995	92998	Increased_in_Mutant
