chr	start	end	log2FC_K27ac	FDR_K27ac	Conc_mut.x	Conc_K27ac	log2FC_K119ub	FDR_K119ub	Conc_mut.y	Conc_K119ub	log2FC_ATAC	FDR_ATAC	Conc_mut	Conc_ATAC	K27ac_up	K27ac_down	K119ub_up	K119ub_down	ATAC_up	ATAC_down
chr16	91010964	91011718	0.267321456534635	0.114854545306907	7.97593610382377	7.58737900787868	-0.10265709735875	0.766088370399132	5.27881518095281	5.4781143497252	0.0534327786819653	0.771830890893934	9.82393804373154	9.72763980857856	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr12	82339315	82340098	0.253269336035888	0.114881099054901	8.45709308616871	8.10098335202987	-0.0543662318860479	0.869114017430214	6.45057534068265	6.54613358817529	0.293413214683943	0.135450956084996	7.68727597960705	7.20811969146285	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	88677835	88677914	-0.512920114089906	0.114894632561246	4.01058361602426	4.83724542765543	0.149440757814022	0.647720290965257	4.58329132797173	4.29449531345768	-0.0343156849489188	0.888275882644435	4.70440943669354	4.74093822660274	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	84985799	84986360	-0.340426368035996	0.114954371812715	6.7845128334802	7.28130501859075	0.0597024580934741	0.872375126761729	5.71194544007914	5.61571902978752	-0.0078752820653555	0.969944723483873	9.08237823245211	9.09516942440709	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr12	113032574	113033066	0.376470753980939	0.114954371812715	7.350186630454	6.78607415450208	-0.115882196209742	0.720475438557398	5.4144909891019	5.62392122494507	0.264610991583061	0.179288702062058	6.90915684257079	6.45481929737938	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	26325019	26325145	-0.484962070840141	0.115006219518881	4.34620308665017	5.15541827816276	-0.301707527493079	0.3257763858438	3.1221482922598	3.87921075701712	-0.241462078524989	0.225299208009008	6.42741450850779	6.84098581479533	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	53541281	53541421	0.335910258527916	0.115062737782726	6.6069758333537	6.10929742578561	-0.119046326902921	0.730696428401468	3.89308055915802	4.0973820927298	0.045239117617453	0.824106943612222	6.83825557683217	6.73118837544544	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19	57079180	57079570	0.286195321712385	0.11506891262551	7.16735007580278	6.76025347902005	-0.0893864510314082	0.793935796723721	5.00823572965536	5.19552839974552	0.120663246171024	0.540123598446557	6.73764697296455	6.46993880502138	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18	68244256	68244718	-0.416756439073088	0.115069029619436	5.98417950824181	6.61769407058189	0.101984364082831	0.715765681849682	6.47099712021111	6.3122956691091	0.0883353930242681	0.622079004348243	8.44048534052065	8.27591903185434	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	91269948	91270196	-0.298411405352222	0.115070678452573	6.92298199745442	7.34607018283332	-0.237405446711807	0.427107965862077	4.19575638457368	4.61796441302846	-0.258021146723815	0.179677814683989	7.71371740807083	8.13376334185888	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13	49037061	49037464	0.367840466374808	0.115079892849959	7.58533182448467	7.03483000350572	-0.246282861152415	0.353308242903769	4.8735081603496	5.29217088159555	0.0362225612490341	0.873372650322409	6.15789824460734	6.05995357330069	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	50074421	50074539	0.326335648409169	0.115140594512141	6.70910300057135	6.21621421716383	-0.0157976647744115	0.971758759880967	3.78301177822874	3.83364895168217	-0.16182260611019	0.470239408849923	4.34130232360716	4.68654025590553	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	70824845	70825085	0.378073172444679	0.115140594512141	6.53453441467412	5.95896412812732	-0.038935618852413	0.920644046201953	4.32097200725595	4.41602754279927	0.334139347195752	0.112592511167935	6.56992822183711	6.01579101425558	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	65118203	65118531	0.525511294904558	0.115141583244126	5.31942574816946	4.45060305290924	0.108299613093384	0.745171201701989	5.1320673525337	4.93213955212823	0.0867411751019379	0.661140988507707	6.25936911579948	6.09188171818929	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	189921745	189922415	-0.360500371802218	0.115142305959452	6.96723683525604	7.5008428567723	0.250699397441913	0.362621068109787	6.29740945751191	5.88703682239251	0.0996480921779043	0.563817577358991	8.94676972207108	8.77260070929785	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr19	6950645	6951027	-0.364852106437683	0.115217242042513	6.60304321422884	7.13905458039377	0.208879189500458	0.509119378508355	5.20632800348508	4.76053503835615	0.0474985497232846	0.815051906873812	8.17489148224006	8.07364995159635	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	104638529	104639328	-0.348660376278598	0.115239217222517	7.16162743367915	7.67450763439911	-0.0547381645209215	0.884867145949005	6.08171897168667	6.20308478167418	-0.115388020001008	0.47149912867627	9.51395646550971	9.70020586438216	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9	63258821	63259063	-0.499070549605098	0.11532881525951	4.20028941788118	5.01044299586267	-0.0419004253380077	0.9142691321567	4.2507166878916	4.38184663241531	-0.0724102167981408	0.720856280686882	6.42479640308632	6.56104729096406	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16	21665549	21665727	0.403952452213166	0.115340958217638	6.36529181424483	5.74794149200384	0.024329873651356	0.950185313854289	5.18294293863171	5.13719854236492	-0.0780676072701288	0.727749163049702	5.49018180833025	5.67300821595962	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	25055393	25055692	-0.252701505583775	0.115392775116829	8.11398714112392	8.46621721216228	0.119698612900886	0.713319159584852	6.55048492508782	6.34788509378591	0.0464644861619116	0.796042102551958	9.64854764546104	9.56760513919278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	120033838	120033990	-0.531356012954884	0.115465169276127	3.61108492882974	4.49738779111004	-0.154136043341397	0.633443152517147	4.01391501372871	4.35066701115226	-0.43997468155035	0.0703549423931088	4.27212881674118	4.99823752973437	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	31510579	31510718	0.442527942935229	0.115493239943847	5.70757260178464	5.03422175226617	-0.337713420268346	0.25900731811335	3.5426456879245	4.22753451852366	0.0512157984972061	0.827960586884324	5.27882356519794	5.10721292209641	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13	38960493	38960920	0.397942707462965	0.115502128395067	6.59311853155428	5.98754125046213	0.26789743939589	0.387705994859929	4.8139598932059	4.24252005118436	0.139623269540141	0.392615050792164	8.09021794195885	7.86151591857564	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr12	80366215	80366451	0.388534494312015	0.115513296519385	6.4544471796868	5.86396554427261	-0.0795525591222597	0.813825059862199	4.66481969549526	4.79589783950627	0.143463722042928	0.491358756030049	5.78354222938357	5.44722759481174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	101611534	101611830	-0.445068370389634	0.115513296519385	4.57512959865021	5.26098492450909	0.299808152532464	0.259865212446502	5.92931322550256	5.49594634300611	0.0922824634060886	0.650299696314967	5.86682810000446	5.64097002144131	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	70421999	70422103	0.382334001253384	0.115513296519385	6.12787182502625	5.53650177876256	-0.135959788122136	0.694467941622946	2.77876699952252	3.22223824996653	0.0599029502282261	0.815201931477262	5.68170246028832	5.42906705453414	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16	30873942	30874134	0.617265586339059	0.115527252163862	3.65302507015229	2.41411658857702	0.0514967220173436	0.873790309042229	5.65272967575204	5.54570457027848	0.400721523468284	0.0697655667749617	5.84268193920302	5.21248844347428	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	106935417	106936466	0.279178406562109	0.115547752548613	7.60843593261242	7.19696513788034	0.0926585225374582	0.783557594071187	6.20603466434784	6.0634262855768	0.113591786450588	0.504530561699379	8.90973921066795	8.71347786470385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6	121328408	121328938	0.437128597584697	0.115547752548613	6.1713901595323	5.50343715506575	-0.299656081330632	0.164591678178968	8.23715841433406	8.63447977680307	0.181724860069076	0.328650580127321	9.47499367649682	9.1490322441424	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	76415969	76416081	0.359900665644909	0.115547752548613	6.49773045175201	5.94874504329311	0.0668987505137615	0.846894925618421	4.7881110490951	4.68752888048877	0.0321692075912462	0.877994887561312	6.33843362105662	6.26160322524714	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	29250354	29250445	0.521112422603196	0.115547752548613	4.52573576650934	3.66965191673044	-0.375098120887164	0.188818585193536	4.56018045187088	5.22296363483114	0.418354713139656	0.0709638784583742	5.94028303246068	5.23485656385309	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr10	85473952	85474159	0.481295426814259	0.115552350587384	4.74426103922173	3.98362794049088	-0.272088386335633	0.202589210648764	6.62389580079037	6.98325090579581	0.00275185278729666	0.991282253992453	5.88088376540147	5.88491160418081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13	46572000	46572438	-0.359188708479242	0.115637933239896	6.35239195456854	6.88633258859717	0.163615502433006	0.523713425852572	6.6132172580432	6.39412599726524	0.029200231260694	0.890520414686259	8.17520086200564	8.10657136402528	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr10	70156572	70156673	0.546181922421866	0.115735514958017	4.40152172603955	3.44330546920541	-0.294433246034998	0.336898898212235	2.67079166386977	3.48258660329917	-0.0446414074297123	0.846340085124415	5.22088902631721	5.36255001109643	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	25470620	25470710	0.387578254569387	0.115857899602108	6.23739525945196	5.63638042559702	-0.467109783519559	0.0993413090693346	3.8132327883357	4.60724846818616	0.0887866014716048	0.690674210808002	5.03421742252144	4.7933251411848	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	58987878	58988006	0.592031378381112	0.115861955604334	3.91732718835482	2.81379094631762	-0.00775112022247549	0.985673813908556	5.28655047710804	5.32961274958763	-0.0568957364628865	0.807646325948181	4.92131923917572	5.09576194864774	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13	54574904	54575498	-0.351523667511231	0.115973449808906	5.91993787593897	6.43817671708322	0.124150245362935	0.723394553889091	5.69113484771322	5.41650424385782	0.0508496330685883	0.803752317073648	8.15836686010507	8.0490189340014	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	86006231	86006448	-0.468827520056947	0.115991408054347	4.74092441092886	5.47806406903084	0.215906820612891	0.41716886490198	6.01561988612715	5.68074008188471	0.0951135331561987	0.612061017553674	7.51419630145318	7.32327323187609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	88934162	88934219	0.416596177134227	0.116011959042751	5.77269900358457	5.13850137534746	-0.0475104707925653	0.905841842554958	3.76514344185905	3.96323820411219	0.0733953545905984	0.741989672836099	5.46173728791835	5.24940488285307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	128669242	128669630	0.551408298956206	0.116012287234526	4.35314003891978	3.4143253997582	0.0842813730228748	0.7747498157322	7.16828429310061	7.05694424495335	0.194393548946257	0.274254434938685	7.71470769715127	7.37457200329159	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	24314779	24315178	-0.399198341686158	0.116028074768298	7.17181020984524	7.77456521051026	0.246741164973186	0.268994647762136	7.68086876199123	7.35468308876173	-0.0306441240185252	0.876055935514594	9.63646210070969	9.69095349024761	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4	116597292	116597816	0.327042327326684	0.116038109655633	7.84344608083694	7.35688568372337	-0.0851814219929744	0.81092871795446	4.89804068826225	5.03385122617549	0.112796815473813	0.506222517659603	9.56713481223959	9.37352574066444	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6	144781653	144781845	0.537724068135715	0.116055653717918	4.50867480185026	3.62150500036007	-0.103817150739328	0.755308667387573	5.47473913817625	5.68937722252872	0.204009680266965	0.33391894804402	5.62250743478592	5.19074908569849	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4	9410977	9411087	0.373052193561557	0.11606042643125	6.84526381115917	6.28237244981154	0.433837197797075	0.115159112516072	4.64495738816314	3.95883779528637	0.105328239478408	0.668423235481097	5.51403611248294	5.12433132947813	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	67592744	67592985	-0.606795951228564	0.116069406711179	5.06302276968246	6.23645409925058	0.284628954338556	0.282662126190759	5.51896512573139	5.09353420060265	-0.145837951716704	0.45031224511353	6.1895365262259	6.43713758186172	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	36368599	36368854	0.434759069830255	0.116120632105196	5.79788587778	5.11400900986987	0.00843597285352468	0.985104874603042	3.94754873760425	3.92253075311078	0.038979627280517	0.851987374595423	5.92302905408375	5.82083799047191	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	88950807	88951202	0.308001655481343	0.116143218515431	7.53125695806995	7.06841584034652	0.0422210381209815	0.911548590628866	4.45445770895955	4.38897340597424	0.0329798073481786	0.870838444257047	8.61557939072781	8.54845672744636	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX	100815760	100816119	0.338749663039223	0.116189587024261	7.60389591786675	7.0988064053204	-0.194733528870517	0.439654958658569	6.16902294446305	6.46627954552631	-0.0500350614715923	0.795904438061269	8.47804620084889	8.5687275679115	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16	31592062	31592447	-0.405008520797501	0.116244461257132	4.98752613630772	5.58828314255125	0.250773756194834	0.292463466282043	6.47812535701109	6.13576568742216	-0.272535672323942	0.173191676168814	5.81048950616543	6.27172118552315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	107159923	107160366	-0.315310499181341	0.116318135551648	6.83225687583179	7.28690544418262	0.069656693002699	0.811986962968148	7.22868894987523	7.13461423674702	-0.0694149111107344	0.705621291655284	7.92821047871716	8.05635937887685	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr15	100126662	100127159	0.346608643086175	0.116354484550639	7.1873024187881	6.67640764280426	-0.0748641686150612	0.821863349470691	5.68521460807308	5.80978201722424	0.020096250973012	0.923782237887466	8.6801914106974	8.63970921518777	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	50632211	50632687	-0.41961599954305	0.116356170272877	5.99262898398428	6.62719241782762	0.00403877846553043	0.991933723409003	7.11356001650401	7.11611830483129	-0.0319408027622207	0.878553310205067	8.6026911376151	8.6670504042922	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	29247042	29247569	0.31783063812041	0.116357445382872	7.25090168202369	6.78965043809294	0.111850852491045	0.743002360214291	6.55638891991478	6.34842646582257	0.0790945747007644	0.66329754743589	10.6647717558572	10.5212085300724	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	25589008	25589225	0.303231392350207	0.11636219184601	7.71639100253631	7.26566625547181	-0.0406016166291267	0.91062104573732	5.57619250577549	5.67372104476477	0.157959933017222	0.378821062186339	7.86939359447046	7.58651434260409	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	27616468	27616978	0.340826743374206	0.116407994053612	6.98775413111536	6.48362448896972	-0.18601360220438	0.332444150121988	8.62740167119954	8.85733915058005	-0.034093738980465	0.85257565882177	10.0698063097652	10.1266778000558	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	53191050	53192185	0.29944477798989	0.11644450179077	8.6195137732211	8.17903479510941	0.0697160967868288	0.844668782930911	6.78085512162517	6.65888786542352	0.0645776486781572	0.717839087720828	11.5731350471768	11.4600741963048	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	72581736	72581923	-0.559823932092733	0.116468684729186	3.83634702734417	4.79338525535577	0.120976809917663	0.709753730251	5.03033813248484	4.85399678349036	-0.234323509939756	0.271404595844794	4.82270907271773	5.24500746348984	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	84732069	84732230	0.527067566600629	0.116469150507925	4.61400088075194	3.73852757578655	-0.0900107141085534	0.789416673199098	5.13669359543176	5.31055046226044	0.307440379640653	0.166898853941041	5.68023560052158	5.10783683223876	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	38561559	38562000	-0.334950680645679	0.116491166239147	6.58156806403685	7.07836904342202	0.179109969626481	0.556609932519037	6.13433232021408	5.82854302438321	-0.0596544068769032	0.740805099779109	9.99776554147049	10.1028843968742	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	29292124	29292647	-0.338160586135475	0.116491166239147	7.64495347298581	8.14054192356608	0.192350892930429	0.545576630965505	5.06610074921536	4.69636411724546	0.134793569486108	0.455079552066274	8.84083298919681	8.60000747568134	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX	161717723	161717923	0.555534859696397	0.116522683004364	4.72659361332598	3.74734104712815	-0.386514632808102	0.14497694301489	4.97483606611764	5.54803524641675	0.397689589219931	0.10737200335719	5.6083435580016	4.82726219956228	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	153697629	153698167	0.355897980540135	0.116568816848769	6.96049950568539	6.42497217166176	-0.144645420135486	0.632249471306329	5.55561195822296	5.7926265818979	0.305945166127967	0.097605610229356	8.29388234608202	7.835888615937	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9	77917130	77917606	-0.367563016917388	0.116614861006464	5.87518910404614	6.42630746940005	0.385273102908629	0.146934371659153	5.53020458668956	4.94094829703734	0.149778490088236	0.38736060238367	9.07469780180992	8.81751650923183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18	40619853	40620246	0.522016950425506	0.11663579410747	5.45769110666735	4.60127364600296	0.0664062570677587	0.773078243451827	7.87956469539747	7.80620026768903	0.119138859987098	0.486555189511929	9.17277060177466	8.96589768508832	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	43562082	43562546	-0.365855735553983	0.116671056737234	6.97737330832441	7.52227429436719	0.116009856974602	0.644420288073971	7.08456226273597	6.92868972174558	-0.0213872236677764	0.914679082601737	8.09085824063988	8.12152233415692	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr12	112629091	112629772	0.422428693062404	0.116688297107953	6.98468406042514	6.32905383852538	-0.0555296499275264	0.87527352266382	6.05793694464551	6.14367481387828	0.247637613639268	0.267042866025161	8.60873844943602	8.10047866346783	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13	56600643	56600794	0.607098629892549	0.116691879014393	3.48347073496225	2.36215730859926	-0.037926372323834	0.924195646606693	4.75948494614399	4.88288076991866	-4.98611713215886e-05	0.999867966658959	4.75643632346123	4.71812095690623	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	98734985	98735219	0.602469887882392	0.116694379278028	3.4473751524368	2.26504036670305	-0.226429248943919	0.433523419522011	5.21198263201371	5.59793520213804	0.183235445728244	0.346541419902712	5.99791997910271	5.6279021034876	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	121717923	121718554	-0.265433333368379	0.116694379278028	8.61749322400956	8.99367505545108	-0.168367816178137	0.575541878662767	7.12527044653296	7.41194190461793	-0.130345347741526	0.424446121424361	10.7006168065902	10.9126999518063	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9	98244303	98244573	0.495591481823001	0.11669973408997	5.28802824711095	4.49023888350842	-0.000441060000637409	0.998918191076955	6.70491324494788	6.71834374081959	0.0748163589227955	0.674011321680211	8.44550608284116	8.30901452368757	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	79674722	79674969	0.371612322372772	0.11678047426178	7.36614287961368	6.8084550376043	0.0923090955958691	0.778501511729752	5.56992210900751	5.42562628532578	0.287275173855086	0.107431800988304	8.06337933337982	7.63081487838296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	84019452	84019604	0.497625984677727	0.11678047426178	4.92604276992388	4.1030050913723	-0.0504891018174769	0.898912569073165	3.43186209939469	3.52013040674545	-0.0256705582325359	0.922050659823699	4.17510642715976	4.25862091700555	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	70268445	70268604	-0.510850588190649	0.116783416877882	4.24834632883502	5.1021946876635	-0.513891443923364	0.0845065913658666	3.48339584491289	4.54688676530509	-0.273498187869329	0.277692481491471	4.97034518323846	5.76199595918705	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18	12682945	12683600	-0.300687674761862	0.116783416877882	8.44789369208743	8.88393023529588	0.0210771033489809	0.947338783885248	6.53765398742473	6.50666166708181	0.164584501524269	0.394846663905012	7.56710251170831	7.24760559414719	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr8	22925994	22926094	0.47668347337524	0.116808942942315	4.83196492416268	4.09860436739432	-0.418841498692752	0.115716265011939	0.832752305080947	2.72350693574121	0.13067089380309	0.535906704535742	5.45419373159971	5.13630551426698	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr11	61486310	61486408	-0.439081843554934	0.116817800365664	5.15362008690431	5.81192677022612	-0.167697270523322	0.592534657460584	4.54836035012778	4.86090622693436	-0.024643282371183	0.915198432975992	5.64030958945347	5.67137648357942	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	114130654	114131313	0.40786518722622	0.116823235965167	7.19828840676828	6.57089306558833	-0.0867203183825877	0.816714553324571	7.16776437800028	7.3874619845502	0.304258973484395	0.11441112733501	11.1498645199939	10.6825335241081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr14	30651067	30651322	-0.556689060341683	0.116827206772909	3.9488976179412	4.92834794670871	0.164504153365679	0.57928087432592	5.04726909042321	4.77759253913978	-0.00584271043311771	0.979579464511221	7.17332529415614	7.18459184295545	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16	29504760	29504967	0.59172926920554	0.116854713919464	3.74951335798465	2.67177331541958	0.0977869037094805	0.790398171526013	3.46994164469516	3.20134675260721	0.199733505100417	0.348318042573693	5.85594903022703	5.44180149010036	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	151009229	151009506	0.546014492323316	0.116993940032276	4.12466153653757	3.19002127118344	-0.261614389249004	0.353325629484085	4.80993168823622	5.23240171974688	0.170794229399744	0.39471179035543	6.34767374948692	6.02018507621943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr12	83283624	83284149	-0.306685164405829	0.116993940032276	8.12853602190548	8.57605860991949	0.349053691397625	0.105270907489321	6.57757829368581	6.14226091066861	0.0735611043122129	0.695379053911754	9.2046103601704	9.06453585103248	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr5	49525333	49525527	-0.317892566507548	0.117010112066944	7.09741738034184	7.55918982460705	0.186397230008702	0.476167766470948	6.50418677933428	6.24448950984389	-0.153682249218154	0.413026014779236	6.00509796843647	6.27862548232061	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13	47224228	47224464	-0.580358610216457	0.117075681543691	3.89844000721599	4.96736696411165	-0.0957782244528689	0.783493663391192	4.79244443471472	4.94870116160863	-0.335161189456842	0.120044430129492	5.87587652179077	6.40820337606511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	81594416	81594691	0.505221777439618	0.117075681543691	4.69490094091288	3.83009935483644	-0.321586754860002	0.260331186192812	4.91422170300718	5.49744712788588	0.126982999565717	0.534130710301743	6.2187422995131	5.94173789455209	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr6	88841635	88842653	-0.256635897044018	0.117075681543691	8.1916399958873	8.55224017128156	0.0166268914886348	0.96718126442475	7.37832022265098	7.35422509960287	-0.0270404483227303	0.901422060225663	11.5780457837228	11.6365847488509	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	26950554	26950683	-0.618601827697939	0.1173036340009	2.15610004979063	3.45936615082334	-0.15693527242205	0.639493458201678	2.62641023987928	3.02158820530751	-0.343776505312459	0.13300734004291	4.76391622861277	5.38888705623947	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1	134737451	134737828	0.318324126163082	0.1173036340009	7.89219488041872	7.41793164354184	-0.0827625057325308	0.81539716885169	4.99630169136912	5.12591357802753	-0.0518633044735035	0.804151244988227	6.66262806721993	6.76210919295917	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18	75394728	75395326	-0.305433643671808	0.1173036340009	7.38051028420565	7.82607024816321	-0.159188864718846	0.547553236234051	6.63685636302354	6.87496913217491	-0.0782889396767565	0.656987412682034	9.63455129550901	9.76918179646901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr16	9886707	9886811	-0.417554783950542	0.117407403192376	5.78830464200405	6.42488713092456	-0.107596104808764	0.747874526260811	4.37259371457374	4.49859253978249	0.0973276449254917	0.638835860013187	5.56075012068543	5.31952085942791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	77583680	77583869	0.36636460868208	0.117407735408955	6.62766296604174	6.07236684811838	-0.296127810299815	0.266785693004532	4.8097855459141	5.25113343055017	0.274723231439545	0.16632633758662	6.53799722024971	6.08123731586612	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9	75511401	75511543	-0.409017644227631	0.117417286440031	5.52552559808699	6.156871397563	-0.0102881739542013	0.98152763060325	3.52401020163987	3.51089439771341	-0.00876680168947082	0.971528798223034	5.69607524568157	5.71541543580422	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr3	109026709	109026817	-0.391795161746515	0.117432778085566	5.2265852532923	5.81540947550655	0.174354130898263	0.563868090459446	5.55399356568681	5.28384057409191	0.0134578490729952	0.956242629105422	4.81619998394868	4.71798129950938	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7	80947448	80947959	0.298435793609757	0.117470654701557	7.75577976781529	7.31402496038745	0.108739810047733	0.758211517730402	5.30620158816767	5.09181399485785	0.0968782191780106	0.587740939714843	10.1823757655987	10.0067972087069	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9	35523552	35523856	-0.450859519974779	0.117498691965942	4.64250552683633	5.34677452681028	0.043876794201186	0.904922157737107	5.29063525689763	5.22729455559377	-0.295892444216994	0.1653921385314	5.48319919719708	5.99567267043003	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr12	81226661	81226977	0.378372437261348	0.117498691965942	7.1312962693963	6.56250081513726	0.0158872779484488	0.966431482394139	5.68372725949912	5.67379219370195	0.147393465545272	0.466634853749401	5.91988048769933	5.58951399800316	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	69064933	69065106	0.453511326534787	0.11751882075934	5.99078022274932	5.26693397717422	0.142302674971004	0.631155177350893	5.41351668504116	5.15553663865958	0.112902946802108	0.605561194899733	5.30731857977107	4.9834714548916	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2	59655483	59655808	-0.272324413113996	0.117525283480813	7.09248665977077	7.48833327951908	0.154666960513375	0.564601424531057	5.83696623004726	5.59741769194431	0.00463324862261086	0.984861758700234	7.4863624689807	7.4654513674841	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4	32539139	32539269	-0.474754842689856	0.117532891816376	4.7274287577826	5.49203870932006	0.277013396821184	0.253312330520879	5.85630676732075	5.47836557085246	0.0606017489064125	0.772455091914229	7.03739202785189	6.89043633451992	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
