Summit_Chr	Summit_Start	Summit_End	Peak_Chr	Peak_Start	Peak_End	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr10	109359597	109359997	chr10	109358309	109360764	2456	*	7.23459819456691	7.68872767793215	6.56812284608225	1.00270931767919	1.20745445979636e-07	1.50717953142428e-06
chr8	70490630	70491030	chr8	70489744	70491203	1460	*	7.26158246769098	6.65676294782494	7.68644691738636	-0.912855300757166	1.21821793467907e-07	1.51957967563371e-06
chr15	55333856	55334256	chr15	55333349	55335005	1657	*	7.50843849519707	6.85927893539176	7.95453412045373	-0.979085395887852	1.240810847671e-07	1.54670870562744e-06
chr3	139781363	139781763	chr3	139780560	139782858	2299	*	7.25266032516217	7.81908883691363	6.3068751182866	1.33482967187449	1.25264442636982e-07	1.56039812840249e-06
chr13	72715915	72716315	chr13	72714507	72716895	2389	*	8.81049038790433	8.25131858508678	9.21245755684447	-0.861627544875988	1.25626212219015e-07	1.56384151678072e-06
chr7	135933558	135933958	chr7	135932569	135934106	1538	*	7.2584853317302	6.36558158634058	7.80590641841763	-1.24376707419811	1.26530151006988e-07	1.57402477057166e-06
chr1	23650754	23651154	chr1	23649563	23652079	2517	*	6.30742750507002	7.20512077570093	3.43878299258024	3.01597262529104	1.27470049594255e-07	1.58356760941682e-06
chr10	121425335	121425735	chr10	121425034	121426547	1514	*	7.50985591784549	7.91857416810268	6.93744947835127	0.878971734556203	1.2747010608436e-07	1.58356760941682e-06
chr3	84436188	84436588	chr3	84435295	84439398	4104	*	8.59730101027691	8.00417427380848	9.01640336695917	-0.904368441594096	1.27945919533671e-07	1.58840178152776e-06
chr4	13399260	13399660	chr4	13396929	13400882	3954	*	8.71846194753347	9.20479727448766	7.97937429303858	1.07841186737512	1.2923631024223e-07	1.60333523959284e-06
chr18	81210633	81211033	chr18	81208952	81211950	2999	*	8.17197782646433	7.68093073420389	8.53766084053108	-0.783392364476356	1.30994215873501e-07	1.62404466283222e-06
chr13	101895326	101895726	chr13	101894100	101896396	2297	*	7.64006615730937	6.96611914314485	8.09761891966212	-0.996715445491713	1.31270640091339e-07	1.62530092356559e-06
chr14	77652073	77652473	chr14	77651283	77654401	3119	*	7.55885782382088	6.74725681667394	8.07512593771805	-1.16006331347595	1.31272940781329e-07	1.62530092356559e-06
chr9	67048258	67048658	chr9	67045780	67050079	4300	*	8.43997159665696	8.84712796416365	7.87064336489868	0.879057670631218	1.3235160145224e-07	1.63754945645567e-06
chr9	20725611	20726011	chr9	20725027	20727196	2170	*	7.88631487181322	7.31441082917926	8.29477854874683	-0.877758038353643	1.32822421173732e-07	1.64226588771085e-06
chr2	160573618	160574018	chr2	160572876	160574447	1572	*	7.53339881310748	6.93886400187724	7.95319875533721	-0.899839588665129	1.33075677188214e-07	1.64396645369772e-06
chr11	68313781	68314181	chr11	68312386	68314775	2390	*	7.17674962787287	6.42484311492894	7.66853264072164	-1.08866182833072	1.33139391906102e-07	1.64396645369772e-06
chr14	63967105	63967505	chr14	63965605	63968640	3036	*	8.3176593903899	7.7883265556904	8.70405641906571	-0.822107669149508	1.34852125700623e-07	1.66399350258465e-06
chr12	109110423	109110823	chr12	109109894	109111551	1658	*	7.80235394135986	7.19639174534483	8.22777776370293	-0.9206853213126	1.35337705953115e-07	1.66886145618094e-06
chr8	117428973	117429373	chr8	117428269	117430314	2046	*	7.6143155201318	6.91727497770874	8.08228748409302	-1.02040519935982	1.36082442044654e-07	1.67691638737475e-06
chr1	40680793	40681193	chr1	40679633	40686135	6503	*	9.39272752643597	8.86461609647638	9.77847669863422	-0.824984408503989	1.3847349639018e-07	1.70523410474037e-06
chr14	33108205	33108605	chr14	33105509	33110566	5058	*	9.01188584804024	8.56826199609867	9.35069776166863	-0.721507175532764	1.392334778661e-07	1.71344140256441e-06
chr14	79959975	79960375	chr14	79956181	79962153	5973	*	9.37896047606007	8.66041408498271	9.85642079711366	-1.05105968172714	1.39793705730372e-07	1.71918111664653e-06
chr2	64687043	64687443	chr2	64685589	64688522	2934	*	7.15180754578887	7.61314138338591	6.46954190941124	1.01121804696497	1.4251714467589e-07	1.75149842994032e-06
chr2	166157177	166157577	chr2	166156921	166159352	2432	*	8.22598908499302	7.71007344004663	8.6052230607562	-0.818740753233257	1.42982003867559e-07	1.75603367216432e-06
chr1	182567521	182567921	chr1	182567375	182568334	960	*	7.51246288077532	6.89496946221321	7.94349483706162	-0.934041595007622	1.44632732923307e-07	1.77511734634071e-06
chr16	58521694	58522094	chr16	58520658	58523966	3309	*	9.52547409483028	8.90502277703134	9.95793391142753	-0.936890991895794	1.45689572220021e-07	1.78689137975881e-06
chr17	56829851	56830251	chr17	56829212	56830776	1565	*	6.49786730517366	7.04895720983664	5.59495977541744	1.26707036330055	1.45897339699847e-07	1.78824271080936e-06
chr2	160519173	160519573	chr2	160518874	160520182	1309	*	7.73892675090146	7.15059655930058	8.15564515224326	-0.886408809796878	1.47604324872513e-07	1.80795564770317e-06
chr7	126083557	126083957	chr7	126083230	126084598	1369	*	7.16828978157964	6.280341748566	7.71388046530026	-1.24017270146056	1.47974857381121e-07	1.81128342461701e-06
chr7	128523474	128523874	chr7	128522831	128524905	2075	*	6.86189336842386	7.4232058459867	5.93060261539359	1.31319199286587	1.48190416146478e-07	1.81271107174104e-06
chr3	149543195	149543595	chr3	149542779	149544272	1494	*	6.83754113663174	7.41124498729169	5.87079932653846	1.35271946151052	1.48842605301853e-07	1.81947424920024e-06
chr1	164216000	164216400	chr1	164215555	164216877	1323	*	6.12275063170161	6.83329543398994	4.66308760270759	1.94234087892898	1.4903428624753e-07	1.82060284079983e-06
chr18	75921460	75921860	chr18	75919843	75923032	3190	*	7.97431348398738	7.435291327686	8.36582031749819	-0.834761640225205	1.50138057276027e-07	1.83286459795198e-06
chr5	127242485	127242885	chr5	127239403	127243624	4222	*	8.47939079466014	8.93904416603286	7.80083091351714	1.00840635110887	1.52920348349386e-07	1.86558752540224e-06
chr1	88644116	88644516	chr1	88642918	88644776	1859	*	7.64131224695992	6.79704632066028	8.17038939813278	-1.18267334437371	1.53417107242657e-07	1.87040257692245e-06
chr6	121345985	121346385	chr6	121344797	121348635	3839	*	9.66644497828194	9.13096901724799	10.0560877516872	-0.834842653365744	1.54753607498369e-07	1.88535228782178e-06
chr5	82932436	82932836	chr5	82930556	82934217	3662	*	8.52887385321293	9.0629145324013	7.6716689094686	1.21663303709228	1.54849115540918e-07	1.88535228782178e-06
chr1	182625149	182625549	chr1	182624852	182625713	862	*	7.19035493289709	6.56776366447571	7.62384506153871	-0.94927127724713	1.55423876819029e-07	1.89109370440365e-06
chr15	78305175	78305575	chr15	78305002	78305809	808	*	6.73921391086371	5.95526988218498	7.24431531033069	-1.10772823616713	1.56808350585922e-07	1.90667300340839e-06
chr14	34817689	34818089	chr14	34816135	34819715	3581	*	9.38693014561033	8.93334932249113	9.73149945310788	-0.732180274514459	1.6223864073667e-07	1.97139313850049e-06
chr16	77129191	77129591	chr16	77128233	77130188	1956	*	7.68536274740194	8.2051185215638	6.8649692805833	1.17240836628728	1.6258291116591e-07	1.97426723936655e-06
chr4	12460092	12460492	chr4	12459248	12462235	2988	*	8.15159888867147	8.57978063336033	7.53998308049326	0.933280830783793	1.63135933137347e-07	1.97967075417797e-06
chr12	109091570	109091970	chr12	109091548	109093384	1837	*	7.91010951514072	7.31122088307867	8.33205999223668	-0.911551744615128	1.63684443168329e-07	1.98501240014326e-06
chr2	169908319	169908719	chr2	169907951	169910386	2436	*	7.6211155402359	7.06494521157328	8.02153856734384	-0.864587211568995	1.6554908765975e-07	2.00532522193221e-06
chr4	33582121	33582521	chr4	33581761	33584370	2610	*	8.14606393927335	8.6436725651194	7.38026764002568	1.11079037337045	1.65578315912652e-07	2.00532522193221e-06
chr1	76637619	76638019	chr1	76636585	76639507	2923	*	8.33654734709427	8.75649269736576	7.74171877109246	0.908799091774391	1.70325054949252e-07	2.0614506650529e-06
chr7	125630388	125630788	chr7	125630125	125631478	1354	*	7.09291794374366	6.17842493247564	7.64821357896526	-1.27288414955343	1.72206394478425e-07	2.08284486628558e-06
chr11	33770572	33770972	chr11	33769877	33771528	1652	*	7.74787750162352	7.19066486774143	8.14883730579501	-0.856123266218567	1.73011490871954e-07	2.09120221552618e-06
chr1	167802342	167802742	chr1	167802028	167803323	1296	*	7.70712203193067	7.05598482622113	8.15414237036915	-0.962564034152297	1.73313903937385e-07	2.09347658256337e-06
chr3	104385315	104385715	chr3	104383608	104386311	2704	*	8.92656904890091	8.27597991501819	9.3733333046886	-0.968678860790554	1.74084299826425e-07	2.10139704217352e-06
chr6	22025739	22026139	chr6	22025016	22026999	1984	*	7.81477514541525	8.26922706463851	7.14759844968999	0.996161809299121	1.75619098196429e-07	2.11852821287121e-06
chr8	12087661	12088061	chr8	12087109	12089500	2392	*	8.03402964992812	7.49521645158316	8.42542683821235	-0.836656863647303	1.76217103378893e-07	2.12434355415449e-06
chr12	84217205	84217605	chr12	84216948	84219129	2182	*	7.18703477614511	7.64571609163106	6.51061216570876	1.00513326061824	1.76998651935325e-07	2.13236245763504e-06
chr7	112684802	112685202	chr7	112684249	112686002	1754	*	6.6925367201122	7.25943060340505	5.74542322762097	1.30115147812571	1.77217833845857e-07	2.13360025452791e-06
chr4	63261350	63261750	chr4	63259877	63262701	2825	*	8.27854071877389	7.65662077498263	8.71170787155575	-0.928633933891774	1.77765034958595e-07	2.13878299447229e-06
chr14	33099820	33100220	chr14	33098937	33102854	3918	*	8.75420822935249	8.22309312496253	9.14154910364512	-0.823625647094417	1.78866381058233e-07	2.15062176280253e-06
chr15	55417894	55418294	chr15	55416932	55419104	2173	*	8.49959212887193	7.95559590774085	8.89370184160177	-0.838903013993062	1.79987818388079e-07	2.16268641583158e-06
chr6	15400504	15400904	chr6	15400193	15403191	2999	*	7.63923355394211	8.09333269256221	6.97282418429559	0.994453606456699	1.80789688931241e-07	2.1708979423172e-06
chr5	96375134	96375534	chr5	96371427	96377308	5882	*	9.32484075598847	8.87390998019281	9.66788385055191	-0.727973027195606	1.8233147891676e-07	2.18797774700112e-06
chr12	36306641	36307041	chr12	36305863	36307629	1767	*	7.21872641208131	7.7219649817235	6.43932441702774	1.12516109777627	1.83354324760453e-07	2.19881194169538e-06
chr17	68875933	68876333	chr17	68873503	68876861	3359	*	8.29999318732049	8.73595540553248	7.67224816107257	0.9486885471211	1.85694225126915e-07	2.2254159458637e-06
chr1	138959626	138960026	chr1	138958156	138962010	3855	*	8.30524785970514	8.73352030042783	7.69344556808864	0.928590295769595	1.8716026349351e-07	2.24151939101639e-06
chr3	38357587	38357987	chr3	38356983	38358463	1481	*	7.43454536083088	7.87035472353043	6.80711979554936	0.958771532603964	1.88975521236235e-07	2.26178148343094e-06
chr10	84909474	84909874	chr10	84908481	84911301	2821	*	8.08622403544926	8.51055161788585	7.48249995152409	0.918655614208851	1.90596484232927e-07	2.27969319653013e-06
chr18	72169282	72169682	chr18	72168912	72170583	1672	*	6.95361359404393	7.48796217101293	6.0956007064703	1.20416683616016	1.91641719522677e-07	2.29050349652172e-06
chr13	73826848	73827248	chr13	73823900	73827876	3977	*	7.35937880412146	6.58572802247156	7.86024671578687	-1.11594486469431	1.91750292712525e-07	2.29050349652172e-06
chr7	143148895	143149295	chr7	143146859	143153131	6273	*	9.18977355884194	8.3603533315417	9.71307921914415	-1.1758557604489	1.94387670857564e-07	2.32049490605473e-06
chr10	111901423	111901823	chr10	111900058	111902208	2151	*	8.0724035202238	8.5418759764289	7.37199266263202	1.02730759678039	1.95294593891047e-07	2.3298034755596e-06
chr18	4748050	4748450	chr18	4747145	4748738	1594	*	8.19969368457031	7.62892706986207	8.60758051292244	-0.879255923860231	1.9631430077031e-07	2.34044453306126e-06
chr10	99084998	99085398	chr10	99084099	99086267	2169	*	6.70809770703253	7.27665845132329	5.75621298980549	1.31584917568707	1.99349431995513e-07	2.37508386988672e-06
chr17	72530231	72530631	chr17	72530052	72535634	5583	*	9.28620182409706	8.79426023945092	9.65237854171188	-0.780754224132938	2.00199180546134e-07	2.38365807948496e-06
chr15	67996605	67997005	chr15	67996526	67997893	1368	*	7.98231262843067	7.43498844097227	8.37815622134983	-0.838756737231922	2.01422264127864e-07	2.39666335576557e-06
chr1	20590476	20590876	chr1	20590180	20591313	1134	*	7.67533705773376	6.98189322819555	8.14170213457062	-1.02455651548425	2.04339157016585e-07	2.42979280543277e-06
chr1	88681484	88681884	chr1	88680858	88682217	1360	*	7.04453402618875	6.32030872085176	7.5244660989688	-1.06472948137355	2.05913522625642e-07	2.44692567353584e-06
chr16	5742416	5742816	chr16	5741998	5744267	2270	*	7.26483027142178	6.61554350777772	7.71098543100526	-0.96475945512988	2.07339666764979e-07	2.46227612041573e-06
chr4	65240627	65241027	chr4	65239355	65241774	2420	*	7.33722284024204	6.55585309362423	7.84126946170023	-1.11268305640413	2.09353357109053e-07	2.48457960859216e-06
chr2	105336047	105336447	chr2	105334912	105338358	3447	*	8.58686389526812	9.01802741043871	7.96909832031614	0.941847269657086	2.10867396296527e-07	2.50092826520231e-06
chr9	89837374	89837774	chr9	89836447	89838011	1565	*	7.43653749113793	6.83119546107963	7.86165780640339	-0.903226248091396	2.11664875402051e-07	2.50876272759843e-06
chr2	142589772	142590172	chr2	142589311	142590636	1326	*	7.51176461409647	8.01710764088263	6.72722995931157	1.14320094314577	2.16359681777015e-07	2.56275036126828e-06
chr13	72788628	72789028	chr13	72787805	72789496	1692	*	7.45071426512885	6.87277407786336	7.86222774803806	-0.888333074774704	2.18732738520474e-07	2.5891852071377e-06
chr16	58036721	58037121	chr16	58036072	58039814	3743	*	7.38006857287728	7.85650131749852	6.6638736515402	1.04691092937002	2.18905030604816e-07	2.58955182750332e-06
chr12	12668685	12669085	chr12	12667866	12670031	2166	*	8.65241059423933	8.16862269744214	9.01406935160006	-0.765711561002178	2.2460566679068e-07	2.65527370211124e-06
chr2	31843669	31844069	chr2	31843030	31844633	1604	*	6.73494531753837	5.8855107768246	7.26601258921698	-1.20136470499587	2.25438038750505e-07	2.66339562995761e-06
chr7	96894682	96895082	chr7	96893343	96896261	2919	*	6.80406708707859	5.85167414667882	7.37280494485122	-1.3234973286986	2.25757438798327e-07	2.66545058539983e-06
chr13	110809894	110810294	chr13	110809302	110810908	1607	*	7.79603211269428	8.27084866443844	7.08352451735033	1.05059450939877	2.27318804008602e-07	2.68215696371772e-06
chr10	111870014	111870414	chr10	111869539	111871980	2442	*	7.44019849296581	7.90107578623328	6.75894099516611	1.02139198338194	2.33666089154701e-07	2.75527504354616e-06
chr12	79609506	79609906	chr12	79608873	79611733	2861	*	7.37152384916012	7.78783541119017	6.78400984253613	0.896939271729548	2.34073743445819e-07	2.7583069291969e-06
chr12	103996851	103997251	chr12	103996461	103997723	1263	*	6.77384803934415	6.00109436390617	7.27434495744087	-1.12304614570147	2.3816583195781e-07	2.80472410333863e-06
chr14	87315057	87315457	chr14	87313423	87317405	3983	*	7.74899963537579	8.14373448318486	7.20380489124146	0.846576386947074	2.38810440864757e-07	2.81050900347194e-06
chr13	110354074	110354474	chr13	110353451	110355477	2027	*	7.07165558461728	7.63669299456019	6.1298311051552	1.33274831436249	2.39076504939217e-07	2.81183432381657e-06
chr11	36276407	36276807	chr11	36275526	36278748	3223	*	7.08218337176724	7.53963735007688	6.4084527563439	1.01751667934387	2.39733285465936e-07	2.81775030332123e-06
chr2	172772276	172772676	chr2	172771890	172774073	2184	*	7.77672918700591	7.19830793569558	8.18848490597762	-0.885070711025955	2.40854837498737e-07	2.82791776516286e-06
chr12	39736120	39736520	chr12	39735432	39737667	2236	*	7.41613303077711	6.68528937113178	7.89892819838226	-1.06231633612357	2.40906987089021e-07	2.82791776516286e-06
chr2	66440308	66440708	chr2	66439312	66441596	2285	*	7.28960545570625	6.32386024839299	7.86296653593794	-1.31910204264922	2.4127538094747e-07	2.83042898878453e-06
chr5	36451729	36452129	chr5	36450972	36452453	1482	*	8.17695379974119	7.62391542099083	8.57576036192792	-0.85300481341108	2.43548633533318e-07	2.85526881693187e-06
chr11	113929311	113929711	chr11	113927361	113930800	3440	*	8.54345345133356	7.83981878255544	9.01435644472743	-1.02514532700875	2.44667475140657e-07	2.86655167166074e-06
chr11	33726915	33727315	chr11	33726244	33727851	1608	*	7.23299256244341	6.52858391598718	7.70423831516849	-1.03495919892346	2.47420318336074e-07	2.8969520212078e-06
chr4	13206944	13207344	chr4	13206573	13207473	901	*	7.26674800268864	7.77119196927992	6.48440925907682	1.12275585027067	2.50303527869986e-07	2.92883898128328e-06
chr18	53036327	53036727	chr18	53033744	53038166	4423	*	8.48191583101136	8.87024268637059	7.94893528984672	0.831573034516494	2.55673694450844e-07	2.98843015758698e-06
chr10	110931105	110931505	chr10	110929812	110932523	2712	*	7.86088374877848	8.33844333455935	7.14210991184769	1.06088428934505	2.55722467097598e-07	2.98843015758698e-06
chr17	3326661	3327061	chr17	3325939	3327833	1895	*	7.96985233046217	8.41996852166915	7.31206506935109	0.980653437237554	2.62149506089667e-07	3.06158543632062e-06
chr8	90559027	90559427	chr8	90558326	90560431	2106	*	7.63901368855049	7.11245971818528	8.02393553546605	-0.831931644418157	2.62449614133287e-07	3.06313804419003e-06
chr11	24711196	24711596	chr11	24710092	24712302	2211	*	6.96909168315833	7.41247740633233	6.32570485372168	0.965967888208627	2.63708876390656e-07	3.07587616230578e-06
chr19	10295495	10295895	chr19	10294400	10296712	2313	*	6.94350168413052	6.10073204870699	7.47200085798974	-1.18788380464374	2.65365763329993e-07	3.09323298171678e-06
chr15	83772322	83772722	chr15	83771427	83776333	4907	*	9.1899885473698	8.60685735093024	9.60410952204802	-0.888264786758157	2.66741021801074e-07	3.10728702065027e-06
chr4	83950655	83951055	chr4	83949944	83951864	1921	*	7.09362738352124	7.52580346008227	6.47376456666976	0.9440316019256	2.67585183515555e-07	3.11514034481514e-06
chr14	115405887	115406287	chr14	115404861	115407990	3130	*	8.33305024248734	7.78732547693053	8.72806129118761	-0.847547039796793	2.74410771918464e-07	3.1925733235771e-06
chr6	36388344	36388744	chr6	36386162	36392824	6663	*	10.4780551873852	9.82940747602293	10.923911177871	-0.966043935235402	2.76963865452687e-07	3.22023215136741e-06
chr7	73397327	73397727	chr7	73396526	73399243	2718	*	7.26293805042986	7.68014161362595	6.67363364100021	0.903128652475125	2.77314253403045e-07	3.22226149610488e-06
chr13	52118453	52118853	chr13	52115221	52122577	7357	*	9.5218098399778	9.03504272977707	9.88512398337376	-0.770173039515999	2.77967077004757e-07	3.22780020217691e-06
chr4	47237701	47238101	chr4	47236966	47239181	2216	*	8.58463559299773	8.06614810591112	8.96525053323357	-0.805595352700235	2.81650731303439e-07	3.26699248538248e-06
chr16	30309851	30310251	chr16	30308707	30311079	2373	*	7.37579549424852	6.77614625339872	7.79812067442928	-0.899932017080079	2.81698762655769e-07	3.26699248538248e-06
chr6	33129199	33129599	chr6	33127621	33130673	3053	*	8.31190649851912	7.84144973890342	8.66609225921259	-0.754351966054424	2.85039039181923e-07	3.30364032509143e-06
chr6	111029729	111030129	chr6	111029339	111030660	1322	*	7.46287530553472	6.81532531081111	7.90821695110608	-0.960425066301076	2.86124693686861e-07	3.31412698300761e-06
chr14	106608122	106608522	chr14	106606392	106610882	4491	*	8.49839916347498	8.99791340590531	7.72801790920095	1.11285906859566	2.90795450551212e-07	3.36609970682275e-06
chr13	112001467	112001867	chr13	112000665	112004325	3661	*	8.66803009053068	9.11214241624415	8.0230987541398	0.967608101242621	2.91587534269915e-07	3.3731376123497e-06
chr9	121791120	121791520	chr9	121786628	121793712	7085	*	8.80632763686671	8.04702197989328	9.30122388360854	-1.08954891955681	2.97841028254858e-07	3.44330536387509e-06
chr5	127484362	127484762	chr5	127483729	127485509	1781	*	7.301212670865	7.80249777258476	6.52655213174937	1.10686834217576	2.98222530153777e-07	3.4455420192546e-06
chr10	28138236	28138636	chr10	28137440	28139411	1972	*	7.81231371641951	8.22051974323589	7.24091787437107	0.876103474226657	2.99919331209323e-07	3.46296271271558e-06
chr15	74529820	74530220	chr15	74528077	74531136	3060	*	8.82644260114497	8.18807600838999	9.26745866716541	-0.950912514625177	3.01951693978235e-07	3.48423352673626e-06
chr6	50929248	50929648	chr6	50928473	50930635	2163	*	7.73262644727456	8.17693288660453	7.08728208031722	0.96243801617401	3.02995807643003e-07	3.49408129594109e-06
chr4	44657828	44658228	chr4	44656893	44658853	1961	*	7.74357033386684	7.23316218528634	8.11983426129289	-0.802912993759709	3.0519653352797e-07	3.51724608828083e-06
chr14	63972419	63972819	chr14	63970531	63974608	4078	*	8.4218534816179	7.85570597855375	8.82739065843816	-0.864898559387146	3.05437981152597e-07	3.51781619524839e-06
chr10	33624380	33624780	chr10	33623466	33625270	1805	*	8.25625134601384	7.55253311259004	8.72719135914726	-1.02313923740028	3.06066025972859e-07	3.52283533914992e-06
chr8	48178870	48179270	chr8	48178340	48179586	1247	*	7.59309487646794	6.9323901514903	8.04456267586031	-0.974240712885687	3.08993302714588e-07	3.55429584365481e-06
chr12	32753697	32754097	chr12	32753606	32754973	1368	*	7.16324229447427	7.62158761724722	6.48755736500899	1.00091777967602	3.13298085858612e-07	3.60155214885395e-06
chr15	87870659	87871059	chr15	87869905	87871591	1687	*	7.48084306365759	6.79162527121272	7.94531266777737	-1.01803135597455	3.15643210012984e-07	3.62623584970402e-06
chr4	47277942	47278342	chr4	47277341	47278726	1386	*	8.47851668780195	7.92920287692649	8.87539397963677	-0.845184710989816	3.16025939064784e-07	3.62835796204456e-06
chr15	84425914	84426314	chr15	84425510	84426832	1323	*	6.81462837067134	6.04672433444467	7.31311408701632	-1.11182752528544	3.20116605812459e-07	3.67302234496399e-06
chr1	154205139	154205539	chr1	154203143	154206976	3834	*	9.51318061354811	9.04634454529485	9.86531803104441	-0.743633010494204	3.26849993630869e-07	3.74793447014521e-06
chr13	107540429	107540829	chr13	107538698	107541657	2960	*	8.18832775384702	8.63549453763252	7.5368769863182	0.96903035064536	3.3456248034465e-07	3.83397303929666e-06
chr3	33129197	33129597	chr3	33128538	33130335	1798	*	7.56510196737062	6.9087305472707	8.01456078176621	-0.961088830538411	3.39542729458702e-07	3.88854605665139e-06
chr10	94942605	94943005	chr10	94940695	94944403	3709	*	8.76612856146159	9.13242179821786	8.27397574177784	0.782619668562578	3.39794717466083e-07	3.88854605665139e-06
chr10	56981241	56981641	chr10	56980241	56982499	2259	*	7.44359749844241	7.8244765556894	6.92461732891768	0.81321573837948	3.39961295719031e-07	3.88854605665139e-06
chr18	57468884	57469284	chr18	57466717	57472395	5679	*	9.43251017308788	9.78557778360767	8.96403164079297	0.751367312022958	3.43065894153513e-07	3.92160913566374e-06
chr10	94494568	94494968	chr10	94494039	94495318	1280	*	7.28473003941607	7.71676738822508	6.66515482624718	0.941087430961695	3.44080349889532e-07	3.93075332380036e-06
chr10	119793062	119793462	chr10	119791122	119794294	3173	*	8.44309219188455	7.85600563440408	8.85919054798741	-0.888560612867913	3.44794799509683e-07	3.9361818531146e-06
chr15	73772598	73772998	chr15	73771458	73774183	2726	*	8.00854617483108	7.21475899710464	8.51765631999212	-1.14161999680405	3.44985159141129e-07	3.9361818531146e-06
chr15	62142312	62142712	chr15	62140822	62144159	3338	*	8.79012962455287	8.23255216377566	9.19127717227756	-0.857451475116371	3.51989177774562e-07	4.01359657345431e-06
chr2	160405660	160406060	chr2	160405268	160406361	1094	*	7.08863252348725	6.46644738468222	7.52192728881326	-0.929289451281226	3.5269690487924e-07	4.01916547575074e-06
chr2	70397545	70397945	chr2	70396750	70398473	1724	*	8.17910000091577	7.66788914422114	8.55579789526368	-0.802517468693564	3.55019533900022e-07	4.04311866947421e-06
chr2	70179773	70180173	chr2	70176607	70181021	4415	*	9.05009723980388	8.51679682976634	9.43859296701123	-0.827184161875154	3.56766761555432e-07	4.06049325387686e-06
chr11	58568077	58568477	chr11	58566341	58569661	3321	*	7.66508033941096	7.08981072297471	8.07524686569362	-0.88725674282099	3.61248422183011e-07	4.10894853388051e-06
chr14	17907556	17907956	chr14	17907346	17909406	2061	*	7.37601986428505	7.80396543144968	6.76488950129648	0.919672117516098	3.63082157774863e-07	4.12724408130682e-06
chr10	28224193	28224593	chr10	28222898	28225307	2410	*	7.68714881505616	8.17889016722089	6.93534095121288	1.0859859850817	3.64797510819884e-07	4.14417209439774e-06
chr12	27082365	27082765	chr12	27081944	27083518	1575	*	7.28931973001813	6.66592571573788	7.72319576950979	-0.938980481216093	3.66419735957664e-07	4.15991592098068e-06
chr5	97606754	97607154	chr5	97605915	97608044	2130	*	7.42781181147496	7.91314231863763	6.69107093898795	1.0462129189637	3.66637427001953e-07	4.15991592098068e-06
chr1	79824449	79824849	chr1	79821610	79825681	4072	*	8.09065363601615	7.62987451834874	8.4393463741802	-0.73689473994976	3.72575258304457e-07	4.22467143141762e-06
chr8	66194040	66194440	chr8	66192733	66195637	2905	*	7.28767036684756	6.43152972684839	7.82130508885192	-1.1954211942571	3.74961221492355e-07	4.24909673631782e-06
chr11	72488374	72488774	chr11	72486917	72489661	2745	*	7.96993904035731	7.40153190814315	8.37662706430683	-0.868589272382368	3.78257444455351e-07	4.28380062558705e-06
chr15	82926856	82927256	chr15	82924892	82930658	5767	*	9.34784375951367	8.76559250698887	9.76152372158515	-0.884637989257753	3.79089751051287e-07	4.29057479818641e-06
chr13	60664255	60664655	chr13	60663800	60665211	1412	*	7.91065471210679	7.1587726595242	8.40242739543291	-1.07352065128494	3.79972507896517e-07	4.29791125598505e-06
chr5	36190072	36190472	chr5	36189618	36193315	3698	*	7.93295495423807	7.30061092878603	8.37111216520726	-0.941748034821427	3.83570455442448e-07	4.33593153949871e-06
chr18	42052715	42053115	chr18	42051546	42056447	4902	*	8.87445885116688	8.42879744220397	9.21445404711526	-0.718714867450357	3.90326013043526e-07	4.4095769808937e-06
chr4	91229053	91229453	chr4	91227459	91234324	6866	*	9.52491351788926	9.95600349377145	8.90730008334446	0.928845144697314	3.91753026031995e-07	4.42297131793609e-06
chr11	36697236	36697636	chr11	36696385	36698915	2531	*	7.46981266988705	7.87420162129137	6.90591433535882	0.869326282205002	3.95703220839335e-07	4.46481885385466e-06
chr2	145524670	145525070	chr2	145523876	145525429	1554	*	7.95922320759568	7.44286590947152	8.33869460060549	-0.811598391777428	3.96982517835069e-07	4.47649701957527e-06
chr15	55407564	55407964	chr15	55407143	55408315	1173	*	7.27793991065311	6.6155075811431	7.7302061952082	-0.981599677726396	4.03539294263159e-07	4.54763470361508e-06
chr16	77787851	77788251	chr16	77786416	77789482	3067	*	7.56630307354323	8.06263444547675	6.80356836332195	1.10215991139015	4.06867093754574e-07	4.58231876211359e-06
chr6	121524588	121524988	chr6	121523935	121525699	1765	*	7.29288073047013	6.65671903816748	7.73285219278678	-0.959385487812004	4.077848327648e-07	4.58983370736007e-06
chr10	18389113	18389513	chr10	18388403	18391002	2600	*	8.11134938211028	8.58432243931683	7.40303120646887	1.03727584496409	4.08728798517015e-07	4.59763444077703e-06
chr17	6779892	6780292	chr17	6778193	6782679	4487	*	8.56240998173047	9.06021178165719	7.79614984000017	1.09130850187876	4.09551907077059e-07	4.6040669602945e-06
chr3	33041351	33041751	chr3	33039818	33043009	3192	*	8.51884991121047	8.02025620797998	8.88868332830961	-0.784420854722986	4.09880379174895e-07	4.60493443776871e-06
chr15	74320939	74321339	chr15	74320665	74332788	12124	*	10.4067910340017	9.91465555857174	10.7730747045094	-0.777118772195026	4.12512884882352e-07	4.63167040599524e-06
chr11	114305631	114306031	chr11	114305354	114306580	1227	*	6.9317403477477	6.25556451193281	7.39030929223987	-0.991085503824282	4.18809619742092e-07	4.69949018503007e-06
