loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap
loop_21838	chr12	56680000	56690000	chr12	57190000	57200000	chr12:56680000-56690000_chr12:57190000-57200000	False	0.544817153178618	4.18724902241602	44.0726431595954	1.45465949107174e-05	0.0152296050443023	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	56680000	56690000	56685000	10000	chr12	57190000	57200000	57195000	10000	510000	500kb-1Mb	TRUE	6750	1766	8986	0	18511	217593	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_51	chr8	48200000	48225000	chr8	50275000	50300000	chr8:48200000-48225000_chr8:50275000-50300000	True	-0.778369948212038	3.17220065311482	64.8871050314599	3.07129890399239e-06	0.0037923314878649	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48200000	48225000	48212500	25000	chr8	50275000	50300000	50287500	25000	2075000	>1Mb	TRUE	14198	100907	177	68111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_57	chr8	47850000	47875000	chr8	50275000	50300000	chr8:47850000-47875000_chr8:50275000-50300000	False	-0.526699063345898	2.8551818856674	34.0180797092722	7.42968839084109e-05	0.0177223396604711	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	47850000	47875000	47862500	25000	chr8	50275000	50300000	50287500	25000	2425000	>1Mb	TRUE	22979	25517	177	68111	75677	100039954	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_58	chr8	12375000	12400000	chr8	92350000	92375000	chr8:12375000-12400000_chr8:92350000-92375000	True	-0.971315924387862	0.128114533675607	30.0837889285991	0.0001299000573066	0.0232482187122889	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	12375000	12400000	12387500	25000	chr8	92350000	92375000	92362500	25000	79975000	>1Mb	TRUE	15666	0	20890	0	434280	71296	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
loop_59	chr8	57300000	57325000	chr8	108700000	108725000	chr8:57300000-57325000_chr8:108700000-108725000	True	-1.26277552432515	1.18403002108797	73.4627249053024	1.59835639650007e-06	0.0022367399412622	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	57300000	57325000	57312500	25000	chr8	108700000	108725000	108712500	25000	51400000	>1Mb	TRUE	5190	0	2860	115404	15111	109215	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_60	chr8	89025000	89050000	chr8	108700000	108725000	chr8:89025000-89050000_chr8:108700000-108725000	True	-1.31418547582669	0.48850084777916	36.3133012627211	5.4873287262202e-05	0.014939203019758	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	89025000	89050000	89037500	25000	chr8	108700000	108725000	108712500	25000	19675000	>1Mb	TRUE	17114	0	2860	115404	58198	109215	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_62	chr8	57300000	57325000	chr8	89025000	89050000	chr8:57300000-57325000_chr8:89025000-89050000	True	-2.00769909675552	-0.0652004660598235	93.1225165213068	4.47440457716651e-07	0.0014165462047666	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	57300000	57325000	57312500	25000	chr8	89025000	89050000	89037500	25000	31725000	>1Mb	TRUE	5190	0	17114	0	15111	58198	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_225	chr11	85825000	85850000	chr11	96325000	96350000	chr11:85825000-85850000_chr11:96325000-96350000	True	-0.711085675572845	2.89991993806132	86.2508769712137	6.75829801447922e-07	0.001576260373577	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr11	85825000	85850000	85837500	25000	chr11	96325000	96350000	96337500	25000	10500000	>1Mb	TRUE	20378	0	2288	1630	69909	103889	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_611	chr1	138825000	138850000	chr1	184700000	184725000	chr1:138825000-138850000_chr1:184700000-184725000	False	-1.17816135652886	-0.382932016540996	31.8852934086683	0.0001000555373317	0.0203861789965565	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	138825000	138850000	138837500	25000	chr1	184700000	184725000	184712500	25000	45875000	>1Mb	TRUE	5836	0	22622	0	16876	74971	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_715	chr19	25600000	25625000	chr19	59150000	59175000	chr19:25600000-25625000_chr19:59150000-59175000	False	-0.895280520017971	1.49522226681031	51.4650170545773	1.00719208399418e-05	0.0072549435388523	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr19	25600000	25625000	25612500	25000	chr19	59150000	59175000	59162500	25000	33550000	>1Mb	TRUE	11377	0	9454	0	240590	22326	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_964	chr4	34650000	34675000	chr4	40975000	41000000	chr4:34650000-34675000_chr4:40975000-41000000	False	0.62518332416956	2.92175163428571	46.4707993336544	1.67441012922005e-05	0.0094993359520156	TRUE	TRUE	moderate_differential	up_in_mutant	NA	25000	25	1	FALSE	chr4	34650000	34675000	34662500	25000	chr4	40975000	41000000	40987500	25000	6325000	>1Mb	TRUE	11379	12437	1180	0	24060	100526501	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_966	chr4	44700000	44725000	chr4	154625000	154650000	chr4:44700000-44725000_chr4:154625000-154650000	False	-1.07245055489017	-0.168741022392723	32.9978974495611	8.55322798072949e-05	0.019455386982868	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr4	44700000	44725000	44712500	25000	chr4	154625000	154650000	154637500	25000	109925000	>1Mb	TRUE	20630	0	20649	0	70602	70673	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1268	chr10	42575000	42600000	chr10	50900000	50925000	chr10:42575000-42600000_chr10:50900000-50925000	True	-0.702232013364356	1.78993282270739	47.3226298150656	1.53073870135241e-05	0.008925482244469	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr10	42575000	42600000	42587500	25000	chr10	50900000	50925000	50912500	25000	8325000	>1Mb	TRUE	9185	0	7736	4348	21907	20464	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1271	chr10	22825000	22850000	chr10	103025000	103050000	chr10:22825000-22850000_chr10:103025000-103050000	False	-0.707195567120944	1.88323009049011	37.6373486257718	4.63508732224283e-05	0.0143081055854705	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr10	22825000	22850000	22837500	25000	chr10	103025000	103050000	103037500	25000	80200000	>1Mb	TRUE	8580	4825	8786	0	21412	216285	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1294	chr8	49475000	49500000	chr8	49800000	49825000	chr8:49475000-49500000_chr8:49800000-49825000	True	-0.577623803711098	5.5042361365523	74.7067029921383	1.46151161464056e-06	0.0022367399412622	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	49475000	49500000	49487500	25000	chr8	49800000	49825000	49812500	25000	325000	100-500kb	TRUE	11252	631048	177	543111	23965	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1310	chr8	48525000	48550000	chr8	49825000	49850000	chr8:48525000-48550000_chr8:49825000-49850000	False	-0.606222476164762	4.36649188575834	63.9045706586665	3.32542637594178e-06	0.0038780013920774	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48525000	48550000	48537500	25000	chr8	49825000	49850000	49837500	25000	1300000	>1Mb	TRUE	11252	293950	177	518111	23965	100039954	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1314	chr8	71125000	71150000	chr8	72100000	72125000	chr8:71125000-71150000_chr8:72100000-72125000	False	0.386219870675121	4.34744460285625	42.4765285185371	2.59840759752373e-05	0.011857211712961	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	71125000	71150000	71137500	25000	chr8	72100000	72125000	72112500	25000	975000	500kb-1Mb	TRUE	20138	39241	12204	0	69419	258335	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1325	chr8	57325000	57350000	chr8	89025000	89050000	chr8:57325000-57350000_chr8:89025000-89050000	True	-1.79635431192262	-0.0905498754111606	77.3354509646251	1.21931601578412e-06	0.0022367399412622	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	57325000	57350000	57337500	25000	chr8	89025000	89050000	89037500	25000	31700000	>1Mb	TRUE	23117	0	17114	0	75996	58198	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1446	chr9	40850000	40875000	chr9	74850000	74875000	chr9:40850000-40875000_chr9:74850000-74875000	False	-0.70073650896796	1.29063508117404	35.665063745015	5.96723174318761e-05	0.0155236594351187	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr9	40850000	40875000	40862500	25000	chr9	74850000	74875000	74862500	25000	3.4e+07	>1Mb	TRUE	11780	0	5289	0	244813	15379	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1512	chr11	95125000	95150000	chr11	96300000	96325000	chr11:95125000-95150000_chr11:96300000-96325000	True	-0.478277577110739	3.12613401093213	38.0937130392594	4.37814727524125e-05	0.0141387214545522	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr11	95125000	95150000	95137500	25000	chr11	96300000	96325000	96312500	25000	1175000	>1Mb	TRUE	14135	0	22835	0	320453	75395	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_1516	chr11	85875000	85900000	chr11	96325000	96350000	chr11:85875000-85900000_chr11:96325000-96350000	True	-0.680888985246812	3.15394036069866	74.0021808399733	1.53706715665371e-06	0.0022367399412622	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr11	85875000	85900000	85887500	25000	chr11	96325000	96350000	96337500	25000	10450000	>1Mb	TRUE	8547	0	2288	1630	21387	103889	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2061	chr2	70550000	70575000	chr2	74675000	74700000	chr2:70550000-70575000_chr2:74675000-74700000	True	-0.81435560868903	1.98493047535247	49.2688529969905	1.25292839188493e-05	0.0081050498653018	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	70550000	70575000	70562500	25000	chr2	74675000	74700000	74687500	25000	4125000	>1Mb	TRUE	19924	0	5331	0	68986	15438	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
loop_2070	chr2	148025000	148050000	chr2	172550000	172575000	chr2:148025000-148050000_chr2:172550000-172575000	False	-0.783590382483065	1.17829359545733	38.9309242370548	3.94947112579558e-05	0.0139417069502811	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	148025000	148050000	148037500	25000	chr2	172550000	172575000	172562500	25000	24525000	>1Mb	TRUE	5286	0	8595	406	15376	21420	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2167	chr3	96325000	96350000	chr3	127625000	127650000	chr3:96325000-96350000_chr3:127625000-127650000	True	-0.775689703733717	1.55482274101687	31.8486934672931	0.0001004390484403	0.0203861789965565	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	96325000	96350000	96337500	25000	chr3	127625000	127650000	127637500	25000	31300000	>1Mb	TRUE	1070	0	3528	0	100504145	11924	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2250	chr4	13125000	13150000	chr4	14425000	14450000	chr4:13125000-13150000_chr4:14425000-14450000	True	-0.469375079554381	3.66793863033834	38.7882387066668	4.01849324343725e-05	0.0139417069502811	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr4	13125000	13150000	13137500	25000	chr4	14425000	14450000	14437500	25000	1300000	>1Mb	TRUE	8113	218161	8120	171804	208820	208890	TRUE	TRUE	Active_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2329	chr5	75175000	75200000	chr5	76675000	76700000	chr5:75175000-75200000_chr5:76675000-76700000	False	-0.558153256743829	2.80443432089231	41.5623629386387	2.8867021608704e-05	0.0123851974764148	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr5	75175000	75200000	75187500	25000	chr5	76675000	76700000	76687500	25000	1500000	>1Mb	TRUE	1665	0	14237	17316	102465620	320827	TRUE	TRUE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2330	chr5	32925000	32950000	chr5	34825000	34850000	chr5:32925000-32950000_chr5:34825000-34850000	True	0.377730818414886	3.81994321629036	30.6555307464556	0.000119329548937	0.0223169101301851	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr5	32925000	32950000	32937500	25000	chr5	34825000	34850000	34837500	25000	1900000	>1Mb	TRUE	13579	61298	5221	63259	277854	15194	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2586	chr8	89025000	89050000	chr8	91800000	91825000	chr8:89025000-89050000_chr8:91800000-91825000	False	-0.747824757412843	1.67968768609482	29.355508559929	0.0001448241827251	0.0244189885990721	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	89025000	89050000	89037500	25000	chr8	91800000	91825000	91812500	25000	2775000	>1Mb	TRUE	17114	0	5554	0	58198	16373	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2588	chr8	78425000	78450000	chr8	89025000	89050000	chr8:78425000-78450000_chr8:89025000-89050000	True	-1.35315780232522	-0.0991255449176752	35.2678089349973	6.29342242853099e-05	0.0159162927948547	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	78425000	78450000	78437500	25000	chr8	89025000	89050000	89037500	25000	10600000	>1Mb	TRUE	6989	0	17114	0	18997	58198	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_2729	chr11	85825000	85850000	chr11	96300000	96325000	chr11:85825000-85850000_chr11:96300000-96325000	True	-0.739012623139261	2.90711807697635	75.8560337921481	1.347433712306e-06	0.0022367399412622	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr11	85825000	85850000	85837500	25000	chr11	96300000	96325000	96312500	25000	10475000	>1Mb	TRUE	20378	0	22835	0	69909	75395	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3100	chr19	43600000	43625000	chr19	59150000	59175000	chr19:43600000-43625000_chr19:59150000-59175000	True	-0.616306378294882	1.7380838049654	38.1947633143099	4.32379742503218e-05	0.0141387214545522	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr19	43600000	43625000	43612500	25000	chr19	59150000	59175000	59162500	25000	15550000	>1Mb	TRUE	6526	0	9454	0	18089	22326	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3102	chr19	25600000	25625000	chr19	59175000	59200000	chr19:25600000-25625000_chr19:59175000-59200000	False	-0.890281662427113	1.47592263839062	43.9134939263926	2.21050155283667e-05	0.0105621375536239	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr19	25600000	25625000	25612500	25000	chr19	59175000	59200000	59187500	25000	33575000	>1Mb	TRUE	11377	0	9454	4943	240590	22326	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3208	chr2	147350000	147375000	chr2	172550000	172575000	chr2:147350000-147375000_chr2:172550000-172575000	True	-0.762544348724794	1.15677593572301	29.294497593484	0.0001461762999393	0.0244189885990721	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	147350000	147375000	147362500	25000	chr2	172550000	172575000	172562500	25000	25200000	>1Mb	TRUE	24483	0	8595	406	99041	21420	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_3291	chr3	35825000	35850000	chr3	36975000	37000000	chr3:35825000-35850000_chr3:36975000-37000000	True	0.407124621294818	4.08687345041073	29.3565583394947	0.0001447933470984	0.0244189885990721	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr3	35825000	35850000	35837500	25000	chr3	36975000	37000000	36987500	25000	1150000	>1Mb	TRUE	23188	70865	8968	63526	76295	21744	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3471	chr6	42200000	42225000	chr6	42850000	42875000	chr6:42200000-42225000_chr6:42850000-42875000	False	-0.330340115478846	4.33754246080964	32.1328285449355	9.64621321379212e-05	0.0203861789965565	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	42200000	42225000	42212500	25000	chr6	42850000	42875000	42862500	25000	650000	500kb-1Mb	TRUE	15311	0	12863	15615	387515	259067	FALSE	TRUE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3596	chr10	108450000	108475000	chr10	109000000	109025000	chr10:108450000-108475000_chr10:109000000-109025000	False	-0.315074710081474	4.23362401589506	31.5940724693211	0.0001041543316672	0.0203861789965565	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr10	108450000	108475000	108462500	25000	chr10	109000000	109025000	109012500	25000	550000	500kb-1Mb	TRUE	2185	32748	8238	0	102640148	20979	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_3664	chr8	48200000	48225000	chr8	50150000	50175000	chr8:48200000-48225000_chr8:50150000-50175000	False	-0.53381622452861	3.31428365304621	49.1022283826326	1.27419677745205e-05	0.0081050498653018	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48200000	48225000	48212500	25000	chr8	50150000	50175000	50162500	25000	1950000	>1Mb	TRUE	14198	100907	177	193111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3726	chr14	6875000	6900000	chr14	7725000	7750000	chr14:6875000-6900000_chr14:7725000-7750000	False	0.340584929654899	5.05010826238916	33.074310066883	8.45512052685993e-05	0.019455386982868	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr14	6875000	6900000	6887500	25000	chr14	7725000	7750000	7737500	25000	850000	500kb-1Mb	TRUE	99	127448	13678	67956	100038847	286940	TRUE	TRUE	Bivalent_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Bivalent_Promoter-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_3951	chr12	51400000	51425000	chr12	55675000	55700000	chr12:51400000-51425000_chr12:55675000-55700000	True	0.328589988286789	3.72684604199696	27.1599057067229	0.0002037940489699	0.0295775368310501	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr12	51400000	51425000	51412500	25000	chr12	55675000	55700000	55687500	25000	4275000	>1Mb	TRUE	23439	22419	16938	75572	76983	56856	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4540	chr4	32750000	32775000	chr4	34625000	34650000	chr4:32750000-32775000_chr4:34625000-34650000	True	0.432076375592215	3.77560584234281	29.6641955416767	0.0001382330083061	0.0239805708872319	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr4	32750000	32775000	32762500	25000	chr4	34625000	34650000	34637500	25000	1875000	>1Mb	TRUE	2785	25252	2840	10042	108755	109093	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4819	chr8	34200000	34225000	chr8	34375000	34400000	chr8:34200000-34225000_chr8:34375000-34400000	True	0.328223450544882	6.31691096336748	43.7506152443382	2.25071892450479e-05	0.0105621375536239	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	34200000	34225000	34212500	25000	chr8	34375000	34400000	34387500	25000	175000	100-500kb	TRUE	1561	33287	1561	208287	102465211	102465211	FALSE	TRUE	Polycomb	FALSE	TRUE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_4884	chr8	38650000	38675000	chr8	39000000	39025000	chr8:38650000-38675000_chr8:39000000-39025000	True	0.366895361704927	5.2858155392785	32.6970549113848	8.910579728041e-05	0.0198980828799264	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	38650000	38675000	38662500	25000	chr8	39000000	39025000	39012500	25000	350000	100-500kb	TRUE	11747	0	23985	0	244431	80286	FALSE	TRUE	Other	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4888	chr8	71275000	71300000	chr8	71725000	71750000	chr8:71275000-71300000_chr8:71725000-71750000	True	0.484837454264023	4.31275689480442	49.2357633924345	1.25705469848159e-05	0.0081050498653018	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	71275000	71300000	71287500	25000	chr8	71725000	71750000	71737500	25000	450000	100-500kb	TRUE	23244	2065	22161	0	76478	74015	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4905	chr8	48550000	48575000	chr8	49800000	49825000	chr8:48550000-48575000_chr8:49800000-49825000	False	-0.659836959076838	4.48989406105401	93.4641379043432	4.36629762086148e-07	0.0014165462047666	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48550000	48575000	48562500	25000	chr8	49800000	49825000	49812500	25000	1250000	>1Mb	TRUE	11252	268950	177	543111	23965	100039954	FALSE	TRUE	Bivalent_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Bivalent_Promoter-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
