id	ctrl_merge	mut_merge
chr13-22025000-22030000-chr13-23515000-23520000	1.0	1.3037996552981328
chr13-97050000-97055000-chr13-97095000-97100000	1.0	1.0344258968585118
chr13-43865000-43870000-chr13-44305000-44310000	1.0	0.7941705837784467
chr13-52890000-52895000-chr13-52980000-52985000	1.0	0.9423169242194601
chr13-36280000-36285000-chr13-36735000-36740000	1.0	1.1820490660167535
chr13-112670000-112675000-chr13-112985000-112990000	1.0	0.8273355284684294
chr13-62915000-62920000-chr13-63045000-63050000	1.0	0.9776721298118655
chr13-19175000-19180000-chr13-19360000-19365000	1.0	1.0680268960978998
chr13-34345000-34350000-chr13-34630000-34635000	1.0	1.221117354140404
chr13-36115000-36120000-chr13-36735000-36740000	1.0	0.846189823727117
chr13-63565000-63570000-chr13-63925000-63930000	1.0	1.0093344569620062
chr13-54715000-54720000-chr13-55070000-55075000	1.0	0.9840108338044495
chr12-108455000-108460000-chr12-108490000-108495000	1.0	1.001492494052852
chr12-86660000-86665000-chr12-86715000-86720000	1.0	0.9112181341507469
chr12-9860000-9865000-chr12-9915000-9920000	1.0	0.9029362910666123
chr12-8885000-8890000-chr12-8920000-8925000	1.0	0.8997675300450615
chr12-83110000-83115000-chr12-83205000-83210000	1.0	0.9540752657098465
chr12-80725000-80730000-chr12-80760000-80765000	1.0	1.1782214176777472
chr12-70110000-70115000-chr12-70145000-70150000	1.0	0.9831689221917342
chr12-98280000-98285000-chr12-98320000-98325000	1.0	0.9166127815478219
chr12-81745000-81750000-chr12-81785000-81790000	1.0	0.9780700889454943
chr12-83300000-83305000-chr12-83410000-83415000	1.0	0.9764469320373812
chr12-75670000-75675000-chr12-75730000-75735000	1.0	1.0084602787450854
chr12-69730000-69735000-chr12-69790000-69795000	1.0	0.9293124409675059
chr12-86130000-86135000-chr12-86240000-86245000	1.0	1.0717929479140151
chr12-83950000-83955000-chr12-84030000-84035000	1.0	1.049555389485179
chr12-111875000-111880000-chr12-111995000-112000000	1.0	1.1342566804268135
chr12-33025000-33030000-chr12-33380000-33385000	1.0	0.924270007532934
chr12-38340000-38345000-chr12-38830000-38835000	1.0	0.7869628243614215
chr12-109435000-109440000-chr12-110395000-110400000	1.0	1.1089401820497922
chr15-87725000-87730000-chr15-87760000-87765000	1.0	1.021738153248105
chr15-89305000-89310000-chr15-89355000-89360000	1.0	0.9901946001405862
chr15-27465000-27470000-chr15-27505000-27510000	1.0	0.9128962804330761
chr15-84215000-84220000-chr15-84630000-84635000	1.0	1.1858971890200203
chr15-81445000-81450000-chr15-81605000-81610000	1.0	1.0154675668227024
chr15-74000000-74005000-chr15-74205000-74210000	1.0	1.2271957316154882
chr15-73640000-73645000-chr15-73685000-73690000	1.0	1.1603245731140976
chr15-25585000-25590000-chr15-25710000-25715000	1.0	0.8743313632579289
chr15-88315000-88320000-chr15-88535000-88540000	1.0	1.0909231830785382
chr15-75010000-75015000-chr15-75055000-75060000	1.0	0.9360827765056186
chr15-57890000-57895000-chr15-58135000-58140000	1.0	1.1645409380606926
chr15-4220000-4225000-chr15-4370000-4375000	1.0	0.9154729440616565
chr15-74760000-74765000-chr15-75085000-75090000	1.0	1.1789741794819895
chr15-43280000-43285000-chr15-43480000-43485000	1.0	1.0796799784898188
chr15-87260000-87265000-chr15-87540000-87545000	1.0	1.041089160308734
chr15-51910000-51915000-chr15-52505000-52510000	1.0	0.9273675740284905
chr15-42025000-42030000-chr15-42325000-42330000	1.0	0.9032806923288701
chr15-34535000-34540000-chr15-34965000-34970000	1.0	1.2385721259589253
chr15-30175000-30180000-chr15-30520000-30525000	1.0	1.2505019498030419
chr16-11490000-11495000-chr16-11530000-11535000	1.0	0.916628556838438
chr16-38520000-38525000-chr16-38560000-38565000	1.0	0.9229880118973915
chr16-37385000-37390000-chr16-37460000-37465000	1.0	0.9331872783781948
chr16-91725000-91730000-chr16-91930000-91935000	1.0	0.921271016837662
chr16-78235000-78240000-chr16-78300000-78305000	1.0	0.946882318592269
chr16-20235000-20240000-chr16-20300000-20305000	1.0	1.069829578972175
chr16-38095000-38100000-chr16-38135000-38140000	1.0	0.9875646114404742
chr16-37370000-37375000-chr16-37440000-37445000	1.0	0.7715377888823599
chr16-93605000-93610000-chr16-93680000-93685000	1.0	1.0152631918804145
chr16-3740000-3745000-chr16-3845000-3850000	1.0	0.8814251613577389
chr16-38005000-38010000-chr16-38080000-38085000	1.0	1.1136716852073085
chr16-42790000-42795000-chr16-42875000-42880000	1.0	1.3565109025470838
chr16-29000000-29005000-chr16-29190000-29195000	1.0	0.9186462768022204
chr16-28930000-28935000-chr16-29190000-29195000	1.0	1.0723357719484627
chr16-72660000-72665000-chr16-72885000-72890000	1.0	0.6574334699393585
chr16-28835000-28840000-chr16-29435000-29440000	1.0	1.9517622666292807
chr16-91080000-91085000-chr16-91505000-91510000	1.0	0.9380185194723917
chr17-35060000-35065000-chr17-35115000-35120000	1.0	0.9217200952852732
chr17-29615000-29620000-chr17-29655000-29660000	1.0	0.9862552826723991
chr17-57010000-57015000-chr17-57085000-57090000	1.0	0.9673118235643102
chr17-46180000-46185000-chr17-46215000-46220000	1.0	0.9856553982242747
chr17-73805000-73810000-chr17-73840000-73845000	1.0	0.8688227316132913
chr17-25015000-25020000-chr17-25110000-25115000	1.0	0.9705720331633364
chr17-83900000-83905000-chr17-83970000-83975000	1.0	0.9442369768950526
chr17-33760000-33765000-chr17-33825000-33830000	1.0	0.9697604753409765
chr17-84960000-84965000-chr17-84995000-85000000	1.0	0.9715531583780908
chr17-15390000-15395000-chr17-15465000-15470000	1.0	1.2240356371361305
chr17-81495000-81500000-chr17-81665000-81670000	1.0	0.8551873941979738
chr17-14125000-14130000-chr17-14205000-14210000	1.0	1.2790764388564708
chr17-83900000-83905000-chr17-84380000-84385000	1.0	0.8525239852713415
chr17-31685000-31690000-chr17-32065000-32070000	1.0	1.015760151800082
chr17-66685000-66690000-chr17-66910000-66915000	1.0	1.145698156281115
chr17-55700000-55705000-chr17-55955000-55960000	1.0	0.8388165808904324
chr17-17290000-17295000-chr17-17645000-17650000	1.0	0.7954493197556507
chr17-10335000-10340000-chr17-10745000-10750000	1.0	0.9525281422288762
chr1-66320000-66325000-chr1-66385000-66390000	1.0	1.2503670421529558
chr1-109945000-109950000-chr1-109980000-109985000	1.0	0.7617009139763201
chr1-59760000-59765000-chr1-59855000-59860000	1.0	1.1360060278454538
chr1-59485000-59490000-chr1-59595000-59600000	1.0	0.8960938436662352
chr1-189065000-189070000-chr1-189155000-189160000	1.0	1.0420356224254501
chr1-59175000-59180000-chr1-59235000-59240000	1.0	0.9587580740792989
chr1-55020000-55025000-chr1-55055000-55060000	1.0	1.0574444270279237
chr1-176755000-176760000-chr1-176805000-176810000	1.0	1.00400689300012
chr1-64035000-64040000-chr1-64115000-64120000	1.0	1.0677952882748925
chr1-178335000-178340000-chr1-178370000-178375000	1.0	0.9007602290018238
chr1-170175000-170180000-chr1-170215000-170220000	1.0	0.8921710798278797
chr1-193170000-193175000-chr1-193240000-193245000	1.0	0.879790365399502
chr1-72420000-72425000-chr1-72580000-72585000	1.0	0.9375984845351132
chr1-193130000-193135000-chr1-193240000-193245000	1.0	0.8598418853015103
chr1-21215000-21220000-chr1-21270000-21275000	1.0	0.960268902535465
chr1-176880000-176885000-chr1-176995000-177000000	1.0	0.9963094402405285
chr1-86970000-86975000-chr1-87040000-87045000	1.0	1.0002126236111875
chr1-165775000-165780000-chr1-165850000-165855000	1.0	1.2276439288878578
chr1-165235000-165240000-chr1-165320000-165325000	1.0	1.2627062183467248
chr1-156640000-156645000-chr1-156675000-156680000	1.0	1.017039508509434
chr1-126655000-126660000-chr1-126925000-126930000	1.0	1.3247150769956935
chr1-93175000-93180000-chr1-93340000-93345000	1.0	1.1862195429511904
chr1-20935000-20940000-chr1-21100000-21105000	1.0	1.1886163529660945
chr1-191595000-191600000-chr1-191705000-191710000	1.0	1.03025129125995
chr1-179645000-179650000-chr1-179840000-179845000	1.0	0.8498762919510284
chr1-63870000-63875000-chr1-64445000-64450000	1.0	1.0178332803606533
chr1-54200000-54205000-chr1-54250000-54255000	1.0	1.0555211446012758
chr1-72305000-72310000-chr1-72705000-72710000	1.0	0.8580673768591686
chr1-23255000-23260000-chr1-23380000-23385000	1.0	0.901570619052201
chr1-159290000-159295000-chr1-160180000-160185000	1.0	1.0059591968202486
chr1-133145000-133150000-chr1-133610000-133615000	1.0	1.0052924870954105
chr1-185545000-185550000-chr1-185680000-185685000	1.0	1.1534058121271635
chr1-105090000-105095000-chr1-105630000-105635000	1.0	0.9757554236788581
chr1-101120000-101125000-chr1-101270000-101275000	1.0	1.4865444234025191
chr18-56605000-56610000-chr18-56725000-56730000	1.0	1.0491401999473118
chr18-42860000-42865000-chr18-42895000-42900000	1.0	0.9954659598773085
chr18-34370000-34375000-chr18-34405000-34410000	1.0	0.9813803125841538
chr18-25495000-25500000-chr18-25530000-25535000	1.0	0.9955637325856319
chr18-43615000-43620000-chr18-43685000-43690000	1.0	0.9839798679559582
chr18-33510000-33515000-chr18-33560000-33565000	1.0	0.9236488532369186
chr18-4920000-4925000-chr18-4965000-4970000	1.0	1.2489072666936785
chr18-49945000-49950000-chr18-50025000-50030000	1.0	0.9352501321997969
chr18-43685000-43690000-chr18-43725000-43730000	1.0	1.0454279141417882
chr18-64960000-64965000-chr18-65150000-65155000	1.0	1.0241105578339025
chr18-39135000-39140000-chr18-39390000-39395000	1.0	1.047437319402177
chr18-76160000-76165000-chr18-76240000-76245000	1.0	1.1025383240038003
chr18-64260000-64265000-chr18-64340000-64345000	1.0	1.044759117465483
chr18-32160000-32165000-chr18-32240000-32245000	1.0	0.884998636206737
chr18-77045000-77050000-chr18-77125000-77130000	1.0	1.0693091296597401
chr18-45010000-45015000-chr18-45265000-45270000	1.0	1.3616643702255855
chr18-39220000-39225000-chr18-39390000-39395000	1.0	0.986168128080907
chr18-4920000-4925000-chr18-5045000-5050000	1.0	1.0205310958452447
chr18-44380000-44385000-chr18-44510000-44515000	1.0	1.083777121429415
chr18-73920000-73925000-chr18-74265000-74270000	1.0	1.0670091803182373
chr18-43390000-43395000-chr18-43725000-43730000	1.0	0.7504129412489887
chr18-61935000-61940000-chr18-62180000-62185000	1.0	0.9295521659494715
chr18-45010000-45015000-chr18-46135000-46140000	1.0	1.6807237140852436
chr18-9955000-9960000-chr18-10615000-10620000	1.0	1.3715857721056872
chr18-30390000-30395000-chr18-31010000-31015000	1.0	0.9959313756960244
chr19-5115000-5120000-chr19-5150000-5155000	1.0	0.9568807762328005
chr19-32755000-32760000-chr19-32790000-32795000	1.0	0.8946426846063453
chr19-36880000-36885000-chr19-36920000-36925000	1.0	0.9397906595972543
chr19-53850000-53855000-chr19-53940000-53945000	1.0	0.7506452805347819
chr19-16130000-16135000-chr19-16330000-16335000	1.0	0.991709927206863
chr19-46585000-46590000-chr19-46645000-46650000	1.0	1.002712534755626
chr19-46760000-46765000-chr19-47010000-47015000	1.0	0.8245383502444106
chr19-6595000-6600000-chr19-6635000-6640000	1.0	0.9389786272613615
chr19-7240000-7245000-chr19-7415000-7420000	1.0	0.9606150334569885
chr19-56815000-56820000-chr19-56905000-56910000	1.0	1.1028025837964177
chr19-34260000-34265000-chr19-34310000-34315000	1.0	0.9589579304510613
chr19-24300000-24305000-chr19-24870000-24875000	1.0	1.098054047971887
chr19-33390000-33395000-chr19-33590000-33595000	1.0	0.8228637998278101
chr19-32710000-32715000-chr19-32950000-32955000	1.0	0.8408440504047205
chr2-29870000-29875000-chr2-29930000-29935000	1.0	0.928079521044192
chr2-152785000-152790000-chr2-152825000-152830000	1.0	0.8931740089479286
chr2-165875000-165880000-chr2-165910000-165915000	1.0	1.0308005361672787
chr2-25355000-25360000-chr2-25400000-25405000	1.0	0.9738387555450704
chr2-163785000-163790000-chr2-163820000-163825000	1.0	0.9631277593936126
chr2-135800000-135805000-chr2-135835000-135840000	1.0	0.9492094587554948
chr2-156615000-156620000-chr2-156650000-156655000	1.0	1.0702373292051317
chr2-156460000-156465000-chr2-156495000-156500000	1.0	0.9883204712352309
chr2-93225000-93230000-chr2-93415000-93420000	1.0	1.0677237248469769
chr2-33820000-33825000-chr2-33885000-33890000	1.0	1.0570919330213908
chr2-181150000-181155000-chr2-181185000-181190000	1.0	0.9955124747980019
chr2-84675000-84680000-chr2-84725000-84730000	1.0	0.9078021231701849
chr2-120200000-120205000-chr2-120245000-120250000	1.0	0.8616242766425732
chr2-119545000-119550000-chr2-119595000-119600000	1.0	0.931097023864909
chr2-29985000-29990000-chr2-30020000-30025000	1.0	1.040964477102801
chr2-30660000-30665000-chr2-30720000-30725000	1.0	0.8854306147052726
chr2-146220000-146225000-chr2-146255000-146260000	1.0	0.996342313660352
chr2-91565000-91570000-chr2-91600000-91605000	1.0	1.0167895421720126
chr2-49455000-49460000-chr2-49490000-49495000	1.0	0.930323571395274
chr2-134920000-134925000-chr2-135320000-135325000	1.0	0.9114999184704016
chr2-129095000-129100000-chr2-129130000-129135000	1.0	0.9999963021879008
chr2-37580000-37585000-chr2-37625000-37630000	1.0	0.9941078523333994
chr2-26055000-26060000-chr2-26090000-26095000	1.0	0.9800497972407733
chr2-30615000-30620000-chr2-30655000-30660000	1.0	1.0773321452461597
chr2-29385000-29390000-chr2-29580000-29585000	1.0	1.0585734852250979
chr2-168125000-168130000-chr2-168200000-168205000	1.0	1.298706760910337
chr2-18675000-18680000-chr2-18765000-18770000	1.0	0.8678991143360575
chr2-150605000-150610000-chr2-150785000-150790000	1.0	1.0609232897659882
chr2-101980000-101985000-chr2-102030000-102035000	1.0	0.8606262950579215
chr2-97465000-97470000-chr2-97615000-97620000	1.0	1.1532311068402588
chr2-145695000-145700000-chr2-145900000-145905000	1.0	1.1800544035854292
chr2-144265000-144270000-chr2-144365000-144370000	1.0	1.1143015501901037
chr2-127605000-127610000-chr2-127680000-127685000	1.0	0.8876169913680508
chr2-125055000-125060000-chr2-125185000-125190000	1.0	0.9796212201895078
chr2-94155000-94160000-chr2-94280000-94285000	1.0	0.975873883527504
chr2-5845000-5850000-chr2-5950000-5955000	1.0	0.8214994907333306
chr2-161510000-161515000-chr2-162655000-162660000	1.0	1.1520619082378982
chr2-38795000-38800000-chr2-38925000-38930000	1.0	0.9445377513618768
chr2-105685000-105690000-chr2-106000000-106005000	1.0	0.8444250587443229
chr2-83640000-83645000-chr2-83760000-83765000	1.0	0.8982993599671358
chr2-63470000-63475000-chr2-64850000-64855000	1.0	0.8589748940650291
chr2-51145000-51150000-chr2-51915000-51920000	1.0	1.1821664342737983
chr2-178755000-178760000-chr2-179875000-179880000	1.0	1.3092773057265918
chr2-122115000-122120000-chr2-122375000-122380000	1.0	0.9732079742414822
chr2-135535000-135540000-chr2-135925000-135930000	1.0	1.0637328502005343
chr2-72740000-72745000-chr2-73275000-73280000	1.0	1.176687065921093
chr2-78955000-78960000-chr2-79645000-79650000	1.0	0.8385708309030093
chrX-71425000-71430000-chrX-71625000-71630000	1.0	1.172246275278708
chrX-7570000-7575000-chrX-7605000-7610000	1.0	0.949962848164545
chrX-98890000-98895000-chrX-98935000-98940000	1.0	0.8331030576203813
chrX-13710000-13715000-chrX-13840000-13845000	1.0	1.109952172813436
chrX-93795000-93800000-chrX-93890000-93895000	1.0	1.20737952032227
chrX-94175000-94180000-chrX-94210000-94215000	1.0	0.993513899944591
chrX-134755000-134760000-chrX-134805000-134810000	1.0	0.8975894276346547
chrX-111590000-111595000-chrX-111660000-111665000	1.0	1.1355320063748033
chrX-6260000-6265000-chrX-6475000-6480000	1.0	1.3872605792469879
chrX-68950000-68955000-chrX-70325000-70330000	1.0	1.0759662500417388
chr3-60530000-60535000-chr3-60565000-60570000	1.0	0.9630612371646827
chr3-121550000-121555000-chr3-121735000-121740000	1.0	1.1836726003718485
chr3-114930000-114935000-chr3-115080000-115085000	1.0	1.032206809586839
chr3-115030000-115035000-chr3-115100000-115105000	1.0	0.8930310116026148
chr3-136690000-136695000-chr3-136775000-136780000	1.0	1.0090448173058253
chr3-135690000-135695000-chr3-135730000-135735000	1.0	1.0456830244024358
chr3-89180000-89185000-chr3-89215000-89220000	1.0	1.0115032766910397
chr3-82405000-82410000-chr3-82855000-82860000	1.0	0.9593269671548553
chr3-141885000-141890000-chr3-142275000-142280000	1.0	1.3600455191389393
chr3-94365000-94370000-chr3-94505000-94510000	1.0	1.0027122191707873
chr3-85705000-85710000-chr3-85920000-85925000	1.0	1.3086530445779738
chr3-142560000-142565000-chr3-142640000-142645000	1.0	1.0923654880254507
chr3-109525000-109530000-chr3-109705000-109710000	1.0	0.9077031931027472
chr3-151715000-151720000-chr3-151770000-151775000	1.0	0.9801805960256812
chr3-27980000-27985000-chr3-28745000-28750000	1.0	1.1631022452135173
chr3-127570000-127575000-chr3-127750000-127755000	1.0	1.0217729147750017
chr4-119420000-119425000-chr4-119460000-119465000	1.0	1.030223707717881
chr4-102495000-102500000-chr4-102530000-102535000	1.0	1.0858213526108529
chr4-120240000-120245000-chr4-120285000-120290000	1.0	1.0603896662611472
chr4-154965000-154970000-chr4-155000000-155005000	1.0	1.048714278653715
chr4-100005000-100010000-chr4-100535000-100540000	1.0	1.0626415431731981
chr4-59380000-59385000-chr4-59570000-59575000	1.0	1.0640487861173693
chr4-54965000-54970000-chr4-55005000-55010000	1.0	1.077388781324086
chr4-131120000-131125000-chr4-131240000-131245000	1.0	1.0144583839865784
chr4-128805000-128810000-chr4-128855000-128860000	1.0	1.0634267871778231
chr4-151490000-151495000-chr4-151560000-151565000	1.0	0.9932620519356242
chr4-101545000-101550000-chr4-101585000-101590000	1.0	1.0745410107713533
chr4-117270000-117275000-chr4-117310000-117315000	1.0	0.9915411750179409
chr4-148170000-148175000-chr4-148245000-148250000	1.0	1.154763830565498
chr4-8795000-8800000-chr4-9095000-9100000	1.0	1.0367618791695836
chr4-70465000-70470000-chr4-70530000-70535000	1.0	0.8535040811750624
chr4-137795000-137800000-chr4-137830000-137835000	1.0	1.023832545124298
chr4-82335000-82340000-chr4-82385000-82390000	1.0	0.9013139160366417
chr4-32615000-32620000-chr4-32655000-32660000	1.0	0.9328168005452939
chr4-133005000-133010000-chr4-133250000-133255000	1.0	0.9006542370380173
chr4-127535000-127540000-chr4-127610000-127615000	1.0	1.1626524582965636
chr4-123750000-123755000-chr4-123915000-123920000	1.0	1.1406852652814388
chr4-149805000-149810000-chr4-150035000-150040000	1.0	0.9966262011905496
chr4-130340000-130345000-chr4-130735000-130740000	1.0	1.0941123260944567
chr4-119810000-119815000-chr4-120100000-120105000	1.0	1.02685549001629
chr4-47805000-47810000-chr4-48040000-48045000	1.0	1.0906066009715374
chr4-131915000-131920000-chr4-132075000-132080000	1.0	1.018785805709898
chr4-152640000-152645000-chr4-152685000-152690000	1.0	1.0025512103206213
chr4-107420000-107425000-chr4-107600000-107605000	1.0	1.38245274249148
chr4-85205000-85210000-chr4-85800000-85805000	1.0	1.0733133787545648
chr4-8600000-8605000-chr4-9025000-9030000	1.0	0.948264260316216
chr4-148115000-148120000-chr4-148430000-148435000	1.0	1.0324539376048212
chr4-106625000-106630000-chr4-107170000-107175000	1.0	0.9883098541066907
chr4-33145000-33150000-chr4-33290000-33295000	1.0	0.9138265954756659
chr4-129700000-129705000-chr4-130185000-130190000	1.0	0.9021687645712079
chr4-95130000-95135000-chr4-95495000-95500000	1.0	0.8728159643376862
chr5-134420000-134425000-chr5-134455000-134460000	1.0	0.9948420155012052
chr5-53155000-53160000-chr5-53205000-53210000	1.0	0.9560400745043617
chr5-125105000-125110000-chr5-125175000-125180000	1.0	0.9465882979066328
chr5-144910000-144915000-chr5-144965000-144970000	1.0	1.071647996065729
chr5-124030000-124035000-chr5-124070000-124075000	1.0	1.0099615967008668
chr5-131775000-131780000-chr5-131815000-131820000	1.0	0.8481178649785319
chr5-116385000-116390000-chr5-116420000-116425000	1.0	0.9803175827268138
chr5-139945000-139950000-chr5-140020000-140025000	1.0	1.287012946725748
chr5-139905000-139910000-chr5-139945000-139950000	1.0	1.0741724935207433
chr5-123010000-123015000-chr5-123055000-123060000	1.0	0.9153615755056405
chr5-15510000-15515000-chr5-15635000-15640000	1.0	0.8025822369738693
chr5-66575000-66580000-chr5-66615000-66620000	1.0	0.9653585145477689
chr5-45625000-45630000-chr5-45665000-45670000	1.0	0.9160893530540014
chr5-129995000-130000000-chr5-130160000-130165000	1.0	1.0522634002017772
chr5-125410000-125415000-chr5-125460000-125465000	1.0	0.8959921326546674
chr5-113095000-113100000-chr5-113170000-113175000	1.0	1.296727183307984
chr5-27790000-27795000-chr5-27840000-27845000	1.0	1.3304476612429714
chr5-130450000-130455000-chr5-130700000-130705000	1.0	1.1460029313542561
chr5-122420000-122425000-chr5-122625000-122630000	1.0	0.8700868788826087
chr5-88885000-88890000-chr5-88930000-88935000	1.0	0.9753427724348379
chr5-82895000-82900000-chr5-82965000-82970000	1.0	0.8934936767605409
chr5-89055000-89060000-chr5-89135000-89140000	1.0	0.9622948092933744
chr5-112965000-112970000-chr5-113040000-113045000	1.0	0.8644470310603264
chr5-90255000-90260000-chr5-90290000-90295000	1.0	0.9859702440498583
chr5-8175000-8180000-chr5-8235000-8240000	1.0	0.9946066023653414
chr5-25495000-25500000-chr5-25700000-25705000	1.0	1.0326713909645266
chr5-121560000-121565000-chr5-121600000-121605000	1.0	1.0306023693810207
chr5-38155000-38160000-chr5-38195000-38200000	1.0	0.9334968709443097
chr5-150230000-150235000-chr5-150400000-150405000	1.0	1.0274186963059426
chr5-66475000-66480000-chr5-66615000-66620000	1.0	1.0164522978419586
chr5-27260000-27265000-chr5-27615000-27620000	1.0	1.1241125578013378
chr5-123625000-123630000-chr5-123905000-123910000	1.0	0.8687148162111076
chr5-67645000-67650000-chr5-67720000-67725000	1.0	0.9638561037926012
chr5-65540000-65545000-chr5-65580000-65585000	1.0	1.0534695686891626
chr5-49090000-49095000-chr5-49295000-49300000	1.0	1.0028461024652144
chr5-102925000-102930000-chr5-103205000-103210000	1.0	1.008642758724096
chr5-68270000-68275000-chr5-68330000-68335000	1.0	0.8204035439691333
chr5-63810000-63815000-chr5-63885000-63890000	1.0	1.1312191382374779
chr5-145625000-145630000-chr5-145760000-145765000	1.0	0.9067107752867911
chr5-3890000-3895000-chr5-4100000-4105000	1.0	0.8135033531637922
chr5-147585000-147590000-chr5-147845000-147850000	1.0	1.1318855864305393
chr5-107865000-107870000-chr5-108065000-108070000	1.0	1.0420845638050948
chr5-33200000-33205000-chr5-33375000-33380000	1.0	0.9846860670503169
chr5-86345000-86350000-chr5-86480000-86485000	1.0	0.7914636427428069
chr5-76995000-77000000-chr5-77170000-77175000	1.0	1.3788509545785905
chr5-50475000-50480000-chr5-50700000-50705000	1.0	2.0130617256390066
chr6-121045000-121050000-chr6-121080000-121085000	1.0	0.9596024277214981
chr6-85450000-85455000-chr6-85500000-85505000	1.0	1.0039690183745915
chr6-113040000-113045000-chr6-113075000-113080000	1.0	0.9490427940358233
chr6-113325000-113330000-chr6-113375000-113380000	1.0	0.973437621752941
chr6-119235000-119240000-chr6-119275000-119280000	1.0	1.041745212082545
chr6-128375000-128380000-chr6-128410000-128415000	1.0	0.9427391016380241
chr6-113170000-113175000-chr6-113235000-113240000	1.0	1.0671761306441792
chr6-120000000-120005000-chr6-120035000-120040000	1.0	1.0820291252880287
chr6-51520000-51525000-chr6-51565000-51570000	1.0	0.810260117604695
chr6-120670000-120675000-chr6-120725000-120730000	1.0	1.2162519827655702
chr6-113775000-113780000-chr6-113810000-113815000	1.0	1.0169998344437856
chr6-126360000-126365000-chr6-126445000-126450000	1.0	1.0107660924926505
chr6-88625000-88630000-chr6-88760000-88765000	1.0	0.9046907107035136
chr6-87465000-87470000-chr6-87515000-87520000	1.0	1.1275272011988255
chr6-125145000-125150000-chr6-125270000-125275000	1.0	1.0069438812048528
chr6-100670000-100675000-chr6-100830000-100835000	1.0	0.9853158218402714
chr6-89550000-89555000-chr6-89630000-89635000	1.0	1.0513531133908933
chr6-87885000-87890000-chr6-88105000-88110000	1.0	0.9750423924344803
chr6-48535000-48540000-chr6-48645000-48650000	1.0	0.906901888562069
chr6-88565000-88570000-chr6-88620000-88625000	1.0	0.8652374867316428
chr6-13835000-13840000-chr6-14205000-14210000	1.0	0.8057444149688847
chr6-142540000-142545000-chr6-142720000-142725000	1.0	1.180758043207267
chr6-146720000-146725000-chr6-146760000-146765000	1.0	1.0289686182697657
chr6-19550000-19555000-chr6-20640000-20645000	1.0	0.6596102581679887
chr6-77135000-77140000-chr6-77240000-77245000	1.0	0.8633605077336158
chr6-54390000-54395000-chr6-54630000-54635000	1.0	1.0663056636779966
chr6-35250000-35255000-chr6-35375000-35380000	1.0	1.2164455798513103
chr6-119790000-119795000-chr6-120190000-120195000	1.0	1.0598846389875862
chr6-129090000-129095000-chr6-129250000-129255000	1.0	1.1758095778776976
chr6-5410000-5415000-chr6-5590000-5595000	1.0	1.2937292146155113
chr7-142335000-142340000-chr7-142385000-142390000	1.0	0.8909615676144456
chr7-16010000-16015000-chr7-16045000-16050000	1.0	0.8663460180031405
chr7-105580000-105585000-chr7-105630000-105635000	1.0	0.8500459376831825
chr7-100005000-100010000-chr7-100040000-100045000	1.0	0.9834355041839754
chr7-25105000-25110000-chr7-25185000-25190000	1.0	0.9609426820438728
chr7-141325000-141330000-chr7-141360000-141365000	1.0	0.888298108995522
chr7-112200000-112205000-chr7-112240000-112245000	1.0	0.8065624156797997
chr7-46095000-46100000-chr7-46130000-46135000	1.0	0.9336447803540834
chr7-44520000-44525000-chr7-44560000-44565000	1.0	0.9261467791385002
chr7-98150000-98155000-chr7-98190000-98195000	1.0	1.0084223498190477
chr7-142385000-142390000-chr7-142435000-142440000	1.0	0.8489522198885966
chr7-125490000-125495000-chr7-125550000-125555000	1.0	0.9606803573844893
chr7-80650000-80655000-chr7-80685000-80690000	1.0	0.9369437282560394
chr7-101915000-101920000-chr7-101995000-102000000	1.0	0.9761087074851754
chr7-126880000-126885000-chr7-126925000-126930000	1.0	0.9812354919917323
chr7-122345000-122350000-chr7-122380000-122385000	1.0	0.9312805300636575
chr7-19175000-19180000-chr7-19280000-19285000	1.0	0.8984207409578742
chr7-122345000-122350000-chr7-122425000-122430000	1.0	0.8835029863137603
chr7-118825000-118830000-chr7-118990000-118995000	1.0	0.8953048322772932
chr7-97840000-97845000-chr7-97875000-97880000	1.0	0.9613754997193916
chr7-92685000-92690000-chr7-92720000-92725000	1.0	0.8351662380017588
chr7-18910000-18915000-chr7-18955000-18960000	1.0	0.8907788278537376
chr7-101410000-101415000-chr7-101540000-101545000	1.0	1.3508552817171273
chr7-67240000-67245000-chr7-67485000-67490000	1.0	0.8509319419480391
chr7-132250000-132255000-chr7-132370000-132375000	1.0	0.8604604117917292
chr7-110060000-110065000-chr7-110120000-110125000	1.0	0.9399668845663782
chr7-139975000-139980000-chr7-140065000-140070000	1.0	0.7953177619807079
chr7-127605000-127610000-chr7-127640000-127645000	1.0	0.8539482546047317
chr7-30095000-30100000-chr7-30170000-30175000	1.0	0.8594044433777678
chr7-107210000-107215000-chr7-107525000-107530000	1.0	0.8382558713371787
chr7-28490000-28495000-chr7-28525000-28530000	1.0	0.936035682257009
chr7-29175000-29180000-chr7-29280000-29285000	1.0	0.85680446435509
chr7-142335000-142340000-chr7-142535000-142540000	1.0	0.8649372318562244
chr7-139990000-139995000-chr7-140030000-140035000	1.0	0.9105287016334557
chr7-96415000-96420000-chr7-96535000-96540000	1.0	0.8383998048497738
chr7-119185000-119190000-chr7-119425000-119430000	1.0	1.4870314155626827
chr7-110815000-110820000-chr7-110925000-110930000	1.0	0.8408658230088546
chr7-75740000-75745000-chr7-75825000-75830000	1.0	1.0336692081905157
