chr	bin_start	bin_end	ctrl_label	mut_label	continous_rank_ctrl	continous_rank_mut	label_changed	H3K27ac_ctrl	H3K27ac_mut	H3K4me3_ctrl	H3K4me3_mut	ATAC_ctrl	ATAC_mut	H3K36me3_ctrl	H3K36me3_mut	RNA_ctrl	RNA_mut	DNAmethylation_ctrl	DNAmethylation_mut	H3K27me1_ctrl	H3K27me1_mut	H2AK119ub_ctrl	H2AK119ub_mut	H3K27me3_ctrl	H3K27me3_mut
chr8	37400001	37500000	B.2	B.2	0.154365246731337	0.121428571428571	FALSE	0.0632049975395203	0.0351899999082089	0.0408949998915196	0.0117700000405312	0.0538350000157952	0.0606199978441	0.372514157839119	0.272514166563749	0	0.003	0.486695000052452	0.360265011787415	0.148054999351501	0.379484997272491	0.185855002090335	0.141730000942945	0.15827500000596	0.100134997904301
chr8	37500001	37600000	B.2	B.2	0.0877266975959511	0.121428571428571	FALSE	0.126409994840622	0.0751099997758865	0.0428099998533726	0.0157000000476837	0.0838900002464652	0.0943049967139959	0.518530006416142	0.386431708112359	0.01	0.03	0.560789998888969	0.538735017061234	0.230144998818636	0.474904997855425	0.253155002653599	0.193535000950098	0.221755000889301	0.356584992587566
chr8	37600001	37700000	B.2	B.2	0.0210881484605652	0.0981092436974788	FALSE	0.0906249955892563	0.0526049998700619	0.0183549999296665	0.00262000000476837	0.0517550002112985	0.0526699979156256	0.316032496877015	0.214571660459042	0.012	0.0205	0.3844899995327	0.229020009040833	0.232469998925924	0.408624997437	0.140750001594424	0.1367650000453	0.12569000069797	0.0813599975705147
chr8	37700001	37800000	B.2	B.2	0.0210881484605652	0.0747899159663866	FALSE	0.139649996161461	0.0760849997699261	0.0475200001299381	0.00699000000953674	0.0760400001481176	0.0662999976873398	0.470889123678207	0.330902523770928	0.0235	0.038	0.524450000166893	0.436575015485287	0.395599997699261	0.758629993379116	0.213925002738833	0.118370000839233	0.131305000528693	0.122314996540546
chr8	37800001	37900000	B.2	B.2	0.0210881484605652	0.0747899159663866	FALSE	0.103174995779991	0.0666999998688698	0.0239799999296665	0.0091700000166893	0.0556700003445149	0.0605049975514412	0.377896718114615	0.284028359889984	0.053	0.057	0.389504999995232	0.433360013008118	0.261754998385906	0.492479997158051	0.153975001960993	0.124860000580549	0.112020000383258	0.131114996433258
chr8	37900001	38000000	B.2	B.1	0.10037958667229	0.297899159663866	TRUE	0.176979992747307	0.0901699996888638	0.0343099999129772	0.0248600000739098	0.0888050002157688	0.164189996048808	0.525131676740944	0.437865024499595	0.1035	0.1255	0.691900000095368	0.43228001511097	0.121269999861717	0.302459999859333	0.313400003254414	0.248300000429154	0.732879997014999	1.40245999896526
chr8	38000001	38100000	B.2	B.1	0.10037958667229	0.297899159663866	TRUE	0.114304996132851	0.0708549996614456	0.0277449999153614	0.00524000000953674	0.0680600001290441	0.0720449976176024	0.450772502154112	0.331966679185629	0.0495	0.082	0.517515000343323	0.401115010976791	0.161069999605417	0.310489997893572	0.184855002090335	0.13303500059247	0.838844996854663	0.741019998431206
chr8	38100001	38200000	B.2	B.2	0.164276676507803	0.126050420168067	FALSE	0.145879994630814	0.0413349998891354	0.0221149999201298	0.015690000057220502	0.0903600002452731	0.0672249975651503	0.526713322982192	0.420865815289319	0.1325	0.168	0.563914999008179	0.477545016288757	0.167269999444485	0.527489996850491	0.276910003453493	0.182210001468658	0.639079998746514	0.291554993510246
chr8	38200001	38300000	B.2	B.2	0.228173766343315	0.265546218487395	FALSE	0.388204990029335	0.246449999213219	0.0385599998533726	0.0353400000929832	0.109105000682175	0.125149996653199	0.752405885010958	0.492149212405086	0.2575	0.2705	0.654919998526573	0.876335020303726	0.121579999685287	0.328529998540878	0.367870003044605	0.288940000534058	6.5517499768436	3.03945000910759
chr8	38300001	38400000	B.2	B.2	0.149093209616196	0.176050420168067	FALSE	0.211259992718697	0.10239999973774	0.0545649998784065	0.0157000000476837	0.111275000162423	0.0996249969005585	0.572984057851136	0.452966696813703	0.198	0.3995	0.815429999232292	0.484365016460419	0.14216499966383	0.430274997413158	0.266470002919436	0.22965500074625	0.640779997631908	0.311949991464615
chr8	38400001	38500000	B.2	B.2	0.0700126528890763	0.0865546218487395	FALSE	0.122224995017052	0.0798599997162819	0.0366799998879433	0.00786500000953674	0.0809600001946092	0.0673449975699186	0.467460009671748	0.360993350438774	0.244	0.3775	0.533209999084473	0.346815013051033	0.173074999213219	0.429924997478724	0.214090002596378	0.167440000504255	0.326324999839068	0.194394996345043
chr8	38500001	38600000	B.2	B.2	0.149725854070013	0.0865546218487395	FALSE	0.418804986834526	0.213134999096394	0.0536400000452995	0.0174350000619888	0.105310000270605	0.126369995906949	0.848005021467805	0.60772667952627	0.5055	0.594	0.827384999632835	0.712425021648407	0.121219999521971	0.404489998400211	0.460400003299117	0.374405000150204	5.23351498855651	3.66563501000404
chr8	38600001	38700000	B.2	B.1	0.229439055250949	0.296638655462185	TRUE	0.431419987797737	0.383574999123812	2.21637499430776	2.38818500101566	0.205850000724196	0.290404996082187	0.786824154034257	0.575700047425926	0.319	0.473	0.817384999394417	0.63387002080679	0.183719999581575	0.43164999756217	0.831585003718734	0.905070002347231	3.44350998327136	3.13319500982761
chr8	38700001	38800000	B.2	B.2	0.051455082243779	0.0915966386554622	FALSE	0.100649995565414	0.0685749999582767	0.0136299999654293	0.0104550000429153	0.0777950003743172	0.0825399972945452	0.428549990192056	0.326842536039651	0	5e-4	0.507439999103546	0.360190011441708	0.158289999067783	0.511994996726513	0.229745002314448	0.201745000720024	0.283604999765754	0.201349994599819
chr8	38800001	38900000	B.2	B.2	0.051455082243779	0.0915966386554622	FALSE	0.185424996733665	0.155234998941422	0.0352899997830391	0.0392850000858307	0.0873900002464652	0.110419997602701	0.42135583717376	0.312031667225063	5e-4	0	0.467934999585152	0.357515012800694	0.152809999346733	0.387694997698069	0.28070000231266	0.463404999613762	0.293469999134541	0.26646499568224
chr8	38900001	39000000	B.2	B.2	0.051455082243779	0.0915966386554622	FALSE	0.0842449971437454	0.0492999998033047	0.0211599999368191	0.0157150000333786	0.0528950001075864	0.0550349978208542	0.33677000438422	0.243560862824321	5e-4	0	0.339939998984337	0.298955010473728	0.110294999539852	0.45749499630928	0.211720002278686	0.168455000162125	0.218139999955893	0.120609997570515
chr8	39000001	39100000	B.1	B.1	0.444116406579502	0.4	FALSE	1.14731498384476	1.26693999820948	2.57635500758886	2.55519501245022	0.59757000067085	0.55937499268353	0.777470890596509	0.66042836894095	1.0505	0.915	0.913265000939369	0.75009502196312	1.58496998849511	1.81091998633742	0.692215002760291	1.01437000021338	0.118655000507832	0.142249996840954
chr8	39100001	39200000	B.1	B.1	0.444116406579502	0.4	FALSE	1.14319999027252	0.996589999854565	0.266569999456406	0.33920999777317	0.472984999939799	0.492689989998937	0.803435873307288	0.618055838815868	2.0625	1.4205	0.829250000476837	1.10594002085924	0.938949996322393	1.05157499501109	0.910475000545383	1.52145000094175	0.405785000219941	0.582885000824928
chr8	39200001	39300000	B.2	B.1	0.0362716153521721	0.4	TRUE	0.244449992060661	0.187694999545813	0.0446649997830391	0.033170000076294	0.095910000026226	0.102374996528029	0.624216668784618	0.541618371382356	0.0175	0.012	0.718235001325607	0.665060020565987	0.142224999904633	0.330689998716116	0.697110002875328	1.27922999808192	1.81541499438882	2.15001000750065
chr8	39300001	39400000	B.2	B.2	0.0362716153521721	0.0773109243697479	FALSE	0.400924993038178	0.20071499913930901	0.0672749996781349	0.0444949999451637	0.13168500033766	0.120524997234344	0.455307495310903	0.325645840421319	0.003	0	0.582169999480248	0.557055016636848	0.159374999314547	0.326574998021126	0.576125000551343	1.11579999923706	0.52939999678731	0.844129997909069
chr8	39400001	39500000	B.2	B.2	0.0362716153521721	0.0773109243697479	FALSE	0.179119992375374	0.0779499997794628	0.0488999999165535	0.0288050000667572	0.130385000228882	0.087404997214675	0.459611677892506	0.370997507169843	0	0	0.705004999637604	0.396790012001991	0.138054999828339	0.511649997264147	0.348130002140999	0.422379998803139	0.405044998764992	0.314404993236065
chr8	39500001	39600000	B.2	B.2	0.0362716153521721	0.0773109243697479	FALSE	0.139079995632172	0.090134999871254	0.0272699999213219	0.00523500001430512	0.0808650000840425	0.0775549973100424	0.500999180227518	0.38998918518424	0	0	0.496744999885559	0.453750014781952	0.164504999369383	0.522009996652603	0.42179000222683	0.41717999958992	0.591589997798204	0.404649992763996
chr8	39600001	39700000	B.2	B.2	0.0415436524673134	0.0554621848739496	FALSE	0.131159994721413	0.0864099998176098	0.0503299998044968	0.0226900000572205	0.0984500002637506	0.0965899963229895	0.558438327759504	0.390068357482553	0.0025	0.0105	0.696269998908043	0.51127501642704	0.172019999861717	0.797014994889498	0.335080002963543	0.220820001423359	0.412375000745058	0.34601999270916
chr8	39700001	39800000	B.2	B.2	0.0468156895824547	0.0336134453781513	FALSE	0.195469992756844	0.0591549998819828	0.0206899998784065	0.0100250000357628	0.0732900001630187	0.0856249968260527	0.444913293004036	0.379638344697654	0	0	0.634824999451637	0.497290015280247	0.228759999275208	0.955714992463589	0.258565002664924	0.197925000876188	0.348089999720454	0.254644993960857
chr8	39800001	39900000	B.2	B.2	0.0468156895824547	0.0657563025210085	FALSE	0.092149996638298	0.0592050000429154	0.027729999929666502	0.0104700000286102	0.062765000268817	0.0695849973261356	0.393817427873611	0.278968335151672	0	0	0.448524998188019	0.290875010788441	0.206784999191761	0.763434994190931	0.192235002487898	0.137020000934601	0.25265500113368	0.25934499412775
chr8	39900001	40000000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE	0.256049991965294	0.114119999796152	0.0324299999177456	0.0126500000357628	0.0902600000500679	0.086209997266531	0.573954160735011	0.43897081129998	0	0	0.581479999423027	0.345710010766983	0.0858199999630451	0.396894997984171	0.378720001786947	0.306734999537468	4.08185998830199	3.10028501695395
chr8	40000001	40100000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE	0.106399995684624	0.0699899998605251	0.0418599998354912	0.018335000038147	0.0723400003165007	0.0692249972820282	0.476889965951443	0.357145838804543	0.002	0	0.599084999918938	0.365055012106895	0.218749999165535	0.7393299947083	0.254630002602935	0.178795000523329	0.313684999197722	0.209554994642735
chr8	40100001	40200000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE	0.242359991669655	0.165689999163151	0.21897000014782	0.128219999849796	0.142340000204742	0.137404997140169	0.564705841057003	0.441509158872068	0	5e-4	0.755814998149872	0.528555017113686	0.135314999490976	0.363244998365641	0.564850002154708	0.723660000056028	0.935319998949766	1.08722999560833
chr8	40200001	40300000	B.2	B.2	0.0468156895824547	0.0978991596638656	FALSE	2.44550999033451	0.686969999343157	0.524695000737906	0.686259998381138	0.465499999292195	0.473959994912148	0.744047469623387	0.680990849122405	0.014	0.003	0.877535001516342	1.07428002548218	0.69400999674201	0.455719997525215	1.04934000250697	2.09017500653863	1.90706500004232	3.33529000407457
chr8	40300001	40400000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE	6.73716498494148	5.67607498344779	4.80503998553753	3.89020999932289	0.940989999473095	0.868409998163581	1.98170828064531	2.0823534111008	8.3535	6.4775	0.92028500187397	1.17484502005577	3.25116497978568	2.70330997875333	0.513860003188252	0.810720001131296	0.0859900008440018	0.125864997506142
chr8	40400001	40500000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE	3.20357998490334	2.39292499166727	3.62477499848604	3.65905499321222	0.467230003163219	0.429064995184541	1.23653418592364	1.22759253119677	5.3935	3.292	0.89695499765873	0.88983002358675	3.2377849779129	3.18200998485088	0.802845001459122	1.19206500121951	0.27474500054121	0.469084994971752
chr8	40500001	40600000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE	3.12990998101234	3.89654998242855	3.58093499615788	3.5465549775362	0.645565005868673	0.709854994401336	2.05116585633159	2.13122165428102	6.1005	5.72	1.09069499838352	0.789250027120113	5.0220499830842	4.31927497920394	0.564335003614426	0.556034999519587	0.0725950003117323	0.0590899978876114
chr8	40600001	40700000	A.1	A.2	0.69253479544496	0.615546218487395	TRUE	2.15628998148441	1.83139500120282	2.70020999360085	1.86337000107765	0.756605000637472	0.714899991869927	1.09017422823608	0.945025061771274	1.2555	1.1585	0.859274999856949	0.745215020179749	2.09472999310493	1.50985998925567	0.680360002413392	0.798305000960827	0.437869999200106	0.313809993326664
chr8	40700001	40800000	B.1	B.2	0.321383382539013	0.244117647058824	TRUE	0.0880099965333939	0.052549999833107	0.0366849998533726	0.0196300000548363	0.0637150000184774	0.0638649978935719	0.365111668668687	0.272524235635996	0.003	0.006	0.419055001139641	0.281725010514259	0.178209999352694	0.46739499604702	0.206415001019835	0.15324500054121	0.190384999841452	0.136434996962547
chr8	40800001	40900000	B.1	B.2	0.321383382539013	0.244117647058824	TRUE	0.847184988975525	0.615424997389317	1.37516499748826	1.50762500214577	0.45847499923408	0.332969994619489	0.697232457324863	0.692666716210544	0.1265	0.198	1.05510499858856	0.826930019915104	0.220804998904467	0.503389996647835	1.35056500081718	1.61593499997258	2.22181999394298	4.01911001205444
chr8	40900001	41000000	B.1	B.2	0.321383382539013	0.244117647058824	TRUE	2.7858849864006	2.54048500019312	1.34075000593066	1.79141499119997	0.771275000065565	0.627819992870092	1.62628243537247	1.53645188878477	3.584	3.157	1.48962500011921	1.71461502546072	1.16697499519587	1.10446499416232	1.13901500074565	1.55275000160933	0.527479999482632	0.748549994587898
chr8	41000001	41100000	A.1	A.1	0.769717418810628	0.735294117647059	FALSE	12.0769299820662	10.6486149868369	11.8712699722648	9.48356997722387	1.76424999697506	1.49424998873472	2.1903508592546	2.37628419877589	5.857	5.571	1.49598000085354	1.25279003465176	2.13933498713374	1.71961498707533	1.1493700030148	1.66960500013828	0.289934999480844	0.562834992170334
chr8	41100001	41200000	A.1	A.1	0.769717418810628	0.735294117647059	FALSE	0.6237299888134	0.419114998072386	2.68567501655221	2.54293498820066	0.353669999524951	0.309319995939732	0.674083319626749	0.559857537537813	0.095	0.109	0.908285001158714	0.78176001983881	0.398434997528791	0.455289997547865	0.967350003033877	1.33103999942541	0.738759999036789	1.86170500069857
chr8	41200001	41300000	A.1	A.1	0.836355967946014	0.793697478991597	FALSE	1.8564499912262	2.0079149992168	3.49243501445651	3.21738999271393	0.887959999576211	1.00513499081135	1.07542493332177	1.20531082990021	5.82	5.3565	0.672420000076294	0.524720016777516	2.42545498728752	1.59767498889565	0.363875002771616	0.423665000230074	0.117379999950528	0.286439998030663
chr8	41300001	41400000	A.1	A.1	0.836355967946014	0.793697478991597	FALSE	2.59727498292923	2.90153999641538	3.07631498804688	2.99374498945475	0.872950004167855	0.93541998000443	1.7108457871601	1.81869588434696	6.7805	5.93	1.01748500132561	0.721050023794174	4.47348998534679	3.29395998492837	0.514345002859831	0.554170000493527	0.059080000564456	0.0386099985837936
chr8	41400001	41500000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE	0.267644993782044	0.2410149987638	1.48704500749707	1.31052498698235	0.191610001266003	0.211364996343851	0.628490878231824	0.543162568174303	0.705	0.6095	0.531889999747276	0.4226450111866	1.05684499785304	1.17940499404073	0.285225002020598	0.299964999914169	0.28516999951005	0.358444997012615
chr8	41500001	41600000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE	0.207539993524551	0.150719999492168	0.104464999109507	0.198365000247955	0.150295000381768	0.164739994838834	0.687634194664657	0.511532517246902	0	0.001	0.832375000119209	0.753800021290779	0.151804999351501	0.468384997576475	0.574685003206134	0.438960000038147	0.994244996339083	1.09134999710321
chr8	41600001	41700000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE	0.0885049967765808	0.0873449999392033	0.0461149996519089	0.0187550000548363	0.108810000263155	0.110809996634722	0.567370019234717	0.433974176734686	0.044	0.024	0.601529999136925	0.540940017938614	0.300579999029636	0.826889994472265	0.295150002852082	0.172780000597239	0.414364999994636	0.212004996478558
chr8	41700001	41800000	B.2	B.1	0.240404892450443	0.273109243697479	TRUE	0.204399993062019	0.111804999619722	0.055524999588728	0.0397049999833107	0.187965000547469	0.160589996367693	0.687230024211109	0.483295874029398	0	0	0.934000000715256	0.588730018317699	0.277894998759031	0.619174996495247	0.413005002975464	0.255905001014471	0.538689999043942	0.362434992492199
chr8	41800001	41900000	B.2	B.1	0.240404892450443	0.279411764705882	TRUE	0.173814993977547	0.122099999666214	0.0465399998724461	0.0239900000691414	0.115115000113845	0.133209995955229	0.647299171350896	0.491414184041321	0	0	0.835550000309944	0.603790019333363	0.183774999320507	0.432664997190237	0.438765003085137	0.326830000400543	0.830494997754693	0.865184995055199
chr8	41900001	42000000	B.2	B.1	0.240404892450443	0.279411764705882	TRUE	0.147474994540215	0.0859349994361401	0.0630099998414516	0.0130750000476837	0.121085000142455	0.109334996700287	0.542218252673745	0.450823352761567	0	0	0.651750000953674	0.55110001629591	0.205719999581575	0.387049998641014	0.357725002765656	0.194950000524521	0.786849997416139	0.619139994800091
chr8	42000001	42100000	B.2	B.2	0.153099957823703	0.168487394957983	FALSE	0.121154995083809	0.0587199997603893	0.0380949999094009	0.0104500000476837	0.0552450001016259	0.0537249980568886	0.38278578299284	0.313423304840922	0	0	0.410274998903275	0.302200009584427	0.201579998999834	0.342039997369051	0.199705002218485	0.144610000401735	0.401985000625253	0.473874998211861
chr8	42100001	42200000	B.2	B.2	0.153099957823703	0.168487394957983	FALSE	0.112199995994568	0.0652749999463558	0.04608499994874	0.0144000000357628	0.0892750002220273	0.0925699966549873	0.555467478103936	0.409725043773651	0	0.003	0.637929999947548	0.48666501635313	0.204669999539852	0.426494998157024	0.314460003092885	0.217760001242161	0.556129999414086	0.624354995369911
chr8	42200001	42300000	B.2	B.2	0.0868831716575285	0.123739495798319	FALSE	0.0958099961280823	0.0568499998748303	0.0465449998676777	0.0130750000476837	0.0805700001493096	0.0597349976152182	0.479855772286654	0.380480060428381	0.045	0.021	0.666179999828339	0.316170012533665	0.23861999925971	0.580214997500181	0.270425002649426	0.205320000827312	0.368965000629425	0.500759997189045
chr8	42300001	42400000	B.2	B.2	0.0206663854913539	0.0789915966386555	FALSE	0.115909995555878	0.0601249998807907	0.04750499984622	0.00958500003814697	0.0782550003305078	0.06731499761343	0.492156683839858	0.349694184117019	0	0	0.559499999165535	0.408060013949871	0.289884998679161	0.637039995998144	0.283995002910495	0.179800001114607	0.270845000401139	0.182009994566441
chr8	42400001	42500000	B.2	B.2	0.0206663854913539	0.0789915966386555	FALSE	0.161229992985725	0.0408599999248982	0.0423299997746944	0.0104749999642372	0.0797050003558397	0.0708499977886677	0.50551835782826	0.353093358337879	0	0	0.621639998793602	0.411350014507771	0.341704998791218	0.575179996669292	0.25706500262022	0.186020000696182	0.325460000187159	0.155659995138645
chr8	42500001	42600000	B.2	B.2	0.0206663854913539	0.0789915966386555	FALSE	0.130579995155334	0.0615649998188019	0.026799999922514	0.0161350001692772	0.0744650000631809	0.058289997830987	0.445482490181923	0.319049994125962	0	0	0.509304999709129	0.405915015399456	0.288144998341799	0.496639996558428	0.27593500238657	0.177545000642538	0.183850000247359	0.245309994280338
chr8	42600001	42700000	B.2	B.2	0.0206663854913539	0.128151260504202	FALSE	0.0785049961805344	0.0872949997484684	0.0357349998354912	0.0270399999022484	0.100125000238419	0.0974699968248606	0.551012470796704	0.424080784916878	0	0	0.662984998464584	0.488220014989376	0.225874999076128	0.395194998204708	0.384010002732277	0.35690000090003	0.274284999981523	1.61635999977589
chr8	42700001	42800000	B.2	B.2	0.0206663854913539	0.128151260504202	FALSE	0.144839995265007	0.0817099996209145	0.0399799998700619	0.0170100000500679	0.09383000010252	0.0985499966293573	0.5308592190817	0.399227525427937	0.0085	0.008	0.552525000572205	0.435470014631748	0.298814998686314	0.527824996352196	0.308760002732277	0.245580001235008	0.331119998931885	0.330844995141029
chr8	42800001	42900000	B.2	B.2	0.0892028679881905	0.128151260504202	FALSE	0.274434994697571	0.134564999431372	0.0517549997270107	0.0196650000214577	0.115030000463128	0.0988799969255924	0.414720843955874	0.312996706850827	0.006	0	0.508099998950958	0.433900013566017	0.235544998943806	0.347564998269081	0.29938500200212	0.295030000388622	0.183654999956489	0.179709995687008
chr8	42900001	43000000	B.2	B.2	0.157739350485027	0.128151260504202	FALSE	0.18433499288559	0.0915749997794628	0.0484599996805191	0.0575800003409386	0.115080000445247	0.102794996574521	0.557919997677207	0.401701642364264	0.003	0.003	0.656094999790192	0.607635016798973	0.23183499917388	0.463304997652769	0.402200002938509	0.310045000433922	0.582429999038577	0.612074995696545
chr8	49600001	49700000	B.1	B.2	0.295655841417124	0.221428571428571	TRUE	0.264374990940094	0.131519999623299	0.0606499998271465	0.017460000038147	0.156530000306666	0.141844994992018	0.820752494126558	1.03537333524227	0.054	0.095	1.06759499943256	0.719440021395683	0.160034999698401	0.460459997415543	0.468075004026294	0.530450000107288	1.21503499467671	4.66214001703262
chr8	49700001	49800000	B.1	A.2	0.45297342893294	0.450420168067227	TRUE	0.247534990310669	0.176564999222755	0.0672799998223782	0.0432049999833107	0.152560000300407	0.126109995782375	0.782773353457451	0.690686660259962	0.097	0.2635	0.871880000114441	1.11937002956867	0.194729999423027	0.4292749979496	0.618215004041791	0.724894999057055	1.14240999487042	2.70306500309706
chr8	49800001	49900000	B.1	A.2	0.45297342893294	0.450420168067227	TRUE	0.231699991583824	0.226954998582602	0.0978299995660782	0.0479749998450279	0.126284999996424	0.148939997002482	0.690591697342694	0.572411698885262	0.071	0.1435	0.858789999842644	0.859185020744801	0.165874999642372	0.368179997891188	0.677295002788305	0.808590002387762	1.51842999587953	3.14195001465082
