chr	start	end	TargetGene	ABC.Score_WT	ABC.Score.Numerator_WT	activity_base_WT	hic_contact_pl_scaled_adj_WT	hic_contact_WT	ABC.Score_KO	ABC.Score.Numerator_KO	activity_base_KO	hic_contact_pl_scaled_adj_KO	hic_contact_KO	distance	class	delta_ABC	delta_unnorm	hic_data_wt	hic_data_ko	has_hic_either
chr10	97313487	97313987	Dcn	0.046667	0.040191	23.028509	0.001745	0	0.107488	0.086617	23.968378	0.003614	5.56e-4	165871	intergenic	0.060821	0.046426	FALSE	TRUE	TRUE
chr10	97313487	97313987	Gm20110	0.001739	0.002725	23.028509	1.18e-4	0	0.045151	0.066245	23.968378	0.002764	5.25e-4	2295433	intergenic	0.043412	0.06352	FALSE	TRUE	TRUE
chr10	97313487	97313987	Gm29684	0.020807	0.050549	23.028509	0.002195	4.14e-4	0.0091	0.02112	23.968378	8.81e-4	1.51e-4	2167912	intergenic	-0.011707	-0.029429	TRUE	TRUE	TRUE
chr10	97313487	97313987	Gm33782	0.036033	0.156977	23.028509	0.006817	0.001474	0.063902	0.218208	23.968378	0.009104	0.001989	1003607	intergenic	0.027869	0.061231	TRUE	TRUE	TRUE
chr10	97313487	97313987	Gm47671	0.002284	0.003953	23.028509	1.72e-4	0	0.023848	0.041519	23.968378	0.001732	3.27e-4	1596230	intergenic	0.021564	0.037566	FALSE	TRUE	TRUE
chr10	97313487	97313987	Gm47718	0.012796	0.023173	23.028509	0.001006	1.74e-4	0.039517	0.067328	23.968378	0.002809	5.56e-4	1495842	intergenic	0.026721	0.044155	TRUE	TRUE	TRUE
chr10	97313487	97313987	Gm48505	0.044997	0.157573	23.028509	0.006842	0.001517	0.056738	0.148784	23.968378	0.006207	0.001369	789755	intergenic	0.011741	-0.008789	TRUE	TRUE	TRUE
chr10	97313487	97313987	Kera	0.032943	0.088801	23.028509	0.003856	7.85e-4	0	0	0	0	0	293141	intergenic	-0.032943	-0.088801	TRUE	FALSE	TRUE
chr10	97313487	97313987	Phxr2	0.001956	0.003471	23.028509	1.51e-4	0	0.026826	0.040744	23.968378	0.0017	3.19e-4	1812588	intergenic	0.02487	0.037273	FALSE	TRUE	TRUE
chr10	97582562	97583062	Ccer1	0.047425	0.085475	7.843228	0.010898	0.002612	0.030147	0.04109	4.142313	0.00992	0.002303	110246	intergenic	-0.017278	-0.044385	TRUE	TRUE	TRUE
chr10	97582562	97583062	Dcn	0.064451	0.055507	7.843228	0.007077	0.001357	0.034826	0.028064	4.142313	0.006775	0.00126	103204	intergenic	-0.029625	-0.027443	TRUE	TRUE	TRUE
chr10	97582562	97583062	Kera	0.130224	0.351033	7.843228	0.044756	0.012881	0	0	0	0	0	24066	intergenic	-0.130224	-0.351033	TRUE	FALSE	TRUE
chr10	98333559	98334059	4930525C09Rik	0.066766	0.178696	28.362938	0.0063	0.00142	0.054701	0.110118	21.098175	0.005219	0.001157	619038	genic	-0.012065	-0.068578	TRUE	TRUE	TRUE
chr10	98333559	98334059	Alx1	0.086955	0.030148	28.362938	0.001063	1.79e-4	0.003339	0.001199	21.098175	5.7e-5	0	4696406	genic	-0.083616	-0.028949	TRUE	FALSE	TRUE
chr10	98333559	98334059	Atp2b1	0.075928	0.563542	28.362938	0.019869	0.004753	0.043938	0.257652	21.098175	0.012212	0.002876	580596	genic	-0.03199	-0.30589	TRUE	TRUE	TRUE
chr10	98333559	98334059	B530045E10Rik	0.072678	0.110515	28.362938	0.003896	8.18e-4	0.038871	0.039237	21.098175	0.0018600000000000001	3.56e-4	965078	genic	-0.033807	-0.071278	TRUE	TRUE	TRUE
chr10	98333559	98334059	Ccer1	0.027111	0.048862	28.362938	0.001723	3.1e-4	0.006768	0.009225	21.098175	4.37e-4	0	640751	genic	-0.020343	-0.039637	TRUE	FALSE	TRUE
chr10	98333559	98334059	Dcn	0.010727	0.009238	28.362938	3.26e-4	0	0.031152	0.025103	21.098175	0.00119	2e-4	854201	genic	0.020425	0.015865	FALSE	TRUE	TRUE
chr10	98333559	98334059	Galnt4	0.045629	0.23259	28.362938	0.0082	0.001839	0.030155	0.130346	21.098175	0.006178	0.001365	774349	genic	-0.015474	-0.102244	TRUE	TRUE	TRUE
chr10	98333559	98334059	Gm17028	0.086953	0.030148	28.362938	0.001063	1.79e-4	0.003339	0.001199	21.098175	5.7e-5	0	4696535	genic	-0.083614	-0.028949	TRUE	FALSE	TRUE
chr10	98333559	98334059	Gm33782	0.0206	0.089742	28.362938	0.003164	6.13e-4	0.004684	0.015994	21.098175	7.58e-4	1.26e-4	2023679	genic	-0.015916	-0.073748	TRUE	TRUE	TRUE
chr10	98333559	98334059	Gm34574	0.005932	0.008806	28.362938	3.1e-4	0	0.026752	0.035119	21.098175	0.001665	3.11e-4	895097	genic	0.02082	0.026313	FALSE	TRUE	TRUE
chr10	98333559	98334059	Gm34777	0.037334	0.062805	28.362938	0.002214	4.37e-4	0.004678	0.006519	21.098175	3.09e-4	0	899307	genic	-0.032656	-0.056286	TRUE	FALSE	TRUE
chr10	98333559	98334059	Gm34983	0.047828	0.045207	28.362938	0.001594	2.99e-4	0.006585	0.005179	21.098175	2.45e-4	0	1125879	genic	-0.041243	-0.040028	TRUE	FALSE	TRUE
chr10	98333559	98334059	Gm35035	0.025378	0.02451	28.362938	8.64e-4	1.37e-4	0.006632	0.005176	21.098175	2.45e-4	0	1126421	genic	-0.018746	-0.019334	TRUE	FALSE	TRUE
chr10	98333559	98334059	Gm4301	0	0	0	0	0	0.022613	0.01705	21.098175	8.08e-4	1.36e-4	2001866	genic	0.022613	0.01705	FALSE	TRUE	TRUE
chr10	98333559	98334059	Gm5427	0.083925	0.262742	28.362938	0.009264	0.002235	0.055791	0.10292	21.098175	0.004878	0.00108	365901	genic	-0.028134	-0.159822	TRUE	TRUE	TRUE
chr10	98333559	98334059	Gm8633	0	0	0	0	0	0.412012	0.791755	21.098175	0.037527	0.008634	18065	genic	0.412012	0.791755	FALSE	TRUE	TRUE
chr10	98333559	98334059	Kera	0.036361	0.098014	28.362938	0.003456	7.27e-4	0	0	0	0	0	726931	genic	-0.036361	-0.098014	TRUE	FALSE	TRUE
chr10	98333559	98334059	Kitl	0.038019	0.025709	28.362938	9.06e-4	1.55e-4	0.004375	0.003433	21.098175	1.63e-4	0	1681820	genic	-0.033644	-0.022276	TRUE	FALSE	TRUE
chr10	98333559	98334059	Lrriq1	0.001725	0.001543	28.362938	5.4e-5	0	0.053888	0.048253	21.098175	0.002287	3.94e-4	4902513	genic	0.052163	0.04671	FALSE	TRUE	TRUE
chr10	98333559	98334059	Phxr2	0.028236	0.0501	28.362938	0.001766	3.31e-4	0.066114	0.100416	21.098175	0.004759	0.00103	792516	genic	0.037878	0.050316	TRUE	TRUE	TRUE
chr10	98333559	98334059	Poc1b	0.045595	0.232556	28.362938	0.008199	0.001839	0.030134	0.13033	21.098175	0.006177	0.001365	773226	genic	-0.015461	-0.102226	TRUE	TRUE	TRUE
chr10	98349337	98349837	Gm8633	0	0	0	0	0	0.074169	0.142529	0.914242	0.155898	0.047417	2287	genic	0.074169	0.142529	FALSE	TRUE	TRUE
chr10	98485982	98486482	4930525C09Rik	0.052837	0.141417	11.950104	0.011834	0.002692	0.035585	0.071636	7.126905	0.010051	0.002274	771461	intergenic	-0.017252	-0.069781	TRUE	TRUE	TRUE
chr10	98485982	98486482	Alx1	0.031107	0.010785	11.950104	9.03e-4	1.51e-4	0.001167	4.19e-4	7.126905	5.9e-5	0	4543983	intergenic	-0.02994	-0.010366	TRUE	FALSE	TRUE
chr10	98485982	98486482	Atp2b1	0.039096	0.290168	11.950104	0.024282	0.00607	0.026122	0.153183	7.126905	0.021494	0.005354	428173	intergenic	-0.012974	-0.136985	TRUE	TRUE	TRUE
chr10	98485982	98486482	Galnt4	0.026246	0.133789	11.950104	0.011196	0.002607	0.01197	0.051743	7.126905	0.00726	0.001652	621926	intergenic	-0.014276	-0.082046	TRUE	TRUE	TRUE
chr10	98485982	98486482	Gm17028	0.031107	0.010785	11.950104	9.03e-4	1.51e-4	0.001167	4.19e-4	7.126905	5.9e-5	0	4544112	intergenic	-0.02994	-0.010366	TRUE	FALSE	TRUE
chr10	98485982	98486482	Gm34983	0.010627	0.010045	11.950104	8.41e-4	1.26e-4	0.023259	0.018292	7.126905	0.002567	5.17e-4	973456	intergenic	0.012632000000000001	0.008247	TRUE	TRUE	TRUE
chr10	98485982	98486482	Gm5427	0.048013	0.150312	11.950104	0.012578	0.003213	0.037448	0.069082	7.126905	0.009693	0.002388	213478	intergenic	-0.010565	-0.08123	TRUE	TRUE	TRUE
chr10	98485982	98486482	Poc1b	0.026225	0.133763	11.950104	0.011193	0.002607	0.011962	0.051735	7.126905	0.007259	0.001652	620803	intergenic	-0.014263	-0.082028	TRUE	TRUE	TRUE
chr10	98540988	98541488	Atp2b1	0.049269	0.365674	13.373537	0.027343	0.006978	0.030576	0.179299	9.766862	0.018358	0.004619	373167	genic	-0.018693	-0.186375	TRUE	TRUE	TRUE
chr10	98540988	98541488	B530045E10Rik	0.009679	0.014719	13.373537	0.001101	1.72e-4	0.028412	0.02868	9.766862	0.002936	6.04e-4	757649	genic	0.018733	0.013961	TRUE	TRUE	TRUE
chr10	98540988	98541488	Gm34574	0.027799	0.041266	13.373537	0.003086	6.4e-4	0.01396	0.018325	9.766862	0.001876	3.51e-4	687668	genic	-0.013839	-0.022941	TRUE	TRUE	TRUE
chr10	98540988	98541488	Gm34777	0.013426	0.022587	13.373537	0.001689	3.07e-4	0.027904	0.038882	9.766862	0.003981	8.54e-4	691878	genic	0.014478	0.016295	TRUE	TRUE	TRUE
chr10	98540988	98541488	Gm34983	0.033485	0.031651	13.373537	0.002367	4.72e-4	0.003755	0.002953	9.766862	3.02e-4	0	918450	genic	-0.02973	-0.028698	TRUE	FALSE	TRUE
chr10	98540988	98541488	Gm35035	0.021676	0.020934	13.373537	0.001565	2.89e-4	0.003782	0.002952	9.766862	3.02e-4	0	918992	genic	-0.017894	-0.017982	TRUE	FALSE	TRUE
chr10	98540988	98541488	Rassf9	0.005176	9.03e-4	13.373537	6.8e-5	0	0.092441	0.015545	9.766862	0.001592	2.78e-4	3970983	genic	0.087265	0.014642	FALSE	TRUE	TRUE
chr10	98645580	98646080	4930525C09Rik	0.035633	0.095372	13.715986	0.006953	0.001517	0.018927	0.038102	7.336684	0.005193	0.001116	931059	intergenic	-0.016706	-0.05727	TRUE	TRUE	TRUE
chr10	98645580	98646080	Atp2b1	0.029438	0.21849	13.715986	0.01593	0.004105	0.01522	0.089249	7.336684	0.012165	0.003065	268575	intergenic	-0.014218	-0.129241	TRUE	TRUE	TRUE
chr10	98645580	98646080	Ccer1	0.021976	0.039608	13.715986	0.002888	5.9e-4	0.008712	0.011874	7.336684	0.001618	3.01e-4	952772	intergenic	-0.013264	-0.027734	TRUE	TRUE	TRUE
chr10	98645580	98646080	Gm34983	0.022647	0.021406	13.715986	0.001561	2.84e-4	0.00912	0.007172	7.336684	9.78e-4	1.48e-4	813858	intergenic	-0.013527	-0.014234	TRUE	TRUE	TRUE
chr10	98645580	98646080	Phxr2	0.014156	0.025117	13.715986	0.001831	3.14e-4	0.02818	0.042801	7.336684	0.005834	0.001325	480495	intergenic	0.014024	0.017684	TRUE	TRUE	TRUE
chr10	98702786	98703286	Gm5427	0.131973	0.413164	2.447785	0.168791	0.053999	0.084363	0.15563	0.966288	0.16106	0.050052	3326	intergenic	-0.04761	-0.257534	TRUE	TRUE	TRUE
chr10	98742707	98743207	Rassf9	0.055673	0.009709	6.275492	0.001547	2.71e-4	0.0018	3.03e-4	4.250395	7.1e-5	0	3769264	intergenic	-0.053873	-0.009406	TRUE	FALSE	TRUE
chr10	98913970	98914655	4930525C09Rik	0.0693	0.185479	23.19698	0.007996	0.001703	0.086293	0.173714	20.093204	0.008645	0.001845	1199541.5	promoter	0.016993	-0.011765	TRUE	TRUE	TRUE
chr10	98913970	98914655	B530045E10Rik	0.034168	0.051956	23.19698	0.00224	3.93e-4	0.014682	0.01482	20.093204	7.38e-4	0	384574.5	promoter	-0.019486	-0.037136	TRUE	FALSE	TRUE
chr10	98913970	98914655	Ccer1	0.057701	0.103995	23.19698	0.004483	9.31e-4	0.04114	0.056073	20.093204	0.002791	5.61e-4	1221254.5	promoter	-0.016561	-0.047922	TRUE	TRUE	TRUE
chr10	98913970	98914655	Cep290	0.022009	0.086507	23.19698	0.003729	7.47e-4	0.004834	0.017708	20.093204	8.81e-4	1.49e-4	1573244.5	promoter	-0.017175	-0.068799	TRUE	TRUE	TRUE
chr10	98913970	98914655	Csl	0	0	0	0	0	0.02346	0.006615	20.093204	3.29e-4	0	845345.5	promoter	0.02346	0.006615	FALSE	FALSE	FALSE
chr10	98913970	98914655	Dcn	0.03307	0.028481	23.19698	0.001228	2.21e-4	0.004775	0.003848	20.093204	1.91e-4	0	1434704.5	promoter	-0.028295	-0.024633	TRUE	FALSE	TRUE
chr10	98913970	98914655	Dusp6	0.023622	0.101591	23.19698	0.004379	9.45e-4	0.049495	0.165746	20.093204	0.008249	0.001972	348917.5	promoter	0.025873	0.064155	TRUE	TRUE	TRUE
chr10	98913970	98914655	Galnt4	0.093167	0.474912	23.19698	0.020473	0.005513	0.080372	0.347417	20.093204	0.01729	0.004589	193845.5	promoter	-0.012795	-0.127495	TRUE	TRUE	TRUE
chr10	98913970	98914655	Gm20110	0.044231	0.069328	23.19698	0.002989	6.17e-4	0.083154	0.122003	20.093204	0.006072	0.001352	694857.5	promoter	0.038923	0.052675	TRUE	TRUE	TRUE
chr10	98913970	98914655	Gm33782	0.020666	0.090031	23.19698	0.003881	7.35e-4	6.12e-4	0.002089	20.093204	1.04e-4	0	2604182.5	promoter	-0.020054	-0.087942	TRUE	FALSE	TRUE
chr10	98913970	98914655	Gm34574	0.056414	0.083742	23.19698	0.00361	7.29e-4	0.013868	0.018205	20.093204	9.06e-4	0	314593.5	promoter	-0.042546	-0.065537	TRUE	FALSE	TRUE
chr10	98913970	98914655	Gm34983	0.030401	0.028735	23.19698	0.001239	1.79e-4	0.051022	0.040126	20.093204	0.001997	3.67e-4	545375.5	promoter	0.020621	0.011391	TRUE	TRUE	TRUE
chr10	98913970	98914655	Gm4301	0	0	0	0	0	0.029276	0.022074	20.093204	0.001099	1.93e-4	1421362.5	promoter	0.029276	0.022074	FALSE	TRUE	TRUE
chr10	98913970	98914655	Gm4312	0	0	0	0	0	0.025497	0.021441	20.093204	0.001067	1.87e-4	1468247.5	promoter	0.025497	0.021441	FALSE	TRUE	TRUE
chr10	98913970	98914655	Gm48505	0.027191	0.09522	23.19698	0.004105	7.87e-4	8.7e-4	0.002281	20.093204	1.14e-4	0	2390330.5	promoter	-0.026321	-0.092939	TRUE	FALSE	TRUE
chr10	98913970	98914655	Gm5427	0.136597	0.427641	23.19698	0.018435	0.004887	0.106859	0.197129	20.093204	0.009811	0.002421	214602.5	promoter	-0.029738	-0.230512	TRUE	TRUE	TRUE
chr10	98913970	98914655	Gm8633	0	0	0	0	0	0.063086	0.121232	20.093204	0.006033	0.001364	562438.5	promoter	0.063086	0.121232	FALSE	TRUE	TRUE
chr10	98913970	98914655	Kera	0.030731	0.082838	23.19698	0.003571	7.27e-4	0	0	0	0	0	1307434.5	promoter	-0.030731	-0.082838	TRUE	FALSE	TRUE
chr10	98913970	98914655	Kitl	0.065935	0.044587	23.19698	0.001922	3.71e-4	0.027717	0.02175	20.093204	0.001082	1.85e-4	1101316.5	promoter	-0.038218	-0.022837	TRUE	TRUE	TRUE
chr10	98913970	98914655	Nudt4	0.020293	0.115498	23.19698	0.004979	9.17e-4	0.004317	0.021766	20.093204	0.001083	1.88e-4	3350166.5	promoter	-0.015976	-0.093732	TRUE	TRUE	TRUE
chr10	98913970	98914655	Phxr2	0.072041	0.127826	23.19698	0.00551	0.00119	0.036921	0.056078	20.093204	0.002791	4.11e-4	212012.5	promoter	-0.03512	-0.071748	TRUE	TRUE	TRUE
chr10	98913970	98914655	Poc1b	0.093074	0.474724	23.19698	0.020465	0.005513	0.080304	0.347311	20.093204	0.017285	0.004589	192722.5	promoter	-0.01277	-0.127413	TRUE	TRUE	TRUE
chr10	98913970	98914655	Tmtc3	0.022009	0.086506	23.19698	0.003729	7.47e-4	0.004834	0.017708	20.093204	8.81e-4	1.49e-4	1573037.5	promoter	-0.017175	-0.068798	TRUE	TRUE	TRUE
chr10	98914842	98915342	Gm5427	0.016965	0.053111	5.348166	0.009931	0.002456	0.031473	0.058061	5.003672	0.011604	0.002934	215382	promoter	0.014508	0.00495	TRUE	TRUE	TRUE
chr10	98930089	98931005	Gm5427	0.006304	0.019736	4.444146	0.004441	9.04e-4	0.021124	0.038969	5.11136	0.007624	0.001803	230837	genic	0.01482	0.019233	TRUE	TRUE	TRUE
chr10	98930089	98931005	Nts	0	0	0	0	0	0.034785	0.00675	5.11136	0.001321	2.31e-4	3559939	genic	0.034785	0.00675	FALSE	TRUE	TRUE
chr10	99106569	99107517	Alx1	0.002477	8.59e-4	12.567211	6.8e-5	0	0.025699	0.009229	12.107806	7.62e-4	1.27e-4	3923172	promoter	0.023222	0.00837	FALSE	TRUE	TRUE
chr10	99106569	99107517	B530045E10Rik	0.028607	0.0435	12.567211	0.003461	5.69e-4	0.052702	0.053198	12.107806	0.004394	8.41e-4	191844	promoter	0.024095	0.009698	TRUE	TRUE	TRUE
chr10	99106569	99107517	Ccer1	0.026024	0.046904	12.567211	0.003732	7.56e-4	0.041122	0.056048	12.107806	0.004629	9.48e-4	1413985	promoter	0.015098	0.009144	TRUE	TRUE	TRUE
chr10	99106569	99107517	Galnt4	0.349548	1.781788	12.567211	0.141781	0.04021	0.416404	1.799954	12.107806	0.148661	0.043723	1115	promoter	0.066856	0.018166	TRUE	TRUE	TRUE
chr10	99106569	99107517	Gm17028	0.002477	8.59e-4	12.567211	6.8e-5	0	0.025698	0.009229	12.107806	7.62e-4	1.27e-4	3923301	promoter	0.023221	0.00837	FALSE	TRUE	TRUE
chr10	99106569	99107517	Gm20110	0.073173	0.114691	12.567211	0.009126	0.002148	0.113289	0.166216	12.107806	0.013728	0.003302	502127	promoter	0.040116	0.051525	TRUE	TRUE	TRUE
chr10	99106569	99107517	Gm34921	0.029549	0.070614	12.567211	0.005619	0.001147	0.04464	0.094512	12.107806	0.007806	0.001799	163403	promoter	0.015091	0.023898	TRUE	TRUE	TRUE
chr10	99106569	99107517	Gm35035	0.076077	0.073475	12.567211	0.005847	0.001335	0.050907	0.039731	12.107806	0.003281	6.56e-4	353187	promoter	-0.02517	-0.033744	TRUE	TRUE	TRUE
chr10	99106569	99107517	Gm4301	0	0	0	0	0	0.020106	0.01516	12.107806	0.001252	2.24e-4	1228632	promoter	0.020106	0.01516	FALSE	TRUE	TRUE
chr10	99106569	99107517	Gm48884	0.045527	0.084348	12.567211	0.006712	0.001383	0.068112	0.103907	12.107806	0.008582	0.001961	130573	promoter	0.022585	0.019559	TRUE	TRUE	TRUE
chr10	99106569	99107517	Gm5427	0.014136	0.044255	12.567211	0.003521	7.32e-4	0.034533	0.063705	12.107806	0.005262	0.001183	407333	promoter	0.020397	0.01945	TRUE	TRUE	TRUE
chr10	99106569	99107517	Gm8633	0	0	0	0	0	0.025825	0.049628	12.107806	0.004099	8.78e-4	755169	promoter	0.025825	0.049628	FALSE	TRUE	TRUE
chr10	99106569	99107517	Kitl	0.040672	0.027503	12.567211	0.002188	4.31e-4	0.025768	0.02022	12.107806	0.00167	3.12e-4	908586	promoter	-0.014904	-0.007283	TRUE	TRUE	TRUE
chr10	99106569	99107517	Mgat4c	0.005154	0.001322	12.567211	1.05e-4	0	0.045804	0.009002	12.107806	7.44e-4	1.24e-4	2574443	promoter	0.04065	0.00768	FALSE	TRUE	TRUE
chr10	99107851	99108408	Poc1b	0.068274	0.348229	2.456112	0.141781	0.04021	0.080053	0.346228	2.328984	0.148661	0.043723	1094.5	promoter	0.011779	-0.002001	TRUE	TRUE	TRUE
chr10	99228656	99229156	Gm34777	0.029349	0.049373	0.329297	0.149935	0.044373	0.054847	0.076424	0.506614	0.150853	0.044842	4210	promoter	0.025498	0.027051	TRUE	TRUE	TRUE
chr10	99228656	99229156	Gm48884	0.015562	0.028831	0.329297	0.087553	0.024303	0.026341	0.040185	0.506614	0.07932	0.020445	8710	promoter	0.010779	0.011354	TRUE	TRUE	TRUE
chr10	99237366	99237866	Gm34777	0.023361	0.039299	0.23871	0.16463	0.051875	0.0397	0.055319	0.319629	0.173073	0.056185	4500	promoter	0.016339	0.01602	TRUE	TRUE	TRUE
chr10	99242076	99242576	Gm34574	0.053549	0.079489	1.454692	0.054643	0.013905	0.040165	0.052726	1.040276	0.050685	0.01217	13420	genic	-0.013384	-0.026763	TRUE	TRUE	TRUE
chr10	99242076	99242576	Gm34777	0.076386	0.128501	1.454692	0.088335	0.025379	0.059774	0.083289	1.040276	0.080065	0.021537	9210	genic	-0.016612	-0.045212	TRUE	TRUE	TRUE
chr10	99261452	99261952	B530045E10Rik	0.122569	0.186382	7.663708	0.02432	0.006087	0.108178	0.109197	5.825016	0.018746	0.003999	37185	intergenic	-0.014391	-0.077185	TRUE	TRUE	TRUE
chr10	99261452	99261952	Csl	0	0	0	0	0	0.02075	0.00585	5.825016	0.001004	1.1e-4	497956	intergenic	0.02075	0.00585	FALSE	TRUE	TRUE
chr10	99261452	99261952	Gm34574	0.132758	0.19707	7.663708	0.025715	0.006315	0.109934	0.144314	5.825016	0.024775	0.005956	32796	intergenic	-0.022824	-0.052756	TRUE	TRUE	TRUE
chr10	99261452	99261952	Gm34921	0.219969	0.525676	7.663708	0.068593	0.015475	0.203467	0.430786	5.825016	0.073954	0.017986	8744	intergenic	-0.016502	-0.09489	TRUE	TRUE	TRUE
chr10	99261452	99261952	Gm34983	0.100234	0.094743	7.663708	0.012363	0.003157	0.081781	0.064316	5.825016	0.011041	0.002775	197986	intergenic	-0.018453	-0.030427	TRUE	TRUE	TRUE
chr10	99261452	99261952	Gm35035	0.088244	0.085226	7.663708	0.011121	0.002798	0.122433	0.095557	5.825016	0.016405	0.004326	198528	intergenic	0.034189	0.010331	TRUE	TRUE	TRUE
chr10	99261452	99261952	Gm48884	0.144906	0.268469	7.663708	0.035031	0.008988	0.108309	0.165228	5.825016	0.028365	0.006318	24086	intergenic	-0.036597	-0.103241	TRUE	TRUE	TRUE
chr10	99261452	99261952	Mgat4c	0.043738	0.011222	7.663708	0.001464	2.66e-4	0.02345	0.004609	5.825016	7.91e-4	1.34e-4	2419784	intergenic	-0.020288	-0.006613	TRUE	TRUE	TRUE
chr10	99262980	99263482	B530045E10Rik	0.143784	0.218643	8.898781	0.02457	0.006087	0.131696	0.132936	6.984888	0.019032	0.003999	35656	promoter	-0.012088	-0.085707	TRUE	TRUE	TRUE
chr10	99262980	99263482	Csl	0	0	0	0	0	0.024921	0.007026	6.984888	0.001006	1.1e-4	496427	promoter	0.024921	0.007026	FALSE	TRUE	TRUE
chr10	99262980	99263482	Gm34574	0.152343	0.226142	8.898781	0.025413	0.006315	0.130182	0.170895	6.984888	0.024466	0.005956	34325	promoter	-0.022161	-0.055247	TRUE	TRUE	TRUE
chr10	99262980	99263482	Gm34921	0.280625	0.670629	8.898781	0.075362	0.015475	0.265797	0.562751	6.984888	0.080567	0.017986	7215	promoter	-0.014828	-0.107878	TRUE	TRUE	TRUE
chr10	99262980	99263482	Gm34983	0.116375	0.109999	8.898781	0.012361	0.003157	0.098066	0.077124	6.984888	0.011042	0.002775	196457	promoter	-0.018309	-0.032875	TRUE	TRUE	TRUE
chr10	99262980	99263482	Gm35035	0.102466	0.098961	8.898781	0.011121	0.002798	0.146756	0.11454	6.984888	0.016398	0.004326	196999	promoter	0.04429	0.015579	TRUE	TRUE	TRUE
chr10	99262980	99263482	Gm48089	0.329546	1.277695	8.898781	0.143581	0.041129	0.344772	1.019783	6.984888	0.145999	0.042364	4664	promoter	0.015226	-0.257912	TRUE	TRUE	TRUE
chr10	99262980	99263482	Gm48884	0.165592	0.306793	8.898781	0.034476	0.008988	0.127041	0.193805	6.984888	0.027746	0.006318	25615	promoter	-0.038551	-0.112988	TRUE	TRUE	TRUE
chr10	99262980	99263482	Mgat4c	0.050785	0.01303	8.898781	0.001464	2.66e-4	0.028119	0.005527	6.984888	7.91e-4	1.34e-4	2418255	promoter	-0.022666	-0.007503	TRUE	TRUE	TRUE
chr10	99286714	99287214	B530045E10Rik	0.054174	0.082379	1.073743	0.076721	0.0227	0.069537	0.070192	0.938856	0.074763	0.021826	11923	intergenic	0.015363	-0.012187	TRUE	TRUE	TRUE
chr10	99349172	99349672	B530045E10Rik	0.049976	0.075995	4.111336	0.018484	0.004498	0.060023	0.060588	3.40974	0.017769	0.004243	50535	genic	0.010047	-0.015407	TRUE	TRUE	TRUE
chr10	99349172	99349672	Csl	0	0	0	0	0	0.053903	0.015198	3.40974	0.004457	9.74e-4	410236	genic	0.053903	0.015198	FALSE	TRUE	TRUE
chr10	99349172	99349672	Gm34574	0.043714	0.06489	4.111336	0.015783	0.004176	0.026377	0.034626	3.40974	0.010155	0.002417	120516	genic	-0.017337	-0.030264	TRUE	TRUE	TRUE
chr10	99349172	99349672	Gm34777	0.013648	0.022959	4.111336	0.005584	9.66e-4	0.029836	0.041574	3.40974	0.012193	0.003042	116306	genic	0.016188	0.018615	TRUE	TRUE	TRUE
chr10	99349172	99349672	Gm34983	0.050381	0.047621	4.111336	0.011583	0.00283	0.038395	0.030196	3.40974	0.008856	0.001966	110266	genic	-0.011986	-0.017425	TRUE	TRUE	TRUE
chr10	99592080	99592580	Gm20110	0.027566	0.043207	0.890981	0.048493	0.012837	0.042131	0.061814	1.264403	0.048888	0.013004	16840	intergenic	0.014565	0.018607	TRUE	TRUE	TRUE
chr10	99638925	99639425	Csl	0	0	0	0	0	0.020709	0.005839	0.938496	0.006222	0.001188	120483	genic	0.020709	0.005839	FALSE	TRUE	TRUE
chr10	100015379	100016023	Csl	0	0	0	0	0	0.036306	0.010237	1.999228	0.00512	0.001113	256043	promoter	0.036306	0.010237	FALSE	TRUE	TRUE
chr10	100015379	100016023	Nts	0	0	0	0	0	0.027716	0.005378	1.999228	0.00269	5.06e-4	2474785	promoter	0.027716	0.005378	FALSE	TRUE	TRUE
chr10	100015379	100016023	Rassf9	0.024075	0.004198	1.310706	0.003203	6.06e-4	0.001291	2.17e-4	1.999228	1.09e-4	0	2496520	promoter	-0.022784	-0.003981	TRUE	FALSE	TRUE
chr10	100016347	100016847	Kitl	0.131281	0.088775	0.591485	0.150088	0.044451	0.166265	0.130469	0.832034	0.156807	0.047881	968	genic	0.034984	0.041694	TRUE	TRUE	TRUE
chr10	100340585	100341085	Gm4301	0	0	0	0	0	0.022639	0.01707	0.094251	0.181114	0.061014	5160	promoter	0.022639	0.01707	FALSE	TRUE	TRUE
chr10	100383581	100384081	Gm4312	0	0	0	0	0	0.029945	0.025181	0.135056	0.18645	0.063014	1271	promoter	0.029945	0.025181	FALSE	TRUE	TRUE
chr10	100487100	100487807	1700017N19Rik	0.117924	0.276883	20.330843	0.013619	0.00345	0.168549	0.385268	21.333002	0.01806	0.004872	103029.5	promoter	0.050625	0.108385	TRUE	TRUE	TRUE
chr10	100487100	100487807	4930430F08Rik	0.117945	0.276898	20.330843	0.01362	0.00345	0.16857	0.385275	21.333002	0.01806	0.004872	102969.5	promoter	0.050625	0.108377	TRUE	TRUE	TRUE
chr10	100487100	100487807	Alx1	0.173356	0.060103	20.330843	0.002956	5.56e-4	0.062528	0.022456	21.333002	0.001053	1.85e-4	2542761.5	promoter	-0.110828	-0.037647	TRUE	TRUE	TRUE
