chr	start	end	TargetGene	ABC.Score_WT	ABC.Score.Numerator_WT	activity_base_WT	hic_contact_pl_scaled_adj_WT	hic_contact_WT	ABC.Score_KO	ABC.Score.Numerator_KO	activity_base_KO	hic_contact_pl_scaled_adj_KO	hic_contact_KO	distance	class	delta_ABC	delta_unnorm	hic_data_wt	hic_data_ko	has_hic_either
chr8	33599895	33600395	Purg	0.014287	0.060248	3.76357	0.016008	0.004194	0.021759	0.092626	4.206729	0.022019	0.005913	213821	promoter	0.007472	0.032378	TRUE	TRUE	TRUE
chr8	33599895	33600395	Tex15	0.0226	0.022924	3.76357	0.006091	8.47e-4	0.038761	0.034385	4.206729	0.008174	0.001536	83408	promoter	0.016161	0.011461	TRUE	TRUE	TRUE
chr8	33599895	33600395	Ubxn8	0.024656	0.148308	3.76357	0.039406	0.011865	0.02489	0.147547	4.206729	0.035074	0.010271	41822	promoter	2.34e-4	-7.61e-4	TRUE	TRUE	TRUE
chr8	33599895	33600395	Wrn	0.01429	0.06026	3.76357	0.016011	0.004194	0.021765	0.092655	4.206729	0.022025	0.005913	214618	promoter	0.007475	0.032395	TRUE	TRUE	TRUE
chr8	33641632	33642217	1700104B16Rik	0.053653	0.26579	9.866318	0.026939	0.007739	0.078365	0.313208	11.996662	0.026108	0.007467	89894.5	promoter	0.024712	0.047418	TRUE	TRUE	TRUE
chr8	33641632	33642217	AC132407.1	0.032723	0.021476	9.866318	0.002177	4.18e-4	0.00234	0.001904	11.996662	1.59e-4	0	1723166.5	promoter	-0.030383	-0.019572	TRUE	FALSE	TRUE
chr8	33641632	33642217	AI429214	0.009377	0.0148	9.866318	0.0015	2.66e-4	0.020859	0.03513	11.996662	0.002928	5.33e-4	3351678.5	promoter	0.011482	0.02033	TRUE	TRUE	TRUE
chr8	33641632	33642217	Gm39157	0	0	0	0	0	0.028002	0.02458	11.996662	0.002049	3.25e-4	343988.5	promoter	0.028002	0.02458	FALSE	TRUE	TRUE
chr8	33641632	33642217	Gm3985	0	0	0	0	0	0.049734	0.015447	11.996662	0.001288	2.11e-4	691898.5	promoter	0.049734	0.015447	FALSE	TRUE	TRUE
chr8	33641632	33642217	Gtf2e2	0.053652	0.26579	9.866318	0.026939	0.007739	0.078363	0.313208	11.996662	0.026108	0.007467	89907.5	promoter	0.024711	0.047418	TRUE	TRUE	TRUE
chr8	33641632	33642217	Ppp2cb	0.081337	0.299856	9.866318	0.030392	0.008564	0.089618	0.320122	11.996662	0.026684	0.007202	42300.5	promoter	0.008281	0.020266	TRUE	TRUE	TRUE
chr8	33641632	33642217	Purg	0.034726	0.146438	9.866318	0.014842	0.003818	0.038503	0.163906	11.996662	0.013663	0.00349	255600.5	promoter	0.003777	0.017468	TRUE	TRUE	TRUE
chr8	33641632	33642217	Rbpms	0.027507	0.030105	9.866318	0.003051	5.63e-4	0.022638	0.029343	11.996662	0.002446	3.97e-4	287938.5	promoter	-0.004869	-7.62e-4	TRUE	TRUE	TRUE
chr8	33641632	33642217	Smim18	0.044757	0.200722	9.866318	0.020344	0.005604	0.06038	0.239983	11.996662	0.020004	0.005496	105845.5	promoter	0.015623	0.039261	TRUE	TRUE	TRUE
chr8	33641632	33642217	Tex15	0.060959	0.061834	9.866318	0.006267	0.001224	0.083513	0.074085	11.996662	0.006175	0.001195	125187.5	promoter	0.022554	0.012251	TRUE	TRUE	TRUE
chr8	33641632	33642217	Wrn	0.034732	0.14646700000000001	9.866318	0.014845	0.003818	0.038509	0.163936	11.996662	0.013665	0.00349	256397.5	promoter	0.003777	0.017469	TRUE	TRUE	TRUE
chr8	33653129	33653629	1700104B16Rik	0.051251	0.253892	8.495516	0.029885	0.008724	0.054905	0.219446	7.726501	0.028402	0.008228	78440	genic	0.003654	-0.034446	TRUE	TRUE	TRUE
chr8	33653129	33653629	Gtf2e2	0.051251	0.253892	8.495516	0.029885	0.008724	0.054904	0.219446	7.726501	0.028402	0.008228	78453	genic	0.003653	-0.034446	TRUE	TRUE	TRUE
chr8	33653129	33653629	Ppp2cb	0.052789	0.194611	8.495516	0.022907	0.006149	0.05506	0.196679	7.726501	0.025455	0.007051	53755	genic	0.002271	0.002068	TRUE	TRUE	TRUE
chr8	33653129	33653629	Purg	0.027674	0.1167	8.495516	0.013737	0.003501	0.026625	0.113342	7.726501	0.014669	0.003758	267055	genic	-0.001049	-0.003358	TRUE	TRUE	TRUE
chr8	33653129	33653629	Smim18	0.040381	0.181095	8.495516	0.021317	0.005908	0.047537	0.188936	7.726501	0.024453	0.006926	94391	genic	0.007156	0.007841	TRUE	TRUE	TRUE
chr8	33653129	33653629	Tex15	0.022458	0.02278	8.495516	0.002681	1.69e-4	0.036827	0.032669	7.726501	0.004228	6.44e-4	136642	genic	0.014369	0.009889	TRUE	TRUE	TRUE
chr8	33653129	33653629	Ubxn8	0.120513	0.724894	8.495516	0.085327	0.026188	0.120296	0.713115	7.726501	0.092295	0.02932	11412	genic	-2.17e-4	-0.011779	TRUE	TRUE	TRUE
chr8	33653129	33653629	Wrn	0.027679	0.116722	8.495516	0.013739	0.003501	0.026629	0.113365	7.726501	0.014672	0.003758	267852	genic	-0.00105	-0.003357	TRUE	TRUE	TRUE
chr8	33653696	33654196	1700104B16Rik	0.021019	0.104125	3.48428	0.029884	0.008724	0.022943	0.0917	3.228622	0.028402	0.008228	77873	genic	0.001924	-0.012425	TRUE	TRUE	TRUE
chr8	33653696	33654196	Gtf2e2	0.021019	0.104125	3.48428	0.029884	0.008724	0.022943	0.0917	3.228622	0.028402	0.008228	77886	genic	0.001924	-0.012425	TRUE	TRUE	TRUE
chr8	33653696	33654196	Ppp2cb	0.021621	0.079708	3.48428	0.022876	0.006149	0.022983	0.082098	3.228622	0.025428	0.007051	54322	genic	0.001362	0.00239	TRUE	TRUE	TRUE
chr8	33653696	33654196	Ubxn8	0.04892	0.294257	3.48428	0.084453	0.026188	0.04982	0.295332	3.228622	0.091473	0.02932	11979	genic	9e-4	0.001075	TRUE	TRUE	TRUE
chr8	33660363	33660863	Ubxn8	0.027008	0.162453	2.828201	0.05744	0.017115	0.015207	0.090148	1.888798	0.047728	0.013068	18646	genic	-0.011801	-0.072305	TRUE	TRUE	TRUE
chr8	33662594	33663094	1700104B16Rik	0.091931	0.455416	17.039811	0.026727	0.007642	0.052728	0.210745	12.349368	0.017065	0.004352	68975	genic	-0.039203	-0.244671	TRUE	TRUE	TRUE
chr8	33662594	33663094	AC132407.1	0.004071	0.002672	17.039811	1.57e-4	0	0.022943	0.018674	12.349368	0.001512	2.8e-4	1744086	genic	0.018872	0.016002	FALSE	TRUE	TRUE
chr8	33662594	33663094	AI429214	0.026225	0.041391	17.039811	0.002429	4.4e-4	0.008892	0.014975	12.349368	0.001213	2.12e-4	3330759	genic	-0.017333	-0.026416	TRUE	TRUE	TRUE
chr8	33662594	33663094	Dlc1	0.001573	0.001394	17.039811	8.2e-5	0	0.020259	0.018544	12.349368	0.001502	2.66e-4	3290299	genic	0.018686	0.01715	FALSE	TRUE	TRUE
chr8	33662594	33663094	Gm39157	0	0	0	0	0	0.073362	0.064397	12.349368	0.005215	0.001163	323069	genic	0.073362	0.064397	FALSE	TRUE	TRUE
chr8	33662594	33663094	Gtf2e2	0.091929	0.455413	17.039811	0.026726	0.007642	0.052726	0.21074	12.349368	0.017065	0.004352	68988	genic	-0.039203	-0.244673	TRUE	TRUE	TRUE
chr8	33662594	33663094	Ppp2cb	0.120101	0.442761	17.039811	0.025984	0.007351	0.060549	0.216284	12.349368	0.017514	0.004428	63220	genic	-0.059552	-0.226477	TRUE	TRUE	TRUE
chr8	33662594	33663094	Purg	0.036217	0.152726	17.039811	0.008963	0.00218	0.046949	0.199859	12.349368	0.016184	0.004165	276520	genic	0.010732	0.047133	TRUE	TRUE	TRUE
chr8	33662594	33663094	Rbpms	0.060405	0.066111	17.039811	0.00388	7.76e-4	0.026549	0.034414	12.349368	0.002787	4.74e-4	267019	genic	-0.033856	-0.031697	TRUE	TRUE	TRUE
chr8	33662594	33663094	Smim18	0.072928	0.327059	17.039811	0.019194	0.005188	0.050203	0.199534	12.349368	0.016157	0.004186	84926	genic	-0.022725	-0.127525	TRUE	TRUE	TRUE
chr8	33662594	33663094	Tex15	0.080131	0.081282	17.039811	0.00477	8.44e-4	0.071303	0.063253	12.349368	0.005122	9.51e-4	146107	genic	-0.008828	-0.018029	TRUE	TRUE	TRUE
chr8	33662594	33663094	Ubxn8	0.159697	0.96059	17.039811	0.056373	0.017115	0.096849	0.574119	12.349368	0.04649	0.013068	20877	genic	-0.062848	-0.386471	TRUE	TRUE	TRUE
chr8	33662594	33663094	Wrn	0.036218	0.152734	17.039811	0.008963	0.00218	0.046958	0.199904	12.349368	0.016187	0.004165	277317	genic	0.01074	0.04717	TRUE	TRUE	TRUE
chr8	33731569	33732217	Gm39157	0	0	0	0	0	0.041518	0.036444	6.963219	0.005234	0.001144	254020	promoter	0.041518	0.036444	FALSE	TRUE	TRUE
chr8	33731569	33732217	Gm3985	0	0	0	0	0	0.031681	0.00984	6.963219	0.001413	2.47e-4	781867	promoter	0.031681	0.00984	FALSE	TRUE	TRUE
chr8	33731569	33732217	Nrg1	0.029933	0.017118	8.180863	0.002092	4.08e-4	0.002274	0.002287	6.963219	3.29e-4	0	847096	promoter	-0.027659	-0.014831	TRUE	FALSE	TRUE
chr8	33731569	33732217	Ppp2cb	0.042074	0.155108	8.180863	0.01896	0.005163	0.035085	0.125326	6.963219	0.017998	0.004866	132269	promoter	-0.006989	-0.029782	TRUE	TRUE	TRUE
chr8	33731569	33732217	Purg	0.02688	0.113353	8.180863	0.013856	0.003462	0.017397	0.074056	6.963219	0.010635	0.002606	345569	promoter	-0.009483	-0.039297	TRUE	TRUE	TRUE
chr8	33731569	33732217	Rbpms	0.047263	0.051728	8.180863	0.006323	0.001409	0.033776	0.043781	6.963219	0.006287	0.001399	197970	promoter	-0.013487	-0.007947	TRUE	TRUE	TRUE
chr8	33731569	33732217	Smim18	0.099485	0.446158	8.180863	0.054537	0.015053	0.113733	0.452034	6.963219	0.064917	0.019487	15877	promoter	0.014248	0.005876	TRUE	TRUE	TRUE
chr8	33731569	33732217	Tex15	0.064832	0.065764	8.180863	0.008039	0.001915	0.0426	0.037791	6.963219	0.005427	0.001169	215156	promoter	-0.022232	-0.027973	TRUE	TRUE	TRUE
chr8	33731569	33732217	Ubxn8	0.036639	0.220386	8.180863	0.026939	0.007739	0.030667	0.181796	6.963219	0.026108	0.007467	89926	promoter	-0.005972	-0.03859	TRUE	TRUE	TRUE
chr8	33731569	33732217	Wrn	0.026885	0.113375	8.180863	0.013859	0.003462	0.017398	0.074067	6.963219	0.010637	0.002606	346366	promoter	-0.009487	-0.039308	TRUE	TRUE	TRUE
chr8	33747497	33748020	1700104B16Rik	0.077512	0.383982	7.048036	0.054481	0.015053	0.109095	0.436032	6.721882	0.064867	0.019487	15939.5	promoter	0.031583	0.05205	TRUE	TRUE	TRUE
chr8	33747497	33748020	Gm3985	0	0	0	0	0	0.023005	0.007145	6.721882	0.001063	1.67e-4	797732.5	promoter	0.023005	0.007145	FALSE	TRUE	TRUE
chr8	33747497	33748020	Gtf2e2	0.077527	0.384064	7.048036	0.054492	0.015053	0.109111	0.436101	6.721882	0.064878	0.019487	15926.5	promoter	0.031584	0.052037	TRUE	TRUE	TRUE
chr8	33747497	33748020	Ppp2cb	0.037143	0.136931	7.048036	0.019428	0.005288	0.029419	0.105088	6.721882	0.015634	0.004139	148134.5	promoter	-0.007724	-0.031843	TRUE	TRUE	TRUE
chr8	33747497	33748020	Rbpms	0.023089	0.02527	7.048036	0.003585	5.86e-4	0.035984	0.046643	6.721882	0.006939	0.00157	182104.5	promoter	0.012895	0.021373	TRUE	TRUE	TRUE
chr8	33747497	33748020	Tex15	0.033712	0.034197	7.048036	0.004852	0.00102	0.034739	0.030817	6.721882	0.004585	9.44e-4	231021.5	promoter	0.001027	-0.00338	TRUE	TRUE	TRUE
chr8	33747497	33748020	Ubxn8	0.023838	0.143387	7.048036	0.020344	0.005604	0.022683	0.134466	6.721882	0.020004	0.005496	105791.5	promoter	-0.001155	-0.008921	TRUE	TRUE	TRUE
chr8	33804750	33805250	Gm39157	0	0	0	0	0	0.028199	0.024753	2.176098	0.011375	0.00287	180913	genic	0.028199	0.024753	FALSE	TRUE	TRUE
chr8	33804750	33805250	Rbpms	0.020522	0.02246	2.053351	0.010938	0.002674	0.014752	0.019122	2.176098	0.008787	0.002005	124863	genic	-0.00577	-0.003338	TRUE	TRUE	TRUE
chr8	34051248	34051748	Gm39157	0	0	0	0	0	0.074149	0.065087	3.474003	0.018736	0.004881	65585	genic	0.074149	0.065087	FALSE	TRUE	TRUE
chr8	34051248	34051748	Rbpms	0.013484	0.014757	1.201905	0.012278	0.003083	0.03975	0.051525	3.474003	0.014832	0.00388	121635	genic	0.026266	0.036768	TRUE	TRUE	TRUE
chr8	34097275	34097775	Dctn6	0.037973	0.240996	3.744721	0.064356	0.016638	0.019583	0.112756	1.92261	0.058648	0.014067	11271	genic	-0.01839	-0.12824	TRUE	TRUE	TRUE
chr8	34097275	34097775	Rbpms	0.026723	0.029248	3.744721	0.00781	0.001807	0.019433	0.025189	1.92261	0.013102	0.003378	167662	genic	-0.00729	-0.004059	TRUE	TRUE	TRUE
chr8	34100911	34101411	Dctn6	0.031696	0.201154	1.830337	0.1099	0.033023	0.028417	0.163619	1.799363	0.090932	0.023952	7635	genic	-0.003279	-0.037535	TRUE	TRUE	TRUE
chr8	34100911	34101411	Gm39157	0	0	0	0	0	0.026867	0.023584	1.799363	0.013107	0.003327	115248	genic	0.026867	0.023584	FALSE	TRUE	TRUE
chr8	34100911	34101411	Rbpms	0.011042	0.012085	1.830337	0.006602	0.001454	0.02333	0.030241	1.799363	0.016807	0.004475	171298	genic	0.012288	0.018156	TRUE	TRUE	TRUE
chr8	34108021	34108521	1700104B16Rik	0.023942	0.118605	9.5749860000000009	0.012387	0.00305	0.026752	0.106922	10.116	0.01057	0.002573	376452	promoter	0.00281	-0.011683	TRUE	TRUE	TRUE
chr8	34108021	34108521	Gm39157	0	0	0	0	0	0.047237	0.041464	10.116	0.004099	5.35e-4	122358	promoter	0.047237	0.041464	FALSE	TRUE	TRUE
chr8	34108021	34108521	Gm45349	0.026479	0.039401	9.5749860000000009	0.004115	8.79e-4	0.008371	0.01389	10.116	0.001373	1.57e-4	364724	promoter	-0.018108	-0.025511	TRUE	TRUE	TRUE
chr8	34108021	34108521	Gtf2e2	0.023942	0.118605	9.5749860000000009	0.012387	0.00305	0.026751	0.106922	10.116	0.01057	0.002573	376439	promoter	0.002809	-0.011683	TRUE	TRUE	TRUE
chr8	34108021	34108521	Leprotl1	0.061017	0.392435	9.5749860000000009	0.040985	0.012377	0.059296	0.323252	10.116	0.031955	0.009015	38762	promoter	-0.001721	-0.069183	TRUE	TRUE	TRUE
chr8	34108021	34108521	Nrg1	0.014158	0.008097	9.5749860000000009	8.46e-4	1.36e-4	0.023842	0.023985	10.116	0.002371	4.69e-4	1223474	promoter	0.009684	0.015888	TRUE	TRUE	TRUE
chr8	34108021	34108521	Ppp2cb	0.01513	0.05578	9.5749860000000009	0.005826	0.001319	0.023932	0.085487	10.116	0.008451	0.001976	508647	promoter	0.008802	0.029707	TRUE	TRUE	TRUE
chr8	34108021	34108521	Rbpms	0.045491	0.049788	9.5749860000000009	0.0052	0.001053	0.051682	0.066991	10.116	0.006622	0.001471	178408	promoter	0.006191	0.017203	TRUE	TRUE	TRUE
chr8	34108021	34108521	Saraf	0.044655	0.292901	9.5749860000000009	0.03059	0.008743	0.068983	0.35889	10.116	0.035478	0.010513	46291	promoter	0.024328	0.065989	TRUE	TRUE	TRUE
chr8	34108021	34108521	Smim18	0.026626	0.119409	9.5749860000000009	0.012471	0.003083	0.028929	0.11498	10.116	0.011366	0.002792	360501	promoter	0.002303	-0.004429	TRUE	TRUE	TRUE
chr8	34108021	34108521	Tex15	0.019217	0.019493	9.5749860000000009	0.002036	3.82e-4	0.020707	0.018369	10.116	0.001816	3.28e-4	591534	promoter	0.00149	-0.001124	TRUE	TRUE	TRUE
chr8	34108546	34109046	Gm39157	0	0	0	0	0	0.023748	0.020845	5.097215	0.00409	5.35e-4	122883	promoter	0.023748	0.020845	FALSE	TRUE	TRUE
chr8	34108546	34109046	Leprotl1	0.033892	0.217979	5.313402	0.041024	0.012377	0.029932	0.163174	5.097215	0.032012	0.009015	38237	promoter	-0.00396	-0.054805	TRUE	TRUE	TRUE
chr8	34108546	34109046	Rbpms	0.025228	0.027612	5.313402	0.005197	0.001053	0.026031	0.033742	5.097215	0.00662	0.001471	178933	promoter	8.03e-4	0.00613	TRUE	TRUE	TRUE
chr8	34108546	34109046	Saraf	0.024807	0.162715	5.313402	0.030624	0.008743	0.034783	0.180963	5.097215	0.035502	0.010513	45766	promoter	0.009976	0.018248	TRUE	TRUE	TRUE
chr8	34124062	34124562	Dctn6	0.059725	0.37904	6.734824	0.056281	0.015657	0.03668	0.211198	4.140702	0.051005	0.013395	15516	genic	-0.023045	-0.167842	TRUE	TRUE	TRUE
chr8	34124062	34124562	Leprotl1	0.044851	0.28846	6.734824	0.042831	0.011909	0.033742	0.183946	4.140702	0.044424	0.012552	22721	genic	-0.011109	-0.104514	TRUE	TRUE	TRUE
chr8	34124062	34124562	Rbpms	0.026093	0.028558	6.734824	0.00424	8e-4	0.011063	0.01434	4.140702	0.003463	5.75e-4	194449	genic	-0.01503	-0.014218	TRUE	TRUE	TRUE
chr8	34124062	34124562	Saraf	0.03634	0.238363	6.734824	0.035393	0.009831	0.027744	0.144338	4.140702	0.034858	0.009625	30250	genic	-0.008596	-0.094025	TRUE	TRUE	TRUE
chr8	34146288	34147283	Dctn6	0.054306	0.344652	8.39723	0.041044	0.012377	0.044654	0.25711	8.024512	0.032041	0.009015	37989.5	promoter	-0.009652	-0.087542	TRUE	TRUE	TRUE
chr8	34146288	34147283	Dusp4	0.020212	0.122665	8.39723	0.014608	0.003409	0.023214	0.133238	8.024512	0.016604	0.003889	660510.5	promoter	0.003002	0.010573	TRUE	TRUE	TRUE
chr8	34146288	34147283	Gm34853	0.004026	0.008687	8.39723	0.001034	1.78e-4	0.022591	0.048575	8.024512	0.006053	0.001266	1292947.5	promoter	0.018565	0.039888	TRUE	TRUE	TRUE
chr8	34146288	34147283	Gm39157	0	0	0	0	0	0.033765	0.029638	8.024512	0.003693	5.66e-4	160872.5	promoter	0.033765	0.029638	FALSE	TRUE	TRUE
chr8	34146288	34147283	Rbpms	0.039606	0.043347	8.39723	0.005162	0.001095	0.026963	0.03495	8.024512	0.004355	8.65e-4	216922.5	promoter	-0.012643	-0.008397	TRUE	TRUE	TRUE
chr8	34146288	34147283	Saraf	0.205139	1.345546	8.39723	0.160237	0.057298	0.214684	1.116914	8.024512	0.139188	0.04726	7776.5	promoter	0.009545	-0.228632	TRUE	TRUE	TRUE
chr8	34154312	34154921	Dctn6	0.038307	0.243111	7.939593	0.03062	0.008743	0.043533	0.250657	7.060821	0.0355	0.010513	45820.5	promoter	0.005226	0.007546	TRUE	TRUE	TRUE
chr8	34154312	34154921	Dusp4	0.022324	0.13548	7.939593	0.017064	0.004006	0.010199	0.058539	7.060821	0.008291	0.001893	652679.5	promoter	-0.012125	-0.076941	TRUE	TRUE	TRUE
chr8	34154312	34154921	Gm34853	7.89e-4	0.001702	7.939593	2.14e-4	0	0.020488	0.044054	7.060821	0.006239	0.001307	1285116.5	promoter	0.019699	0.042352	FALSE	TRUE	TRUE
chr8	34154312	34154921	Gm39157	0	0	0	0	0	0.025674	0.022536	7.060821	0.003192	4.38e-4	168703.5	promoter	0.025674	0.022536	FALSE	TRUE	TRUE
chr8	34154312	34154921	Gm45349	0.012724	0.018934	7.939593	0.002385	4.01e-4	0.036269	0.060178	7.060821	0.008523	0.002052	318378.5	promoter	0.023545	0.041244	TRUE	TRUE	TRUE
chr8	34154312	34154921	Leprotl1	0.198526	1.276823	7.939593	0.160817	0.057298	0.181135	0.987452	7.060821	0.13985	0.04726	7583.5	promoter	-0.017391	-0.289371	TRUE	TRUE	TRUE
chr8	34154312	34154921	Rbpms	0.014048	0.015375	7.939593	0.001936	1.87e-4	0.022385	0.029016	7.060821	0.004109	8.04e-4	224753.5	promoter	0.008337	0.013641	TRUE	TRUE	TRUE
chr8	34154312	34154921	Tex15	0.023171	0.023503	7.939593	0.00296	6.09e-4	0.003496	0.003102	7.060821	4.39e-4	0	637879.5	promoter	-0.019675	-0.020401	TRUE	FALSE	TRUE
chr8	34233616	34234116	Gm45349	0.033441	0.04976	4.349727	0.01144	0.002879	0.027561	0.04573	3.586786	0.01275	0.003247	239129	intergenic	-0.00588	-0.00403	TRUE	TRUE	TRUE
chr8	34390550	34391050	Gm33831	0.102875	0.353138	2.311196	0.152795	0.045833	0.148447	0.525105	3.55402	0.147749	0.043257	4972	intergenic	0.045572	0.171967	TRUE	TRUE	TRUE
chr8	34390550	34391050	Gm45349	0.017058	0.025382	2.311196	0.010982	0.002453	0.028395	0.047113	3.55402	0.013256	0.003207	82195	intergenic	0.011337	0.021731	TRUE	TRUE	TRUE
chr8	34392740	34393240	B930018H19Rik	0.027512000000000002	0.048023	8.880805	0.005407	0.001188	0	0	0	0	0	247326	intergenic	-0.027512000000000002	-0.048023	TRUE	FALSE	TRUE
chr8	34392740	34393240	Gm33831	0.358341	1.230075	8.880805	0.138509	0.045833	0.320634	1.134188	8.516413	0.133177	0.043257	7162	intergenic	-0.037707	-0.095887	TRUE	TRUE	TRUE
chr8	34392740	34393240	Gm34096	0.044243	0.073656	8.880805	0.008294	0.001988	0	0	0	0	0	215314	intergenic	-0.044243	-0.073656	TRUE	FALSE	TRUE
chr8	34392740	34393240	Gm34368	0.005588	0.013608	8.880805	0.001532	2.58e-4	0.035	0.082244	8.516413	0.009657	0.002247	586884	intergenic	0.029412	0.068636	TRUE	TRUE	TRUE
chr8	34392740	34393240	Gm45349	0.065961	0.098151	8.880805	0.011052	0.002453	0.068351	0.113409	8.516413	0.013317	0.003207	80005	intergenic	0.00239	0.015258	TRUE	TRUE	TRUE
chr8	34392740	34393240	Sgcz	0.020703	0.019315	8.880805	0.002175	3.81e-4	4e-4	5.34e-4	8.516413	6.3e-5	0	4268518	intergenic	-0.020303	-0.018781	TRUE	FALSE	TRUE
chr8	34484945	34485445	Gm45349	0.032518	0.048387	1.067022	0.045348	0.00893	0.029543	0.049018	1.0194	0.048085	0.010147	12200	intergenic	-0.002975	6.31e-4	TRUE	TRUE	TRUE
chr8	34613866	34614366	Gm34096	0.096516	0.160681	1.107951	0.145025	0.045395	0	0	0	0	0	5812	genic	-0.096516	-0.160681	TRUE	FALSE	TRUE
chr8	34679913	34680413	B930018H19Rik	0.194035	0.338694	18.833286	0.017984	0.003878	0	0	0	0	0	39847	intergenic	-0.194035	-0.338694	TRUE	FALSE	TRUE
chr8	34679913	34680413	Dlc1	0.00254	0.002251	18.833286	1.2e-4	0	0.033574	0.030733	17.020228	0.001806	3.35e-4	2272980	intergenic	0.031034	0.028482	FALSE	TRUE	TRUE
chr8	34679913	34680413	Dusp4	0.131192	0.796185	18.833286	0.042275	0.012392	0.116727	0.669962	17.020228	0.039363	0.011489	127133	intergenic	-0.014465	-0.126223	TRUE	TRUE	TRUE
chr8	34679913	34680413	Gm19410	0.022287	0.042026	18.833286	0.002231	4.4e-4	0.002407	0.004337	17.020228	2.55e-4	0	1085626	intergenic	-0.01988	-0.037689	TRUE	FALSE	TRUE
chr8	34679913	34680413	Gm33831	0.059777	0.205197	18.833286	0.010895	0.002703	0.033309	0.117823	17.020228	0.006923	0.001621	294335	intergenic	-0.026468	-0.087374	TRUE	TRUE	TRUE
chr8	34679913	34680413	Gm34096	0.149856	0.249483	18.833286	0.013247	0.003092	0	0	0	0	0	71859	intergenic	-0.149856	-0.249483	TRUE	FALSE	TRUE
chr8	34679913	34680413	Gm34419	0.032884	0.043177	18.833286	0.002293	4.16e-4	0	0	0	0	0	414381	intergenic	-0.032884	-0.043177	TRUE	FALSE	TRUE
chr8	34679913	34680413	Gm45349	0.070472	0.104864	18.833286	0.005568	0.001201	0.09573	0.158836	17.020228	0.009332	0.002283	207168	intergenic	0.025258	0.053972	TRUE	TRUE	TRUE
chr8	34679913	34680413	Leprotl1	0.025297	0.162698	18.833286	0.008639	0.002015	0.035658	0.194387	17.020228	0.011421	0.002706	533130	intergenic	0.010361	0.031689	TRUE	TRUE	TRUE
chr8	34679913	34680413	Rbpms	0.006401	0.007006	18.833286	3.72e-4	0	0.038088	0.049371	17.020228	0.002901	5.96e-4	750300	intergenic	0.031687	0.042365	FALSE	TRUE	TRUE
chr8	34679913	34680413	Saraf	0.020034	0.131405	18.833286	0.006977	0.001604	0.013554	0.070516	17.020228	0.004143	8.98e-4	525601	intergenic	-0.00648	-0.060889	TRUE	TRUE	TRUE
chr8	34679913	34680413	Tnks	0.030991	0.118954	18.833286	0.0063160000000000004	0.001454	0.020588	0.082296	17.020228	0.004835	0.001049	285527	intergenic	-0.010403	-0.036658	TRUE	TRUE	TRUE
chr8	34686431	34686931	B930018H19Rik	0.026083	0.045529	2.445409	0.018618	0.00441	0	0	0	0	0	46365	intergenic	-0.026083	-0.045529	TRUE	FALSE	TRUE
chr8	34710041	34710541	B930018H19Rik	0.073533	0.128354	8.115984	0.015815	0.003939	0	0	0	0	0	69975	intergenic	-0.073533	-0.128354	TRUE	FALSE	TRUE
chr8	34710041	34710541	Dusp4	0.031713	0.192463	8.115984	0.023714	0.006686	0.026859	0.154158	5.842113	0.026387	0.00755	97005	intergenic	-0.004854	-0.038305	TRUE	TRUE	TRUE
chr8	34710041	34710541	Gm34096	0.055443	0.092303	8.115984	0.011373	0.002726	0	0	0	0	0	101987	intergenic	-0.055443	-0.092303	TRUE	FALSE	TRUE
chr8	34710041	34710541	Gm45349	0.042047	0.062566	8.115984	0.007709	0.00183	0.023341	0.038728	5.842113	0.006629	0.001526	237296	intergenic	-0.018706	-0.023838	TRUE	TRUE	TRUE
chr8	34807046	34807553	B930018H19Rik	0.050823	0.088712	10.166815	0.008726	0.002078	0	0	0	0	0	166983.5	promoter	-0.050823	-0.088712	TRUE	FALSE	TRUE
chr8	34807046	34807553	Gm33831	0.027476	0.094318	10.166815	0.009277	0.002217	0.031815	0.112539	9.76814	0.011521	0.002795	421471.5	promoter	0.004339	0.018221	TRUE	TRUE	TRUE
chr8	34807046	34807553	Gm34096	0.070206	0.11688	10.166815	0.011496	0.002906	0	0	0	0	0	198995.5	promoter	-0.070206	-0.11688	TRUE	FALSE	TRUE
chr8	34807046	34807553	Gm34368	0.016049	0.039085	10.166815	0.003844	6.41e-4	0.024204	0.056875	9.76814	0.005822	0.001226	172574.5	promoter	0.008155	0.01779	TRUE	TRUE	TRUE
chr8	34807046	34807553	Gm34853	0.021271	0.045899	10.166815	0.004515	9.85e-4	0.02555	0.054938	9.76814	0.005624	0.001254	632433.5	promoter	0.004279	0.009039	TRUE	TRUE	TRUE
chr8	34807046	34807553	Gm45349	0.082081	0.122137	10.166815	0.012013	0.00298	0.062885	0.10434	9.76814	0.010682	0.002625	334304.5	promoter	-0.019196	-0.017797	TRUE	TRUE	TRUE
chr8	34807046	34807553	Leprotl1	0.023091	0.148508	10.166815	0.014607	0.003409	0.02975	0.162181	9.76814	0.016603	0.003889	660266.5	promoter	0.006659	0.013673	TRUE	TRUE	TRUE
chr8	34807046	34807553	Saraf	0.026449	0.173487	10.166815	0.017064	0.004006	0.015566	0.080986	9.76814	0.008291	0.001893	652737.5	promoter	-0.010883	-0.092501	TRUE	TRUE	TRUE
