loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category
loop_10792	chr15	101980000	101990000	chr15	102060000	102070000	0.308795892718181	6.25732327373768	0.0002915310932023	6.26307294902993e-06	True	10	2	80000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_21885	chr15	73710000	73720000	chr15	73760000	73770000	0.30971020111545	6.45724568280891	0.0002097205010062	3.89206203883663e-06	True	10	2	50000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10927	chr15	84260000	84270000	chr15	84610000	84620000	0.327167501875917	5.93813456012427	0.0003117418022119	6.91473951530472e-06	True	10	2	350000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_8890	chr15	68255000	68260000	chr15	68360000	68365000	-0.304881389386117	6.19685989615703	0.0137341116630258	0.0006590641005928	True	5	1	105000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_8910	chr15	94720000	94725000	chr15	95570000	95575000	-0.328445420028374	5.80029273936877	0.018117747923249	0.0009884968125765	True	5	1	850000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10932	chr15	64170000	64180000	chr15	64620000	64630000	0.314925433015267	5.24538683567711	0.0008956865543226	2.98403880328407e-05	True	10	2	450000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10954	chr15	78620000	78630000	chr15	78720000	78730000	0.418494841809425	6.51472168948447	1.65984896620628e-05	8.87423669631317e-08	True	10	2	1e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_8951	chr15	41325000	41330000	chr15	41450000	41455000	-0.370998315200197	5.25345108723704	0.0134540180275302	0.000636945061175	True	5	1	125000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11031	chr15	25990000	26000000	chr15	26320000	26330000	0.386507731327367	5.39503837590089	0.0001440480472415	2.32951507999403e-06	True	10	2	330000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10864	chr15	12580000	12590000	chr15	12790000	12800000	0.325189771491144	5.88894352359445	0.0003025509065712	6.56382534139705e-06	True	10	2	210000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10979	chr15	66670000	66680000	chr15	66900000	66910000	0.399619177705749	5.23746694768271	0.0002034282663996	3.68529468115327e-06	True	10	2	230000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_9012	chr15	40165000	40170000	chr15	41025000	41030000	-0.44204187897156	5.03914950184881	0.0085846932934731	0.0003007650303018	True	5	1	860000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9021	chr15	94895000	94900000	chr15	95000000	95005000	-0.310859032520741	5.38982520174394	0.028307466311925	0.001970224969454	True	5	1	105000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10961	chr15	71910000	71920000	chr15	72050000	72060000	0.337648461652122	5.15957705562165	0.0011176921476137	4.06473414256134e-05	True	10	2	140000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9033	chr15	23455000	23460000	chr15	23565000	23570000	-0.47498828247922	5.67422906395352	0.0048194791419709	0.0001281120581616	True	5	1	110000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9072	chr15	64765000	64770000	chr15	65700000	65705000	0.328929347273576	5.40987663968762	0.0221021704525992	0.0013372907047285	True	5	1	935000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11060	chr15	85150000	85160000	chr15	85240000	85250000	0.623323428242287	5.92918461031013	2.53086045851812e-06	5.02102864178845e-09	True	10	3	90000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_20807	chr15	78250000	78260000	chr15	78330000	78340000	0.350259760954971	6.02199748390931	0.0001605283908668	2.6669616015349e-06	True	10	3	80000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9091	chr15	94770000	94775000	chr15	94890000	94895000	-0.469165715644018	4.87925435604837	0.0087455029503819	0.0003102555342565	True	5	1	120000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9093	chr15	88145000	88150000	chr15	88245000	88250000	0.336981220182709	5.30660566723667	0.0245995237770902	0.001552689327494	True	5	1	1e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11012	chr15	101770000	101780000	chr15	101970000	101980000	0.350381142113743	5.58780153095996	0.0002915310932023	6.27514192169848e-06	True	10	2	2e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9112	chr15	98510000	98515000	chr15	98615000	98620000	-0.393088366723857	5.34162108976796	0.0067713409033445	0.0002165232465478	True	5	1	105000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11110	chr15	101520000	101530000	chr15	101970000	101980000	0.306271380613823	5.59776744425846	0.0019502796989981	8.83278849183937e-05	True	10	2	450000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11207	chr15	68930000	68940000	chr15	70920000	70930000	-0.447798242365314	4.20317914356283	0.0031180078591711	0.0001728364049506	True	10	2	1990000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_9133	chr15	66295000	66300000	chr15	66440000	66445000	0.313477065562811	5.90628340712464	0.0125033499792681	0.0005548700524666	True	5	1	145000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9158	chr16	59420000	59425000	chr16	59615000	59620000	0.346718078461778	6.03459670411909	0.0297716290445254	0.0021259146029719	True	5	1	195000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9176	chr16	90380000	90385000	chr16	90710000	90715000	0.303114570745639	6.3352690448678	0.0132915675900754	0.0006152124380693	True	5	1	330000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11409	chr16	77120000	77130000	chr16	78150000	78160000	-0.424543006386247	4.77898839908246	0.000263126073094	5.52248518556247e-06	True	10	3	1030000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11397	chr16	85800000	85810000	chr16	87240000	87250000	-0.326082077989586	5.04856873606419	0.0013719508045915	5.51373671641262e-05	True	10	2	1440000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_9250	chr16	23985000	23990000	chr16	24460000	24465000	-0.439407952057336	4.73531172837206	0.0134540180275302	0.0006373791445228	True	5	1	475000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_11387	chr16	42830000	42840000	chr16	43590000	43600000	-0.608249329950787	4.56206767687716	1.93214600406245e-05	1.16960057686707e-07	True	10	2	760000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_9305	chr16	13355000	13360000	chr16	13435000	13440000	-0.362330474984998	5.23504088956394	0.0173102478157534	0.0009250999972716	True	5	1	80000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11417	chr16	72650000	72660000	chr16	72970000	72980000	-0.365190906649119	5.90242006065632	6.39627325194926e-05	6.99355234255453e-07	True	10	3	320000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11537	chr16	85800000	85810000	chr16	86410000	86420000	0.478083464137493	4.99861697627599	2.38289819960013e-05	1.52668893134508e-07	True	10	3	610000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11482	chr16	5300000	5310000	chr16	5460000	5470000	0.353388987029077	5.56452927230853	0.0001620660208252	2.73090458217803e-06	True	10	2	160000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11488	chr16	25960000	25970000	chr16	26190000	26200000	0.33721609813644	5.34172551134495	0.0006552297053328	1.94608421954187e-05	True	10	2	230000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11550	chr16	97520000	97530000	chr16	97780000	97790000	0.413990573129465	5.98172132712581	8.8844604722775e-06	3.75240250934175e-08	True	10	2	260000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11767	chr17	88380000	88390000	chr17	88500000	88510000	-0.310272706215319	5.69289227884726	0.0006032469620306	1.72379263268134e-05	True	10	2	120000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11740	chr17	48540000	48550000	chr17	48590000	48600000	-0.344731349940149	6.60951018785907	2.00970957379328e-05	1.22543266694712e-07	True	10	2	50000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9554	chr17	43265000	43270000	chr17	43455000	43460000	0.32155627627194	6.48581532190252	0.0034223313618301	7.02527217947213e-05	True	5	1	190000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_9586	chr17	25395000	25400000	chr17	25465000	25470000	0.341732315869553	6.57303201038147	0.002816483989183	5.26681725565594e-05	True	5	1	70000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11825	chr17	42190000	42200000	chr17	42280000	42290000	-0.414322966384706	5.77913841343158	6.56174643023815e-05	7.21931274800857e-07	True	10	2	90000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12002	chr17	67650000	67660000	chr17	67830000	67840000	0.510638959462082	5.08337339551209	1.77621022325217e-05	9.73179867812255e-08	True	10	2	180000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_9645	chr17	17390000	17395000	chr17	17750000	17755000	-0.314272484879308	5.55779859735536	0.0192122670943843	0.0010813239425507	True	5	1	360000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9657	chr17	31685000	31690000	chr17	32025000	32030000	0.343544852878036	5.88594662773929	0.0163917081595074	0.0008450179882028	True	5	1	340000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9665	chr17	71965000	71970000	chr17	72240000	72245000	0.327795596824896	5.55409390898152	0.0165613815504227	0.0008568686731991	True	5	1	275000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11875	chr17	43510000	43520000	chr17	43610000	43620000	0.329558557902776	5.81344801224608	0.0009955288920722	3.42224053566737e-05	True	10	2	1e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11893	chr17	63600000	63610000	chr17	63710000	63720000	-0.338888785343663	5.63516997788549	0.0011569565743949	4.26855222525537e-05	True	10	2	110000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11980	chr17	67860000	67870000	chr17	68160000	68170000	0.350560862035035	5.33965794499564	0.0005421864452165	1.51166333921719e-05	True	10	2	3e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9713	chr17	45910000	45915000	chr17	46030000	46035000	0.452259391605008	5.07618233816886	0.0137023238275033	0.0006553219047743	True	5	1	120000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11934	chr17	66680000	66690000	chr17	67170000	67180000	0.444377306982187	4.75478797895803	0.0001712103464991	2.92764245736909e-06	True	10	3	490000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11931	chr17	84830000	84840000	chr17	85630000	85640000	-0.396532717218427	4.80556902919691	0.0006354987107604	1.8504491445349e-05	True	10	2	8e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12019	chr17	9750000	9760000	chr17	11970000	11980000	-0.339525973927819	3.96862139132068	0.0079323849998254	0.0006343945232274	True	10	2	2220000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9790	chr1	38860000	38865000	chr1	38935000	38940000	-0.333866679699575	6.01341237132876	0.0063305105845788	0.0001931701323176	True	5	1	75000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_9860	chr1	133175000	133180000	chr1	133305000	133310000	0.367457547855563	6.58928702887008	0.0014005016439822	1.75237943441223e-05	True	5	1	130000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_9863	chr1	52145000	52150000	chr1	52265000	52270000	-0.33488290181181	5.83413481360884	0.0090710976649029	0.0003313274470951	True	5	1	120000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9900	chr1	88740000	88745000	chr1	89195000	89200000	0.341596037762811	6.70311279124482	0.012477448323499	0.0005529692105138	True	5	1	455000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9908	chr1	135170000	135175000	chr1	135255000	135260000	0.360086767034448	6.44669117694147	0.002816483989183	5.27836227535691e-05	True	5	1	85000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12310	chr1	156910000	156920000	chr1	157070000	157080000	0.387617209667053	5.90995159816999	3.05982770416201e-05	2.30705790240805e-07	True	10	2	160000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12413	chr1	118760000	118770000	chr1	119080000	119090000	0.411586171633455	5.38278272127997	0.0001401005045069	2.24650710608069e-06	True	10	3	320000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_9938	chr1	178145000	178150000	chr1	178300000	178305000	0.342363800576213	6.48383908155261	0.004789085760411	0.0001261790329084	True	5	1	155000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12304	chr1	53050000	53060000	chr1	53270000	53280000	0.3250060216867	5.7525310267304	0.0003236044399047	7.36374542907934e-06	True	10	2	220000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_10027	chr1	82550000	82555000	chr1	82640000	82645000	0.357724442788552	7.00142026040066	0.0008313291004954	6.93467718131006e-06	True	5	1	90000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10091	chr1	53905000	53910000	chr1	54380000	54385000	-0.384995817076615	5.89593359690563	0.0045521924208484	0.0001123998128604	True	5	1	475000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10097	chr1	156535000	156540000	chr1	156630000	156635000	0.377472878548311	6.08231413738521	0.0028593790565232	5.42235712531664e-05	True	5	1	95000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12502	chr1	43140000	43150000	chr1	43260000	43270000	0.564354034537121	5.62580156381049	2.93193231433871e-06	7.12514480773369e-09	True	10	2	120000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_12619	chr1	170630000	170640000	chr1	170840000	170850000	0.387514217796483	5.31789304018088	0.0003419104194394	7.97670119583035e-06	True	10	2	210000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10151	chr1	158670000	158675000	chr1	159130000	159135000	0.397555679460399	5.4654469350458	0.0059871264538635	0.0001761311252415	True	5	1	460000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10166	chr1	137585000	137590000	chr1	137655000	137660000	-0.389859765256311	5.59659021897267	0.0053264634142938	0.000149882687556	True	5	1	70000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12409	chr1	62780000	62790000	chr1	62930000	62940000	0.30991507691322	5.61512891771068	0.0003896080186717	9.62782911861589e-06	True	10	2	150000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10199	chr1	190045000	190050000	chr1	190795000	190800000	0.481490658141056	4.98933285290704	0.0049474664804606	0.0001322333211643	True	5	1	750000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10203	chr1	166790000	166795000	chr1	167010000	167015000	-0.351139986469244	5.26831441176938	0.0165741895723943	0.0008622504869836	True	5	1	220000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12473	chr1	157550000	157560000	chr1	158650000	158660000	0.302149948239704	4.87182634885266	0.0023088195591801	0.0001128293757711	True	10	2	1100000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10207	chr1	90200000	90205000	chr1	90585000	90590000	0.491794722199962	5.47208760510224	0.0038101550368688	8.47548667972163e-05	True	5	2	385000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12524	chr1	151560000	151570000	chr1	151700000	151710000	0.328934653862953	5.53615417345544	0.0003289089096797	7.54258236672746e-06	True	10	2	140000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12439	chr1	134990000	135000000	chr1	135100000	135110000	0.301984559473026	6.02603034920344	0.0008997322092564	3.00149265636555e-05	True	10	2	110000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12610	chr1	133380000	133390000	chr1	133610000	133620000	0.456584404595133	5.19898856950626	5.14748405098683e-05	5.02648451426339e-07	True	10	3	230000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_10232	chr1	97810000	97815000	chr1	98345000	98350000	0.36767910692508	5.99315862726829	0.0036750246796332	7.99096123755206e-05	True	5	1	535000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10236	chr1	42910000	42915000	chr1	43260000	43265000	-0.430387276801821	4.73239171697743	0.019941264053234	0.0011466614965545	True	5	1	350000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_19443	chr1	155570000	155580000	chr1	155720000	155730000	0.324179058563735	5.34118322333371	0.0004622527243763	1.19484731247857e-05	True	10	2	150000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12637	chr1	135720000	135730000	chr1	135780000	135790000	0.330899927210844	6.01315153555525	0.0002232499008381	4.32104041549113e-06	True	10	2	60000	Promoter-Promoter	up_in_mutant	weak_differential
loop_10245	chr1	112385000	112390000	chr1	112450000	112455000	0.339602804660268	6.2778543510425	0.0089460118509085	0.0003203888128119	True	5	1	65000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10247	chr1	93910000	93915000	chr1	94075000	94080000	-0.377049463526513	6.27520984743284	0.0210532143045522	0.0012574883148381	True	5	1	165000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12527	chr1	90970000	90980000	chr1	91100000	91110000	0.568270877255239	5.92474096785733	7.58713743508368e-07	9.58961285524989e-10	True	10	2	130000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_10252	chr1	53905000	53910000	chr1	54330000	54335000	0.315888738296754	5.83024178846568	0.0224398209797426	0.0013690031967202	True	5	1	425000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12605	chr1	13780000	13790000	chr1	14720000	14730000	0.340881765502683	5.45934925060582	0.0006178779376761	1.78693112261403e-05	True	10	2	940000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12651	chr1	13050000	13060000	chr1	13530000	13540000	0.386116018883104	5.4400223202373	5.50314405009791e-05	5.56831030166323e-07	True	10	3	480000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12680	chr1	184260000	184270000	chr1	184790000	184800000	0.375265717517455	4.75531548863475	0.0021907855139116	0.0001046295920386	True	10	2	530000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12672	chr1	149830000	149840000	chr1	150260000	150270000	0.303926395947826	5.24625091857115	0.0067684516018981	0.0005066170472612	True	10	2	430000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10293	chr1	149385000	149390000	chr1	149670000	149675000	0.586863012710763	4.93168308828222	0.0247251321876293	0.0015812163241203	True	5	1	285000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_12733	chr1	174590000	174600000	chr1	175000000	175010000	0.30120296738338	5.15758381142886	0.0036759753885937	0.0002174854650639	True	10	2	410000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12813	chr1	96840000	96850000	chr1	97010000	97020000	0.401942830685575	5.24762397560334	0.0003275313930712	7.49652092660466e-06	True	10	2	170000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12625	chr1	90650000	90660000	chr1	90840000	90850000	0.420238122863138	5.74553605978074	1.64361213969897e-05	8.71480455831905e-08	True	10	2	190000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12707	chr1	169670000	169680000	chr1	169910000	169920000	0.348706285583977	5.5046355979792	0.0010835149120923	3.84421724037592e-05	True	10	2	240000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12696	chr1	107630000	107640000	chr1	111240000	111250000	-0.487062228529982	4.24735560212283	0.0010485716124667	3.67871094158081e-05	True	10	2	3610000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12666	chr1	91520000	91530000	chr1	91750000	91760000	0.375575380075923	4.80933695078364	0.0006246405826659	1.81055241352439e-05	True	10	2	230000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10366	chr18	25060000	25065000	chr18	25120000	25125000	0.328609775882984	6.76992586781158	0.0021905025401714	3.54485729724104e-05	True	5	1	60000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10396	chr18	78010000	78015000	chr18	78135000	78140000	0.426575656734989	6.65806720621964	0.0005531083485874	3.38349006476612e-06	True	5	1	125000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10413	chr18	33605000	33610000	chr18	33760000	33765000	-0.351779868325041	5.51664157298891	0.0097205251583182	0.0003686685662313	True	5	1	155000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10446	chr18	30810000	30815000	chr18	31010000	31015000	-0.403896233569596	5.35050054316867	0.0065884665718211	0.0002066452645149	True	5	1	2e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10460	chr18	54895000	54900000	chr18	54985000	54990000	-0.33353658116916	5.52578682759747	0.0165741895723943	0.0008654857084016	True	5	1	90000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10464	chr18	30325000	30330000	chr18	31590000	31595000	-0.468489903924106	5.80491656094631	0.0020353503058804	3.01080625828155e-05	True	5	1	1265000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10466	chr18	12740000	12745000	chr18	12880000	12885000	-0.325121728068758	6.00054361022909	0.0090279570325212	0.0003266857755528	True	5	1	140000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_13072	chr18	58500000	58510000	chr18	59070000	59080000	0.346466705759157	5.12193604561791	0.0029826171205333	0.0001616080035349	True	10	2	570000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10488	chr18	53740000	53745000	chr18	53860000	53865000	-0.309943097664911	6.02865193358081	0.0147351488479796	0.0007268422326859	True	5	1	120000	Promoter-Promoter	down_in_mutant	weak_differential
loop_12981	chr18	74820000	74830000	chr18	74960000	74970000	0.384822473650711	6.37714583124993	6.02597690397005e-05	6.41684532457044e-07	True	10	2	140000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_10518	chr18	57670000	57675000	chr18	57780000	57785000	-0.366120581017234	5.45788883217517	0.0154955453536467	0.000776428132115	True	5	1	110000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_10523	chr18	24705000	24710000	chr18	24950000	24955000	0.300379964711078	6.35665860546382	0.0134540180275302	0.0006376465413737	True	5	1	245000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_13104	chr18	76370000	76380000	chr18	76890000	76900000	0.347689902100943	5.89168573254153	0.0003088451708974	6.77456952437143e-06	True	10	2	520000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13114	chr18	42340000	42350000	chr18	42460000	42470000	0.469613680965118	5.61077052382542	1.03773045475256e-05	4.81449707268551e-08	True	10	2	120000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13039	chr18	30810000	30820000	chr18	31440000	31450000	-0.346410169827354	4.52140885126231	0.0043611755077165	0.0002734406170665	True	10	2	630000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_22026	chr18	82000000	82010000	chr18	82400000	82410000	0.332798741760156	5.26137555901774	0.0004756079971463	1.24828185889421e-05	True	10	2	4e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_10555	chr18	33465000	33470000	chr18	33605000	33610000	-0.367784841256926	5.44748363909105	0.0122429145067475	0.0005235680822872	True	5	1	140000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_10556	chr18	30530000	30535000	chr18	30695000	30700000	-0.341115714485806	5.06679289355503	0.0251054111008995	0.0016265045007534	True	5	1	165000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_13088	chr18	42600000	42610000	chr18	43170000	43180000	0.308849274073665	5.11300955793344	0.0027081471557925	0.0001408399258734	True	10	2	570000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_1701	chr18	74810000	74820000	chr18	74980000	74990000	0.41915538296448	6.2165272453521	3.09856435339299e-05	2.36855617328114e-07	True	10	3	170000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_10608	chr18	52675000	52680000	chr18	52860000	52865000	0.380183328486813	5.95639719023147	0.009537391502747	0.0003590709624824	True	5	1	185000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13165	chr18	69890000	69900000	chr18	70180000	70190000	0.464906759357105	4.91719746642294	4.92912475542331e-05	4.7696991933444e-07	True	10	2	290000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13219	chr18	64520000	64530000	chr18	65270000	65280000	-0.3448697674357	4.71758089048415	0.0013583720542738	5.43663413966897e-05	True	10	2	750000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_13248	chr18	15570000	15580000	chr18	16210000	16220000	0.469050580952868	4.84652274407955	0.0002092856416884	3.85613788370826e-06	True	10	2	640000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13209	chr18	63140000	63150000	chr18	63390000	63400000	0.445703226285706	5.527165625539	3.3019360031751e-05	2.72331148541749e-07	True	10	2	250000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13146	chr18	81970000	81980000	chr18	82570000	82580000	0.300091771101875	5.33289525192948	0.0012040204723109	4.50749587150038e-05	True	10	2	6e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13452	chr19	57650000	57660000	chr19	58460000	58470000	-0.400584554140218	4.94471383948233	0.0003755840423094	9.2103721934316e-06	True	10	2	810000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_21090	chr19	56560000	56570000	chr19	56770000	56780000	0.404499872588381	5.41119621561627	4.97081902801563e-05	4.83200859916684e-07	True	10	2	210000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10836	chr19	25545000	25550000	chr19	25625000	25630000	0.365803818871562	5.96501634634648	0.013809766943126	0.0006666042546231	True	5	1	80000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13509	chr19	42310000	42320000	chr19	42440000	42450000	0.322623730404163	5.6504151165949	0.0003185645984183	7.17868262607737e-06	True	10	2	130000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10848	chr19	28775000	28780000	chr19	28885000	28890000	0.43445735337489	5.27069737573741	0.0075105335807239	0.0002498524211931	True	5	1	110000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_10860	chr19	11770000	11775000	chr19	12010000	12015000	-0.34106644633425	5.28329794896266	0.0201273699889714	0.0011640787892631	True	5	1	240000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_10892	chr2	170450000	170455000	chr2	170505000	170510000	0.301706399851555	6.28240009710939	0.0095439472648872	0.0003598485288395	True	5	1	55000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_13649	chr2	167680000	167690000	chr2	167890000	167900000	0.320420223921431	6.16972748222288	0.000318071522105	7.1320017468076e-06	True	10	2	210000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_13638	chr2	105680000	105690000	chr2	105800000	105810000	-0.341513712695852	6.20234668114944	7.76705542782673e-05	9.26610536193539e-07	True	10	2	120000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_13741	chr2	101470000	101480000	chr2	101650000	101660000	-0.315124448620195	5.30178348242202	0.0008918732337648	2.96739371255278e-05	True	10	2	180000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_12748	chr2	145150000	145175000	chr2	145500000	145525000	0.326174675971923	6.18774072710896	0.0001072144786012	8.40980320433465e-07	True	25	3	350000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_13906	chr2	103870000	103880000	chr2	103980000	103990000	0.521296490129072	6.2623662673736	3.02875082049036e-06	7.49569362402508e-09	True	10	2	110000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_11013	chr2	163530000	163535000	chr2	163595000	163600000	0.302828141524952	6.2608607756273	0.0202003112604514	0.0011705441181954	True	5	1	65000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11021	chr2	27040000	27045000	chr2	27235000	27240000	0.301807761103756	6.57347249473198	0.0223711156968674	0.0013610277261913	True	5	1	195000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13849	chr2	167220000	167230000	chr2	167270000	167280000	0.39213244444333	6.75302975987191	8.8844604722775e-06	3.9144289475536e-08	True	10	2	50000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11064	chr2	77795000	77800000	chr2	77920000	77925000	-0.387839985538879	5.64068731800312	0.013807743742146	0.0006649708642363	True	5	1	125000	Enhancer-Enhancer	down_in_mutant	weak_differential
