loop_id	anchor	start	end	midpoint	nearest_gene	distance_to_tss	is_promoter	anchor_num
loop_5361	chr8	32275000	32300000	32287500	211323	584796	FALSE	1
loop_6340	chr14	17650000	17660000	17655000	21834	260	TRUE	1
loop_4997	chr14	33440000	33450000	33445000	26419	0	TRUE	1
loop_5001	chr14	28950000	28960000	28955000	319476	58207	FALSE	1
loop_5003	chr14	18500000	18510000	18505000	22194	168140	FALSE	1
loop_5013	chr14	105470000	105480000	105475000	74864	18787	FALSE	1
loop_5015	chr14	118210000	118220000	118215000	105245869	16231	FALSE	1
loop_5027	chr9	90690000	90700000	90695000	67016	419195	FALSE	1
loop_5055	chr9	65030000	65040000	65035000	74388	0	TRUE	1
loop_5085	chr9	67410000	67420000	67415000	70549	139702	FALSE	1
loop_5182	chr11	24690000	24700000	24695000	100038617	30721	FALSE	1
loop_5200	chr11	46860000	46870000	46865000	276891	49199	FALSE	1
loop_5235	chr13	72630000	72640000	72635000	16372	1179	TRUE	1
loop_5256	chr13	51420000	51430000	51425000	13610	11360	FALSE	1
loop_5263	chr13	21160000	21170000	21165000	19720	9444	FALSE	1
loop_5288	chr12	104840000	104850000	104845000	94040	15075	FALSE	1
loop_5308	chr12	26930000	26940000	26935000	74668	95126	FALSE	1
loop_5314	chr12	54100000	54110000	54105000	112407	93859	FALSE	1
loop_5330	chr12	103990000	104000000	103995000	380780	0	TRUE	1
loop_5377	chr15	48420000	48430000	48425000	239420	362062	FALSE	1
loop_5379	chr15	40560000	40570000	40565000	432945	32722	FALSE	1
loop_5382	chr15	83660000	83670000	83665000	64706	55020	FALSE	1
loop_10904	chr16	42825000	42850000	42837500	75722	25761	FALSE	1
loop_5415	chr16	23450000	23460000	23455000	239766	20866	FALSE	1
loop_11006	chr16	56175000	56200000	56187500	224224	4312	FALSE	1
loop_5419	chr16	26230000	26240000	26235000	210530	124215	FALSE	1
loop_5471	chr17	7300000	7310000	7305000	21461	14645	FALSE	1
loop_5473	chr17	16950000	16960000	16955000	449000	104112	FALSE	1
loop_5865	chr1	60525000	60550000	60537500	77300	17103	FALSE	1
loop_5569	chr1	184440000	184450000	184445000	73590	107690	FALSE	1
loop_5574	chr1	120320000	120330000	120325000	226359	10581	FALSE	1
loop_5575	chr1	40570000	40580000	40575000	110895	80	TRUE	1
loop_5896	chr1	186825000	186850000	186837500	67223	75641	FALSE	1
loop_18892	chr1	70250000	70275000	70262500	66722	423029	FALSE	1
loop_5594	chr1	47270000	47280000	47275000	102466969	187124	FALSE	1
loop_5613	chr18	45890000	45900000	45895000	107003	145259	FALSE	1
loop_5657	chr19	27450000	27460000	27455000	52874	20174	FALSE	1
loop_5664	chr2	166630000	166640000	166635000	277360	73831	FALSE	1
loop_5681	chr2	70250000	70260000	70255000	329421	211088	FALSE	1
loop_5729	chr2	148750000	148760000	148755000	228756	0	TRUE	1
loop_5745	chr2	147840000	147850000	147845000	381384	129306	FALSE	1
loop_5755	chr2	66250000	66260000	66255000	73668	0	TRUE	1
loop_5767	chr2	67220000	67230000	67225000	383709	46165	FALSE	1
loop_5784	chrX	102150000	102160000	102155000	236930	0	TRUE	1
loop_13596	chrX	72000000	72025000	72012500	12789	8150	FALSE	1
loop_5838	chr3	50900000	50910000	50905000	12457	314446	FALSE	1
loop_3721	chr3	102250000	102275000	102262500	319951	0	TRUE	1
loop_5860	chr3	97380000	97390000	97385000	258272	21178	FALSE	1
loop_5869	chr3	34230000	34240000	34235000	320478	125561	FALSE	1
loop_5876	chr3	124270000	124280000	124275000	229801	40854	FALSE	1
loop_5879	chr3	45550000	45560000	45555000	72274	110689	FALSE	1
loop_5903	chr4	127980000	127990000	127985000	329942	0	TRUE	1
loop_5905	chr4	96700000	96710000	96705000	13109	35845	FALSE	1
loop_5915	chr4	148680000	148690000	148685000	230909	36682	FALSE	1
loop_5924	chr4	114660000	114670000	114665000	433746	151721	FALSE	1
loop_5931	chr4	139420000	139430000	139425000	69116	67390	FALSE	1
loop_5938	chr4	153170000	153180000	153175000	230959	302810	FALSE	1
loop_5939	chr4	111320000	111330000	111325000	67621	85005	FALSE	1
loop_5943	chr4	19570000	19580000	19575000	70568	0	TRUE	1
loop_6010	chr5	132540000	132550000	132545000	319974	0	TRUE	1
loop_6017	chr5	101360000	101370000	101365000	18096	294995	FALSE	1
loop_6026	chr5	88510000	88520000	88515000	16069	7890	FALSE	1
loop_6029	chr5	125520000	125530000	125525000	208151	1773	TRUE	1
loop_6065	chr6	120210000	120220000	120215000	330406	74558	FALSE	1
loop_6075	chr6	120530000	120540000	120535000	214932	0	TRUE	1
loop_6086	chr6	111370000	111380000	111375000	108073	724418	FALSE	1
loop_6094	chr6	107060000	107070000	107065000	58799	259925	FALSE	1
loop_6095	chr6	80880000	80890000	80885000	243499	861122	FALSE	1
loop_6097	chr6	64680000	64690000	64685000	11921	39124	FALSE	1
loop_6099	chr6	137870000	137880000	137875000	232449	115453	FALSE	1
loop_6391	chr6	31650000	31675000	31662500	434003	0	TRUE	1
loop_6136	chr7	115820000	115830000	115825000	68469	201978	FALSE	1
loop_20116	chr7	73650000	73675000	73662500	244061	11600	FALSE	1
loop_6145	chr7	64950000	64960000	64955000	66647	77002	FALSE	1
loop_6169	chr7	135830000	135840000	135835000	17345	113638	FALSE	1
loop_6192	chr10	115520000	115530000	115525000	77798	39985	FALSE	1
loop_6205	chr10	121830000	121840000	121835000	270802	90062	FALSE	1
loop_6207	chr10	60410000	60420000	60415000	100302688	10273	FALSE	1
loop_6221	chr10	42950000	42960000	42955000	268297	89629	FALSE	1
loop_6248	chr10	107790000	107800000	107795000	237523	69948	FALSE	1
loop_6283	chr8	14320000	14330000	14325000	244310	224134	FALSE	1
loop_6289	chr8	78050000	78060000	78055000	73301	153296	FALSE	1
loop_6300	chr8	23250000	23260000	23255000	57437	0	TRUE	1
loop_6301	chr8	98680000	98690000	98685000	100873092	321885	FALSE	1
loop_6307	chr8	88750000	88760000	88755000	74256	52971	FALSE	1
loop_6312	chr8	23180000	23190000	23185000	102247	18345	FALSE	1
loop_6317	chr14	79780000	79790000	79785000	18530	8687	FALSE	1
loop_6330	chr14	28950000	28960000	28955000	319476	58207	FALSE	1
loop_6349	chr14	105890000	105900000	105895000	24064	0	TRUE	1
loop_6655	chr14	63200000	63225000	63212500	382913	6143	FALSE	1
loop_6353	chr14	104040000	104050000	104045000	73877	12857	FALSE	1
loop_6406	chr9	41580000	41590000	41585000	387236	0	TRUE	1
loop_6415	chr9	73140000	73150000	73145000	225215	26573	FALSE	1
loop_6424	chr9	25650000	25660000	25655000	67484	168452	FALSE	1
loop_6428	chr9	105490000	105500000	105495000	235574	27318	FALSE	1
loop_6431	chr9	110630000	110640000	110635000	102466885	0	TRUE	1
loop_6489	chr11	99570000	99580000	99575000	69664	1015	TRUE	1
loop_6497	chr11	46850000	46860000	46855000	276891	39199	FALSE	1
loop_6503	chr11	63400000	63410000	63405000	18858	271017	FALSE	1
loop_6505	chr11	33170000	33180000	33175000	18148	6793	FALSE	1
loop_6522	chr13	57170000	57180000	57175000	26946	274006	FALSE	1
loop_6529	chr13	21750000	21760000	21755000	319187	0	TRUE	1
loop_6534	chr13	56800000	56810000	56805000	26946	85992	FALSE	1
loop_6538	chr13	13780000	13790000	13785000	14706	0	TRUE	1
loop_6879	chr13	10350000	10375000	10362500	12671	0	TRUE	1
loop_6554	chr13	49950000	49960000	49955000	105148	267899	FALSE	1
loop_4508	chr12	26525000	26550000	26537500	22169	55795	FALSE	1
loop_6591	chr12	74330000	74340000	74335000	386753	33331	FALSE	1
loop_6594	chr12	56670000	56680000	56675000	18511	11766	FALSE	1
loop_6601	chr12	49370000	49380000	49375000	15228	2659	FALSE	1
loop_6647	chr15	74780000	74790000	74785000	78725	1140	TRUE	1
loop_6649	chr15	61980000	61990000	61985000	17869	0	TRUE	1
loop_6655	chr15	9450000	9460000	9455000	75568	13971	FALSE	1
loop_6678	chr16	37370000	37380000	37375000	207227	4961	FALSE	1
loop_6707	chr16	6790000	6800000	6795000	68238	814414	FALSE	1
loop_6776	chr1	156940000	156950000	156945000	78255	373	TRUE	1
loop_6777	chr1	154280000	154290000	154285000	78112	23093	FALSE	1
loop_6779	chr1	118860000	118870000	118865000	102465176	84219	FALSE	1
loop_6791	chr1	184260000	184270000	184265000	73363	225698	FALSE	1
loop_6802	chr1	60560000	60570000	60565000	77300	0	TRUE	1
loop_6808	chr1	137580000	137590000	137585000	735252	376454	FALSE	1
loop_6820	chr1	84280000	84290000	84285000	102465181	61038	FALSE	1
loop_6831	chr1	60400000	60410000	60405000	329165	0	TRUE	1
loop_7177	chr1	14000000	14025000	14012500	433273	213120	FALSE	1
loop_6951	chr2	66250000	66260000	66255000	73668	0	TRUE	1
loop_6982	chr2	161630000	161640000	161635000	71389	520924	FALSE	1
loop_6984	chr2	104030000	104040000	104035000	70986	1638	TRUE	1
loop_6985	chr2	154550000	154560000	154555000	70362	0	TRUE	1
loop_6987	chr2	82370000	82380000	82375000	228116	12201	FALSE	1
loop_19910	chr2	166075000	166100000	166087500	72043	55662	FALSE	1
loop_6989	chr2	107960000	107970000	107965000	16492	669360	FALSE	1
loop_6997	chr2	44920000	44930000	44925000	227835	0	TRUE	1
loop_7001	chr2	19710000	19720000	19715000	71198	52247	FALSE	1
loop_7015	chrX	103690000	103700000	103695000	75064	59413	FALSE	1
loop_7023	chrX	73050000	73060000	73055000	245468	4786	FALSE	1
loop_7029	chrX	52450000	52460000	52455000	751531	27484	FALSE	1
loop_7070	chr3	70100000	70110000	70105000	229389	92386	FALSE	1
loop_7077	chr3	130180000	130190000	130185000	77018	48498	FALSE	1
loop_7085	chr3	35100000	35110000	35105000	102466155	177348	FALSE	1
loop_7086	chr3	158210000	158220000	158215000	67144	173337	FALSE	1
loop_7113	chr4	148700000	148710000	148705000	230909	56682	FALSE	1
loop_7114	chr4	57670000	57680000	57675000	677884	101820	FALSE	1
loop_7115	chr4	140780000	140790000	140785000	18602	5763	FALSE	1
loop_7135	chr4	114400000	114410000	114405000	666048	0	TRUE	1
loop_7141	chr4	39210000	39220000	39215000	75471	230294	FALSE	1
loop_7154	chr4	77080000	77090000	77085000	19266	1121960	FALSE	1
loop_7189	chr5	33390000	33400000	33395000	71101	11450	FALSE	1
loop_7198	chr5	41120000	41130000	41125000	100972	578156	FALSE	1
loop_7201	chr5	84270000	84280000	84275000	13839	137381	FALSE	1
loop_19268	chr5	51550000	51575000	51562500	19017	0	TRUE	1
loop_7237	chr5	132110000	132120000	132115000	75369	229730	FALSE	1
loop_7238	chr5	84410000	84420000	84415000	13839	0	TRUE	1
loop_18078	chr5	86050000	86075000	86062500	56792	0	TRUE	1
loop_7247	chr5	57710000	57720000	57715000	54216	0	TRUE	1
loop_7255	chr6	118190000	118200000	118195000	19713	0	TRUE	1
loop_7277	chr6	135550000	135560000	135555000	75024	98912	FALSE	1
loop_7304	chr6	139250000	139260000	139255000	70962	62575	FALSE	1
loop_20392	chr6	31650000	31675000	31662500	434003	0	TRUE	1
loop_7354	chr7	133800000	133810000	133805000	101437	17273	FALSE	1
loop_19404	chr7	96200000	96225000	96212500	735284	24423	FALSE	1
loop_20404	chr7	117375000	117400000	117387500	233781	0	TRUE	1
loop_7387	chr7	88550000	88560000	88555000	72433	119726	FALSE	1
loop_7414	chr10	76530000	76540000	76535000	16987	0	TRUE	1
loop_7422	chr10	63650000	63660000	63655000	216033	219901	FALSE	1
loop_7441	chr10	75740000	75750000	75745000	104248	14315	FALSE	1
loop_7538	chr8	67810000	67820000	67815000	17962	286145	FALSE	1
loop_7850	chr8	114450000	114460000	114455000	80707	10344	FALSE	1
loop_7893	chr8	44040000	44050000	44045000	252866	329950	FALSE	1
loop_7903	chr8	57840000	57850000	57845000	108150	186967	FALSE	1
loop_7910	chr8	4140000	4150000	4145000	70192	5347	FALSE	1
loop_7936	chr8	127580000	127590000	127585000	93742	516106	FALSE	1
loop_7950	chr8	32290000	32300000	32295000	211323	584796	FALSE	1
loop_7990	chr8	96150000	96160000	96155000	14719	261452	FALSE	1
loop_8148	chr14	105690000	105700000	105695000	102465207	66229	FALSE	1
loop_8218	chr14	67990000	68000000	67995000	68813	56557	FALSE	1
loop_8295	chr14	105470000	105480000	105475000	74864	18787	FALSE	1
loop_8530	chr14	79750000	79775000	79762500	18530	0	TRUE	1
loop_8335	chr14	57370000	57380000	57375000	68631	18528	FALSE	1
loop_8345	chr14	59150000	59160000	59155000	67932	7106	FALSE	1
loop_8350	chr14	17400000	17410000	17405000	21834	250260	FALSE	1
loop_16740	chr14	32525000	32550000	32537500	319955	11478	FALSE	1
loop_8378	chr14	45990000	46000000	45995000	114874	331856	FALSE	1
loop_8388	chr14	70780000	70790000	70785000	13449	6727	FALSE	1
loop_8657	chr14	21975000	22000000	21987500	218820	0	TRUE	1
loop_8398	chr14	34810000	34820000	34815000	14803	107	TRUE	1
loop_8401	chr14	103710000	103720000	103715000	70898	10557	FALSE	1
loop_8517	chr9	90690000	90700000	90695000	67016	419195	FALSE	1
loop_8807	chr9	91125000	91150000	91137500	22774	212412	FALSE	1
loop_8715	chr9	60270000	60280000	60275000	207596	242045	FALSE	1
loop_8838	chr9	43980000	43990000	43985000	21838	53383	FALSE	1
loop_8851	chr9	32590000	32600000	32595000	23871	36220	FALSE	1
loop_8875	chr9	75780000	75790000	75785000	12160	4635	FALSE	1
loop_8924	chr9	79000000	79010000	79005000	235505	384453	FALSE	1
loop_8970	chr9	90820000	90830000	90825000	22774	532412	FALSE	1
loop_8975	chr9	29660000	29670000	29665000	235106	293140	FALSE	1
loop_9021	chr9	90820000	90830000	90825000	22774	532412	FALSE	1
loop_19552	chr9	97450000	97475000	97462500	78911	80041	FALSE	1
loop_9070	chr9	110450000	110460000	110455000	270201	16693	FALSE	1
loop_9080	chr9	104440000	104450000	104445000	100316725	13886	FALSE	1
loop_9656	chr11	94940000	94950000	94945000	12842	3775	FALSE	1
loop_9697	chr11	29710000	29720000	29715000	68585	17052	FALSE	1
loop_9723	chr11	42180000	42190000	42185000	14394	0	TRUE	1
loop_9755	chr11	42750000	42760000	42755000	14401	330242	FALSE	1
loop_9774	chr11	77100000	77110000	77105000	237859	21564	FALSE	1
loop_9786	chr11	85840000	85850000	85845000	21385	7448	FALSE	1
loop_9794	chr11	26200000	26210000	26205000	102466154	0	TRUE	1
loop_9832	chr11	34840000	34850000	34845000	70385	6358	FALSE	1
loop_9842	chr11	63920000	63930000	63925000	54710	0	TRUE	1
loop_9850	chr11	63210000	63220000	63215000	18858	81017	FALSE	1
loop_250	chr11	24050000	24075000	24062500	14025	3055	FALSE	1
loop_9854	chr11	36040000	36050000	36045000	211652	59472	FALSE	1
loop_9952	chr13	12760000	12770000	12765000	26421	30049	FALSE	1
loop_10034	chr13	101400000	101410000	101405000	71174	145705	FALSE	1
loop_10064	chr13	52650000	52660000	52655000	20963	66826	FALSE	1
loop_9992	chr13	96850000	96875000	96862500	218476	49688	FALSE	1
loop_10149	chr13	83980000	83990000	83985000	553095	74771	FALSE	1
loop_10153	chr13	46310000	46320000	46315000	380842	36278	FALSE	1
loop_10225	chr13	22040000	22050000	22045000	319183	0	TRUE	1
loop_10234	chr13	22040000	22050000	22045000	319183	0	TRUE	1
loop_10259	chr13	95560000	95570000	95565000	14063	34772	FALSE	1
loop_10268	chr13	32900000	32910000	32905000	380839	1788	TRUE	1
loop_9961	chr13	67100000	67125000	67112500	432770	0	TRUE	1
loop_10293	chr13	96850000	96860000	96855000	218476	64688	FALSE	1
loop_10299	chr13	96850000	96860000	96855000	218476	64688	FALSE	1
loop_10316	chr13	16010000	16020000	16015000	16323	0	TRUE	1
loop_10326	chr13	107320000	107330000	107325000	105120	139821	FALSE	1
loop_10049	chr13	81775000	81800000	81787500	12626	0	TRUE	1
loop_10335	chr13	13230000	13240000	13235000	107849	47284	FALSE	1
loop_10468	chr12	100600000	100610000	100605000	104718	79173	FALSE	1
loop_10634	chr12	105850000	105860000	105855000	18789	65305	FALSE	1
loop_10635	chr12	104750000	104760000	104755000	192119	0	TRUE	1
loop_10685	chr12	75280000	75290000	75285000	80837	18321	FALSE	1
loop_10744	chr12	59380000	59390000	59385000	70611	160274	FALSE	1
loop_10751	chr12	86130000	86140000	86135000	328136	29340	FALSE	1
loop_10754	chr12	33380000	33390000	33385000	75836	4759	FALSE	1
loop_10765	chr12	9050000	9060000	9055000	75516	20002	FALSE	1
loop_10770	chr12	49370000	49380000	49375000	15228	2659	FALSE	1
loop_10845	chr15	57690000	57700000	57695000	387609	0	TRUE	1
loop_10686	chr15	41975000	42000000	41987500	223513	105279	FALSE	1
loop_11151	chr15	74580000	74590000	74585000	69439	46352	FALSE	1
loop_11153	chr15	41160000	41170000	41165000	100418302	3486	FALSE	1
loop_11166	chr15	86240000	86250000	86245000	223754	25540	FALSE	1
loop_11172	chr15	83760000	83770000	83765000	223726	9466	FALSE	1
loop_10692	chr15	7450000	7475000	7462500	268780	51604	FALSE	1
loop_11192	chr15	41190000	41200000	41195000	100418302	16512	FALSE	1
loop_11195	chr15	101520000	101530000	101525000	16680	2819	FALSE	1
loop_11213	chr15	85150000	85160000	85155000	100502602	0	TRUE	1
loop_11227	chr15	101770000	101780000	101775000	105866	6459	FALSE	1
loop_11234	chr15	26470000	26480000	26475000	211147	160951	FALSE	1
loop_10710	chr15	68425000	68450000	68437500	387228	83710	FALSE	1
loop_11246	chr15	25990000	26000000	25995000	52521	5633	FALSE	1
loop_10789	chr15	9450000	9475000	9462500	75568	13971	FALSE	1
loop_10753	chr15	52500000	52525000	52512500	69790	187407	FALSE	1
loop_11466	chr16	64310000	64320000	64315000	224291	282407	FALSE	1
loop_11492	chr16	41250000	41260000	41255000	102466172	1043468	FALSE	1
loop_11496	chr16	16300000	16310000	16305000	70120	0	TRUE	1
loop_11499	chr16	37380000	37390000	37385000	207227	0	TRUE	1
loop_11521	chr16	13110000	13120000	13115000	50505	315	TRUE	1
loop_10955	chr16	41525000	41550000	41537500	102466172	753468	FALSE	1
loop_11562	chr16	96350000	96360000	96355000	72058	1667	TRUE	1
loop_11566	chr16	85800000	85810000	85805000	11504	0	TRUE	1
loop_11067	chr16	81200000	81225000	81212500	17968	0	TRUE	1
loop_11586	chr16	10560000	10570000	10565000	74374	14660	FALSE	1
loop_11592	chr16	23550000	23560000	23555000	17174	29184	FALSE	1
loop_11594	chr16	93930000	93940000	93935000	110749	46098	FALSE	1
loop_11615	chr16	49160000	49170000	49165000	667772	102513	FALSE	1
loop_11617	chr16	36470000	36480000	36475000	20863	14607	FALSE	1
loop_11086	chr16	51300000	51325000	51312500	78639	516590	FALSE	1
loop_11630	chr16	79160000	79170000	79165000	19146	68902	FALSE	1
loop_11640	chr16	26230000	26240000	26235000	210530	124215	FALSE	1
loop_11821	chr17	78190000	78200000	78195000	50766	247	TRUE	1
loop_11994	chr17	10850000	10860000	10855000	50873	9615	FALSE	1
loop_12005	chr17	14280000	14290000	14285000	64074	493	TRUE	1
loop_12026	chr17	10840000	10850000	10845000	69310	0	TRUE	1
loop_12039	chr17	93760000	93770000	93765000	11516	560982	FALSE	1
loop_12042	chr17	33430000	33440000	33435000	69481	0	TRUE	1
loop_12062	chr17	3570000	3580000	3575000	68230	12175	FALSE	1
loop_11350	chr17	48400000	48425000	48412500	18044	0	TRUE	1
loop_19366	chr17	42310000	42320000	42315000	627626	0	TRUE	1
loop_18834	chr1	137575000	137600000	137587500	735252	366454	FALSE	1
loop_12590	chr1	85580000	85590000	85585000	109032	8816	FALSE	1
loop_12591	chr1	50960000	50970000	50965000	56363	50037	FALSE	1
loop_12622	chr1	143810000	143820000	143815000	56207	32727	FALSE	1
loop_12708	chr1	167940000	167950000	167945000	110648	250762	FALSE	1
loop_12787	chr1	55960000	55970000	55965000	329159	28758	FALSE	1
loop_12820	chr1	52300000	52310000	52305000	14660	66767	FALSE	1
loop_11884	chr1	168200000	168225000	168212500	18514	207269	FALSE	1
loop_12837	chr1	164310000	164320000	164315000	66352	2510	FALSE	1
loop_18857	chr1	120175000	120200000	120187500	73103	53812	FALSE	1
loop_12853	chr1	181880000	181890000	181885000	98386	36953	FALSE	1
loop_12857	chr1	12860000	12870000	12865000	240726	122649	FALSE	1
loop_11994	chr1	47275000	47300000	47287500	102466969	167124	FALSE	1
loop_11979	chr1	55950000	55975000	55962500	329159	18758	FALSE	1
loop_13117	chr18	31310000	31320000	31315000	19762	0	TRUE	1
loop_13237	chr18	44930000	44940000	44935000	240255	102253	FALSE	1
loop_13251	chr18	69190000	69200000	69195000	21413	143355	FALSE	1
loop_13282	chr18	46990000	47000000	46995000	69456	31183	FALSE	1
loop_13305	chr18	43840000	43850000	43845000	225443	47121	FALSE	1
loop_13366	chr19	17140000	17150000	17145000	353211	183881	FALSE	1
loop_13555	chr19	54040000	54050000	54045000	11551	0	TRUE	1
loop_13577	chr19	57650000	57660000	57655000	226255	38965	FALSE	1
loop_13591	chr19	28160000	28170000	28165000	19726	148833	FALSE	1
loop_13602	chr19	16800000	16810000	16805000	271564	19066	FALSE	1
loop_12621	chr19	43600000	43625000	43612500	18089	0	TRUE	1
loop_13608	chr19	28770000	28780000	28775000	20510	55048	FALSE	1
loop_13610	chr19	47350000	47360000	47355000	102466782	76410	FALSE	1
loop_13612	chr19	24960000	24970000	24965000	226043	0	TRUE	1
loop_13655	chr2	166590000	166600000	166595000	277360	113831	FALSE	1
loop_13884	chr2	58030000	58040000	58035000	77767	12863	FALSE	1
loop_14017	chr2	77790000	77800000	77795000	241494	17258	FALSE	1
loop_14229	chr2	165810000	165820000	165815000	228880	79015	FALSE	1
loop_12973	chr2	57100000	57125000	57112500	18227	0	TRUE	1
loop_14266	chr2	160370000	160380000	160375000	16658	2934	FALSE	1
loop_4846	chr2	137975000	138000000	137987500	228662	256564	FALSE	1
loop_4823	chr2	160400000	160425000	160412500	16658	32934	FALSE	1
loop_14320	chr2	77710000	77720000	77715000	241494	97258	FALSE	1
loop_14324	chr2	127600000	127610000	127605000	77721	12777	FALSE	1
loop_13027	chr2	138025000	138050000	138037500	228662	206564	FALSE	1
loop_14372	chr2	27280000	27290000	27285000	192166	31662	FALSE	1
loop_14389	chr2	58200000	58210000	58205000	227929	4471	FALSE	1
loop_14396	chr2	138280000	138290000	138285000	228662	23434	FALSE	1
loop_14413	chr2	140500000	140510000	140505000	72899	104690	FALSE	1
loop_14416	chr2	74060000	74070000	74065000	228033	148673	FALSE	1
loop_14423	chr2	141820000	141830000	141825000	16558	1071530	FALSE	1
loop_14435	chr2	110220000	110230000	110225000	170442	84559	FALSE	1
loop_7399	chr2	172475000	172500000	172487500	76426	2479	FALSE	1
loop_14493	chr2	140660000	140670000	140665000	71436	1468	TRUE	1
loop_14494	chr2	132310000	132320000	132315000	110911	46851	FALSE	1
loop_14495	chr2	109270000	109280000	109275000	228421	737	TRUE	1
loop_14502	chr2	59540000	59550000	59545000	76747	55346	FALSE	1
loop_14509	chr2	74290000	74300000	74295000	73962	7716	FALSE	1
loop_14511	chr2	26440000	26450000	26445000	227648	0	TRUE	1
loop_14521	chr2	159050000	159060000	159055000	71715	255192	FALSE	1
loop_14522	chr2	99230000	99240000	99235000	19374	2384717	FALSE	1
loop_14662	chrX	159620000	159630000	159625000	58194	0	TRUE	1
loop_13546	chrX	161950000	161975000	161962500	195727	184729	FALSE	1
loop_14891	chr3	154270000	154280000	154275000	16875	50658	FALSE	1
loop_15165	chr3	30590000	30600000	30595000	76652	0	TRUE	1
loop_15216	chr3	70030000	70040000	70035000	229389	22386	FALSE	1
loop_15220	chr3	30700000	30710000	30705000	320352	156	TRUE	1
loop_15234	chr3	123510000	123520000	123515000	69895	1669	TRUE	1
loop_15250	chr3	57470000	57480000	57475000	229302	44685	FALSE	1
loop_15258	chr3	90410000	90420000	90415000	229543	13621	FALSE	1
loop_15271	chr3	84610000	84620000	84615000	403175	16425	FALSE	1
loop_15274	chr3	64030000	64040000	64035000	56544	41546	FALSE	1
loop_15277	chr3	17000000	17010000	17005000	70441	779920	FALSE	1
loop_15280	chr3	143590000	143600000	143595000	621809	112209	FALSE	1
loop_15290	chr3	102080000	102090000	102085000	12373	0	TRUE	1
loop_15299	chr3	49090000	49100000	49095000	73173	657324	FALSE	1
loop_15320	chr3	76000000	76010000	76005000	73124	43050	FALSE	1
loop_15330	chr3	45550000	45560000	45555000	72274	110689	FALSE	1
loop_15340	chr3	38880000	38890000	38885000	329628	0	TRUE	1
loop_15654	chr4	33520000	33530000	33525000	102465904	81918	FALSE	1
loop_15727	chr4	67520000	67530000	67525000	21898	692415	FALSE	1
loop_15733	chr4	55510000	55520000	55515000	16600	12465	FALSE	1
loop_15871	chr4	67590000	67600000	67595000	102633975	721960	FALSE	1
loop_15887	chr4	20120000	20130000	20125000	14590	77947	FALSE	1
loop_15914	chr4	15980000	15990000	15985000	27354	22074	FALSE	1
loop_15915	chr4	15320000	15330000	15325000	100201	54168	FALSE	1
loop_15930	chr4	105150000	105160000	105155000	67916	0	TRUE	1
loop_19185	chr4	154050000	154075000	154062500	381580	7322	FALSE	1
loop_15993	chr4	82510000	82520000	82515000	102635783	1983	TRUE	1
loop_989	chr4	26950000	26975000	26962500	75360	244550	FALSE	1
loop_16013	chr4	96270000	96280000	96275000	100066	68661	FALSE	1
loop_16021	chr4	153480000	153490000	153485000	230959	0	TRUE	1
loop_16035	chr4	118650000	118660000	118655000	18363	5518	FALSE	1
loop_16039	chr4	88870000	88880000	88875000	230405	200	TRUE	1
loop_2312	chr4	27425000	27450000	27437500	75360	719550	FALSE	1
loop_16050	chr4	26930000	26940000	26935000	75360	224550	FALSE	1
loop_16053	chr4	22010000	22020000	22015000	76132	78670	FALSE	1
loop_16054	chr4	22470000	22480000	22475000	18992	8365	FALSE	1
loop_16272	chr5	19220000	19230000	19225000	70832	0	TRUE	1
loop_16438	chr5	116560000	116570000	116565000	68955	21816	FALSE	1
loop_16530	chr5	33390000	33400000	33395000	71101	11450	FALSE	1
loop_16588	chr5	15830000	15840000	15835000	75058	43828	FALSE	1
loop_16596	chr5	43040000	43050000	43045000	231207	183169	FALSE	1
loop_16623	chr5	128520000	128530000	128525000	319616	70692	FALSE	1
loop_15051	chr5	83775000	83800000	83787500	243078	419804	FALSE	1
loop_16648	chr5	22750000	22760000	22755000	330052	3112	FALSE	1
loop_16649	chr5	131530000	131540000	131535000	545809	115281	FALSE	1
loop_16674	chr5	88550000	88560000	88555000	65961	0	TRUE	1
loop_16677	chr5	4960000	4970000	4965000	14362	201964	FALSE	1
loop_16701	chr5	125520000	125530000	125525000	208151	1773	TRUE	1
loop_16703	chr5	100670000	100680000	100675000	71883	0	TRUE	1
loop_16709	chr5	3890000	3900000	3895000	545725	0	TRUE	1
loop_16715	chr5	12030000	12040000	12035000	545732	111956	FALSE	1
loop_16986	chr6	44090000	44100000	44095000	29807	423721	FALSE	1
loop_16990	chr6	87100000	87110000	87105000	52372	0	TRUE	1
loop_17008	chr6	48170000	48180000	48175000	69228	83406	FALSE	1
loop_17050	chr6	114080000	114090000	114085000	11941	37386	FALSE	1
loop_15335	chr6	43325000	43350000	43337500	18291	15445	FALSE	1
loop_17121	chr6	37590000	37600000	37595000	208665	59826	FALSE	1
loop_17137	chr6	51470000	51480000	51475000	12417	0	TRUE	1
loop_17165	chr6	19760000	19770000	19765000	102465192	204657	FALSE	1
loop_17192	chr6	43330000	43340000	43335000	18291	20445	FALSE	1
loop_17215	chr6	19940000	19950000	19945000	102465192	384657	FALSE	1
loop_17220	chr6	49510000	49520000	49515000	77485	114395	FALSE	1
loop_17228	chr6	51470000	51480000	51475000	12417	0	TRUE	1
loop_17279	chr6	51850000	51860000	51855000	54353	152548	FALSE	1
loop_17284	chr6	114930000	114940000	114935000	232334	29993	FALSE	1
