entrez_id	symbol	boundary_class	log2FoldChange	padj	chr	anchor_id	anchor_type	loop_distance	distance_class
67016	Tbc1d2b	lost	-0.301915752847932	0.00146854924378778	chr9	loop_175_anchor1	Poised_Enhancer	2000000	long_range
66912	Bzw2	lost	-0.347265664388472	0.00451179589534166	chr12	loop_393_anchor1	Active_Promoter	4050000	long_range
66797	Cntnap2	lost	-1.26187285918696	1.56615340053834e-13	chr6	loop_1164_anchor1	Active_Promoter	2125000	long_range
13865	Nr2f1	lost	-0.357357818366409	0.00314945437639624	chr13	loop_1616_anchor1	Other	6575000	long_range
100040724	Mirg	gained	0.368514536299853	0.0244863248213633	chr12	loop_1638_anchor1	Repressed_Promoter	650000	long_range
213527	Pth2r	lost	1.31533460456596	6.33913055655808e-5	chr1	loop_1932_anchor1	Active_Promoter	4500000	long_range
70799	Cep192	lost	-0.41068415260212	4.41879804368129e-5	chr18	loop_1984_anchor1	Other	2575000	long_range
52662	Ldlrad4	lost	-0.396372705279617	0.00737974322305204	chr18	loop_1984_anchor1	Other	2575000	long_range
77766	Elp4	lost	-0.382072216651266	0.00117581488978086	chr2	loop_2100_anchor1	Poised_Enhancer	475000	short_range
66183	Sptssb	gained	-1.48324680724432	5.98029153491323e-31	chr3	loop_2244_anchor1	Active_Enhancer	3300000	long_range
64817	Svep1	lost	-1.9850889525323001	1.81157573793042e-48	chr4	loop_2327_anchor1	Active_Enhancer	1650000	long_range
14677	Gnai1	lost	-0.501245112578662	9.89329399959095e-15	chr5	loop_2413_anchor1	Active_Enhancer	2600000	long_range
78894	Aacs	lost	-0.429955383372432	0.00846489564997681	chr5	loop_2424_anchor1	Repressed_Promoter	2975000	long_range
208151	Tmem132b	lost	0.643301559419836	4.0569419484236e-5	chr5	loop_2424_anchor1	Repressed_Promoter	2975000	long_range
64450	Gpr85	gained	-0.651468602208368	2.38176011393414e-7	chr6	loop_2506_anchor1	Active_Promoter	3800000	long_range
66520	Smim30	gained	-0.730890974645831	1.33563986737922e-4	chr6	loop_2506_anchor1	Active_Promoter	3800000	long_range
12226	Btg1	lost	-0.423593428466574	0.00208990910943935	chr10	loop_2638_anchor1	Active_Enhancer	950000	long_range
75409	Slitrk5	lost	0.349828275356235	0.00258650352679427	chr14	loop_2781_anchor1	Active_Promoter	1775000	long_range
216565	Ehbp1	lost	-0.313982356560908	0.00436966654992365	chr11	loop_2910_anchor1	Active_Enhancer	1350000	long_range
110789	Adgrv1	lost	-0.858532372830314	4.08270624356787e-4	chr13	loop_3005_anchor1	Active_Promoter	4375000	long_range
67486	Polr3g	lost	-0.598939936240938	0.00486508099254953	chr13	loop_3005_anchor1	Active_Promoter	4375000	long_range
211914	Asap2	gained	-0.58384649979323	4.19626405467206e-5	chr12	loop_3076_anchor1	Other	300000	short_range
209456	Trp53bp2	gained	-0.711535095473594	4.00987748138079e-23	chr1	loop_3353_anchor1	Active_Promoter	350000	short_range
15490	Hsd17b7	lost	-0.444778650707478	0.0156516067127739	chr1	loop_3364_anchor1	Other	675000	long_range
245450	Slitrk2	lost	-0.814635047188875	2.33490857673291e-13	chrX	loop_3661_anchor1	Active_Promoter	2025000	long_range
54698	Crtam	gained	-0.45361963267852	3.46082674196045e-8	chr9	loop_4359_anchor1	Active_Enhancer	450000	short_range
233246	Ano5	lost	-0.561652127706964	0.0026697245919031	chr7	loop_5280_anchor1	Repressed_Promoter	4100000	long_range
244682	Cntn5	lost	-1.04705288225456	0.00352380141451465	chr9	loop_5500_anchor1	Repressed_Promoter	1975000	long_range
211378	Zfp1008	gained	0.844490563578368	0.0105423227744593	chr13	loop_6870_anchor1	Other	300000	short_range
21885	Tle1	gained	0.336299409583629	0.02381457617987	chr4	loop_7642_anchor1	Bivalent_Promoter	850000	long_range
19417	Rasgrf1	lost	-0.398290269018613	0.00440783396916023	chr9	loop_9165_anchor1	Polycomb	9075000	long_range
109019	Nabp1	lost	-0.748615424886668	1.22054514142839e-4	chr1	loop_12020_anchor1	Active_Promoter	625000	long_range
107515	Lgr4	lost	-0.376916360434039	5.88546716354287e-6	chr2	loop_13298_anchor1	Active_Promoter	650000	long_range
12801	Cnr1	lost	-0.739791747540985	1.10762383888079e-45	chr4	loop_14534_anchor1	Active_Promoter	625000	long_range
12395	Runx1t1	gained	-1.10781828665906	2.36835841264373e-24	chr4	loop_14610_anchor1	Active_Enhancer	650000	long_range
26436	Psg16	lost	-0.302738037595387	0.0074949640304725	chr7	loop_16121_anchor1	Other	1600000	long_range
11489	Adam12	lost	0.727642806161758	3.38362896607571e-7	chr7	loop_16141_anchor1	Polycomb	9100000	long_range
224481	Tfb1m	lost	-0.363283777249093	0.0260656597108953	chr17	loop_17308_anchor1	Other	1425000	long_range
320152	4930412C18Rik	gained	-0.792401271414404	4.72985419651406e-6	chr4	loop_17973_anchor1	Repressed_Promoter	325000	short_range
70693	Adgra3	lost	0.620558642368797	4.30373464074967e-6	chr5	loop_18097_anchor1	Other	2075000	long_range
380755	Lsmem1	gained	0.738660132402346	0.0166418293576727	chr12	loop_18698_anchor1	Active_Promoter	1275000	long_range
14792	Lpcat3	gained	-0.500351336746588	1.89487099889457e-8	chr6	loop_19352_anchor1	Other	4100000	long_range
24064	Spry2	lost	-0.818839901476966	4.15900102289719e-12	chr14	loop_8162_anchor2	Active_Promoter	230000	short_range
11600	Angpt1	lost	-1.97816234694563	3.73628080119086e-25	chr15	loop_1539_anchor2	Active_Promoter	610000	long_range
70762	Dclk2	lost	-0.497543812560727	4.75865357300251e-11	chr3	loop_17841_anchor2	Repressed_Promoter	650000	long_range
331004	Slc9a9	lost	-1.20344098755169	1.11907211582954e-24	chr9	loop_1350_anchor2	Active_Enhancer	170000	short_range
213208	Il20rb	gained	-0.544768813259383	1.68702319257385e-5	chr9	loop_1127_anchor2	Other	550000	long_range
102626	Mapkapk3	lost	-0.870035153163658	3.01885329627573e-5	chr9	loop_1133_anchor2	Other	390000	short_range
210544	Tbc1d31	lost	-0.964163689743091	6.06965778155169e-23	chr15	loop_1262_anchor2	Active_Promoter	220000	short_range
14537	Gcnt1	lost	-3.20971941294299	4.21796002057637e-60	chr19	loop_13443_anchor2	Active_Enhancer	110000	short_range
65098	Zfand6	lost	-0.381707127992244	0.00472420301039138	chr7	loop_1715_anchor2	Other	160000	short_range
12564	Cdh8	lost	-1.20648776388163	8.01622876107688e-12	chr8	loop_18710_anchor2	Active_Promoter	550000	long_range
13813	Eomes	lost	-1.24125914089081	0.00462490731862719	chr9	loop_1986_anchor2	Bivalent_Promoter	185000	short_range
66616	Snx9	lost	-0.618208637112793	2.59185616304785e-7	chr17	loop_2490_anchor2	Poised_Enhancer	445000	short_range
20975	Synj2	lost	-0.70227048872529	1.85503428955651e-12	chr17	loop_2490_anchor2	Poised_Enhancer	445000	short_range
241134	Nyap2	lost	-0.71241103407208894	9.35026823820904e-5	chr1	loop_2573_anchor2	Active_Promoter	110000	short_range
20983	Syt4	lost	-0.780504291560392	1.40243697334666e-7	chr18	loop_4416_anchor2	Active_Promoter	480000	short_range
319909	Ism1	lost	-1.03869044722994	2.49906486320414e-10	chr2	loop_3189_anchor2	Poised_Enhancer	310000	short_range
19268	Ptprf	lost	1.47687119521649	6.9403103703088e-38	chr4	loop_3050_anchor2	Other	585000	long_range
217946	Cdca7l	gained	-1.08663127557582	0.0180012612299035	chr12	loop_21870_anchor2	Other	170000	short_range
15490	Hsd17b7	gained	-0.444778650707478	0.0156516067127739	chr1	loop_3749_anchor2	Other	265000	short_range
20409	Ostf1	gained	-0.469192752964377	0.0041319076576548	chr19	loop_19616_anchor2	Other	690000	long_range
20502	Slc16a2	gained	0.747809124786141	2.37784665712389e-8	chrX	loop_19791_anchor2	Other	150000	short_range
70415	Stk26	gained	2.88584472335663	1.64057332887444e-19	chrX	loop_21245_anchor2	Other	250000	short_range
13593	Ebf3	gained	0.843260489584343	1.82664355485656e-10	chr7	loop_22331_anchor2	Polycomb	1170000	long_range
20312	Cx3cl1	gained	1.0662660831455	6.14172691752e-10	chr8	loop_4165_anchor2	Bivalent_Promoter	70000	short_range
73230	Bmper	gained	1.03603599951141	8.69670909716256e-15	chr9	loop_21731_anchor2	Polycomb	190000	short_range
72301	Shisal1	gained	1.34270783544533	2.9483692701254e-15	chr15	loop_4527_anchor2	Repressed_Promoter	185000	short_range
15442	Hpse	gained	4.24380774455346	4.87675194180281e-6	chr5	loop_22228_anchor2	Poised_Enhancer	80000	short_range
74694	Tbc1d30	gained	0.337130790739875	0.0160513144599594	chr10	loop_16445_anchor2	Polycomb	225000	short_range
210801	Unc5d	gained	1.27954689314645	1.57019945247882e-18	chr8	loop_21686_anchor2	Other	1150000	long_range
270120	Fat3	gained	1.27325307403536	9.03884265725195e-15	chr9	loop_22404_anchor2	Repressed_Promoter	520000	long_range
208431	Shroom4	gained	0.892167392066657	2.48497233462519e-12	chrX	loop_5877_anchor2	Other	215000	short_range
72333	Palld	gained	0.690217742946027	4.03708113648406e-8	chr8	loop_7879_anchor2	Other	340000	short_range
22774	Zic4	lost	-0.6633681620233	3.67720106165769e-6	chr9	loop_8445_anchor2	Active_Enhancer	220000	short_range
330914	Arhgap32	gained	0.444813500073553	1.49688087398188e-12	chr9	loop_8807_anchor2	Polycomb	180000	short_range
110637	Grik4	gained	0.487826782934688	1.28155176288748e-4	chr9	loop_8739_anchor2	Repressed_Promoter	160000	short_range
110637	Grik4	lost	0.487826782934688	1.28155176288748e-4	chr9	loop_7382_anchor2	Repressed_Promoter	615000	long_range
18799	Plcd1	gained	0.594973303673798	0.00947185816384282	chr9	loop_7406_anchor2	Poised_Enhancer	145000	short_range
330914	Arhgap32	lost	0.444813500073553	1.49688087398188e-12	chr9	loop_8912_anchor2	Polycomb	600000	long_range
208982	Hmgcll1	lost	-0.826138272810309	5.16258896227943e-11	chr9	loop_8865_anchor2	Active_Promoter	230000	short_range
18667	Pgr	gained	0.819239509008309	1.28375057977089e-10	chr9	loop_8947_anchor2	Other	270000	short_range
66011	Ranbp17	lost	-0.522908602194985	9.02360337744984e-8	chr11	loop_9259_anchor2	Other	380000	short_range
319371	D030028A08Rik	lost	-0.68458827777434506	0.041050336340065	chr11	loop_9643_anchor2	Poised_Enhancer	590000	long_range
12890	Cplx2	gained	-0.516404972518089	1.12224660476177e-7	chr13	loop_8236_anchor2	Poised_Enhancer	115000	short_range
72293	Nkd2	gained	1.59407744033104	3.04020939681572e-5	chr13	loop_8410_anchor2	Polycomb	105000	short_range
68070	Pdzd2	gained	0.664664148888136	8.34722457288814e-6	chr15	loop_10864_anchor2	Other	210000	short_range
11512	Adcy6	lost	0.415946861378399	0.00173974987115286	chr15	loop_9112_anchor2	Other	105000	short_range
210126	Lpp	lost	-0.850094719452672	7.04206755400791e-16	chr16	loop_9250_anchor2	Active_Enhancer	475000	short_range
72388	Ripk4	gained	2.2619719230795	5.35054672059543e-9	chr16	loop_11550_anchor2	Poised_Enhancer	260000	short_range
22339	Vegfa	gained	0.334658642904976	0.0033371369320529	chr17	loop_9713_anchor2	Active_Promoter	120000	short_range
69397	1700019A02Rik	gained	-0.960592053448583	1.22658579636816e-5	chr1	loop_12304_anchor2	Poised_Enhancer	220000	short_range
227099	Pms1	gained	-0.87532945009755	1.66395784618125e-19	chr1	loop_12304_anchor2	Poised_Enhancer	220000	short_range
226610	Fam78b	lost	-0.879837515592883	1.9077294078794e-21	chr1	loop_10203_anchor2	Poised_Enhancer	220000	short_range
64291	Osbpl1a	lost	-0.477746387950373	1.32722148195386e-9	chr18	loop_10466_anchor2	Other	140000	short_range
14427	Galr1	gained	1.58236220126535	1.08094671056573e-4	chr18	loop_22026_anchor2	Bivalent_Promoter	400000	short_range
72832	Crtac1	gained	0.656453673865079	1.50471658052764e-5	chr19	loop_13509_anchor2	Other	130000	short_range
68170	Iftap	lost	-0.608053371943071	1.33041182085249e-9	chr2	loop_13741_anchor2	Other	180000	short_range
20779	Src	gained	0.485840043773867	7.36385216239133e-6	chr2	loop_11146_anchor2	Poised_Enhancer	115000	short_range
11898	Ass1	gained	1.28336350776133	7.92079664870434e-4	chr2	loop_14036_anchor2	Poised_Enhancer	190000	short_range
353282	Sfmbt2	lost	1.48532445175647	3.9732066217599e-27	chr2	loop_14376_anchor2	Other	1610000	long_range
110173	Manba	gained	-0.420546805673521	9.24606018224369e-4	chr3	loop_12035_anchor2	Poised_Enhancer	180000	short_range
18201	Nsmaf	lost	-0.584155349592174	1.8837297045984e-17	chr4	loop_15419_anchor2	Poised_Enhancer	290000	short_range
242425	Gabbr2	gained	0.41463135504051	1.40402354567178e-5	chr4	loop_12519_anchor2	Poised_Enhancer	425000	short_range
545641	Gm5860	lost	-1.70209743771128	5.42765218930701e-5	chr4	loop_15870_anchor2	Other	500000	short_range
433904	Ociad2	gained	0.675281286289108	0.00436502499408539	chr5	loop_12925_anchor2	Other	245000	short_range
231134	Dok7	gained	0.970717252683647	1.27918371243071e-10	chr5	loop_13051_anchor2	Other	125000	short_range
242864	Napepld	gained	-0.503397245786022	3.70789576932787e-5	chr5	loop_16442_anchor2	Active_Promoter	220000	short_range
74111	Rbm19	gained	-0.449324523614061	4.80052077203307e-5	chr5	loop_16478_anchor2	Polycomb	340000	short_range
18205	Ntf3	lost	-1.72403282919231	4.86177680655864e-6	chr6	loop_13540_anchor2	Repressed_Promoter	545000	long_range
243621	Iqsec3	gained	1.62962464592304	6.55692671892955e-55	chr6	loop_17159_anchor2	Polycomb	200000	short_range
233863	Gtf3c1	gained	0.361027264875031	4.10159236531257e-8	chr7	loop_17968_anchor2	Polycomb	160000	short_range
17684	Cited2	lost	-0.415598923888659	0.00300104381411283	chr10	loop_18342_anchor2	Active_Promoter	590000	long_range
22295	Cdh23	gained	2.44775581569031	2.27410292170769e-32	chr10	loop_18488_anchor2	Polycomb	150000	short_range
17125	Smad1	lost	0.337958915094157	2.20811567045777e-4	chr8	loop_7961_anchor2	Active_Promoter	270000	short_range
215690	Nav1	gained	0.397311773790795	0.00149305930089665	chr1	loop_19475_anchor2	Polycomb	210000	short_range
12064	Bdnf	gained	-1.36238643186776	6.9961251600885e-12	chr2	loop_14400_anchor2	Active_Enhancer	1000000	long_range
17342	Mitf	gained	-1.2040257065802	1.70480815400449e-20	chr6	loop_17319_anchor2	Poised_Enhancer	330000	short_range
103080	Septin10	gained	-0.709157997449171	1.2391727743072e-5	chr10	loop_20430_anchor2	Other	330000	short_range
56490	Zbtb20	gained	-1.08649561400187	9.71988977801703e-25	chr16	loop_2797_anchor2	Active_Promoter	720000	long_range
20617	Snca	lost	-1.7597952738451	1.31549689981051e-9	chr6	loop_17083_anchor2	Other	245000	short_range
66098	Chchd6	gained	-0.546847603351108	5.08294639894202e-7	chr6	loop_17091_anchor2	Poised_Enhancer	570000	long_range
11418	Asic2	gained	-0.342966540131051	0.0109480507809627	chr11	loop_9465_anchor2	Other	350000	short_range
17263	Meg3	gained	0.460237629621209	5.40830931388783e-4	chr12	loop_21869_anchor2	Repressed_Promoter	110000	short_range
13508	Dscam	gained	0.736538111788482	2.5004808246674e-8	chr16	loop_20876_anchor2	Other	420000	short_range
268857	Nlrc3	gained	0.89901603782454	1.20267253539488e-6	chr16	loop_17430_anchor2	Active_Promoter	95000	short_range
13798	En1	gained	-1.09131817803157	0.00115223994224201	chr1	loop_21989_anchor2	Other	360000	short_range
329278	Tnn	gained	-2.25864937399878	2.44514271264725e-6	chr1	loop_12734_anchor2	Other	180000	short_range
353211	Prune2	gained	-1.84748316955849	1.06945943929644e-156	chr19	loop_13587_anchor2	Other	230000	short_range
109241	Mbd5	gained	0.310897578529307	0.00845002580539607	chr2	loop_14531_anchor2	Other	1100000	long_range
64817	Svep1	gained	-1.9850889525323001	1.81157573793042e-48	chr4	loop_17626_anchor2	Active_Promoter	125000	short_range
269513	Nkain3	gained	1.67618311185001	1.25152104157219e-18	chr4	loop_22190_anchor2	Repressed_Promoter	660000	long_range
65100	Zic5	lost	-0.692738852048915	2.2081837498852e-18	chr14	loop_17792_anchor2	Active_Promoter	250000	short_range
20254	Scg2	gained	-0.805695948330544	1.09616889468236e-11	chr1	loop_17875_anchor2	Active_Promoter	715000	long_range
234889	Gucy1a2	lost	0.306417448065582	0.03282092636487	chr9	loop_147_anchor2	Active_Promoter	200000	short_range
228432	Ano3	lost	-1.78750982962324	2.61528034534024e-60	chr2	loop_767_anchor2	Other	190000	short_range
13841	Epha7	lost	-0.70078635658051	2.88070825430143e-4	chr4	loop_14598_anchor2	Active_Promoter	1875000	long_range
16979	Lrrn1	lost	-0.937618339685514	4.53999666432961e-33	chr6	loop_1095_anchor2	Active_Enhancer	620000	long_range
94109	Csmd1	lost	1.02285422139959	6.54018126191336e-10	chr8	loop_1282_anchor2	Bivalent_Promoter	2310000	long_range
320679	Samd12	lost	-0.928168435161171	2.75115947836604e-7	chr15	loop_1541_anchor2	Active_Promoter	560000	long_range
231207	Cpeb2	lost	-0.315453809252049	0.00319905430796313	chr5	loop_2009_anchor2	Other	150000	short_range
214704	Iqub	lost	0.495309065187285	0.00646232715704825	chr6	loop_2062_anchor2	Poised_Enhancer	410000	short_range
17132	Maf	lost	-1.32066848865364	1.37876158213143e-43	chr8	loop_2212_anchor2	Active_Enhancer	180000	short_range
234624	A330008L17Rik	lost	-1.55728297218081	2.56894782182925e-8	chr8	loop_4243_anchor2	Active_Promoter	600000	long_range
71566	Clmp	lost	-0.773054774923416	1.72036152824067e-10	chr9	loop_2386_anchor2	Poised_Enhancer	250000	short_range
69397	1700019A02Rik	lost	-0.960592053448583	1.22658579636816e-5	chr1	loop_2931_anchor2	Poised_Enhancer	140000	short_range
242466	Zfp462	lost	0.906524882015394	8.79621432565624e-24	chr4	loop_3481_anchor2	Poised_Enhancer	300000	short_range
12819	Col15a1	lost	1.81705607273235	8.08397163932082e-15	chr4	loop_3494_anchor2	Polycomb	1540000	long_range
327812	Gm15663	lost	-1.06694789656321	5.5360173084889505e-07	chr10	loop_3837_anchor2	Active_Promoter	270000	short_range
100038725	Cep85l	lost	-0.344642569017991	9.01940079452682e-4	chr10	loop_3882_anchor2	Other	220000	short_range
18484	Pam	gained	0.585224876340324	1.08468032922783e-6	chr1	loop_4364_anchor2	Repressed_Promoter	110000	short_range
71781	Slc16a14	lost	-0.969589131811909	1.98362182033329e-6	chr1	loop_4382_anchor2	Other	250000	short_range
66540	Fam107b	lost	-0.656205472344843	4.94831916186995e-8	chr2	loop_4500_anchor2	Active_Promoter	180000	short_range
23992	Prkra	gained	-0.57826223576898	7.57728254467615e-5	chr2	loop_4505_anchor2	Other	360000	short_range
111970	Dlx1as	gained	-1.20534031361159	0.0425969869269765	chr2	loop_4509_anchor2	Repressed_Promoter	390000	short_range
70549	Tln2	gained	0.530772905413411	9.1402039201048e-11	chr9	loop_5085_anchor2	Poised_Enhancer	220000	short_range
12053	Bcl6	gained	-0.517403666190643	2.12129827262096e-5	chr16	loop_5415_anchor2	Poised_Enhancer	500000	short_range
74596	Cds1	gained	0.419583831971896	2.2997865390473e-9	chr5	loop_6017_anchor2	Other	310000	short_range
70638	Entrep2	gained	1.12864531584861	6.03736484032088e-15	chr7	loop_6145_anchor2	Other	200000	short_range
14160	Lgr5	gained	0.962960522654857	1.01240509095959e-10	chr10	loop_6192_anchor2	Other	90000	short_range
50709	H1f4	lost	0.500834188737301	0.00538004256773977	chr13	loop_6529_anchor2	Active_Promoter	1870000	long_range
14734	Gpc3	gained	1.01388614832607	0.0360415289328681	chrX	loop_7029_anchor2	Other	190000	short_range
67260	Cers4	lost	0.760202212551821	4.09530327000406e-16	chr8	loop_7910_anchor2	Other	440000	short_range
68514	Micu2	lost	-0.361394894926602	0.00578353885789268	chr14	loop_8335_anchor2	Poised_Enhancer	540000	long_range
102747	Lrrc49	gained	-1.14631259487077	4.0560061138319e-37	chr9	loop_8715_anchor2	Active_Enhancer	320000	short_range
64085	Clstn2	gained	-0.667623822012353	0.0424638871901861	chr9	loop_19552_anchor2	Repressed_Promoter	575000	long_range
16400	Itga3	lost	-0.343893480622218	0.0295298344917556	chr11	loop_9656_anchor2	Poised_Enhancer	160000	short_range
320557	Fam169a	gained	0.537660472943931	5.09744654170783e-5	chr13	loop_9992_anchor2	Repressed_Promoter	200000	short_range
83924	Gpr137b	gained	0.644843290549959	3.78543566823445e-4	chr13	loop_10335_anchor2	Other	180000	short_range
11838	Arc	gained	0.53497956504073	0.0226948573768701	chr15	loop_11151_anchor2	Other	110000	short_range
14573	Gdnf	gained	0.713570415643893	0.0397854531387197	chr15	loop_10692_anchor2	Repressed_Promoter	350000	short_range
223970	Rmi2	lost	-1.43617010626233	6.42284905562547e-11	chr16	loop_11586_anchor2	Active_Enhancer	300000	short_range
110948	Hlcs	gained	-0.517911819116148	3.28430290368742e-8	chr16	loop_11594_anchor2	Poised_Enhancer	320000	short_range
77782	Polq	lost	-0.40119478003704	4.86985617852422e-4	chr16	loop_11617_anchor2	Other	530000	long_range
225020	Fez2	lost	-0.757679239004564	3.70653852382148e-16	chr17	loop_11821_anchor2	Other	260000	short_range
442821	9330175M20Rik	lost	-0.786277056671365	7.38249435414487e-7	chr1	loop_11994_anchor2	Other	4050000	long_range
67885	Mtln	lost	-0.814279986585693	0.0234962127313695	chr2	loop_14324_anchor2	Repressed_Promoter	230000	short_range
20181	Rxra	lost	0.568014688178317	3.74602799303473e-4	chr2	loop_14372_anchor2	Poised_Enhancer	480000	short_range
269275	Acvr1c	lost	-1.57368469734648	5.53509807325564e-25	chr2	loop_14389_anchor2	Poised_Enhancer	250000	short_range
16558	Kif16b	lost	-0.553442987717786	1.04360682803681e-10	chr2	loop_14413_anchor2	Poised_Enhancer	2310000	long_range
241612	Slc5a12	lost	-1.66799040517447	6.30571773248888e-7	chr2	loop_14435_anchor2	Other	340000	short_range
16911	Lmo4	gained	-0.319502463253002	0.0150377836131554	chr3	loop_15280_anchor2	Active_Promoter	610000	long_range
665934	Gm7854	lost	-0.40169113817128	0.0204776951536102	chr5	loop_16596_anchor2	Active_Promoter	190000	short_range
231510	Gpat3	gained	0.516002473546838	0.00680986229872984	chr5	loop_16703_anchor2	Other	240000	short_range
53322	Nucb2	lost	-0.952249304330697	1.48964315529438e-7	chr7	loop_18019_anchor2	Poised_Enhancer	360000	short_range
76628	1700112J16Rik	lost	-1.10281404490418	0.00352380141451465	chr7	loop_18056_anchor2	Other	760000	long_range
20409	Ostf1	lost	-0.469192752964377	0.0041319076576548	chr19	loop_19621_anchor2	Other	1750000	long_range
13593	Ebf3	lost	0.843260489584343	1.82664355485656e-10	chr7	loop_20370_anchor2	Repressed_Promoter	5760000	long_range
234967	Slc36a4	gained	0.431071290524388	2.69372395427483e-9	chr9	loop_20620_anchor2	Other	190000	short_range
327812	Gm15663	gained	-1.06694789656321	5.5360173084889505e-07	chr10	loop_21646_anchor2	Active_Promoter	610000	long_range
12400	Cbfb	gained	-0.426035260706978	0.00340070818374294	chr8	loop_21679_anchor2	Other	470000	short_range
94109	Csmd1	gained	1.02285422139959	6.54018126191336e-10	chr8	loop_21688_anchor2	Bivalent_Promoter	1800000	long_range
320487	Heatr5a	gained	-0.703406900361558	3.50400964888421e-15	chr12	loop_21872_anchor2	Other	170000	short_range
26458	Slc27a2	gained	2.24963250829431	3.73625158971254e-16	chr2	loop_22107_anchor2	Other	520000	long_range
380755	Lsmem1	lost	0.738660132402346	0.0166418293576727	chr12	loop_393_anchor2	Active_Promoter	4050000	long_range
240025	Dact2	lost	2.0270845178062	3.35613831582861e-12	chr17	loop_543_anchor2	Repressed_Promoter	750000	long_range
215690	Nav1	lost	0.397311773790795	0.00149305930089665	chr1	loop_656_anchor2	Polycomb	8925000	long_range
11477	Acvr1	lost	-0.365013251484785	0.00575339310543053	chr2	loop_826_anchor2	Poised_Enhancer	2350000	long_range
14107	Fat1	lost	-0.443881544885683	1.0546225245022e-9	chr8	loop_1342_anchor2	Active_Enhancer	975000	long_range
59007	Ngly1	lost	-0.522133383048498	4.81463483544046e-8	chr14	loop_1407_anchor2	Active_Promoter	2125000	long_range
23964	Tenm2	lost	-1.30980955635983	3.18318140707541e-22	chr11	loop_1514_anchor2	Other	550000	long_range
22779	Ikzf2	lost	-0.658496684712548	4.592054319545e-6	chr1	loop_1932_anchor2	Active_Promoter	4500000	long_range
16922	Phyh	lost	-0.407541655705966	0.0125715070794828	chr2	loop_2107_anchor2	Active_Promoter	1550000	long_range
56710	Brinp1	lost	-0.508185233023238	0.0131330841179428	chr4	loop_2292_anchor2	Active_Promoter	2200000	long_range
433904	Ociad2	lost	0.675281286289108	0.00436502499408539	chr5	loop_2418_anchor2	Active_Promoter	725000	long_range
70530	Lrfn2	lost	-0.743383414368969	4.57775156121545e-4	chr17	loop_3247_anchor2	Repressed_Promoter	525000	long_range
329003	Zfp516	lost	-0.882717448993919	8.01877018021147e-22	chr18	loop_3427_anchor2	Active_Promoter	425000	short_range
240843	Brinp2	gained	-0.542544742454193	0.00188898624232044	chr1	loop_4690_anchor2	Poised_Enhancer	525000	long_range
56297	Arl6	lost	-0.522901266750883	1.29403347916254e-5	chr16	loop_5795_anchor2	Active_Promoter	2025000	long_range
18768	Pkib	gained	-0.456532293965331	2.53810964375131e-4	chr10	loop_6553_anchor2	Poised_Enhancer	300000	short_range
380850	Gm5141	gained	0.762334309085898	0.00132741043428075	chr13	loop_6870_anchor2	Other	300000	short_range
239647	Pced1b	gained	0.350429152214939	0.0457334712514794	chr15	loop_6980_anchor2	Poised_Enhancer	225000	short_range
75597	Ndufaf2	gained	-1.02792431937002	4.04946552112102e-25	chr13	loop_9983_anchor2	Active_Promoter	825000	long_range
71991	Ercc8	gained	-0.596471019940182	4.82030812657957e-8	chr13	loop_9983_anchor2	Active_Promoter	825000	long_range
78785	Clip4	gained	0.817439076800899	1.49314923793439e-9	chr17	loop_11396_anchor2	Polycomb	300000	short_range
225115	Svil	lost	0.641830384944112	1.67772178555324e-8	chr18	loop_12403_anchor2	Polycomb	725000	long_range
434784	Ldoc1	lost	-2.49018326516843	6.87226478306923e-11	chrX	loop_13531_anchor2	Other	550000	long_range
76652	Actrt3	gained	-1.35565777145376	0.0236348409328587	chr3	loop_14135_anchor2	Other	750000	long_range
17355	Aff1	lost	-0.550364084867323	1.94530233110134e-10	chr5	loop_15101_anchor2	Repressed_Promoter	950000	long_range
243764	Chrm2	gained	1.61603878870572	2.82205353793745e-8	chr6	loop_15581_anchor2	Repressed_Promoter	1000000	long_range
93671	Cd163	lost	-1.48574168629741	4.26831073231506e-6	chr6	loop_15649_anchor2	Other	1600000	long_range
217830	Dglucy	lost	-1.42602238197938	1.96825601649585e-24	chr12	loop_17094_anchor2	Poised_Enhancer	675000	long_range
238377	Gpr68	lost	-1.6814230290199	1.27342394085571e-27	chr12	loop_17094_anchor2	Poised_Enhancer	675000	long_range
225631	Onecut2	lost	1.77524631495951	6.80095067630851e-33	chr18	loop_17529_anchor2	Repressed_Promoter	10875000	long_range
100038725	Cep85l	gained	-0.344642569017991	9.01940079452682e-4	chr10	loop_18397_anchor2	Other	800000	long_range
320772	Mdga2	gained	0.51538458592265	0.0102713611561379	chr12	loop_19657_anchor2	Repressed_Promoter	325000	short_range
