loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	is_merged	anchor1_K27me3	anchor2_K27me3
loop_7552	chr15	98650000	98675000	chr15	98800000	98825000	chr15:98650000-98675000_chr15:98800000-98825000	FALSE	0.0762863805864445	6.88146807864562	0.98612812415372	0.339908095648733	0.711414542269717	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.962748443950485	0.757781834805881	0.711414542269717	-0.0184670276176833	0.0659741946702814	0.0762863805864445	25	3	TRUE	TRUE	TRUE
loop_17520	chr15	61150000	61175000	chr15	63650000	63675000	chr15:61150000-61175000_chr15:63650000-63675000	FALSE	-0.0970341804583668	5.1795379842022	3.6139039723782	0.0810881098552936	0.399710901240124	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.608464619684953	0.477083954603361	0.399710901240124	-0.177053138688076	-0.149567049741867	-0.0970341804583668	25	3	TRUE	TRUE	TRUE
loop_11177	chr15	61975000	62000000	chr15	63650000	63675000	chr15:61975000-62000000_chr15:63650000-63675000	FALSE	-0.0897240407849543	4.84794951570236	2.42922777352988	0.144549693830312	0.510213994146977	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.708728512438768	0.685493899246823	0.510213994146977	-0.14462210037608	-0.100652644733844	-0.0897240407849543	25	3	TRUE	TRUE	TRUE
loop_3969	chr15	102750000	102775000	chr15	103175000	103200000	chr15:102750000-102775000_chr15:103175000-103200000	FALSE	-0.0631474084337793	5.6432078146897	1.58375777561334	0.231685022098595	0.617170088689291	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.918203365474452	0.993942868901475	0.617170088689291	0.0391029605897887	-0.00257519040166231	-0.0631474084337793	25	3	TRUE	TRUE	TRUE
loop_11383	chr16	23975000	24000000	chr16	25050000	25075000	chr16:23975000-24000000_chr16:25050000-25075000	FALSE	-0.121120541642981	5.19309947317548	6.18038314521542	0.0282877272087868	0.252865176691453	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.657571845833875	0.496490772955345	0.252865176691453	-0.108152732132641	-0.105601224468638	-0.121120541642981	25	3	TRUE	TRUE	TRUE
loop_11377	chr16	91075000	91100000	chr16	91350000	91375000	chr16:91075000-91100000_chr16:91350000-91375000	FALSE	-0.0317239476293767	6.39469150502098	0.229787623045824	0.640128429981352	0.882524005527798	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.939527837979684	0.919276471340308	0.882524005527798	-0.0310980067252393	-0.0258645654851216	-0.0317239476293767	25	3	TRUE	TRUE	TRUE
loop_9182	chr16	17205000	17210000	chr16	17275000	17280000	chr16:17205000-17210000_chr16:17275000-17280000	TRUE	0.0526079235587842	6.73756094199181	0.473062219121428	0.503078961481099	0.866488052914511	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.866488052914511	0.88390896343771	NA	0.0526079235587842	0.041688180585448	NA	5	2	TRUE	TRUE	TRUE
loop_9204	chr16	29725000	29730000	chr16	30185000	30190000	chr16:29725000-29730000_chr16:30185000-30190000	FALSE	-0.0890668760395097	5.22397416685846	1.00805827088403	0.332800324968271	0.782779071426229	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,25kb	TRUE	0.782779071426229	NA	0.791837987909074	-0.0890668760395097	NA	-0.045107348761966	5	2	TRUE	TRUE	TRUE
loop_11743	chr16	90380000	90390000	chr16	90710000	90720000	chr16:90380000-90390000_chr16:90710000-90720000	TRUE	-0.0590006906634677	5.72626394223991	1.13666126788872	0.305362093225716	0.733147408979736	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.873228709567026	0.733147408979736	0.930249588826032	-0.0476664466331437	-0.0590006906634677	-0.018629756853351	10	3	TRUE	TRUE	TRUE
loop_11414	chr16	29725000	29750000	chr16	30050000	30075000	chr16:29725000-29750000_chr16:30050000-30075000	FALSE	-0.0530167862785805	5.83703019636171	0.796549743836655	0.389328680441684	0.747410706797255	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.928665622344167	0.896976757576233	0.747410706797255	-0.03627594036665	-0.0302686187848197	-0.0530167862785805	25	3	TRUE	TRUE	TRUE
loop_12033	chr17	25390000	25400000	chr17	25470000	25480000	chr17:25390000-25400000_chr17:25470000-25480000	FALSE	0.0393355723006057	6.52360501512344	0.298407177457689	0.593943441891518	0.877761829215323	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.983774089695546	0.877761829215323	NA	0.00915995091013955	0.0393355723006057	NA	10	2	TRUE	TRUE	TRUE
loop_11709	chr17	83025000	83050000	chr17	83250000	83275000	chr17:83025000-83050000_chr17:83250000-83275000	FALSE	0.0178229579409469	6.23496589292476	0.132622591402299	0.721938806643197	0.915166019935237	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.967639312991256	0.995587431847558	0.915166019935237	-0.0162871342784098	0.00176537138174483	0.0178229579409469	25	3	TRUE	TRUE	TRUE
loop_12113	chr17	31700000	31710000	chr17	31760000	31770000	chr17:31700000-31710000_chr17:31760000-31770000	TRUE	-0.079154925514283	6.35772699577569	1.95640316062203	0.184820775811416	0.622144132985754	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.623958797816949	0.622144132985754	NA	-0.0994270580977645	-0.079154925514283	NA	10	2	TRUE	TRUE	TRUE
loop_11743	chr17	15050000	15075000	chr17	15450000	15475000	chr17:15050000-15075000_chr17:15450000-15475000	TRUE	0.156515977680201	6.6496384766619	5.10394265147401	0.0428606816566218	0.300545460691173	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.73925418121198	0.607600918234476	0.300545460691173	-0.0783632964991449	0.113461611035019	0.156515977680201	25	3	TRUE	TRUE	TRUE
loop_11754	chr17	15050000	15075000	chr17	15375000	15400000	chr17:15050000-15075000_chr17:15375000-15400000	FALSE	0.247218411692586	6.69203217334084	15.4409844882576	0.00192689822404899	0.0788038844065589	FALSE	TRUE	trending	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.164875771180651	0.413356533179621	0.0788038844065589	0.303097871827788	0.175509419804651	0.247218411692586	25	3	TRUE	TRUE	TRUE
loop_12114	chr17	14230000	14240000	chr17	14280000	14290000	chr17:14230000-14240000_chr17:14280000-14290000	FALSE	-0.0493633262238617	6.20225211904835	0.734165340393629	0.40673554606604	0.797322732684017	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.981240719607906	0.797322732684017	NA	0.00914338476417629	-0.0493633262238617	NA	10	2	TRUE	TRUE	TRUE
loop_12135	chr17	85620000	85630000	chr17	85680000	85690000	chr17:85620000-85630000_chr17:85680000-85690000	FALSE	-0.192950345474397	5.55694946097394	12.403150143998	0.00364374885926155	0.162842449019362	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.266808122742175	0.162842449019362	NA	-0.261325056433461	-0.192950345474397	NA	10	2	TRUE	TRUE	TRUE
loop_18741	chr17	85480000	85490000	chr17	85620000	85630000	chr17:85480000-85490000_chr17:85620000-85630000	TRUE	-0.0294182468928703	5.67506149821328	0.250226280662477	0.62510381957556	0.891796376498662	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.960160941340267	0.891796376498662	NA	0.0212728915396672	-0.0294182468928703	NA	10	2	TRUE	TRUE	TRUE
loop_12230	chr17	78190000	78200000	chr17	78600000	78610000	chr17:78190000-78200000_chr17:78600000-78610000	FALSE	0.0299870322362733	4.78474700182566	0.184140316892931	0.674719716864409	0.910312386055997	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.991051107092816	0.910312386055997	NA	-0.00610149657829315	0.0299870322362733	NA	10	2	TRUE	TRUE	TRUE
loop_12246	chr17	71960000	71970000	chr17	72520000	72530000	chr17:71960000-71970000_chr17:72520000-72530000	FALSE	-0.0736585555225551	4.57288484196865	0.715577758015024	0.412584116425944	0.801061736104647	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.99512910071626	0.801061736104647	NA	-0.0045179163973398	-0.0736585555225551	NA	10	2	TRUE	TRUE	TRUE
loop_12220	chr17	66680000	66690000	chr17	67170000	67180000	chr17:66680000-66690000_chr17:67170000-67180000	FALSE	-0.121722758070949	4.74760166860486	3.15668456123799	0.0985211598674358	0.506385942980347	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.937567116386405	0.506385942980347	NA	-0.0385884005480729	-0.121722758070949	NA	10	2	TRUE	TRUE	TRUE
loop_12388	chr1	153550000	153560000	chr1	153740000	153750000	chr1:153550000-153560000_chr1:153740000-153750000	FALSE	-0.0483967007141353	6.39320133990153	0.712185869572241	0.413665538802538	0.801514311504788	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.960160941340267	0.801514311504788	NA	-0.0185525396501547	-0.0483967007141353	NA	10	2	TRUE	TRUE	TRUE
loop_12393	chr1	133730000	133740000	chr1	133890000	133900000	chr1:133730000-133740000_chr1:133890000-133900000	FALSE	-0.0883153734480792	6.25850819982766	1.62689444293396	0.223997726848211	0.663090822070939	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.864699208091331	0.663090822070939	NA	-0.0608738063972414	-0.0883153734480792	NA	10	2	TRUE	TRUE	TRUE
loop_9585	chr1	75340000	75345000	chr1	75465000	75470000	chr1:75340000-75345000_chr1:75465000-75470000	FALSE	-0.110103133122981	6.89701549658509	1.34936726359814	0.265258469290499	0.737580947772051	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.737580947772051	0.793119931570309	NA	-0.110103133122981	-0.0759259118704548	NA	5	2	TRUE	TRUE	TRUE
loop_12488	chr1	166160000	166170000	chr1	166310000	166320000	chr1:166160000-166170000_chr1:166310000-166320000	FALSE	-0.0223446345373079	5.78772134458815	0.162748346263112	0.693060112836657	0.914086243465717	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.979310267559333	0.914086243465717	0.978592195204095	-0.00912089094784717	-0.0223446345373079	0.00688029658077785	10	3	TRUE	TRUE	TRUE
loop_12582	chr1	55880000	55890000	chr1	57200000	57210000	chr1:55880000-55890000_chr1:57200000-57210000	FALSE	-0.0681408778557455	5.29555216117864	0.75313306038578	0.400899326473112	0.792969312261049	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.958942391358506	0.792969312261049	0.956037600926863	0.0202922981396251	-0.0681408778557455	-0.00975504889187719	10	3	TRUE	TRUE	TRUE
loop_18796	chr1	153660000	153670000	chr1	153740000	153750000	chr1:153660000-153670000_chr1:153740000-153750000	TRUE	0.0156738196119732	5.92918991396305	0.0766873686748953	0.786102090563135	0.942759972212819	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.970005591505639	0.942759972212819	NA	-0.0141616883140348	0.0156738196119732	NA	10	2	TRUE	TRUE	TRUE
loop_9730	chr1	120605000	120610000	chr1	121175000	121180000	chr1:120605000-120610000_chr1:121175000-121180000	TRUE	-0.0967231052106527	5.85659759888181	1.79897999163223	0.201682761600468	0.687268268480127	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.687268268480127	NA	NA	-0.0967231052106527	NA	NA	5	1	FALSE	TRUE	TRUE
loop_12584	chr1	19200000	19210000	chr1	19970000	19980000	chr1:19200000-19210000_chr1:19970000-19980000	FALSE	0.0292327436987271	5.68357958257403	0.207735145469652	0.65591318840411	0.902594647541411	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.962905132429594	0.902594647541411	NA	-0.0179694688323228	0.0292327436987271	NA	10	2	TRUE	TRUE	TRUE
loop_12079	chr1	184250000	184275000	chr1	184725000	184750000	chr1:184250000-184275000_chr1:184725000-184750000	FALSE	0.12676227646767	5.88559326757745	7.36035940652638	0.018560803894524	0.206251897591294	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.318015848458591	0.297638576920038	0.206251897591294	0.207880004770898	0.148086247751175	0.12676227646767	25	3	TRUE	TRUE	TRUE
loop_12129	chr1	88450000	88475000	chr1	88700000	88725000	chr1:88450000-88475000_chr1:88700000-88725000	FALSE	0.0819421714572611	6.26733553715521	1.55276773991277	0.23603990776606	0.621982639206297	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.94408801289208	0.764164458218023	0.621982639206297	0.0301162908773329	0.0634697328595803	0.0819421714572611	25	3	TRUE	TRUE	TRUE
loop_12838	chr1	125780000	125790000	chr1	126430000	126440000	chr1:125780000-125790000_chr1:126430000-126440000	FALSE	-0.146297771108744	5.11887651692606	3.99479625556055	0.0665411509424283	0.441121768399281	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.918203365474452	0.441121768399281	0.466523275146329	-0.0596013438780225	-0.146297771108744	-0.0936915824127756	10	3	TRUE	TRUE	TRUE
loop_9935	chr1	56980000	56985000	chr1	57205000	57210000	chr1:56980000-56985000_chr1:57205000-57210000	TRUE	0.162094012678959	5.36346397621345	3.37666801160798	0.0879420093628122	0.550245709891223	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.550245709891223	0.907449697904703	0.662004648320392	0.162094012678959	0.0328615318504162	0.0573596875407008	5	3	TRUE	TRUE	TRUE
loop_12277	chr1	55875000	55900000	chr1	56975000	57000000	chr1:55875000-55900000_chr1:56975000-57000000	FALSE	0.0374048842564958	5.42293069167533	0.565655579813032	0.466201513517037	0.796929744849816	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.849970612432991	0.936716755465427	0.796929744849816	0.0771542573565853	0.0240535771899954	0.0374048842564958	25	4	TRUE	TRUE	TRUE
loop_12194	chr1	62700000	62725000	chr1	62950000	62975000	chr1:62700000-62725000_chr1:62950000-62975000	FALSE	-0.0762016036492862	5.53783763562306	1.49561651999811	0.244361356073753	0.631363837123391	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.702581404483496	0.768347016586847	0.631363837123391	-0.14986078841092	-0.0731351782039926	-0.0762016036492862	25	3	TRUE	TRUE	TRUE
loop_5851	chr18	60990000	61000000	chr18	61040000	61050000	chr18:60990000-61000000_chr18:61040000-61050000	FALSE	0.0376399697346901	6.86521359500122	0.221872116280354	0.645262209004155	0.89865685980532	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.930849803422131	0.9786271212018	NA	-0.0392149217871111	-0.00950905310545822	NA	10	3	TRUE	TRUE	TRUE
loop_3749	chr18	74440000	74450000	chr18	74580000	74590000	chr18:74440000-74450000_chr18:74580000-74590000	FALSE	0.119800787416724	5.77369111180473	4.19545995269318	0.0608411072881624	0.428093821701249	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.794422246734611	0.511720475041941	0.431563504598787	0.0875604253537571	0.115801336280464	0.111023519743387	10	4	TRUE	TRUE	TRUE
loop_12770	chr18	74425000	74450000	chr18	74975000	75000000	chr18:74425000-74450000_chr18:74975000-75000000	FALSE	0.0580512974888215	5.00208000827114	1.17462880652598	0.299330226976094	0.68051996040888	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.999099063241658	0.735636331451838	0.68051996040888	-0.00113385874540108	0.0793881022939025	0.0580512974888215	25	3	TRUE	TRUE	TRUE
loop_10206	chr19	47265000	47270000	chr19	47335000	47340000	chr19:47265000-47270000_chr19:47335000-47340000	FALSE	-0.0701405159671273	6.9316449700053004	1.20637226540234	0.29100968984307	0.757403443001304	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.757403443001304	0.808268305002928	NA	-0.0701405159671273	-0.048116397022196	NA	5	2	TRUE	TRUE	TRUE
loop_13480	chr19	47350000	47360000	chr19	47490000	47500000	chr19:47350000-47360000_chr19:47490000-47500000	FALSE	0.0691950862019107	6.07305260012511	1.53537911558209	0.23676396653603	0.675638984959214	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.773422143267496	0.833621954439502	0.946236750258037	0.0858011153054182	0.0434035728909074	0.0144214495741854	10	4	TRUE	TRUE	TRUE
loop_10252	chr19	45220000	45225000	chr19	45545000	45550000	chr19:45220000-45225000_chr19:45545000-45550000	TRUE	0.0394773310417566	6.10924473513444	0.286428593133369	0.601111570609336	0.910298493838708	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.910298493838708	0.937124162111059	NA	0.0394773310417566	0.0174209574853919	NA	5	2	TRUE	TRUE	TRUE
loop_13487	chr19	47170000	47180000	chr19	47260000	47270000	chr19:47170000-47180000_chr19:47260000-47270000	FALSE	-0.0836806338942164	6.11351523854722	1.8996568173349	0.190899259061665	0.63009216356774	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.69030791488698	0.63009216356774	NA	-0.0992035556440623	-0.0836806338942164	NA	10	2	TRUE	TRUE	TRUE
loop_13541	chr19	25600000	25610000	chr19	25670000	25680000	chr19:25600000-25610000_chr19:25670000-25680000	FALSE	-0.118630068510737	5.7033743004713	3.17558800713156	0.0976175710034517	0.503496498086606	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.605736383191924	0.503496498086606	NA	-0.132735921432319	-0.118630068510737	NA	10	2	TRUE	TRUE	TRUE
loop_13054	chr19	37700000	37725000	chr19	37875000	37900000	chr19:37700000-37725000_chr19:37875000-37900000	FALSE	0.159241886990546	6.67105724520584	6.4983887725102	0.025169303575191	0.239251037651078	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.846421539929548	0.666148514118932	0.239251037651078	0.0585238096369801	0.0860125044695118	0.159241886990546	25	3	TRUE	TRUE	TRUE
loop_13496	chr19	59450000	59460000	chr19	60140000	60150000	chr19:59450000-59460000_chr19:60140000-60150000	FALSE	0.0821242070624884	5.73132442274984	1.87491513827259	0.193629562135147	0.633087965349352	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.689987347302646	0.633087965349352	NA	0.0970043382249395	0.0821242070624884	NA	10	2	TRUE	TRUE	TRUE
loop_13532	chr19	42790000	42800000	chr19	43390000	43400000	chr19:42790000-42800000_chr19:43390000-43400000	FALSE	0.047981024699636	6.09254876199998	0.550095373968687	0.471194963727622	0.83111357558535	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.96872069768207	0.83111357558535	NA	-0.015174202002325	0.047981024699636	NA	10	2	TRUE	TRUE	TRUE
loop_13049	chr19	47175000	47200000	chr19	47325000	47350000	chr19:47175000-47200000_chr19:47325000-47350000	TRUE	-0.0363583662323559	6.34865418379566	0.398081416601163	0.539679447951234	0.837666408656523	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.949992877163591	0.920433973040392	0.837666408656523	0.0253172492999029	-0.0242615555813123	-0.0363583662323559	25	3	TRUE	TRUE	TRUE
loop_13523	chr19	45150000	45160000	chr19	45230000	45240000	chr19:45150000-45160000_chr19:45230000-45240000	FALSE	-0.107724414867342	5.63098025050286	3.54948937690065	0.0816471461840745	0.471941266892348	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.477731886134784	0.471941266892348	NA	-0.175543924339707	-0.107724414867342	NA	10	2	TRUE	TRUE	TRUE
loop_10326	chr19	45075000	45080000	chr19	45155000	45160000	chr19:45075000-45080000_chr19:45155000-45160000	FALSE	0.227033506403117	6.18015869993119	7.29620894474053	0.0175021554577641	0.3481916904735	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.3481916904735	0.592063204526178	NA	0.227033506403117	0.0923414121749004	NA	5	2	TRUE	TRUE	TRUE
loop_13593	chr19	45220000	45230000	chr19	45740000	45750000	chr19:45220000-45230000_chr19:45740000-45750000	TRUE	0.161615258427747	4.86975739238449	4.56776043353117	0.0517323213743241	0.403249617139816	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.941997323919945	0.403249617139816	NA	0.0346995363902662	0.161615258427747	NA	10	2	TRUE	TRUE	TRUE
loop_18042	chr19	59175000	59200000	chr19	59450000	59475000	chr19:59175000-59200000_chr19:59450000-59475000	TRUE	-0.396711155978786	4.47809069780905	40.7642623619214	3.16907501763918e-5	0.0130435399402478	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.0839355755365018	0.0164014095997052	0.0130435399402478	-0.708737494175678	-0.599545459301799	-0.396711155978786	25	3	TRUE	TRUE	TRUE
loop_13151	chr19	44750000	44775000	chr19	45225000	45250000	chr19:44750000-44775000_chr19:45225000-45250000	FALSE	-0.254639732067755	4.4459543199505	15.9717403557785	0.00170533336619069	0.0745763597702266	FALSE	TRUE	trending	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.164875771180651	0.0961102612347904	0.0745763597702266	-0.539042552458486	-0.39087839296708	-0.254639732067755	25	3	TRUE	TRUE	TRUE
loop_13725	chr2	163340000	163350000	chr2	163390000	163400000	chr2:163340000-163350000_chr2:163390000-163400000	FALSE	0.121635018161122	6.80326967473637	3.48324235669667	0.0842323293554268	0.475111573177142	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.499288285285707	0.475111573177142	NA	0.141471344550821	0.121635018161122	NA	10	2	TRUE	TRUE	TRUE
loop_10391	chr2	31480000	31485000	chr2	31650000	31655000	chr2:31480000-31485000_chr2:31650000-31655000	FALSE	0.115998593684407	6.90811026415242	2.6501850390129	0.126343783387386	0.608464619684953	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.608464619684953	0.657992305669102	0.895439168755013	0.115998593684407	0.0823475850413671	0.0299680196482454	5	3	TRUE	TRUE	TRUE
loop_719	chr2	163100000	163125000	chr2	163325000	163350000	chr2:163100000-163125000_chr2:163325000-163350000	FALSE	0.03494031180803	6.79470662530838	0.327222364268307	0.577649575402247	0.855289711311883	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.927156023871746	0.9889347284532	0.855289711311883	-0.0320371296288495	-0.00347578337741648	0.03494031180803	25	3	TRUE	TRUE	TRUE
loop_13425	chr2	146625000	146650000	chr2	147175000	147200000	chr2:146625000-146650000_chr2:147175000-147200000	FALSE	0.0492571093520593	5.90174718999947	1.0616550425235	0.32275994508872	0.700553614657979	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.882955040981657	0.868113943788034	0.700553614657979	0.053490811759181	0.0329671050692815	0.0492571093520593	25	3	TRUE	TRUE	TRUE
loop_10474	chr2	145165000	145170000	chr2	145515000	145520000	chr2:145165000-145170000_chr2:145515000-145520000	TRUE	-0.0360558062306593	5.96377920902885	0.203109286525543	0.659283953971897	0.925650692130626	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.925650692130626	0.989759942807597	0.942606266559897	-0.0360558062306593	0.00326415188063512	-0.0121883405144452	5	3	TRUE	TRUE	TRUE
loop_13803	chr2	158540000	158550000	chr2	158620000	158630000	chr2:158540000-158550000_chr2:158620000-158630000	TRUE	0.152524536874963	6.61647317420629	6.44382478207348	0.0244064161448666	0.323521738215888	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.634932793321717	0.323521738215888	NA	0.0996477732376261	0.152524536874963	NA	10	2	TRUE	TRUE	TRUE
loop_13840	chr2	115850000	115860000	chr2	116060000	116070000	chr2:115850000-115860000_chr2:116060000-116070000	FALSE	-0.108210933683373	5.92438049564163	2.21607634943986	0.159943088105173	0.596722756683048	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.716564810900032	0.596722756683048	0.692459144325849	-0.0928180622882956	-0.108210933683373	-0.06454024527943	10	3	TRUE	TRUE	TRUE
loop_10501	chr2	74655000	74660000	chr2	74690000	74695000	chr2:74655000-74660000_chr2:74690000-74695000	FALSE	-0.14381212660381	6.36945279421476	4.59399521600819	0.0505737922290129	0.473315113305301	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.473315113305301	0.680530765829695	NA	-0.14381212660381	-0.0676084282062961	NA	5	2	TRUE	TRUE	TRUE
loop_13287	chr2	172225000	172250000	chr2	172325000	172350000	chr2:172225000-172250000_chr2:172325000-172350000	FALSE	0.0645493924726978	6.80256208545751	1.0240227728782	0.3311443783398	0.705455741580716	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.99810275447101	0.846366998947945	0.705455741580716	-0.00160272115243109	0.0409868844494368	0.0645493924726978	25	3	TRUE	TRUE	TRUE
loop_13400	chr2	160375000	160400000	chr2	160575000	160600000	chr2:160375000-160400000_chr2:160575000-160600000	FALSE	0.0888508720069575	5.86563246936747	3.76212954585089	0.075809583444762	0.388128765324792	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.603037854523914	0.652754505021505	0.388128765324792	0.140286817032067	0.0744218774534492	0.0888508720069575	25	3	TRUE	TRUE	TRUE
loop_13348	chr2	70225000	70250000	chr2	70550000	70575000	chr2:70225000-70250000_chr2:70550000-70575000	FALSE	0.100952252629696	6.56414032027563	3.84115760276766	0.0731657287860706	0.381815643662346	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.640311391877053	0.443411968859495	0.381815643662346	0.135030114347084	0.112630298242336	0.100952252629696	25	3	TRUE	TRUE	TRUE
loop_13322	chr2	70125000	70150000	chr2	70550000	70575000	chr2:70125000-70150000_chr2:70550000-70575000	FALSE	0.0533685342897129	6.08476609506184	1.27474834197063	0.280510607701076	0.664841304819633	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.927156023871746	0.862238204923602	0.664841304819633	0.0360087674266456	0.0364790499768542	0.0533685342897129	25	3	TRUE	TRUE	TRUE
loop_13276	chr2	131550000	131575000	chr2	131800000	131825000	chr2:131550000-131575000_chr2:131800000-131825000	FALSE	0.0553679614995283	6.39025566779797	1.18284386360636	0.297720976089195	0.679363083931764	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.787278854628218	0.834147156112196	0.679363083931764	-0.0639912545069069	0.0385753603108401	0.0553679614995283	25	5	TRUE	TRUE	TRUE
