loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	is_merged	anchor1_K27me3	anchor2_K27me3
loop_9297	chr11	76520000	76530000	chr11	76570000	76580000	chr11:76520000-76530000_chr11:76570000-76580000	FALSE	0.0419092455753597	7.24546984578655	0.941993847867938	0.3433627191242	0.552073391533028	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.706081184361345	0.552073391533028	NA	-0.042649384646392	0.0419092455753597	NA	10	2	TRUE	TRUE	TRUE
loop_9477	chr11	96275000	96300000	chr11	96850000	96875000	chr11:96275000-96300000_chr11:96850000-96875000	FALSE	-0.298346286123545	4.85750702167989	34.7714186707924	4.21729073485478e-5	0.00108883700628098	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.0083365538013034	0.00259706183564235	0.00108883700628098	-0.437016001618962	-0.328236301640602	-0.298346286123545	25	3	TRUE	TRUE	TRUE
loop_9620	chr11	95530000	95540000	chr11	95640000	95650000	chr11:95530000-95540000_chr11:95640000-95650000	FALSE	0.190464108530162	5.737393175949	9.50670450496474	0.00586471472538976	0.0377626402861831	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.313657664621464	0.0377626402861831	0.0649379277815867	0.140019827144577	0.190464108530162	0.109072738358102	10	3	TRUE	TRUE	TRUE
loop_9465	chr11	95530000	95540000	chr11	95580000	95590000	chr11:95530000-95540000_chr11:95580000-95590000	FALSE	0.128245794496247	6.42859184546894	7.96196584666264	0.0105414078822956	0.0567541206214806	FALSE	TRUE	trending	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.198018200731039	0.0567541206214806	NA	0.158181824585347	0.128245794496247	NA	10	2	TRUE	TRUE	TRUE
loop_9480	chr11	66900000	66925000	chr11	67075000	67100000	chr11:66900000-66925000_chr11:67075000-67100000	FALSE	-0.232151975483577	5.49295316509101	17.0519753932362	0.00106295779251752	0.00928972281566942	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.349184653411128	0.0170946183257995	0.00928972281566942	-0.152131246858134	-0.265560323070269	-0.232151975483577	25	3	TRUE	TRUE	TRUE
loop_9602	chr11	34000000	34025000	chr11	34200000	34225000	chr11:34000000-34025000_chr11:34200000-34225000	FALSE	-0.134151187414583	5.5762406886463	7.13723577265811	0.0184924348500623	0.0698275983101762	FALSE	TRUE	trending	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.349080717320882	0.349862855306418	0.0698275983101762	-0.168481806068224	-0.105259051358682	-0.134151187414583	25	3	TRUE	TRUE	TRUE
loop_9855	chr13	97230000	97240000	chr13	97930000	97940000	chr13:97230000-97240000_chr13:97930000-97940000	FALSE	-0.029952985080565	6.28619814689404	0.416649859527983	0.525953326339712	0.707921422401264	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.867951002686909	0.707921422401264	0.770411299014776	-0.021918237254566	-0.029952985080565	-0.0209029773361316	10	3	TRUE	TRUE	TRUE
loop_9992	chr13	96850000	96875000	chr13	97050000	97075000	chr13:96850000-96875000_chr13:97050000-97075000	FALSE	0.378856363328617	6.04313940118974	76.752862346655	5.43696363908854e-7	8.40175638713091e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.880683518969063	0.00419592485420366	8.40175638713091e-5	0.170881355578176	0.49777806101482	0.378856363328617	25	3	TRUE	TRUE	TRUE
loop_8365	chr13	112995000	113000000	chr13	113030000	113035000	chr13:112995000-113000000_chr13:113030000-113035000	TRUE	0.0965821361326483	6.45192719920328	2.10606734456759	0.165362779459698	0.40655639872085	FALSE	FALSE	non_significant	unchanged	NA	5000	5	1	5kb	FALSE	0.40655639872085	NA	NA	0.0965821361326483	NA	NA	5	1	FALSE	TRUE	TRUE
loop_10095	chr13	73720000	73730000	chr13	73820000	73830000	chr13:73720000-73730000_chr13:73820000-73830000	TRUE	0.288198011062973	5.76342753966429	31.7475994607084	1.63094854202168e-5	5.7674417817241e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.00451368314992992	5.7674417817241e-4	NA	0.342618054192971	0.288198011062973	NA	10	2	TRUE	TRUE	TRUE
loop_10186	chr13	31080000	31090000	chr13	31620000	31630000	chr13:31080000-31090000_chr13:31620000-31630000	FALSE	0.348016195217565	5.687953844473	32.4792329487348	1.41200000278818e-5	5.1877246855685e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.00342233136183016	5.1877246855685e-4	NA	0.370026098385979	0.348016195217565	NA	10	2	TRUE	TRUE	TRUE
loop_10347	chr12	112140000	112150000	chr12	112470000	112480000	chr12:112140000-112150000_chr12:112470000-112480000	FALSE	0.163748639104906	6.00190627154061	8.61391653109028	0.0081910528013229	0.0476362875551705	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.365674422434367	0.0476362875551705	NA	0.111767629576607	0.163748639104906	NA	10	2	TRUE	TRUE	TRUE
loop_10440	chr12	31960000	31970000	chr12	32240000	32250000	chr12:31960000-31970000_chr12:32240000-32250000	FALSE	-0.0253667044881331	5.54967696666173	0.230860873181013	0.636102179951131	0.789528602427004	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.998889748697641	0.789528602427004	NA	-2.3817016728326e-4	-0.0253667044881331	NA	10	2	TRUE	TRUE	TRUE
loop_10433	chr12	112140000	112150000	chr12	112540000	112550000	chr12:112140000-112150000_chr12:112540000-112550000	FALSE	0.0187118805913099	5.246651605694	0.0942984676915662	0.761957891776956	0.86979879989388	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.921837493581866	0.86979879989388	NA	0.0227513668490119	0.0187118805913099	NA	10	2	TRUE	TRUE	TRUE
loop_10153	chr12	17025000	17050000	chr12	17250000	17275000	chr12:17025000-17050000_chr12:17250000-17275000	FALSE	0.123704605754622	6.20766453897648	9.61970421455468	0.00796521152190728	0.037826049731115	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.29955150690967	0.208975190297238	0.037826049731115	0.137333088383503	0.102523043756598	0.123704605754622	25	3	TRUE	TRUE	TRUE
loop_8612	chr12	74330000	74335000	chr12	75390000	75395000	chr12:74330000-74335000_chr12:75390000-75395000	TRUE	-0.594643010855201	5.70058698948588	26.3397472224334	8.96804697477756e-5	0.00396470538109231	TRUE	TRUE	moderate_differential	down_in_mutant	NA	5000	5	2	5kb,10kb	TRUE	0.00396470538109231	0.051182718926258	NA	-0.594643010855201	-0.190830913517022	NA	5	2	TRUE	TRUE	TRUE
loop_10469	chr12	12420000	12430000	chr12	12940000	12950000	chr12:12420000-12430000_chr12:12940000-12950000	FALSE	-0.061021756053086	5.1394342622974	0.899510742391364	0.354237820354363	0.561933857872008	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.62486570157938	0.561933857872008	NA	-0.0752580082181427	-0.061021756053086	NA	10	2	TRUE	TRUE	TRUE
loop_10493	chr12	108900000	108910000	chr12	109390000	109400000	chr12:108900000-108910000_chr12:109390000-109400000	FALSE	0.32344105451662303	5.04585394464575	25.5684274403407	6.04380472134294e-5	0.00145669210280547	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0246726771396645	0.00145669210280547	NA	0.309309893768391	0.32344105451662303	NA	10	2	TRUE	TRUE	TRUE
loop_8688	chr12	9565000	9570000	chr12	10435000	10440000	chr12:9565000-9570000_chr12:10435000-10440000	FALSE	-0.176115635184692	5.37117814980966	3.28800953648438	0.0879195740972848	0.284193741042131	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.284193741042131	0.315548820187885	0.913586392721296	-0.176115635184692	-0.097654269257902	0.00978423179321688	5	3	TRUE	TRUE	TRUE
loop_10605	chr12	104430000	104440000	chr12	104930000	104940000	chr12:104430000-104440000_chr12:104930000-104940000	FALSE	-0.196626892178135	4.73719945313747	7.33722911323612	0.013520336932879	0.0669860476061555	FALSE	TRUE	trending	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.64556552101726	0.0669860476061555	0.0821173176079878	-0.0874704282838542	-0.196626892178135	-0.137535968997591	10	3	TRUE	TRUE	TRUE
loop_10303	chr12	30050000	30075000	chr12	30350000	30375000	chr12:30050000-30075000_chr12:30350000-30375000	FALSE	0.0744258952040864	5.65307843085055	3.64066823801426	0.0775233857948955	0.192433084455441	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.824299682024242	0.84017329388814	0.192433084455441	0.0378365962855582	0.0223445137835231	0.0744258952040864	25	3	TRUE	TRUE	TRUE
loop_10648	chr12	31960000	31970000	chr12	32140000	32150000	chr12:31960000-31970000_chr12:32140000-32150000	FALSE	0.159252652872514	4.84092797043855	5.4791697952052	0.0297231893253729	0.114498266157409	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.165474201676816	0.114498266157409	NA	0.21172468504522	0.159252652872514	NA	10	2	TRUE	TRUE	TRUE
loop_10322	chr12	9050000	9075000	chr12	10425000	10450000	chr12:9050000-9075000_chr12:10425000-10450000	FALSE	-0.203555078110223	5.13862199361164	20.1550767541383	5.3411376767229e-4	0.00587901838601236	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.968768774268235	0.0297544872142841	0.00587901838601236	-0.00894564490749007	-0.21205816162867	-0.203555078110223	25	3	TRUE	TRUE	TRUE
loop_10651	chr12	117990000	118000000	chr12	118450000	118460000	chr12:117990000-118000000_chr12:118450000-118460000	FALSE	-0.0945731244040319	4.84259410175865	2.03717359375261	0.16892862849606	0.357174207784271	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.68659626352765	0.357174207784271	NA	-0.0795230771996166	-0.0945731244040319	NA	10	2	TRUE	TRUE	TRUE
loop_10701	chr12	117990000	118000000	chr12	118850000	118860000	chr12:117990000-118000000_chr12:118850000-118860000	FALSE	0.259083591150077	4.35091627259099	9.3545413839857	0.00620288245540509	0.0392791370259451	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0605933322753799	0.0392791370259451	NA	0.345140059144582	0.259083591150077	NA	10	2	TRUE	TRUE	TRUE
loop_10601	chr12	72840000	72850000	chr12	72970000	72980000	chr12:72840000-72850000_chr12:72970000-72980000	FALSE	0.273643430257882	5.41740865781439	18.1214652671607	3.8611412961771e-4	0.0055272201021556	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0229697026167971	0.0055272201021556	NA	0.270315315003098	0.273643430257882	NA	10	2	TRUE	TRUE	TRUE
loop_10734	chr12	56050000	56060000	chr12	56630000	56640000	chr12:56050000-56060000_chr12:56630000-56640000	TRUE	-0.213964457103483	4.35358053299965	5.26729409758722	0.0326851657917611	0.122208933123928	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.517614106077764	0.122208933123928	0.217645297707292	-0.172352300529826	-0.213964457103483	-0.116803478084527	10	3	TRUE	TRUE	TRUE
loop_10726	chr12	54090000	54100000	chr12	54490000	54500000	chr12:54090000-54100000_chr12:54490000-54500000	TRUE	0.333269338926406	5.09028741550468	25.8439524134371	5.67886059586921e-5	0.00139461637984069	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0102376270919474	0.00139461637984069	NA	0.436372296138165	0.333269338926406	NA	10	2	TRUE	TRUE	TRUE
loop_21885	chr15	73710000	73720000	chr15	73760000	73770000	chr15:73710000-73720000_chr15:73760000-73770000	FALSE	0.30971020111545	6.45724568280891	39.5164344000364	3.89206203883663e-6	2.0972050100628e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.00280168949676201	2.0972050100628e-4	NA	0.350352685356002	0.30971020111545	NA	10	2	TRUE	TRUE	TRUE
loop_8853	chr15	73995000	74000000	chr15	74535000	74540000	chr15:73995000-74000000_chr15:74535000-74540000	FALSE	-0.0895313626133282	5.44751438127391	0.863873508779468	0.365984438253491	0.623856767048784	FALSE	FALSE	non_significant	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.623856767048784	0.648776095076598	NA	-0.0895313626133282	-0.0455757349235325	NA	5	2	TRUE	TRUE	TRUE
loop_8863	chr15	61155000	61160000	chr15	63650000	63655000	chr15:61155000-61160000_chr15:63650000-63655000	FALSE	-0.187338829427994	5.54849623312654	4.30722724666732	0.0538339401639908	0.213648623268348	FALSE	FALSE	non_significant	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.213648623268348	0.493207149057229	0.262541422518343	-0.187338829427994	-0.0707864710857671	0.0862974975244346	5	3	TRUE	TRUE	TRUE
loop_10876	chr15	102980000	102990000	chr15	103170000	103180000	chr15:102980000-102990000_chr15:103170000-103180000	FALSE	0.270991601409078	5.96196447096641	26.0905901859819	5.37269767960798e-5	0.00134955487108643	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0421350733059625	0.00134955487108643	NA	0.240930019050718	0.270991601409078	NA	10	2	TRUE	TRUE	TRUE
loop_10902	chr15	61980000	61990000	chr15	63650000	63660000	chr15:61980000-61990000_chr15:63650000-63660000	FALSE	0.22067349455184	4.49057668810697	8.39541085099729	0.00890649004435714	0.0504433640350077	FALSE	TRUE	trending	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.27797665372731	0.0504433640350077	0.0650180606829272	0.191901013224554	0.22067349455184	0.159126493749733	10	3	TRUE	TRUE	TRUE
loop_5694	chr15	64175000	64200000	chr15	64625000	64650000	chr15:64175000-64200000_chr15:64625000-64650000	FALSE	0.287622433277928	5.58248994550129	42.3932484461184	1.51500556860694e-5	5.7016759388273e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.00325273423399079	8.9568655432261e-4	5.7016759388273e-4	0.413653726248238	0.314925433015267	0.287622433277928	25	3	TRUE	TRUE	TRUE
loop_10954	chr15	78620000	78630000	chr15	78720000	78730000	chr15:78620000-78630000_chr15:78720000-78730000	TRUE	0.418494841809425	6.51472168948447	66.3169287244003	8.87423669631317e-8	1.65984896620628e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.00142490551926921	1.65984896620628e-5	NA	0.439558484329639	0.418494841809425	NA	10	2	TRUE	TRUE	TRUE
loop_10600	chr15	85475000	85500000	chr15	85575000	85600000	chr15:85475000-85500000_chr15:85575000-85600000	FALSE	0.157138322534199	6.94549188879104	9.09452660802644	0.00943187951157187	0.0427156923350451	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.19911190872854	0.211720578904198	0.0427156923350451	0.172591403249902	0.108518921453334	0.157138322534199	25	3	TRUE	TRUE	TRUE
loop_10979	chr15	66670000	66680000	chr15	66900000	66910000	chr15:66670000-66680000_chr15:66900000-66910000	FALSE	0.399619177705749	5.23746694768271	39.8352626724569	3.68529468115327e-6	2.0342826639966e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	6.2692536484225e-4	2.0342826639966e-4	NA	0.504635664194491	0.399619177705749	NA	10	2	TRUE	TRUE	TRUE
loop_10995	chr15	103010000	103020000	chr15	103170000	103180000	chr15:103010000-103020000_chr15:103170000-103180000	FALSE	0.199631291614839	5.83279810401879	14.1305417464458	0.00123572640605401	0.0131054170673919	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0389425934341824	0.0131054170673919	NA	0.269256817036962	0.199631291614839	NA	10	2	TRUE	TRUE	TRUE
loop_9050	chr15	6905000	6910000	chr15	7225000	7230000	chr15:6905000-6910000_chr15:7225000-7230000	FALSE	0.267984192020372	6.84866752346785	15.5481112425442	0.00109321673361259	0.019318885212499	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.019318885212499	0.0769636499722839	0.0411945677411075	0.267984192020372	0.140759783899837	0.115413876307746	5	3	TRUE	TRUE	TRUE
loop_10545	chr15	92425000	92450000	chr15	93200000	93225000	chr15:92425000-92450000_chr15:93200000-93225000	FALSE	0.250248147803156	5.86924477079896	39.2928084496206	2.25584509810375e-5	7.2808114416329e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.0380630693856427	0.00482303094141554	7.2808114416329e-4	0.244817072034352	0.22704543944883	0.250248147803156	25	3	TRUE	TRUE	TRUE
loop_10646	chr15	73825000	73850000	chr15	74525000	74550000	chr15:73825000-73850000_chr15:74525000-74550000	FALSE	0.193517496315425	5.40289380831808	16.5998570072138	0.00118235002941371	0.00998710216452337	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.400712860590976	0.0690408453353322	0.00998710216452337	0.1483190569581	0.175265266743632	0.193517496315425	25	3	TRUE	TRUE	TRUE
loop_9081	chr15	97715000	97720000	chr15	97765000	97770000	chr15:97715000-97720000_chr15:97765000-97770000	TRUE	0.206972713719596	6.33316496103707	10.4200814712508	0.00506503403308935	0.0510224398281771	FALSE	TRUE	trending	unchanged	NA	5000	5	2	5kb,10kb	TRUE	0.0510224398281771	0.107506564483191	NA	0.206972713719596	0.103675277273205	NA	5	2	TRUE	TRUE	TRUE
loop_11149	chr15	88150000	88160000	chr15	88240000	88250000	chr15:88150000-88160000_chr15:88240000-88250000	FALSE	0.296546593900423	5.31008923169105	24.4815580079181	7.75751014966473e-5	0.00175919809325864	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0245995237770902	0.00175919809325864	NA	0.336981220182709	0.296546593900423	NA	10	2	TRUE	TRUE	TRUE
loop_11095	chr15	35290000	35300000	chr15	36140000	36150000	chr15:35290000-35300000_chr15:36140000-36150000	FALSE	-0.192630585068112	4.86268761112435	7.68627233952566	0.0117546392593602	0.0610323321176811	FALSE	TRUE	trending	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.43203819251499	0.0610323321176811	NA	-0.13854018108272	-0.192630585068112	NA	10	2	TRUE	TRUE	TRUE
loop_11012	chr15	101770000	101780000	chr15	101970000	101980000	chr15:101770000-101780000_chr15:101970000-101980000	FALSE	0.350381142113743	5.58780153095996	36.800477184778	6.27514192169848e-6	2.9153109320234e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	7.3648909001292e-4	2.9153109320234e-4	NA	0.471889593578299	0.350381142113743	NA	10	2	TRUE	TRUE	TRUE
loop_11110	chr15	101520000	101530000	chr15	101970000	101980000	chr15:101520000-101530000_chr15:101970000-101980000	FALSE	0.306271380613823	5.59776744425846	23.927242498788	8.83278849183937e-5	0.00195027969899813	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0173102478157534	0.00195027969899813	NA	0.351997111255154	0.306271380613823	NA	10	2	TRUE	TRUE	TRUE
loop_11195	chr15	101520000	101530000	chr15	101770000	101780000	chr15:101520000-101530000_chr15:101770000-101780000	FALSE	0.441762511325155	5.10978434888585	31.8999097253839	1.5824577517161e-5	5.631160980635e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.032164227646721	5.631160980635e-4	NA	0.430540466254977	0.441762511325155	NA	10	2	TRUE	TRUE	TRUE
loop_11171	chr15	102760000	102770000	chr15	103170000	103180000	chr15:102760000-102770000_chr15:103170000-103180000	FALSE	-0.0321543737789353	4.90396608106378	0.241245417553747	0.62865678246721	0.784417262145655	FALSE	FALSE	non_significant	unchanged	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.89406854905477	0.784417262145655	0.827062048764317	0.0281102118080169	-0.0321543737789353	-0.0209585864903191	10	3	TRUE	TRUE	TRUE
loop_10825	chr16	91075000	91100000	chr16	91350000	91375000	chr16:91075000-91100000_chr16:91350000-91375000	FALSE	0.0550191823164111	6.54262219233222	1.5715479615772	0.230914921572415	0.406409181383788	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.465970883554493	0.641916340833896	0.406409181383788	0.0779768989804247	0.0362586287704564	0.0550191823164111	25	3	TRUE	TRUE	TRUE
loop_11298	chr16	90380000	90390000	chr16	90710000	90720000	chr16:90380000-90390000_chr16:90710000-90720000	FALSE	0.226413246971706	5.93741135788228	19.3800446317174	2.7499606847432e-4	0.00437673067630871	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.0132915675900754	0.00437673067630871	0.00466520739889438	0.303114570745639	0.226413246971706	0.181144621431141	10	3	TRUE	TRUE	TRUE
loop_11355	chr16	92690000	92700000	chr16	93450000	93460000	chr16:92690000-92700000_chr16:93450000-93460000	FALSE	-0.105659261003334	5.23602907358154	2.22453778966641	0.151445133605609	0.334782795835333	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.355705099815943	0.334782795835333	NA	-0.134445308971936	-0.105659261003334	NA	10	2	TRUE	TRUE	TRUE
loop_10901	chr16	92550000	92575000	chr16	93450000	93475000	chr16:92550000-92575000_chr16:93450000-93475000	FALSE	0.0513108734804235	6.05577283357623	1.86251623914895	0.194290198562427	0.361538212922434	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.819184239743373	0.867741690165244	0.361538212922434	0.0383464136308296	0.0176642142373622	0.0513108734804235	25	3	TRUE	TRUE	TRUE
loop_10862	chr16	29725000	29750000	chr16	30225000	30250000	chr16:29725000-29750000_chr16:30225000-30250000	FALSE	0.0555542250556292	6.22959080274029	1.80035742270817	0.201446057528664	0.370325688220027	FALSE	FALSE	non_significant	unchanged	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.896011072052078	0.955839918743124	0.370325688220027	-0.0268917548712824	-0.00627631659857297	0.0555542250556292	25	3	TRUE	TRUE	TRUE
loop_11366	chr16	23550000	23560000	chr16	23890000	23900000	chr16:23550000-23560000_chr16:23890000-23900000	FALSE	0.189167431273822	5.55355058753854	13.6010458701936	0.00145833283071129	0.0146884684577917	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.29873051336538903	0.0146884684577917	NA	0.126297017801932	0.189167431273822	NA	10	2	TRUE	TRUE	TRUE
loop_11471	chr16	92560000	92570000	chr16	92690000	92700000	chr16:92560000-92570000_chr16:92690000-92700000	FALSE	0.0849455036269056	5.06673941895453	1.77557707494817	0.197683548255157	0.393874684767069	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.507438236495017	0.393874684767069	NA	0.110387274668511	0.0849455036269056	NA	10	2	TRUE	TRUE	TRUE
loop_11437	chr16	92690000	92700000	chr16	93290000	93300000	chr16:92690000-92700000_chr16:93290000-93300000	FALSE	0.124981115266324	5.30177321918024	3.64524312685913	0.0706878995296329	0.20400516987435	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	5kb,10kb	TRUE	0.640754951260757	0.20400516987435	NA	0.0817724497844377	0.124981115266324	NA	10	2	TRUE	TRUE	TRUE
loop_9366	chr16	29725000	29730000	chr16	30065000	30070000	chr16:29725000-29730000_chr16:30065000-30070000	TRUE	0.247519515950923	5.24295782690886	7.7553774368992	0.0129182532447351	0.0905284605794339	FALSE	TRUE	trending	unchanged	NA	5000	5	3	5kb,10kb,25kb	TRUE	0.0905284605794339	0.399591498226414	0.118080902279271	0.247519515950923	0.0778458285937262	0.100405394465838	5	3	TRUE	TRUE	TRUE
loop_19272	chr16	34900000	34910000	chr16	34960000	34970000	chr16:34900000-34910000_chr16:34960000-34970000	FALSE	0.206884855693265	5.96625695301596	13.4853047429967	0.00151269296680068	0.0150816155174594	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0225580500700047	0.0150816155174594	NA	0.283160856691452	0.206884855693265	NA	10	2	TRUE	TRUE	TRUE
loop_11545	chr16	91160000	91170000	chr16	91350000	91360000	chr16:91160000-91170000_chr16:91350000-91360000	FALSE	0.211022827086288	5.18362164467016	12.4550449600801	0.00210882898513106	0.0189392926950342	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0462159630987595	0.0189392926950342	NA	0.26978061781751	0.211022827086288	NA	10	2	TRUE	TRUE	TRUE
loop_11165	chr17	83025000	83050000	chr17	83250000	83275000	chr17:83025000-83050000_chr17:83250000-83275000	FALSE	0.11356596214676	6.34684110531019	10.0239614315523	0.00701444006219548	0.0347367196864927	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.996340370080981	0.193522066445001	0.0347367196864927	7.922606679755e-4	0.0989136842828508	0.11356596214676	25	3	TRUE	TRUE	TRUE
loop_11786	chr17	25400000	25410000	chr17	25460000	25470000	chr17:25400000-25410000_chr17:25460000-25470000	FALSE	0.280071993259315	6.58091897259837	37.4652095846211	5.57081036326117e-6	2.64315681638e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.00281648398918303	2.64315681638e-4	NA	0.341732315869553	0.280071993259315	NA	10	2	TRUE	TRUE	TRUE
loop_17272	chr17	31675000	31700000	chr17	32025000	32050000	chr17:31675000-31700000_chr17:32025000-32050000	FALSE	0.219422296352967	5.94926410993548	30.6434266313501	7.88838337182671e-5	0.00163856663969981	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	5kb,10kb,25kb	TRUE	0.0163917081595074	0.00271871056340263	0.00163856663969981	0.343544852878036	0.276346233160229	0.219422296352967	25	3	TRUE	TRUE	TRUE
loop_11818	chr17	71960000	71970000	chr17	72240000	72250000	chr17:71960000-71970000_chr17:72240000-72250000	FALSE	0.22105514330769	5.26060457101845	14.7631206820108	0.00101767413777522	0.0113290708736492	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	5kb,10kb	TRUE	0.0165613815504227	0.0113290708736492	NA	0.327795596824896	0.22105514330769	NA	10	2	TRUE	TRUE	TRUE
loop_11980	chr17	67860000	67870000	chr17	68160000	68170000	chr17:67860000-67870000_chr17:68160000-68170000	FALSE	0.350560862035035	5.33965794499564	32.1317479659193	1.51166333921719e-5	5.4218644521653e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	3	5kb,10kb,25kb	TRUE	0.0140703450665896	5.4218644521653e-4	0.0026507812735037	0.353306429892501	0.350560862035035	0.25707542839179	10	3	TRUE	TRUE	TRUE
