Chr	Start	End	Conc	Conc_mut	Conc_ctrl	Fold	p-value	FDR
chr1	177129530	177129930	3.3857412485493	3.95730231584577	2.42521442725802	0.844521918360374	0.000116132974515289	0.0115979719856838
chr5	43745646	43746046	3.52579098832873	4.11395228258017	2.51615183144133	0.84453404577482	0.000119148045819596	0.0118502176472473
chr1	78168863	78169263	3.19881938086407	3.83810944503659	2.02236492452138	0.849146027580048	0.000119354710116159	0.0118502176472473
chr12	116060859	116061259	4.88960556097107	5.28892686207348	4.33557097818895	0.712801840660731	0.000119765961525543	0.0118564820341638
chr11	113667022	113667422	3.20841981344758	3.80958814662395	2.15868057914524	0.843825536678009	0.000121329574254435	0.011938448560604
chr10	81307278	81307678	4.43818419508167	4.86029269183966	3.83897487231375	0.727210301841158	0.000121549501960067	0.011938448560604
chr4	125570145	125570545	3.44209630202235	2.42924907313112	4.03131591423905	-0.842789169669707	0.000121645621803835	0.011938448560604
chr10	12548942	12549342	3.23143468531101	3.84952163376527	2.12723799011591	0.846253558685826	0.000123251343699751	0.0119488880051603
chr4	85215568	85215968	4.33847033583738	4.86339390332121	3.50490981397403	0.816147111535339	0.000123552510771253	0.0119488880051603
chr4	85257626	85258026	3.8408572599342	4.34684195293623	3.05475248120489	0.799486572007588	0.000123606574044964	0.0119488880051603
chr2	33336082	33336482	4.08247808588713	4.55972108323494	3.36442947013232	0.778964286091909	0.000123840667370148	0.0119488880051603
chr7	125767440	125767840	3.82647118479985	3.0026252463242	4.34758834261589	-0.809847575511671	0.000123867271903024	0.0119488880051603
chr1	175612228	175612628	4.03201105028709	4.52893516526296	3.26785667464133	0.800100918333448	0.000123985245522175	0.0119488880051603
chr4	139091188	139091588	3.44658847013879	2.51716015010279	4.00723851407599	-0.832017734511585	0.000124459807999382	0.0119488880051603
chr6	52224482	52224882	4.12301263319326	4.65872863798643	3.26140395893146	0.825255431106246	0.000124558955860575	0.0119488880051603
chr14	103088110	103088510	5.0437757619802	5.43063166941244	4.51357684424611	0.691412445596067	0.000127064152494663	0.0121549711045105
chr1	59228049	59228449	4.86414048421357	5.29340050484623	4.25030527141018	0.744590173218406	0.000128025717316642	0.0122126493087345
chr9	57749221	57749621	4.24971911288645	4.70631300024758	3.57787063821982	0.769567733816586	0.000129697847626238	0.0123375983265686
chr8	114250137	114250537	4.22965498561893	4.69864692782571	3.53032466851034	0.779369805405995	0.000131018275325434	0.0124284884852581
chr8	78808788	78809188	4.14691621045494	4.6328305829558	3.40881236936924	0.79141238060784	0.000131789275084709	0.0124668993416938
chr19	41801860	41802260	4.18886767799531	4.65920311366057	3.48651328335161	0.772292435315907	0.000132835274997922	0.0125310395846378
chr9	110071184	110071584	4.46930774883062	4.90473013747159	3.84269047418686	0.740916224257393	0.000134385508436516	0.012571427655926
chr4	133301816	133302216	4.46232592971087	4.90500464189611	3.8204396314303	0.753176123635321	0.000134405494711112	0.012571427655926
chr7	118979237	118979637	5.35275762672001	5.81564085826461	4.66706297962073	0.769303305092156	0.000134739538277893	0.012571427655926
chr1	132539251	132539651	4.49894196250625	4.95713971680435	3.82358085012626	0.766470806896271	0.000134740011581648	0.012571427655926
chr2	52174661	52175061	4.26712011426874	4.74910716977332	3.53814890282073	0.781354727802108	0.000136079502411356	0.0126617143568818
chr11	65706603	65707003	4.26008155115723	4.72222042352355	3.57603574480077	0.769740331532678	0.000136699302060384	0.0126847267892817
chr7	141117239	141117639	3.47692819015469	4.02547542879854	2.5809638341953	0.820448681813583	0.000139263601562436	0.0128805314954137
chr17	90618179	90618579	4.3709545960138	4.81149322676228	3.73359636745253	0.752757436892855	0.000139565882302383	0.0128805314954137
chr3	119750934	119751334	2.98271669204387	3.65430657930842	1.68642929920826	0.833414870983704	0.000141437126732396	0.0130179495969507
chr11	116850538	116850938	5.58529783782297	6.01343684924324	4.97376988266775	0.735406154671116	0.0001420624479035	0.0130245465378387
chr19	57078723	57079123	4.09594791665283	4.58890868474439	3.34124859961959	0.789273475372637	0.000142273713465746	0.0130245465378387
chr18	53696334	53696734	4.50439449753444	4.95549427844531	3.84448500086011	0.751607895754762	0.000143008091378396	0.0130314375997314
chr4	98614410	98614810	3.41962490281332	2.45351523662189	3.99311137152757	-0.830674700342044	0.000143114305162225	0.0130314375997314
chr3	79082732	79083132	4.16746553717716	4.66381329508018	3.4046916078969	0.786746522813063	0.000144091977144602	0.0130854727510918
chr18	32991078	32991478	3.37090435452965	3.93698068779192	2.42612325551269	0.824889177526849	0.000145699550372023	0.013196271776381
chr8	55037952	55038352	4.95988164905099	5.43148414931043	4.25466680173769	0.768802487143598	0.000146993096101491	0.0132753712083848
chr3	100191106	100191506	4.3712332858515	4.84133148646957	3.66941355094354	0.769069719672204	0.00014753686127557	0.0132753712083848
chr2	73773825	73774225	2.52052209082149	0.859565330659693	3.27221771860446	-0.783237803500884	0.000147742348788073	0.0132753712083848
chr18	42536326	42536726	3.72613228910623	4.23316886122142	2.93744839963768	0.798214474945382	0.000148501672315466	0.0133084853965874
chr3	53047843	53048243	4.94093779083411	5.38413974121358	4.2979412141328	0.743259202143416	0.000149452294029189	0.0133399830422956
chr18	23858248	23858648	5.22350316288628	5.64344607630172	4.62867951074973	0.722122860329705	0.000149927174571655	0.0133399830422956
chr14	105892895	105893295	4.87625713584169	4.32234145828262	5.27551702690773	-0.698966340118755	0.000150607935469946	0.0133399830422956
chr17	29667559	29667959	4.04168502916529	4.55054889613269	3.24850529877773	0.791673165681588	0.000151030247693924	0.0133399830422956
chr2	178154830	178155230	3.92653384180149	4.41908953777311	3.1727959373024	0.782366497903409	0.000151188162700708	0.0133399830422956
chr13	97085309	97085709	3.79131146616735	4.34731108697993	2.87486675098852	0.821934177282337	0.000151747553597661	0.0133399830422956
chr18	24001911	24002311	4.63913625638778	5.1217520547046	3.90870850752161	0.776857013574706	0.000151976753568959	0.0133399830422956
chr17	90629253	90629653	4.91829474929211	5.37573668368453	4.24459051433529	0.760742879201703	0.000151986886519181	0.0133399830422956
chr3	108490565	108490965	4.46576861169493	4.9050128836205	3.83113891116797	0.746997090075569	0.000152400310839711	0.0133418832535896
chr9	95405836	95406236	3.32822961169007	2.35444560646507	3.90434650462011	-0.827106150076524	0.000153591226866556	0.0134116646947194
chr4	85211589	85211989	4.08575146777736	4.5914283189226	3.30040026250841	0.793691408812111	0.00015408989030715	0.0134207959447826
chr17	32383845	32384245	3.54155056979751	4.07914866670031	2.67497244247878	0.814935252508102	0.00015468865896952	0.0134385772479771
chr12	31977889	31978289	4.60531077608946	5.04092725931332	3.97828817080873	0.742664944545504	0.000156275788044398	0.0135419133889363
chr17	13015302	13015702	3.45133583732533	4.01192258381589	2.52208530764028	0.817772332676798	0.000158540096292739	0.0136799948705656
chr7	133689048	133689448	4.36518597381319	4.81995349334526	3.69732231694273	0.750783093570461	0.000158672675785447	0.0136799948705656
chr8	55048154	55048554	5.42316840500137	5.82237913921219	4.86934789672706	0.697556997508394	0.000160294378744143	0.0137849117882116
chr1	167762013	167762413	3.42293722760569	4.00559289388492	2.4298356817254	0.826405296334089	0.000161096974254912	0.0138190364187683
chr4	8841013	8841413	4.7531609357985	5.18414695946815	4.13576252028956	0.732563478379295	0.000162640314747341	0.0139163716550771
chr4	136994804	136995204	4.41839584987455	4.87481963844523	3.74691917972285	0.750094106439334	0.000164843826329154	0.0140695651770409
chr16	23110289	23110689	5.4509700444091	5.85546298106742	4.88686823933466	0.702187655520654	0.00016568541330435	0.0140943180217583
chr2	52079101	52079501	4.60823229821824	5.06442657291184	3.93725708171595	0.758822308885874	0.000165961577645723	0.0140943180217583
chr1	131309941	131310341	5.35681689868526	5.80779015233732	4.69718065885186	0.749493679820788	0.000167788531545989	0.0142135427810478
chr2	27326133	27326533	3.17765573707618	2.15127450977336	3.77130585643772	-0.823835328827132	0.00016820019793752	0.0142135427810478
chr5	120969677	120970077	4.71584250320478	5.14467237383823	4.10289327215371	0.732216933246252	0.000170079506215179	0.0143089755937631
chr15	80896309	80896709	3.62316931843141	4.15228014616198	2.77881614254978	0.806371475119759	0.000170169875656264	0.0143089755937631
chr3	8522487	8522887	2.49655959446853	3.21268739641576	1.01149717870297	0.798311732103212	0.000170979771433257	0.0143416653107378
chr2	52168043	52168443	3.74514697031762	4.25703034783307	2.94449467774838	0.794821639067789	0.000172822350995204	0.0144606023664414
chr3	68589804	68590204	4.2706630983171	4.75187372245221	3.54348765664458	0.773500521760801	0.000173640170919048	0.0144617887074795
chr4	98652713	98653113	4.70982051340086	4.0294919253166	5.17027673126537	-0.760401284864971	0.000173904393593319	0.0144617887074795
chr3	127728542	127728942	2.74194781771349	3.40609436000666	1.47441475384396	0.814994906272066	0.000174110508591003	0.0144617887074795
chr11	102840963	102841363	4.17476122184343	4.63015620704274	3.50553035303463	0.748552992344886	0.000178830706724246	0.014817712208015
chr2	153482731	153483131	3.54772506822138	4.07602130288022	2.70548030000634	0.804047882907239	0.000180225639391609	0.0148431663046469
chr6	112922199	112922599	3.85270355497703	4.36411617051388	3.05321986602844	0.785213492889273	0.000180487035425737	0.0148431663046469
chr18	33079175	33079575	4.09559208372694	4.59208629038912	3.33246756898494	0.780867811544802	0.000180847641019543	0.0148431663046469
chr6	112939346	112939746	4.08248296434183	4.53946725179369	3.40978061882892	0.754587767842911	0.000180881339492834	0.0148431663046469
chr2	59793291	59793691	4.18370763783446	4.61894658903212	3.55747328362042	0.736153133552714	0.000182106827058523	0.0149078076814375
chr7	122633739	122634139	4.08971720899651	4.5515390403372	3.40637285492012	0.760190197092565	0.000184633519503786	0.0150484241135663
chr3	36875718	36876118	3.86144419085884	4.41384387580955	2.95494220358353	0.806654969469723	0.000184708303610945	0.0150484241135663
chr6	18407029	18407429	3.23817851745227	3.8155740275397	2.2606442295382	0.813555882230303	0.00018761849547495	0.0152490402467766
chr13	11786101	11786501	3.20018264349473	3.80194795271152	2.14856711110303	0.817405986275622	0.000189275867733922	0.0153371570589046
chr12	98493248	98493648	4.48556172549718	4.9457987283676	3.80571639086792	0.752686266710591	0.000189603380466858	0.0153371570589046
chr1	72586298	72586698	3.83117996345708	4.33289216371957	3.05548464910591	0.785423598569408	0.000191610111128856	0.0154627543471403
chr8	34852732	34853132	4.06737694905617	4.60672798571519	3.19614907077228	0.803617355092855	0.000192318887419471	0.0154832617282981
chr14	12705185	12705585	4.14617633503507	4.62498644444525	3.42453274686183	0.767337021302929	0.000193777320896366	0.015544747754647
chr8	104527228	104527628	4.92913329449754	5.35072565726648	4.33097103871447	0.719036847975283	0.000193995530633534	0.015544747754647
chr3	98051811	98052211	3.43434341026394	3.98630994047471	2.52903149133835	0.802886722563175	0.000194829768231873	0.0155561102295526
chr15	71702437	71702837	3.2377187893496	3.84332103054468	2.17396644949741	0.815758310790183	0.000195050919630567	0.0155561102295526
chr1	87227501	87227901	5.26639110773829	5.6509798914826	4.7404634105007	0.679279881081708	0.000196001486771836	0.015595398672932
chr7	67225949	67226349	4.05949014228595	4.52942079110664	3.35804784875797	0.754250020063035	0.000197095222714911	0.015596543158491
chr8	36591068	36591468	4.05186154676279	4.51450376826359	3.3667010639621	0.752147760730272	0.000197279800654046	0.015596543158491
chr13	21984006	21984406	3.34048481863204	2.41088907657881	3.90119445898173	-0.8071150530905	0.000197389813575382	0.015596543158491
chr5	121286709	121287109	2.79993282942884	3.45452142763298	1.56829250232269	0.81066855393951	0.000198150146350467	0.0156203778564008
chr7	144421026	144421426	3.19147909849655	3.78939578440658	2.15190366379764	0.8137297829672	0.00019935337206736	0.0156789355329191
chr6	18444069	18444469	4.40643569133939	4.83068712307146	3.80286688668414	0.722597027508211	0.000200245322541891	0.0157127982930049
chr5	131460763	131461163	2.91678596885501	3.55835076810552	1.73229484699001	0.811146879611912	0.000200757570562648	0.0157167794609448
chr2	135670528	135670928	3.74859905332834	4.28864934273803	2.87551060504496	0.799528394680455	0.00020281924970997	0.0158331870782658
chr3	126986648	126987048	4.68095922250264	5.09109218446314	4.10575605815946	0.702862984363175	0.000203296588726442	0.0158331870782658
chr12	98668920	98669320	3.59367492016836	4.11841366182756	2.76058821239921	0.789398227648589	0.000203639287631198	0.0158331870782658
chr14	104463589	104463989	5.89039679899415	6.32196690866548	5.27178961869143	0.724172492460166	0.0002055234147446	0.0159204423202548
chr6	127134583	127134983	3.88805596920384	4.41018306678416	3.06164136084996	0.794611934664269	0.000205696509203115	0.0159204423202548
chr18	33081406	33081806	4.28597677839397	4.7718860762503	3.54788479142706	0.764752165962359	0.000210173195582648	0.0161934489421826
chr15	64354742	64355142	4.49094879014709	4.92888921041778	3.85905995445414	0.734027209388196	0.000210174847524437	0.0161934489421826
chr12	4247250	4247650	3.46581956010175	4.02421538722217	2.54270465175261	0.801266224967748	0.000210669027020435	0.016194884232914
chr2	91170124	91170524	4.5527540593528	5.00825460498499	3.88329299452195	0.737790210710347	0.000211749257136608	0.0162412634049261
chr3	88161836	88162236	5.3804129719748	5.73882517416008	4.90244025917537	0.639305689323085	0.00021390331683433	0.016369612257962
chr8	109708638	109709038	4.29435275452403	4.73639019976242	3.65382547162088	0.732564045284393	0.000214585331617071	0.0163849853547519
chr18	32947756	32948156	4.61296678440834	5.11818933982574	3.82872664858103	0.777874122288418	0.000215393682392264	0.0164099146618983
chr10	108833175	108833575	3.24105701226563	3.89001262082922	2.03005115736644	0.803687534418143	0.000216547843481034	0.0164375142075543
chr3	53043844	53044244	5.39300775303425	5.80183939139333	4.82037745884567	0.705398475059677	0.000216867349014387	0.0164375142075543
chr6	52231899	52232299	6.05023966012187	6.43899705286544	5.51644340178428	0.680770013252025	0.000217203975727483	0.0164375142075543
chr3	89621746	89622146	3.16138193770761	3.74855447028061	2.15473145626812	0.806336982611768	0.000218916305186892	0.0165303653506421
chr6	87731652	87732052	3.71513505389554	2.86814033882144	4.24526412688084	-0.78482204206349	0.000220474924433495	0.016611224671643
chr6	121471945	121472345	3.25831867508366	2.21009688928842	3.85900345706238	-0.806962069652247	0.000221074783590263	0.0166176999941535
chr19	57115376	57115776	4.25718995533898	4.68717259064767	3.64186454864907	0.720722660893238	0.000221680969075536	0.0166176999941535
chr9	36857546	36857946	4.27664907127942	4.75495162784529	3.55617122383969	0.7580090484667	0.00022202476867831	0.0166176999941535
chr17	90613605	90614005	3.15583553038923	3.73065548675346	2.18584222607423	0.802852110567543	0.000222889939732105	0.0166458703894229
chr8	122913315	122913715	3.64074774191437	4.20275483504708	2.70750056998612	0.796021270132012	0.000224128036725004	0.0167017074194092
chr14	12343251	12343651	4.67810906236735	5.1481742219203	3.9763637698501	0.757364773571267	0.000225194299269188	0.0167445237153105
chr2	129687323	129687723	3.59875851896566	4.15208508012725	2.68970548545311	0.798862423814691	0.000226973893457869	0.0168400783043741
chr1	77403948	77404348	3.26045865051623	3.83914548823333	2.27912349015737	0.803581251819577	0.000228080170142404	0.0168853699873904
chr6	134924756	134925156	4.44558191213026	4.89622577623127	3.78665668930417	0.735776662680345	0.000232033478354724	0.0171407811396315
chr8	36505264	36505664	4.94191557385313	5.35521085608472	4.3604312081308	0.699686544726106	0.000235407553413736	0.0173523901114822
chr18	25501882	25502282	4.0718207982301	4.60908967921897	3.20611363316286	0.790667675088793	0.000236785398912827	0.0174162565010287
chr1	59172835	59173235	4.5457447735661	5.00954759950433	3.85800933672744	0.746738143332526	0.000240106808856137	0.0176224943439563
chr1	131325447	131325847	4.37846814993703	4.82181219921171	3.73516983118099	0.728138021711344	0.00024478125919937	0.0179056311535673
chr1	22339009	22339409	4.3544418280781	4.82531936360683	3.65086462127755	0.748589860028394	0.000245016124432898	0.0179056311535673
chr10	67545104	67545504	3.63435501236625	4.15263342961494	2.81769513122386	0.779742450624125	0.000249876756111694	0.0182217407481451
chr15	23446116	23446516	3.86779321024635	4.37180912682868	3.08649830475976	0.7703738093195	0.000250496089967161	0.0182278725295548
chr6	52177765	52178165	5.45770265699197	5.84356168100923	4.92938423463462	0.677993563135461	0.000251149833788858	0.0182364767370566
chr10	5358187	5358587	5.16184565088251	5.58600624862897	4.558462033675	0.707089810464513	0.000251878461490595	0.0182504702256643
chr1	59220048	59220448	4.3478447573257	4.77852082125355	3.73108719321994	0.723039446315239	0.000252634606407741	0.0182595960826346
chr1	66327190	66327590	3.26097627163344	3.82215841338845	2.33005221553839	0.794411423656663	0.000253076768492249	0.0182595960826346
chr17	66388874	66389274	3.89047211769717	4.39956289367344	3.0967327272615	0.777919107933668	0.000254073524467639	0.0182927566083413
chr12	40830232	40830632	3.98271048007535	4.44599776973047	3.29611965158345	0.741580771822109	0.000255671304396033	0.0183006519349551
chr1	37368041	37368441	4.35191329202445	4.78677604094686	3.72646377931866	0.718362524825999	0.000255804294020523	0.0183006519349551
chr8	84751741	84752141	3.78574459535387	4.30779361768213	2.95952879013297	0.771231875830254	0.000256267380680947	0.0183006519349551
chr1	83286320	83286720	4.57514036745181	5.03579709752846	3.89436954955734	0.742929049452714	0.000256870656159014	0.0183006519349551
chr1	59205894	59206294	5.39184230287405	5.76894248538558	4.87988671924411	0.665062799103189	0.000257122293040922	0.0183006519349551
chr2	31641261	31641661	4.24369134895914	4.68320416763676	3.60849617303787	0.726955875192797	0.000257407496016546	0.0183006519349551
chr4	55078859	55079259	3.80070078817803	4.31888707865418	2.98427328421932	0.773402271890523	0.000259736411498248	0.0184110795419747
chr2	135976011	135976411	4.3474718167996	4.80370031865025	3.67642183517302	0.740521779142977	0.000260041969158415	0.0184110795419747
chr4	63293192	63293592	3.43026606399806	3.98914647048877	2.50579714895196	0.792412016862449	0.000261548251593393	0.0184736289853036
chr3	41591572	41591972	3.88302633026403	4.35845397351124	3.16912612975783	0.757322934667886	0.000262010359709342	0.0184736289853036
chr10	80009823	80010223	5.1163212368288	5.51673104266409	4.56017656663303	0.68624985338521	0.000262755614015899	0.0184878975936187
chr16	44090976	44091376	4.12741809592851	4.6014916616601	3.41660107586002	0.756834190100007	0.00026366749953147	0.0185138076217406
chr17	71801210	71801610	3.20293089933309	3.79299743538064	2.18750954684912	0.793874478319071	0.000268532772268524	0.0188166328386925
chr7	38220917	38221317	3.75125096693347	2.91422791601381	4.27752264333724	-0.773796733712154	0.000270050249055801	0.0188444088702392
chr2	144381181	144381581	3.44618199252694	3.97997984164279	2.5896138101969	0.777635966618153	0.000270555433959854	0.0188444088702392
chr9	4785030	4785430	4.29885251829254	4.81193385945774	3.49522044026411	0.773109422029201	0.000270589221481338	0.0188444088702392
chr2	33580338	33580738	4.94211294389697	5.33693970437492	4.39674185492337	0.68488984080965	0.000272714221705743	0.0189536384085492
chr5	123364360	123364760	3.66328231716981	4.19448701696856	2.81348990866797	0.777775233197387	0.000273765421784683	0.0189879459040272
chr8	54956656	54957056	4.07678448030832	4.56364320206183	3.33647226160655	0.754438675672704	0.000274343036021352	0.01898933351973
chr13	21387453	21387853	5.42799947890373	5.8176448575304	4.89251857095693	0.672886658915573	0.000275660024483963	0.0190194698105706
chr4	130386123	130386523	4.0773613351634	4.54071045232246	3.39063330497688	0.743866018257462	0.000275895407030448	0.0190194698105706
chr18	61336973	61337373	3.97776567839569	4.43869858938838	3.29638542058979	0.738456448289968	0.000278208838939519	0.0191402060809805
chr14	27368772	27369172	3.69012374630953	4.23732879001418	2.79780613962389	0.782396113763873	0.000279152562871167	0.0191664123560032
chr8	105264722	105265122	3.64217540071332	4.19250885395012	2.7413382619657	0.785354105545465	0.000284717119209746	0.0195091378162735
chr5	76845037	76845437	3.83781831393474	4.32305630912491	3.10129323162837	0.758443333909753	0.000288569266674193	0.019657088496674
chr4	46065843	46066243	4.3778051127599	4.83139625988491	3.71249961962889	0.732726542571835	0.000289036463196747	0.019657088496674
chr15	61987746	61988146	3.95844248847853	3.25332061194014	4.43000386341578	-0.737486822922109	0.000289236545011485	0.019657088496674
chr16	31959748	31960148	3.67198447635737	4.19018222639169	2.85552807007678	0.765997950410349	0.000289535005637057	0.019657088496674
chr11	77957776	77958176	3.61145200777807	4.1525824306218	2.73548304123327	0.780758273888639	0.000289762396867725	0.019657088496674
chr9	32039141	32039541	3.27869072962874	2.37216456735199	3.83109920861834	-0.78182409334925	0.000291183385826549	0.0197142151179386
chr5	36874348	36874748	4.08865464780709	4.58179932693882	3.33351852905778	0.752662764899279	0.000292410673302702	0.0197408105051324
chr13	119457314	119457714	3.76455035439678	4.24759467853336	3.03312868060649	0.752567802067013	0.000292735554399996	0.0197408105051324
chr17	13835309	13835709	4.32337029565568	4.76540946156709	3.68283936870854	0.719528334090623	0.000294975078795739	0.0197465594150834
chr9	88476634	88477034	4.5596565017123	5.00467852618602	3.91278802590496	0.729717439613996	0.000295087196424151	0.0197465594150834
chr17	90670410	90670810	3.45204558004601	3.99068975099492	2.58269517809363	0.776771202616932	0.000295295022296952	0.0197465594150834
chr18	33179406	33179806	4.35393157881287	4.81535181320501	3.67147504630978	0.737416725420525	0.000295849305431311	0.0197465594150834
chr1	59231224	59231624	4.17319829750038	4.61832258589506	3.52611181870942	0.729982713115444	0.000297003348541676	0.0197465594150834
chr2	65846450	65846850	3.88624052389164	4.40138717384204	3.07745091091612	0.769737152243795	0.000297582516146482	0.0197465594150834
chr7	125827714	125828114	3.5341374339702	2.53836449964848	4.11768815604194	-0.785812305820322	0.000297790778875228	0.0197465594150834
chr1	74783289	74783689	4.99050775524534	5.42154475159936	4.37300391167782	0.71386744139476	0.000297865949581695	0.0197465594150834
chr11	101027917	101028317	4.21233259154759	4.68826213065497	3.49728718172093	0.749890144970299	0.00029803939331531	0.0197465594150834
chr7	65307453	65307853	3.40737884873152	3.93375086894284	2.57009760916217	0.772442195551596	0.000300984133999003	0.0199029411326914
chr17	69216121	69216521	3.42157169246062	3.9753164759997	2.51136556714236	0.780735707954009	0.000302449764316314	0.0199480769628065
chr2	158060076	158060476	4.72911381226141	5.11165862982239	4.20702037561446	0.672993012955945	0.000303649558968792	0.0199480769628065
chr2	65688856	65689256	6.0053647966898	6.3551123950056	5.54273510062557	0.625238609745344	0.000304160208742629	0.0199480769628065
chr17	21881552	21881952	3.66564902444022	4.18093984204107	2.85649842710962	0.765255774926248	0.000304485632905581	0.0199480769628065
chr6	23246471	23246871	5.88874606913422	6.25923316205721	5.38895820416054	0.649382817592158	0.000305151659317658	0.0199480769628065
chr12	77452103	77452503	3.47505811622608	4.02536828672898	2.57428463749771	0.780259369806196	0.000305181268466368	0.0199480769628065
chr3	55785914	55786314	4.8078981825531	5.2068445735888	4.25458928813498	0.682696661083201	0.00030833812229577	0.0201158137064798
chr6	120406159	120406559	3.82283543660733	4.33243004085758	3.02785228635356	0.7628501352535	0.000309514442670961	0.0201539471226761
chr13	73496248	73496648	3.74415576318236	4.2160189812564	3.03835131785639	0.745458410552327	0.000310625566040931	0.0201876978082517
chr2	26493104	26493504	2.92036470794318	1.72229874460428	3.56573510265438	-0.778363619232983	0.000312453368603314	0.0202508115727884
chr1	22408248	22408648	4.21541090930791	4.69597834070096	3.48972065490691	0.749231862984123	0.000312785989936477	0.0202508115727884
chr13	11789569	11789969	4.19928829332405	4.68376644187327	3.46453385962479	0.745691820732916	0.000313701987983839	0.0202715772310999
chr12	80877427	80877827	5.41610903336646	5.78701588117242	4.91555353591725	0.651455458000473	0.000315421981802063	0.020344120436116
chr13	11589964	11590364	4.08929427784457	4.54490857317774	3.41958509864371	0.731250096076191	0.000317251815605615	0.0204070771896767
chr1	58417891	58418291	5.43930951304792	5.79999646239114	4.95726613810232	0.639816031129685	0.000317596561753888	0.0204070771896767
chr16	63861237	63861637	2.77178310230563	3.45928138208589	1.41152125790232	0.7593157285095	0.000319692295074681	0.0205030529355335
chr3	53083123	53083523	3.62474808542031	4.12182368244945	2.86023058064262	0.757082818391362	0.000321808957262585	0.0206000075931905
chr15	84928828	84929228	4.35798860349043	4.81323734542592	3.68907655940133	0.729696491035125	0.000323583879236151	0.0206747636161109
chr18	61845171	61845571	5.08800208014885	5.48137744005278	4.54541184383285	0.669642101262601	0.000324423084049844	0.0206895657814934
chr2	55464686	55465086	3.39601883455497	3.97625976636557	2.41009152844137	0.780176815990568	0.000326875480494805	0.0207822385662335
chr4	85386303	85386703	4.67505680667149	5.07283127297375	4.12401276413771	0.67961390226675	0.000327096751475589	0.0207822385662335
chr7	64338287	64338687	4.01023792974009	4.4784620709976	3.31263175686327	0.729248867491728	0.000329601544977641	0.0209023847564498
chr4	131992674	131993074	4.07869114565217	4.54135301255578	3.39348713236808	0.730606497218502	0.000330770308346026	0.0209375145924236
chr3	156577781	156578181	3.72828073045024	4.21863679836855	2.97974765334827	0.746958756788082	0.000332385436871872	0.0210007162387228
chr4	143279643	143280043	3.86495551022214	4.36848699449374	3.08484065273766	0.759424970474822	0.000334793967444039	0.0210449134390128
chr16	96156087	96156487	4.05746694891595	4.52336071684469	3.36507559866512	0.735827186346343	0.000334914314639655	0.0210449134390128
chr5	23474149	23474549	4.98428204992981	5.402780971331	4.39237169018036	0.697065401300381	0.000334938866067976	0.0210449134390128
chr8	55007162	55007562	3.94243553632778	4.46403144837422	3.11737273379143	0.760899442819573	0.000336428289388521	0.0210465782730443
chr9	57953269	57953669	4.09042723340797	4.53615007549969	3.4420638054758	0.717339686438204	0.000336796976624933	0.0210465782730443
chr7	143423207	143423607	4.41036723730415	3.6984954334073	4.88490451393766	-0.740511319722638	0.000336819414441614	0.0210465782730443
chr10	83620395	83620795	5.41130749527747	5.75070478752747	4.96667621716685	0.610764361535746	0.000339287314382068	0.0211619587752406
chr2	158055667	158056067	4.13686889552529	4.60522129453352	3.43897491910504	0.735619039493256	0.000340185703217201	0.0211792031500215
chr10	128945458	128945858	3.70551832913718	2.93787184166598	4.20389696926104	-0.750440534470901	0.000340820267169094	0.021179989413218
chr14	54876410	54876810	3.43329446738736	2.45419942481916	4.01122078776708	-0.775215848576428	0.00034176946571849	0.0212002898998965
chr2	156972284	156972684	3.06914885866569	3.69974749633569	1.92288178892673	0.774121624693854	0.000342441989718474	0.0212033853815684
chr17	90637827	90638227	2.94360067800384	3.55549848952938	1.85963923563883	0.77591465792669	0.00034454404212013	0.0212616695436765
chr11	80431968	80432368	4.06728177888705	4.54450928061898	3.3492686460887	0.741719226555764	0.000344687326091963	0.0212616695436765
chr1	15313312	15313712	2.93036262796567	3.52775411495091	1.89241999420831	0.776398965353234	0.000345591910226536	0.0212616695436765
chr2	104177021	104177421	3.6785110914205	4.19098404033595	2.87639339170759	0.763707404722658	0.000345880632130283	0.0212616695436765
chr7	143377641	143378041	3.51228650707269	2.65273285387103	4.04722159191562	-0.764224056732001	0.000350024801393069	0.021398509751755
chr5	29475880	29476280	4.33257513318491	4.77447781718797	3.69233320575335	0.722667864047331	0.000350077547601321	0.021398509751755
chr11	20220135	20220535	4.50001638002386	4.93058502879789	3.88348080157537	0.706354298179386	0.000350331981348112	0.021398509751755
chr13	44907007	44907407	4.868410752781	5.30030916163056	4.249123498069	0.710463241556961	0.000351228086212724	0.021398509751755
chr1	25110657	25111057	4.03559958000851	4.53896680544616	3.25588453826209	0.753336368576955	0.000351762324213011	0.021398509751755
chr4	98704024	98704424	3.28835253216872	2.24871545604502	3.88628902998036	-0.775187074227265	0.000351876830450236	0.021398509751755
chr2	29892675	29893075	4.42450013829005	4.84020379980677	3.83820438958418	0.696218066873214	0.000357460708277289	0.0216993305176169
chr15	83871854	83872254	3.14989646818185	2.15445281999464	3.7333369815733	-0.773263270378792	0.000358843001849914	0.0217301958008509
chr4	123506686	123507086	3.78554419659377	4.27078803750524	3.04900548012784	0.740336792873369	0.000359847630807944	0.0217301958008509
chr12	98481111	98481511	4.12738352978157	4.60855575986012	3.40029680479709	0.739741035057463	0.000360954533703814	0.0217301958008509
chr7	67250325	67250725	3.67761215288938	4.2162454512242	2.80829060298161	0.764849405588274	0.000361371689498698	0.0217301958008509
