loop_id	anchor_num	direction	motif_start	motif_end	window_chr	window_start	window_end	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	CTCF_chip_overlap	distance_to_tss	type_motif_window
loop_14489	1	down_in_mutant	96327208	96327227	chr3	96326717	96327717	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17569	CTCF_Site
loop_14489	1	down_in_mutant	96348162	96348181	chr3	96347671	96348671	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2383	CTCF_Site
loop_14495	1	down_in_mutant	127634262	127634281	chr3	127633771	127634771	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	635	Repressed_Promoter
loop_14905	1	down_in_mutant	12545335	12545354	chr4	12544844	12545844	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	360993	CTCF_Site
loop_14987	1	down_in_mutant	89308541	89308560	chr4	89308050	89309050	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1988	Repressed_Promoter
loop_14987	1	down_in_mutant	89310626	89310645	chr4	89310135	89311135	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Repressed_Promoter
loop_16829	1	down_in_mutant	108454437	108454456	chr10	108453946	108454946	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	36694	Poised_Enhancer
loop_16829	1	down_in_mutant	108462400	108462419	chr10	108461909	108462909	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	44657	CTCF_Site
loop_16829	1	down_in_mutant	108465420	108465439	chr10	108464929	108465929	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	47677	CTCF_Site
loop_16829	1	down_in_mutant	108467910	108467929	chr10	108467419	108468419	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	50167	CTCF_Site
loop_16957	1	up_in_mutant	37132205	37132224	chr8	37131714	37132714	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	107475	CTCF_Site
loop_17125	1	down_in_mutant	40872247	40872266	chr9	40871756	40872756	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	1370	Repressed_Promoter
loop_19055	1	down_in_mutant	42586942	42586961	chr10	42586451	42587451	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2615	Polycomb
loop_19055	1	down_in_mutant	42594662	42594681	chr10	42594171	42595171	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	10335	Polycomb
loop_19055	1	down_in_mutant	42596658	42596677	chr10	42596167	42597167	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12331	CTCF_Site
loop_19055	1	down_in_mutant	42598784	42598803	chr10	42598293	42599293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14457	CTCF_Site
loop_19055	1	down_in_mutant	42599586	42599605	chr10	42599095	42600095	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15259	CTCF_Site
loop_19406	1	down_in_mutant	15056030	15056049	chr17	15055539	15056539	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14001	CTCF_Site
loop_19406	1	down_in_mutant	15065827	15065846	chr17	15065336	15066336	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	23798	Polycomb
loop_19406	1	down_in_mutant	15072877	15072896	chr17	15072386	15073386	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	30848	CTCF_Site
loop_19460	1	up_in_mutant	19205754	19205773	chr1	19205263	19206263	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2650	CTCF_Site
loop_19966	1	up_in_mutant	40583631	40583650	chr8	40583140	40584140	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	50656	CTCF_Site
loop_19966	1	up_in_mutant	40590324	40590343	chr8	40589833	40590833	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	43963	CTCF_Site
loop_19978	1	up_in_mutant	71138280	71138299	chr8	71137789	71138789	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	52030	CTCF_Site
loop_20005	1	up_in_mutant	95962026	95962045	chr14	95961535	95962535	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	80280	CTCF_Site
loop_20283	1	up_in_mutant	138130320	138130339	chr1	138129829	138130829	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	44878	CTCF_Site
loop_20287	1	up_in_mutant	107127632	107127651	chr1	107127141	107128141	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	43634	CTCF_Site
loop_20331	1	up_in_mutant	30311866	30311885	chr18	30311375	30312375	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	38627	CTCF_Site
loop_20331	1	up_in_mutant	30321492	30321511	chr18	30321001	30322001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48253	CTCF_Site
loop_20543	1	up_in_mutant	32914284	32914303	chr5	32913793	32914793	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	50091	CTCF_Site
loop_20941	1	up_in_mutant	110721410	110721429	chr5	110720919	110721919	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48797	CTCF_Site
loop_20941	1	up_in_mutant	110721586	110721605	chr5	110721095	110722095	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48621	CTCF_Site
loop_3362	2	up_in_mutant	71816918	71816937	chr8	71816427	71817427	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	64591	CTCF_Site
loop_7340	2	up_in_mutant	41235142	41235161	chr8	41234651	41235651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4100	CTCF_Site
loop_7340	2	up_in_mutant	41235772	41235791	chr8	41235281	41236281	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3470	CTCF_Site
loop_16094	2	up_in_mutant	57310346	57310365	chr11	57309855	57310855	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	207761	CTCF_Site
loop_16094	2	up_in_mutant	57310963	57310982	chr11	57310472	57311472	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	207144	CTCF_Site
loop_1298	2	down_in_mutant	49829543	49829562	chr8	49829052	49830052	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	538059	Polycomb
loop_16964	2	down_in_mutant	108723818	108723837	chr8	108723327	108724327	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	138731	Polycomb
loop_51	2	down_in_mutant	92364570	92364589	chr8	92364079	92365079	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	6453	Polycomb
loop_51	2	down_in_mutant	92367116	92367135	chr8	92366625	92367625	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	8999	Polycomb
loop_11648	2	down_in_mutant	94075822	94075841	chr16	94075331	94076331	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8599	CTCF_Site
loop_849	2	down_in_mutant	93323828	93323847	chr5	93323337	93324337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	56079	CTCF_Site
loop_849	2	down_in_mutant	93328241	93328260	chr5	93327750	93328750	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	60492	CTCF_Site
loop_2344	2	up_in_mutant	35479419	35479438	chr8	35478928	35479928	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	16267	CTCF_Site
loop_2361	2	down_in_mutant	57966867	57966886	chr8	57966376	57967376	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	313343	CTCF_Site
loop_4309	2	up_in_mutant	35462757	35462776	chr8	35462266	35463266	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	32929	CTCF_Site
loop_4309	2	up_in_mutant	35469159	35469178	chr8	35468668	35469668	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26527	CTCF_Site
loop_4389	2	up_in_mutant	71781722	71781741	chr8	71781231	71782231	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	55514	CTCF_Site
loop_4389	2	up_in_mutant	71789365	71789384	chr8	71788874	71789874	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	63157	CTCF_Site
loop_4713	2	up_in_mutant	10909750	10909769	chr9	10909259	10910259	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4483	CTCF_Site
loop_7428	2	up_in_mutant	35462757	35462776	chr8	35462266	35463266	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	32929	CTCF_Site
loop_7428	2	up_in_mutant	35469159	35469178	chr8	35468668	35469668	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26527	CTCF_Site
loop_8364	2	up_in_mutant	71855326	71855345	chr8	71854835	71855835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	26183	CTCF_Site
loop_8390	2	up_in_mutant	71816918	71816937	chr8	71816427	71817427	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	64591	CTCF_Site
loop_8692	2	up_in_mutant	40381529	40381548	chr8	40381038	40382038	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	41776	CTCF_Site
loop_8667	2	up_in_mutant	37062495	37062514	chr8	37062004	37063004	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	37765	CTCF_Site
loop_8667	2	up_in_mutant	37063986	37064005	chr8	37063495	37064495	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	39256	CTCF_Site
loop_8667	2	up_in_mutant	37073123	37073142	chr8	37072632	37073632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48393	CTCF_Site
loop_8758	2	down_in_mutant	49829543	49829562	chr8	49829052	49830052	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	538059	Polycomb
loop_8805	2	up_in_mutant	33722232	33722251	chr8	33721741	33722741	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9091	CTCF_Site
loop_8805	2	up_in_mutant	33726769	33726788	chr8	33726278	33727278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4554	CTCF_Site
loop_10501	2	down_in_mutant	9847003	9847022	chr13	9846512	9847512	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	81181	CTCF_Site
loop_12019	2	up_in_mutant	49322162	49322181	chr16	49321671	49322671	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	264184	CTCF_Site
loop_12019	2	up_in_mutant	49325121	49325140	chr16	49324630	49325630	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	267143	CTCF_Site
loop_12880	2	up_in_mutant	80106494	80106513	chr1	80106003	80107003	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	111469	CTCF_Site
loop_19513	2	down_in_mutant	44754853	44754872	chr19	44754362	44755362	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	682	Repressed_Promoter
loop_19513	2	down_in_mutant	44772220	44772239	chr19	44771729	44772729	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15683	CTCF_Site
loop_18042	2	down_in_mutant	59461646	59461665	chr19	59461155	59462155	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2519	Polycomb
loop_16029	2	up_in_mutant	15588470	15588489	chr5	15587979	15588979	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10645	CTCF_Site
loop_16029	2	up_in_mutant	15588473	15588492	chr5	15587982	15588982	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10648	CTCF_Site
loop_16414	2	down_in_mutant	137321659	137321678	chr7	137321168	137322168	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	6722	Polycomb
loop_16414	2	down_in_mutant	137324542	137324561	chr7	137324051	137325051	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	9605	Polycomb
loop_17706	2	up_in_mutant	57183763	57183782	chr10	57183272	57184272	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	302078	CTCF_Site
loop_17895	2	up_in_mutant	40296614	40296633	chr8	40296123	40297123	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	10334	Poised_Enhancer
loop_17936	2	up_in_mutant	71816918	71816937	chr8	71816427	71817427	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	64591	CTCF_Site
loop_18971	2	up_in_mutant	107481693	107481712	chr1	107481202	107482202	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	29220	CTCF_Site
loop_19875	2	up_in_mutant	42197922	42197941	chr6	42197431	42198431	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16896	CTCF_Site
loop_21838	2	up_in_mutant	57194853	57194872	chr12	57194362	57195362	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2109	CTCF_Site
loop_21838	2	up_in_mutant	57199506	57199525	chr12	57199015	57200015	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1542	CTCF_Site
loop_51	2	down_in_mutant	50286607	50286626	chr8	50286116	50287116	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	80995	CTCF_Site
loop_51	2	down_in_mutant	50292330	50292349	chr8	50291839	50292839	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	75272	Poised_Enhancer
loop_51	2	down_in_mutant	50293731	50293750	chr8	50293240	50294240	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	73871	CTCF_Site
loop_57	2	down_in_mutant	50286607	50286626	chr8	50286116	50287116	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	80995	CTCF_Site
loop_57	2	down_in_mutant	50292330	50292349	chr8	50291839	50292839	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	75272	Poised_Enhancer
loop_57	2	down_in_mutant	50293731	50293750	chr8	50293240	50294240	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	73871	CTCF_Site
loop_58	2	down_in_mutant	92359257	92359276	chr8	92358766	92359766	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1140	Repressed_Promoter
loop_58	2	down_in_mutant	92364570	92364589	chr8	92364079	92365079	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	6453	Polycomb
loop_58	2	down_in_mutant	92367116	92367135	chr8	92366625	92367625	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	8999	Polycomb
loop_59	2	down_in_mutant	108723818	108723837	chr8	108723327	108724327	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	138731	Polycomb
loop_60	2	down_in_mutant	108723818	108723837	chr8	108723327	108724327	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	138731	Polycomb
loop_225	2	down_in_mutant	96346190	96346209	chr11	96345699	96346699	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4931	Polycomb
loop_611	2	down_in_mutant	184712002	184712021	chr1	184711511	184712511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	CTCF_Site
loop_715	2	down_in_mutant	59153699	59153718	chr19	59153208	59154208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15847	CTCF_Site
loop_964	2	up_in_mutant	40985869	40985888	chr4	40985378	40986378	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	7316	CTCF_Site
loop_966	2	down_in_mutant	154639371	154639390	chr4	154638880	154639880	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2006	Polycomb
loop_1268	2	down_in_mutant	50915807	50915826	chr10	50915316	50916316	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	19664	CTCF_Site
loop_1271	2	down_in_mutant	103043997	103044016	chr10	103043506	103044506	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13290	CTCF_Site
loop_1310	2	down_in_mutant	49829543	49829562	chr8	49829052	49830052	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	538059	Polycomb
loop_1314	2	up_in_mutant	72123145	72123164	chr8	72122654	72123654	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	6519	CTCF_Site
loop_1446	2	down_in_mutant	74866693	74866712	chr9	74866202	74867202	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4280	Polycomb
loop_1446	2	down_in_mutant	74868035	74868054	chr9	74867544	74868544	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	5622	Polycomb
loop_1446	2	down_in_mutant	74871150	74871169	chr9	74870659	74871659	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	8737	CTCF_Site
loop_1516	2	down_in_mutant	96346190	96346209	chr11	96345699	96346699	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4931	Polycomb
loop_2070	2	down_in_mutant	172550609	172550628	chr2	172550118	172551118	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	524	Repressed_Promoter
loop_2070	2	down_in_mutant	172571621	172571640	chr2	172571130	172572130	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	21536	Polycomb
loop_2167	2	down_in_mutant	127634262	127634281	chr3	127633771	127634771	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	635	Repressed_Promoter
loop_2250	2	down_in_mutant	14435716	14435735	chr4	14435225	14436225	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	185579	CTCF_Site
loop_2330	2	up_in_mutant	34847359	34847378	chr5	34846868	34847868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	67219	CTCF_Site
loop_3100	2	down_in_mutant	59153699	59153718	chr19	59153208	59154208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15847	CTCF_Site
loop_3102	2	down_in_mutant	59198373	59198392	chr19	59197882	59198882	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	20331	Polycomb
loop_3208	2	down_in_mutant	172550609	172550628	chr2	172550118	172551118	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	524	Repressed_Promoter
loop_3208	2	down_in_mutant	172571621	172571640	chr2	172571130	172572130	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	21536	Polycomb
loop_3471	2	down_in_mutant	42860387	42860406	chr6	42859896	42860896	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	25511	CTCF_Site
loop_3726	2	up_in_mutant	7749620	7749639	chr14	7749129	7750129	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	67827	CTCF_Site
loop_4540	2	up_in_mutant	34628299	34628318	chr4	34627808	34628808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12850	CTCF_Site
loop_4540	2	up_in_mutant	34643209	34643228	chr4	34642718	34643718	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	27760	CTCF_Site
loop_4819	2	up_in_mutant	34397404	34397423	chr8	34396913	34397913	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	230200	CTCF_Site
loop_4884	2	up_in_mutant	39008034	39008053	chr8	39007543	39008543	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1697	CTCF_Site
loop_4888	2	up_in_mutant	71731849	71731868	chr8	71731358	71732358	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	5641	CTCF_Site
loop_4888	2	up_in_mutant	71736092	71736111	chr8	71735601	71736601	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9884	CTCF_Site
loop_4888	2	up_in_mutant	71740563	71740582	chr8	71740072	71741072	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14355	CTCF_Site
loop_4888	2	up_in_mutant	71749522	71749541	chr8	71749031	71750031	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	23314	CTCF_Site
loop_4911	2	down_in_mutant	49829543	49829562	chr8	49829052	49830052	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	538059	Polycomb
loop_4914	2	up_in_mutant	71781722	71781741	chr8	71781231	71782231	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	55514	CTCF_Site
loop_4914	2	up_in_mutant	71789365	71789384	chr8	71788874	71789874	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	63157	CTCF_Site
loop_4918	2	up_in_mutant	57306940	57306959	chr8	57306449	57307449	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	13533	Polycomb
loop_4921	2	up_in_mutant	112020574	112020593	chr8	112020083	112021083	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8684	CTCF_Site
loop_5278	2	up_in_mutant	86238673	86238692	chr11	86238182	86239182	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18392	CTCF_Site
loop_5289	2	up_in_mutant	86508219	86508238	chr11	86507728	86508728	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	23070	CTCF_Site
loop_5289	2	up_in_mutant	86509640	86509659	chr11	86509149	86510149	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	24491	CTCF_Site
loop_5289	2	up_in_mutant	86518221	86518240	chr11	86517730	86518730	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	26074	CTCF_Site
loop_5346	2	up_in_mutant	94941430	94941449	chr13	94940939	94941939	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	34404	Polycomb
loop_5394	2	up_in_mutant	29835371	29835390	chr13	29834880	29835880	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	19793	CTCF_Site
loop_5394	2	up_in_mutant	29838842	29838861	chr13	29838351	29839351	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	16322	CTCF_Site
loop_6044	2	up_in_mutant	32084024	32084043	chr18	32083533	32084533	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15791	CTCF_Site
loop_6044	2	up_in_mutant	32088772	32088791	chr18	32088281	32089281	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	20539	CTCF_Site
loop_6398	2	up_in_mutant	101462445	101462464	chr3	101461954	101462954	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	84870	Active_Enhancer
loop_6571	2	up_in_mutant	34628299	34628318	chr4	34627808	34628808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12850	CTCF_Site
loop_6571	2	up_in_mutant	34643209	34643228	chr4	34642718	34643718	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	27760	CTCF_Site
loop_6585	2	up_in_mutant	41016675	41016694	chr4	41016184	41017184	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	22488	CTCF_Site
loop_6730	2	up_in_mutant	32914284	32914303	chr5	32913793	32914793	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	50091	CTCF_Site
loop_7111	2	up_in_mutant	46235748	46235767	chr10	46235257	46236257	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	427552	CTCF_Site
loop_7202	2	up_in_mutant	57306940	57306959	chr8	57306449	57307449	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	13533	Polycomb
loop_7417	2	up_in_mutant	87028549	87028568	chr11	87028058	87029058	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	34350	CTCF_Site
loop_7417	2	up_in_mutant	87036355	87036374	chr11	87035864	87036864	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	37197	CTCF_Site
loop_7417	2	up_in_mutant	87042796	87042815	chr11	87042305	87043305	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	30756	CTCF_Site
loop_7483	2	up_in_mutant	100629749	100629768	chr13	100629258	100630258	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12286	CTCF_Site
loop_7483	2	up_in_mutant	100630223	100630242	chr13	100629732	100630732	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12760	CTCF_Site
loop_7483	2	up_in_mutant	100635285	100635304	chr13	100634794	100635794	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15184	CTCF_Site
loop_8041	2	up_in_mutant	101439404	101439423	chr3	101438913	101439913	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	61829	CTCF_Site
loop_8041	2	up_in_mutant	101443420	101443439	chr3	101442929	101443929	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	65845	Poised_Enhancer
loop_8150	2	up_in_mutant	34628299	34628318	chr4	34627808	34628808	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12850	CTCF_Site
loop_8150	2	up_in_mutant	34643209	34643228	chr4	34642718	34643718	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	27760	CTCF_Site
loop_8561	2	up_in_mutant	35462757	35462776	chr8	35462266	35463266	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	32929	CTCF_Site
loop_8561	2	up_in_mutant	35469159	35469178	chr8	35468668	35469668	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26527	CTCF_Site
loop_8779	2	down_in_mutant	49829543	49829562	chr8	49829052	49830052	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	538059	Polycomb
loop_8812	2	up_in_mutant	39059083	39059102	chr8	39058592	39059592	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	52746	CTCF_Site
loop_8834	2	down_in_mutant	92359257	92359276	chr8	92358766	92359766	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1140	Repressed_Promoter
loop_8834	2	down_in_mutant	92364570	92364589	chr8	92364079	92365079	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	6453	Polycomb
loop_8834	2	down_in_mutant	92367116	92367135	chr8	92366625	92367625	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	8999	Polycomb
loop_8841	2	up_in_mutant	37062495	37062514	chr8	37062004	37063004	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	37765	CTCF_Site
loop_8841	2	up_in_mutant	37063986	37064005	chr8	37063495	37064495	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	39256	CTCF_Site
loop_8841	2	up_in_mutant	37073123	37073142	chr8	37072632	37073632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48393	CTCF_Site
loop_8846	2	down_in_mutant	108226878	108226897	chr8	108226387	108227387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	283742	CTCF_Site
loop_8846	2	down_in_mutant	108237692	108237711	chr8	108237201	108238201	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	294556	Polycomb
loop_8846	2	down_in_mutant	108237907	108237926	chr8	108237416	108238416	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	294771	Polycomb
loop_8847	2	down_in_mutant	57333515	57333534	chr8	57333024	57334024	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	905	Repressed_Promoter
loop_9644	2	down_in_mutant	74866693	74866712	chr9	74866202	74867202	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4280	Polycomb
loop_9644	2	down_in_mutant	74868035	74868054	chr9	74867544	74868544	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	5622	Polycomb
loop_9644	2	down_in_mutant	74871150	74871169	chr9	74870659	74871659	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	8737	CTCF_Site
loop_9656	2	down_in_mutant	74866693	74866712	chr9	74866202	74867202	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4280	Polycomb
loop_9656	2	down_in_mutant	74868035	74868054	chr9	74867544	74868544	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	5622	Polycomb
loop_9656	2	down_in_mutant	74871150	74871169	chr9	74870659	74871659	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	8737	CTCF_Site
loop_9657	2	down_in_mutant	74866693	74866712	chr9	74866202	74867202	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4280	Polycomb
loop_9657	2	down_in_mutant	74868035	74868054	chr9	74867544	74868544	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	5622	Polycomb
loop_9657	2	down_in_mutant	74871150	74871169	chr9	74870659	74871659	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	8737	CTCF_Site
loop_10149	2	down_in_mutant	96197120	96197139	chr11	96196629	96197629	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2312	Polycomb
loop_10524	2	down_in_mutant	98351707	98351726	chr13	98351216	98352216	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	2025	Polycomb
loop_10524	2	down_in_mutant	98354228	98354247	chr13	98353737	98354737	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Repressed_Promoter
loop_10591	2	down_in_mutant	116312317	116312336	chr13	116311826	116312826	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2136	Polycomb
